"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"Central",-1,"2025-01-18","2025-01-11","wk inc covid hosp","quantile",0.025,120
"Central",-1,"2025-01-18","2025-01-11","wk inc covid hosp","quantile",0.1,138.666666666667
"Central",-1,"2025-01-18","2025-01-11","wk inc covid hosp","quantile",0.25,166
"Central",-1,"2025-01-18","2025-01-11","wk inc covid hosp","quantile",0.5,218
"Central",-1,"2025-01-18","2025-01-11","wk inc covid hosp","quantile",0.75,264.666666666667
"Central",-1,"2025-01-18","2025-01-11","wk inc covid hosp","quantile",0.9,296.333333333333
"Central",-1,"2025-01-18","2025-01-11","wk inc covid hosp","quantile",0.975,321
"Central",-1,"2025-01-18","2025-01-11","wk inc flu hosp","quantile",0.025,63
"Central",-1,"2025-01-18","2025-01-11","wk inc flu hosp","quantile",0.1,69.3333333333333
"Central",-1,"2025-01-18","2025-01-11","wk inc flu hosp","quantile",0.25,83.3333333333333
"Central",-1,"2025-01-18","2025-01-11","wk inc flu hosp","quantile",0.5,105.666666666667
"Central",-1,"2025-01-18","2025-01-11","wk inc flu hosp","quantile",0.75,128.333333333333
"Central",-1,"2025-01-18","2025-01-11","wk inc flu hosp","quantile",0.9,143
"Central",-1,"2025-01-18","2025-01-11","wk inc flu hosp","quantile",0.975,157
"Central",-1,"2025-01-18","2025-01-11","wk inc rsv hosp","quantile",0.025,40.6666666666667
"Central",-1,"2025-01-18","2025-01-11","wk inc rsv hosp","quantile",0.1,44.3333333333333
"Central",-1,"2025-01-18","2025-01-11","wk inc rsv hosp","quantile",0.25,50.3333333333333
"Central",-1,"2025-01-18","2025-01-11","wk inc rsv hosp","quantile",0.5,61.3333333333333
"Central",-1,"2025-01-18","2025-01-11","wk inc rsv hosp","quantile",0.75,77.3333333333333
"Central",-1,"2025-01-18","2025-01-11","wk inc rsv hosp","quantile",0.9,86
"Central",-1,"2025-01-18","2025-01-11","wk inc rsv hosp","quantile",0.975,90.3333333333333
"Central",0,"2025-01-18","2025-01-18","wk inc covid hosp","quantile",0.025,74.3333333333333
"Central",0,"2025-01-18","2025-01-18","wk inc covid hosp","quantile",0.1,123.333333333333
"Central",0,"2025-01-18","2025-01-18","wk inc covid hosp","quantile",0.25,165.333333333333
"Central",0,"2025-01-18","2025-01-18","wk inc covid hosp","quantile",0.5,230
"Central",0,"2025-01-18","2025-01-18","wk inc covid hosp","quantile",0.75,294.333333333333
"Central",0,"2025-01-18","2025-01-18","wk inc covid hosp","quantile",0.9,348.333333333333
"Central",0,"2025-01-18","2025-01-18","wk inc covid hosp","quantile",0.975,437
"Central",0,"2025-01-18","2025-01-18","wk inc flu hosp","quantile",0.025,21
"Central",0,"2025-01-18","2025-01-18","wk inc flu hosp","quantile",0.1,43.3333333333333
"Central",0,"2025-01-18","2025-01-18","wk inc flu hosp","quantile",0.25,72.6666666666667
"Central",0,"2025-01-18","2025-01-18","wk inc flu hosp","quantile",0.5,111.666666666667
"Central",0,"2025-01-18","2025-01-18","wk inc flu hosp","quantile",0.75,147.666666666667
"Central",0,"2025-01-18","2025-01-18","wk inc flu hosp","quantile",0.9,182.333333333333
"Central",0,"2025-01-18","2025-01-18","wk inc flu hosp","quantile",0.975,234
"Central",0,"2025-01-18","2025-01-18","wk inc rsv hosp","quantile",0.025,21
"Central",0,"2025-01-18","2025-01-18","wk inc rsv hosp","quantile",0.1,37
"Central",0,"2025-01-18","2025-01-18","wk inc rsv hosp","quantile",0.25,49.6666666666667
"Central",0,"2025-01-18","2025-01-18","wk inc rsv hosp","quantile",0.5,64.6666666666667
"Central",0,"2025-01-18","2025-01-18","wk inc rsv hosp","quantile",0.75,82.6666666666667
"Central",0,"2025-01-18","2025-01-18","wk inc rsv hosp","quantile",0.9,97.3333333333333
"Central",0,"2025-01-18","2025-01-18","wk inc rsv hosp","quantile",0.975,125
"Central",1,"2025-01-18","2025-01-25","wk inc covid hosp","quantile",0.025,50.6666666666667
"Central",1,"2025-01-18","2025-01-25","wk inc covid hosp","quantile",0.1,89
"Central",1,"2025-01-18","2025-01-25","wk inc covid hosp","quantile",0.25,147
