"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"Central",-1,"2025-02-01","2025-01-25","wk inc covid hosp","quantile",0.025,85
"Central",-1,"2025-02-01","2025-01-25","wk inc covid hosp","quantile",0.1,103.666666666667
"Central",-1,"2025-02-01","2025-01-25","wk inc covid hosp","quantile",0.25,126.666666666667
"Central",-1,"2025-02-01","2025-01-25","wk inc covid hosp","quantile",0.5,164.666666666667
"Central",-1,"2025-02-01","2025-01-25","wk inc covid hosp","quantile",0.75,207
"Central",-1,"2025-02-01","2025-01-25","wk inc covid hosp","quantile",0.9,234
"Central",-1,"2025-02-01","2025-01-25","wk inc covid hosp","quantile",0.975,259.333333333333
"Central",-1,"2025-02-01","2025-01-25","wk inc flu hosp","quantile",0.025,65
"Central",-1,"2025-02-01","2025-01-25","wk inc flu hosp","quantile",0.1,75.6666666666667
"Central",-1,"2025-02-01","2025-01-25","wk inc flu hosp","quantile",0.25,89
"Central",-1,"2025-02-01","2025-01-25","wk inc flu hosp","quantile",0.5,115.666666666667
"Central",-1,"2025-02-01","2025-01-25","wk inc flu hosp","quantile",0.75,139
"Central",-1,"2025-02-01","2025-01-25","wk inc flu hosp","quantile",0.9,152.666666666667
"Central",-1,"2025-02-01","2025-01-25","wk inc flu hosp","quantile",0.975,165.666666666667
"Central",-1,"2025-02-01","2025-01-25","wk inc rsv hosp","quantile",0.025,24
"Central",-1,"2025-02-01","2025-01-25","wk inc rsv hosp","quantile",0.1,30.3333333333333
"Central",-1,"2025-02-01","2025-01-25","wk inc rsv hosp","quantile",0.25,37.6666666666667
"Central",-1,"2025-02-01","2025-01-25","wk inc rsv hosp","quantile",0.5,51
"Central",-1,"2025-02-01","2025-01-25","wk inc rsv hosp","quantile",0.75,67
"Central",-1,"2025-02-01","2025-01-25","wk inc rsv hosp","quantile",0.9,73
"Central",-1,"2025-02-01","2025-01-25","wk inc rsv hosp","quantile",0.975,80
"Central",0,"2025-02-01","2025-02-01","wk inc covid hosp","quantile",0.025,44
"Central",0,"2025-02-01","2025-02-01","wk inc covid hosp","quantile",0.1,67.3333333333333
"Central",0,"2025-02-01","2025-02-01","wk inc covid hosp","quantile",0.25,83.6666666666667
"Central",0,"2025-02-01","2025-02-01","wk inc covid hosp","quantile",0.5,131.333333333333
"Central",0,"2025-02-01","2025-02-01","wk inc covid hosp","quantile",0.75,184
"Central",0,"2025-02-01","2025-02-01","wk inc covid hosp","quantile",0.9,223.666666666667
"Central",0,"2025-02-01","2025-02-01","wk inc covid hosp","quantile",0.975,298
"Central",0,"2025-02-01","2025-02-01","wk inc flu hosp","quantile",0.025,28.3333333333333
"Central",0,"2025-02-01","2025-02-01","wk inc flu hosp","quantile",0.1,46.3333333333333
"Central",0,"2025-02-01","2025-02-01","wk inc flu hosp","quantile",0.25,69.6666666666667
