"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"Central",-1,"2025-04-12","2025-04-05","wk inc covid hosp","quantile",0.025,11.6666666666667
"Central",-1,"2025-04-12","2025-04-05","wk inc covid hosp","quantile",0.1,16.3333333333333
"Central",-1,"2025-04-12","2025-04-05","wk inc covid hosp","quantile",0.25,22
"Central",-1,"2025-04-12","2025-04-05","wk inc covid hosp","quantile",0.5,42
"Central",-1,"2025-04-12","2025-04-05","wk inc covid hosp","quantile",0.75,72.3333333333333
"Central",-1,"2025-04-12","2025-04-05","wk inc covid hosp","quantile",0.9,90.6666666666667
"Central",-1,"2025-04-12","2025-04-05","wk inc covid hosp","quantile",0.975,102.333333333333
"Central",-1,"2025-04-12","2025-04-05","wk inc flu hosp","quantile",0.025,28
"Central",-1,"2025-04-12","2025-04-05","wk inc flu hosp","quantile",0.1,32.3333333333333
"Central",-1,"2025-04-12","2025-04-05","wk inc flu hosp","quantile",0.25,42.3333333333333
"Central",-1,"2025-04-12","2025-04-05","wk inc flu hosp","quantile",0.5,62.6666666666667
"Central",-1,"2025-04-12","2025-04-05","wk inc flu hosp","quantile",0.75,87.6666666666667
"Central",-1,"2025-04-12","2025-04-05","wk inc flu hosp","quantile",0.9,98.6666666666667
"Central",-1,"2025-04-12","2025-04-05","wk inc flu hosp","quantile",0.975,115.666666666667
"Central",-1,"2025-04-12","2025-04-05","wk inc rsv hosp","quantile",0.025,2.33333333333333
"Central",-1,"2025-04-12","2025-04-05","wk inc rsv hosp","quantile",0.1,2.66666666666667
"Central",-1,"2025-04-12","2025-04-05","wk inc rsv hosp","quantile",0.25,3
"Central",-1,"2025-04-12","2025-04-05","wk inc rsv hosp","quantile",0.5,8
"Central",-1,"2025-04-12","2025-04-05","wk inc rsv hosp","quantile",0.75,14.6666666666667
"Central",-1,"2025-04-12","2025-04-05","wk inc rsv hosp","quantile",0.9,19.6666666666667
"Central",-1,"2025-04-12","2025-04-05","wk inc rsv hosp","quantile",0.975,22.6666666666667
"Central",0,"2025-04-12","2025-04-12","wk inc covid hosp","quantile",0.025,10.3333333333333
"Central",0,"2025-04-12","2025-04-12","wk inc covid hosp","quantile",0.1,11.3333333333333
"Central",0,"2025-04-12","2025-04-12","wk inc covid hosp","quantile",0.25,18
"Central",0,"2025-04-12","2025-04-12","wk inc covid hosp","quantile",0.5,44.3333333333333
"Central",0,"2025-04-12","2025-04-12","wk inc covid hosp","quantile",0.75,75
"Central",0,"2025-04-12","2025-04-12","wk inc covid hosp","quantile",0.9,94.6666666666667
"Central",0,"2025-04-12","2025-04-12","wk inc covid hosp","quantile",0.975,119
"Central",0,"2025-04-12","2025-04-12","wk inc flu hosp","quantile",0.025,17
"Central",0,"2025-04-12","2025-04-12","wk inc flu hosp","quantile",0.1,22.6666666666667
"Central",0,"2025-04-12","2025-04-12","wk inc flu hosp","quantile",0.25,35.3333333333333
"Central",0,"2025-04-12","2025-04-12","wk inc flu hosp","quantile",0.5,55.3333333333333
"Central",0,"2025-04-12","2025-04-12","wk inc flu hosp","quantile",0.75,76.6666666666667
"Central",0,"2025-04-12","2025-04-12","wk inc flu hosp","quantile",0.9,98
"Central",0,"2025-04-12","2025-04-12","wk inc flu hosp","quantile",0.975,140
"Central",0,"2025-04-12","2025-04-12","wk inc rsv hosp","quantile",0.025,2
"Central",0,"2025-04-12","2025-04-12","wk inc rsv hosp","quantile",0.1,2.33333333333333
"Central",0,"2025-04-12","2025-04-12","wk inc rsv hosp","quantile",0.25,3.66666666666667
"Central",0,"2025-04-12","2025-04-12","wk inc rsv hosp","quantile",0.5,7.33333333333333
"Central",0,"2025-04-12","2025-04-12","wk inc rsv hosp","quantile",0.75,14
"Central",0,"2025-04-12","2025-04-12","wk inc rsv hosp","quantile",0.9,18.6666666666667
"Central",0,"2025-04-12","2025-04-12","wk inc rsv hosp","quantile",0.975,23.3333333333333
"Central",1,"2025-04-12","2025-04-19","wk inc covid hosp","quantile",0.025,9
"Central",1,"2025-04-12","2025-04-19","wk inc covid hosp","quantile",0.1,11.6666666666667
"Central",1,"2025-04-12","2025-04-19","wk inc covid hosp","quantile",0.25,19.3333333333333
"Central",1,"2025-04-12","2025-04-19","wk inc covid hosp","quantile",0.5,49.3333333333333
"Central",1,"2025-04-12","2025-04-19","wk inc covid hosp","quantile",0.75,81.6666666666667
"Central",1,"2025-04-12","2025-04-19","wk inc covid hosp","quantile",0.9,104
"Central",1,"2025-04-12","2025-04-19","wk inc covid hosp","quantile",0.975,134
"Central",1,"2025-04-12","2025-04-19","wk inc flu hosp","quantile",0.025,11.6666666666667
"Central",1,"2025-04-12","2025-04-19","wk inc flu hosp","quantile",0.1,20.6666666666667
"Central",1,"2025-04-12","2025-04-19","wk inc flu hosp","quantile",0.25,33.3333333333333
"Central",1,"2025-04-12","2025-04-19","wk inc flu hosp","quantile",0.5,54.3333333333333
"Central",1,"2025-04-12","2025-04-19","wk inc flu hosp","quantile",0.75,76.3333333333333
"Central",1,"2025-04-12","2025-04-19","wk inc flu hosp","quantile",0.9,105
