"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"Central",-1,"2025-04-26","2025-04-19","wk inc covid hosp","quantile",0.025,7.66666666666667
"Central",-1,"2025-04-26","2025-04-19","wk inc covid hosp","quantile",0.1,8.66666666666667
"Central",-1,"2025-04-26","2025-04-19","wk inc covid hosp","quantile",0.25,13
"Central",-1,"2025-04-26","2025-04-19","wk inc covid hosp","quantile",0.5,27.6666666666667
"Central",-1,"2025-04-26","2025-04-19","wk inc covid hosp","quantile",0.75,42.6666666666667
"Central",-1,"2025-04-26","2025-04-19","wk inc covid hosp","quantile",0.9,53
"Central",-1,"2025-04-26","2025-04-19","wk inc covid hosp","quantile",0.975,61.3333333333333
"Central",-1,"2025-04-26","2025-04-19","wk inc flu hosp","quantile",0.025,22.6666666666667
"Central",-1,"2025-04-26","2025-04-19","wk inc flu hosp","quantile",0.1,28
"Central",-1,"2025-04-26","2025-04-19","wk inc flu hosp","quantile",0.25,37
"Central",-1,"2025-04-26","2025-04-19","wk inc flu hosp","quantile",0.5,56
"Central",-1,"2025-04-26","2025-04-19","wk inc flu hosp","quantile",0.75,74.3333333333333
"Central",-1,"2025-04-26","2025-04-19","wk inc flu hosp","quantile",0.9,84.3333333333333
"Central",-1,"2025-04-26","2025-04-19","wk inc flu hosp","quantile",0.975,95
"Central",-1,"2025-04-26","2025-04-19","wk inc rsv hosp","quantile",0.025,1.33333333333333
"Central",-1,"2025-04-26","2025-04-19","wk inc rsv hosp","quantile",0.1,1.66666666666667
"Central",-1,"2025-04-26","2025-04-19","wk inc rsv hosp","quantile",0.25,2
"Central",-1,"2025-04-26","2025-04-19","wk inc rsv hosp","quantile",0.5,5
"Central",-1,"2025-04-26","2025-04-19","wk inc rsv hosp","quantile",0.75,12
"Central",-1,"2025-04-26","2025-04-19","wk inc rsv hosp","quantile",0.9,16.3333333333333
"Central",-1,"2025-04-26","2025-04-19","wk inc rsv hosp","quantile",0.975,19.6666666666667
"Central",0,"2025-04-26","2025-04-26","wk inc covid hosp","quantile",0.025,6.66666666666667
"Central",0,"2025-04-26","2025-04-26","wk inc covid hosp","quantile",0.1,7.66666666666667
"Central",0,"2025-04-26","2025-04-26","wk inc covid hosp","quantile",0.25,12.6666666666667
"Central",0,"2025-04-26","2025-04-26","wk inc covid hosp","quantile",0.5,27
"Central",0,"2025-04-26","2025-04-26","wk inc covid hosp","quantile",0.75,43
"Central",0,"2025-04-26","2025-04-26","wk inc covid hosp","quantile",0.9,55.6666666666667
"Central",0,"2025-04-26","2025-04-26","wk inc covid hosp","quantile",0.975,69.3333333333333
"Central",0,"2025-04-26","2025-04-26","wk inc flu hosp","quantile",0.025,11.6666666666667
"Central",0,"2025-04-26","2025-04-26","wk inc flu hosp","quantile",0.1,18.6666666666667
"Central",0,"2025-04-26","2025-04-26","wk inc flu hosp","quantile",0.25,28
"Central",0,"2025-04-26","2025-04-26","wk inc flu hosp","quantile",0.5,46.6666666666667
"Central",0,"2025-04-26","2025-04-26","wk inc flu hosp","quantile",0.75,64.3333333333333
"Central",0,"2025-04-26","2025-04-26","wk inc flu hosp","quantile",0.9,86
"Central",0,"2025-04-26","2025-04-26","wk inc flu hosp","quantile",0.975,93.3333333333333
"Central",0,"2025-04-26","2025-04-26","wk inc rsv hosp","quantile",0.025,1.33333333333333
"Central",0,"2025-04-26","2025-04-26","wk inc rsv hosp","quantile",0.1,1.33333333333333
"Central",0,"2025-04-26","2025-04-26","wk inc rsv hosp","quantile",0.25,1.66666666666667
"Central",0,"2025-04-26","2025-04-26","wk inc rsv hosp","quantile",0.5,4.33333333333333
"Central",0,"2025-04-26","2025-04-26","wk inc rsv hosp","quantile",0.75,10.3333333333333
"Central",0,"2025-04-26","2025-04-26","wk inc rsv hosp","quantile",0.9,14.3333333333333
"Central",0,"2025-04-26","2025-04-26","wk inc rsv hosp","quantile",0.975,22.6666666666667
"Central",1,"2025-04-26","2025-05-03","wk inc covid hosp","quantile",0.025,5.33333333333333
"Central",1,"2025-04-26","2025-05-03","wk inc covid hosp","quantile",0.1,6.66666666666667
"Central",1,"2025-04-26","2025-05-03","wk inc covid hosp","quantile",0.25,10.6666666666667
"Central",1,"2025-04-26","2025-05-03","wk inc covid hosp","quantile",0.5,25
"Central",1,"2025-04-26","2025-05-03","wk inc covid hosp","quantile",0.75,40.6666666666667
"Central",1,"2025-04-26","2025-05-03","wk inc covid hosp","quantile",0.9,54.3333333333333
"Central",1,"2025-04-26","2025-05-03","wk inc covid hosp","quantile",0.975,64.3333333333333
"Central",1,"2025-04-26","2025-05-03","wk inc flu hosp","quantile",0.025,12
"Central",1,"2025-04-26","2025-05-03","wk inc flu hosp","quantile",0.1,18
"Central",1,"2025-04-26","2025-05-03","wk inc flu hosp","quantile",0.25,26.3333333333333
"Central",1,"2025-04-26","2025-05-03","wk inc flu hosp","quantile",0.5,46.3333333333333
