"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"Central",-1,"2025-03-29","2025-03-22","wk inc covid hosp","quantile",0.025,19.6666666666667
"Central",-1,"2025-03-29","2025-03-22","wk inc covid hosp","quantile",0.1,26
"Central",-1,"2025-03-29","2025-03-22","wk inc covid hosp","quantile",0.25,31.6666666666667
"Central",-1,"2025-03-29","2025-03-22","wk inc covid hosp","quantile",0.5,57
"Central",-1,"2025-03-29","2025-03-22","wk inc covid hosp","quantile",0.75,213.666666666667
"Central",-1,"2025-03-29","2025-03-22","wk inc covid hosp","quantile",0.9,297.333333333333
"Central",-1,"2025-03-29","2025-03-22","wk inc covid hosp","quantile",0.975,340
"Central",-1,"2025-03-29","2025-03-22","wk inc flu hosp","quantile",0.025,42.3333333333333
"Central",-1,"2025-03-29","2025-03-22","wk inc flu hosp","quantile",0.1,50.6666666666667
"Central",-1,"2025-03-29","2025-03-22","wk inc flu hosp","quantile",0.25,64.3333333333333
"Central",-1,"2025-03-29","2025-03-22","wk inc flu hosp","quantile",0.5,88.3333333333333
"Central",-1,"2025-03-29","2025-03-22","wk inc flu hosp","quantile",0.75,113.666666666667
"Central",-1,"2025-03-29","2025-03-22","wk inc flu hosp","quantile",0.9,127.333333333333
"Central",-1,"2025-03-29","2025-03-22","wk inc flu hosp","quantile",0.975,138
"Central",-1,"2025-03-29","2025-03-22","wk inc rsv hosp","quantile",0.025,2.66666666666667
"Central",-1,"2025-03-29","2025-03-22","wk inc rsv hosp","quantile",0.1,3
"Central",-1,"2025-03-29","2025-03-22","wk inc rsv hosp","quantile",0.25,5
"Central",-1,"2025-03-29","2025-03-22","wk inc rsv hosp","quantile",0.5,11.3333333333333
"Central",-1,"2025-03-29","2025-03-22","wk inc rsv hosp","quantile",0.75,21.3333333333333
"Central",-1,"2025-03-29","2025-03-22","wk inc rsv hosp","quantile",0.9,27
"Central",-1,"2025-03-29","2025-03-22","wk inc rsv hosp","quantile",0.975,30.3333333333333
"Central",0,"2025-03-29","2025-03-29","wk inc covid hosp","quantile",0.025,14
"Central",0,"2025-03-29","2025-03-29","wk inc covid hosp","quantile",0.1,22.5
"Central",0,"2025-03-29","2025-03-29","wk inc covid hosp","quantile",0.25,30
"Central",0,"2025-03-29","2025-03-29","wk inc covid hosp","quantile",0.5,70
"Central",0,"2025-03-29","2025-03-29","wk inc covid hosp","quantile",0.75,183.75
"Central",0,"2025-03-29","2025-03-29","wk inc covid hosp","quantile",0.9,247.75
"Central",0,"2025-03-29","2025-03-29","wk inc covid hosp","quantile",0.975,293.5
"Central",0,"2025-03-29","2025-03-29","wk inc flu hosp","quantile",0.025,39.25
"Central",0,"2025-03-29","2025-03-29","wk inc flu hosp","quantile",0.1,47
"Central",0,"2025-03-29","2025-03-29","wk inc flu hosp","quantile",0.25,60
"Central",0,"2025-03-29","2025-03-29","wk inc flu hosp","quantile",0.5,79.75
"Central",0,"2025-03-29","2025-03-29","wk inc flu hosp","quantile",0.75,101.5
"Central",0,"2025-03-29","2025-03-29","wk inc flu hosp","quantile",0.9,115.75
"Central",0,"2025-03-29","2025-03-29","wk inc flu hosp","quantile",0.975,135.5
"Central",0,"2025-03-29","2025-03-29","wk inc rsv hosp","quantile",0.025,2
"Central",0,"2025-03-29","2025-03-29","wk inc rsv hosp","quantile",0.1,2.75
"Central",0,"2025-03-29","2025-03-29","wk inc rsv hosp","quantile",0.25,4.5
