"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"Central",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.025,119
"Central",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.1,134
"Central",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.25,159
"Central",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.5,200.666666666667
"Central",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.75,244.333333333333
"Central",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.9,272.666666666667
"Central",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.975,290.666666666667
"Central",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.025,62
"Central",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.1,72.6666666666667
"Central",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.25,86.3333333333333
"Central",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.5,108.333333333333
"Central",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.75,130.333333333333
"Central",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.9,145.666666666667
"Central",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.975,161.333333333333
"Central",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.025,29.3333333333333
"Central",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.1,35.3333333333333
"Central",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.25,44
"Central",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.5,57.3333333333333
"Central",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.75,70.3333333333333
"Central",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.9,76.6666666666667
"Central",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.975,85
"Central",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.025,72.3333333333333
"Central",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.1,101.333333333333
"Central",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.25,129.666666666667
"Central",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.5,178
"Central",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.75,232.333333333333
"Central",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.9,266
"Central",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.975,334.333333333333
"Central",0,"2025-01-25","2025-01-25","wk inc flu hosp","quantile",0.025,24.6666666666667
"Central",0,"2025-01-25","2025-01-25","wk inc flu hosp","quantile",0.1,47.3333333333333
"Central",0,"2025-01-25","2025-01-25","wk inc flu hosp","quantile",0.25,75
"Central",0,"2025-01-25","2025-01-25","wk inc flu hosp","quantile",0.5,106.333333333333
"Central",0,"2025-01-25","2025-01-25","wk inc flu hosp","quantile",0.75,137.666666666667
"Central",0,"2025-01-25","2025-01-25","wk inc flu hosp","quantile",0.9,169.666666666667
"Central",0,"2025-01-25","2025-01-25","wk inc flu hosp","quantile",0.975,197
"Central",0,"2025-01-25","2025-01-25","wk inc rsv hosp","quantile",0.025,14
"Central",0,"2025-01-25","2025-01-25","wk inc rsv hosp","quantile",0.1,17.6666666666667
"Central",0,"2025-01-25","2025-01-25","wk inc rsv hosp","quantile",0.25,32.6666666666667
"Central",0,"2025-01-25","2025-01-25","wk inc rsv hosp","quantile",0.5,53
"Central",0,"2025-01-25","2025-01-25","wk inc rsv hosp","quantile",0.75,75.6666666666667
"Central",0,"2025-01-25","2025-01-25","wk inc rsv hosp","quantile",0.9,99.3333333333333
"Central",0,"2025-01-25","2025-01-25","wk inc rsv hosp","quantile",0.975,115
"Central",1,"2025-01-25","2025-02-01","wk inc covid hosp","quantile",0.025,39
"Central",1,"2025-01-25","2025-02-01","wk inc covid hosp","quantile",0.1,74.6666666666667
"Central",1,"2025-01-25","2025-02-01","wk inc covid hosp","quantile",0.25,106
"Central",1,"2025-01-25","2025-02-01","wk inc covid hosp","quantile",0.5,160.666666666667
"Central",1,"2025-01-25","2025-02-01","wk inc covid hosp","quantile",0.75,227.333333333333
"Central",1,"2025-01-25","2025-02-01","wk inc covid hosp","quantile",0.9,289
"Central",1,"2025-01-25","2025-02-01","wk inc covid hosp","quantile",0.975,379
"Central",1,"2025-01-25","2025-02-01","wk inc flu hosp","quantile",0.025,19.3333333333333
"Central",1,"2025-01-25","2025-02-01","wk inc flu hosp","quantile",0.1,20
"Central",1,"2025-01-25","2025-02-01","wk inc flu hosp","quantile",0.25,58
"Central",1,"2025-01-25","2025-02-01","wk inc flu hosp","quantile",0.5,102.666666666667
"Central",1,"2025-01-25","2025-02-01","wk inc flu hosp","quantile",0.75,146
"Central",1,"2025-01-25","2025-02-01","wk inc flu hosp","quantile",0.9,193.333333333333
"Central",1,"2025-01-25","2025-02-01","wk inc flu hosp","quantile",0.975,234
"Central",1,"2025-01-25","2025-02-01","wk inc rsv hosp","quantile",0.025,10.6666666666667
"Central",1,"2025-01-25","2025-02-01","wk inc rsv hosp","quantile",0.1,11.6666666666667
"Central",1,"2025-01-25","2025-02-01","wk inc rsv hosp","quantile",0.25,23
"Central",1,"2025-01-25","2025-02-01","wk inc rsv hosp","quantile",0.5,52.3333333333333
"Central",1,"2025-01-25","2025-02-01","wk inc rsv hosp","quantile",0.75,88.3333333333333
"Central",1,"2025-01-25","2025-02-01","wk inc rsv hosp","quantile",0.9,103.333333333333
"Central",1,"2025-01-25","2025-02-01","wk inc rsv hosp","quantile",0.975,122.333333333333
"Central",2,"2025-01-25","2025-02-08","wk inc covid hosp","quantile",0.025,35.3333333333333
"Central",2,"2025-01-25","2025-02-08","wk inc covid hosp","quantile",0.1,47.3333333333333
"Central",2,"2025-01-25","2025-02-08","wk inc covid hosp","quantile",0.25,89.6666666666667
"Central",2,"2025-01-25","2025-02-08","wk inc covid hosp","quantile",0.5,131
"Central",2,"2025-01-25","2025-02-08","wk inc covid hosp","quantile",0.75,207
"Central",2,"2025-01-25","2025-02-08","wk inc covid hosp","quantile",0.9,273.666666666667
"Central",2,"2025-01-25","2025-02-08","wk inc covid hosp","quantile",0.975,347.666666666667
"Central",2,"2025-01-25","2025-02-08","wk inc flu hosp","quantile",0.025,14.6666666666667
"Central",2,"2025-01-25","2025-02-08","wk inc flu hosp","quantile",0.1,18
"Central",2,"2025-01-25","2025-02-08","wk inc flu hosp","quantile",0.25,41
"Central",2,"2025-01-25","2025-02-08","wk inc flu hosp","quantile",0.5,107.666666666667
"Central",2,"2025-01-25","2025-02-08","wk inc flu hosp","quantile",0.75,171.666666666667
"Central",2,"2025-01-25","2025-02-08","wk inc flu hosp","quantile",0.9,224.666666666667
"Central",2,"2025-01-25","2025-02-08","wk inc flu hosp","quantile",0.975,298.666666666667
"Central",2,"2025-01-25","2025-02-08","wk inc rsv hosp","quantile",0.025,10
"Central",2,"2025-01-25","2025-02-08","wk inc rsv hosp","quantile",0.1,11
"Central",2,"2025-01-25","2025-02-08","wk inc rsv hosp","quantile",0.25,16.3333333333333
"Central",2,"2025-01-25","2025-02-08","wk inc rsv hosp","quantile",0.5,51
"Central",2,"2025-01-25","2025-02-08","wk inc rsv hosp","quantile",0.75,90.3333333333333
"Central",2,"2025-01-25","2025-02-08","wk inc rsv hosp","quantile",0.9,108
"Central",2,"2025-01-25","2025-02-08","wk inc rsv hosp","quantile",0.975,178
"Central",3,"2025-01-25","2025-02-15","wk inc covid hosp","quantile",0.025,29.3333333333333
"Central",3,"2025-01-25","2025-02-15","wk inc covid hosp","quantile",0.1,39
"Central",3,"2025-01-25","2025-02-15","wk inc covid hosp","quantile",0.25,72.6666666666667
"Central",3,"2025-01-25","2025-02-15","wk inc covid hosp","quantile",0.5,120.666666666667
"Central",3,"2025-01-25","2025-02-15","wk inc covid hosp","quantile",0.75,208
"Central",3,"2025-01-25","2025-02-15","wk inc covid hosp","quantile",0.9,323.333333333333
"Central",3,"2025-01-25","2025-02-15","wk inc covid hosp","quantile",0.975,14013.3333333333
"Central",3,"2025-01-25","2025-02-15","wk inc flu hosp","quantile",0.025,10.6666666666667
"Central",3,"2025-01-25","2025-02-15","wk inc flu hosp","quantile",0.1,17.6666666666667
"Central",3,"2025-01-25","2025-02-15","wk inc flu hosp","quantile",0.25,28.6666666666667
"Central",3,"2025-01-25","2025-02-15","wk inc flu hosp","quantile",0.5,115
"Central",3,"2025-01-25","2025-02-15","wk inc flu hosp","quantile",0.75,204.333333333333
"Central",3,"2025-01-25","2025-02-15","wk inc flu hosp","quantile",0.9,290
"Central",3,"2025-01-25","2025-02-15","wk inc flu hosp","quantile",0.975,993.666666666667
"Central",3,"2025-01-25","2025-02-15","wk inc rsv hosp","quantile",0.025,9
"Central",3,"2025-01-25","2025-02-15","wk inc rsv hosp","quantile",0.1,9.66666666666667
"Central",3,"2025-01-25","2025-02-15","wk inc rsv hosp","quantile",0.25,12.3333333333333
"Central",3,"2025-01-25","2025-02-15","wk inc rsv hosp","quantile",0.5,50
"Central",3,"2025-01-25","2025-02-15","wk inc rsv hosp","quantile",0.75,88
"Central",3,"2025-01-25","2025-02-15","wk inc rsv hosp","quantile",0.9,107.666666666667
"Central",3,"2025-01-25","2025-02-15","wk inc rsv hosp","quantile",0.975,257
"East",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.025,112.333333333333
"East",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.1,131.333333333333
"East",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.25,153.666666666667
"East",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.5,190
"East",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.75,232
"East",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.9,259.333333333333
"East",-1,"2025-01-25","2025-01-18","wk inc covid hosp","quantile",0.975,280.333333333333
"East",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.025,45.3333333333333
"East",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.1,54
"East",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.25,67
"East",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.5,88
"East",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.75,110.333333333333
"East",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.9,129.666666666667
"East",-1,"2025-01-25","2025-01-18","wk inc flu hosp","quantile",0.975,141
"East",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.025,35.6666666666667
"East",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.1,41.3333333333333
"East",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.25,49.3333333333333
"East",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.5,63
"East",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.75,75.6666666666667
"East",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.9,82.3333333333333
"East",-1,"2025-01-25","2025-01-18","wk inc rsv hosp","quantile",0.975,87.3333333333333
"East",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.025,66
"East",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.1,107
"East",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.25,141.333333333333
"East",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.5,191
"East",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.75,247.333333333333
"East",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.9,293.333333333333
"East",0,"2025-01-25","2025-01-25","wk inc covid hosp","quantile",0.975,382.666666666667
