"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"Central",-1,"2025-02-15","2025-02-08","wk inc covid hosp","quantile",0.025,34.5
"Central",-1,"2025-02-15","2025-02-08","wk inc covid hosp","quantile",0.1,43.5
"Central",-1,"2025-02-15","2025-02-08","wk inc covid hosp","quantile",0.25,51.5
"Central",-1,"2025-02-15","2025-02-08","wk inc covid hosp","quantile",0.5,120
"Central",-1,"2025-02-15","2025-02-08","wk inc covid hosp","quantile",0.75,192
"Central",-1,"2025-02-15","2025-02-08","wk inc covid hosp","quantile",0.9,230.5
"Central",-1,"2025-02-15","2025-02-08","wk inc covid hosp","quantile",0.975,252.5
"Central",-1,"2025-02-15","2025-02-08","wk inc flu hosp","quantile",0.025,69
"Central",-1,"2025-02-15","2025-02-08","wk inc flu hosp","quantile",0.1,82
"Central",-1,"2025-02-15","2025-02-08","wk inc flu hosp","quantile",0.25,106.5
"Central",-1,"2025-02-15","2025-02-08","wk inc flu hosp","quantile",0.5,149.5
"Central",-1,"2025-02-15","2025-02-08","wk inc flu hosp","quantile",0.75,193
"Central",-1,"2025-02-15","2025-02-08","wk inc flu hosp","quantile",0.9,217
"Central",-1,"2025-02-15","2025-02-08","wk inc flu hosp","quantile",0.975,230
"Central",-1,"2025-02-15","2025-02-08","wk inc rsv hosp","quantile",0.025,5.5
"Central",-1,"2025-02-15","2025-02-08","wk inc rsv hosp","quantile",0.1,9
"Central",-1,"2025-02-15","2025-02-08","wk inc rsv hosp","quantile",0.25,16.5
"Central",-1,"2025-02-15","2025-02-08","wk inc rsv hosp","quantile",0.5,31
"Central",-1,"2025-02-15","2025-02-08","wk inc rsv hosp","quantile",0.75,45.5
"Central",-1,"2025-02-15","2025-02-08","wk inc rsv hosp","quantile",0.9,54
"Central",-1,"2025-02-15","2025-02-08","wk inc rsv hosp","quantile",0.975,59.5
"Central",0,"2025-02-15","2025-02-15","wk inc covid hosp","quantile",0.025,19.5
"Central",0,"2025-02-15","2025-02-15","wk inc covid hosp","quantile",0.1,32
