"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"Central",-1,"2025-03-15","2025-03-08","wk inc covid hosp","quantile",0.025,24.3333333333333
"Central",-1,"2025-03-15","2025-03-08","wk inc covid hosp","quantile",0.1,33
"Central",-1,"2025-03-15","2025-03-08","wk inc covid hosp","quantile",0.25,40
"Central",-1,"2025-03-15","2025-03-08","wk inc covid hosp","quantile",0.5,68.6666666666667
"Central",-1,"2025-03-15","2025-03-08","wk inc covid hosp","quantile",0.75,158
"Central",-1,"2025-03-15","2025-03-08","wk inc covid hosp","quantile",0.9,205
"Central",-1,"2025-03-15","2025-03-08","wk inc covid hosp","quantile",0.975,232
"Central",-1,"2025-03-15","2025-03-08","wk inc flu hosp","quantile",0.025,50.6666666666667
"Central",-1,"2025-03-15","2025-03-08","wk inc flu hosp","quantile",0.1,57
"Central",-1,"2025-03-15","2025-03-08","wk inc flu hosp","quantile",0.25,75
"Central",-1,"2025-03-15","2025-03-08","wk inc flu hosp","quantile",0.5,103.333333333333
"Central",-1,"2025-03-15","2025-03-08","wk inc flu hosp","quantile",0.75,134
"Central",-1,"2025-03-15","2025-03-08","wk inc flu hosp","quantile",0.9,154.333333333333
"Central",-1,"2025-03-15","2025-03-08","wk inc flu hosp","quantile",0.975,174
"Central",-1,"2025-03-15","2025-03-08","wk inc rsv hosp","quantile",0.025,4
"Central",-1,"2025-03-15","2025-03-08","wk inc rsv hosp","quantile",0.1,4.66666666666667
"Central",-1,"2025-03-15","2025-03-08","wk inc rsv hosp","quantile",0.25,7.33333333333333
"Central",-1,"2025-03-15","2025-03-08","wk inc rsv hosp","quantile",0.5,13.6666666666667
"Central",-1,"2025-03-15","2025-03-08","wk inc rsv hosp","quantile",0.75,24
"Central",-1,"2025-03-15","2025-03-08","wk inc rsv hosp","quantile",0.9,30.3333333333333
"Central",-1,"2025-03-15","2025-03-08","wk inc rsv hosp","quantile",0.975,39
"Central",0,"2025-03-15","2025-03-15","wk inc covid hosp","quantile",0.025,15.5
"Central",0,"2025-03-15","2025-03-15","wk inc covid hosp","quantile",0.1,27.25
"Central",0,"2025-03-15","2025-03-15","wk inc covid hosp","quantile",0.25,37.75
"Central",0,"2025-03-15","2025-03-15","wk inc covid hosp","quantile",0.5,60.5
"Central",0,"2025-03-15","2025-03-15","wk inc covid hosp","quantile",0.75,134.25
"Central",0,"2025-03-15","2025-03-15","wk inc covid hosp","quantile",0.9,180.75
"Central",0,"2025-03-15","2025-03-15","wk inc covid hosp","quantile",0.975,218.25
"Central",0,"2025-03-15","2025-03-15","wk inc flu hosp","quantile",0.025,45.25
