"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.025,9.33333333333333
"Central","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.1,14.3333333333333
"Central","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.25,19.6666666666667
"Central","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.5,38
"Central","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.75,92
"Central","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.9,121.333333333333
"Central","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.975,136.333333333333
"Central","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.025,14
"Central","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.1,17.3333333333333
"Central","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.25,19.3333333333333
"Central","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.5,33.6666666666667
"Central","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.75,51.6666666666667
"Central","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.9,61.6666666666667
"Central","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.975,68
"Central","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.025,0
"Central","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.1,0
"Central","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.25,0
"Central","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.5,3
"Central","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.75,7
"Central","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.9,8
"Central","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.975,9
"Central","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.025,17.7142857142857
"Central","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.1,23
"Central","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.25,29.4285714285714
"Central","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.5,41.4285714285714
"Central","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.75,67.5714285714286
"Central","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.9,84.4285714285714
"Central","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.975,100.857142857143
"Central","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.025,20
"Central","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.1,26.8571428571429
"Central","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.25,32
"Central","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.5,41.5714285714286
"Central","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.75,51.1428571428571
"Central","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.9,58.1428571428571
"Central","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.975,67.5714285714286
"Central","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.025,1.6
"Central","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.1,2.4
"Central","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.25,3.2
"Central","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.5,4.4
"Central","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.75,5.4
"Central","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.9,6.6
"Central","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.975,8.8
"Central","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.025,4.14285714285714
"Central","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.1,11.1428571428571
"Central","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.25,23.5714285714286
"Central","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.5,40.2857142857143
"Central","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.75,71
"Central","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.9,96.7142857142857
"Central","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.975,135.857142857143
"Central","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.025,12.5714285714286
"Central","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.1,29.5714285714286
"Central","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.25,41
"Central","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.5,54.4285714285714
"Central","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.75,69.2857142857143
"Central","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.9,83.1428571428571
"Central","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.975,96.1428571428571
"Central","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.025,0.6
"Central","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.1,0.8
"Central","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.25,2.4
"Central","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.5,4.6
"Central","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.75,7
"Central","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.9,10
"Central","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.975,18.2
"Central","2025-12-13","2025-11-29","wk inc covid hosp",2,"quantile",0.025,5.28571428571429
"Central","2025-12-13","2025-11-29","wk inc covid hosp",2,"quantile",0.1,9.14285714285714
"Central","2025-12-13","2025-11-29","wk inc covid hosp",2,"quantile",0.25,20.5714285714286
"Central","2025-12-13","2025-11-29","wk inc covid hosp",2,"quantile",0.5,40.7142857142857
"Central","2025-12-13","2025-11-29","wk inc covid hosp",2,"quantile",0.75,76.1428571428571
"Central","2025-12-13","2025-11-29","wk inc covid hosp",2,"quantile",0.9,111.285714285714
"Central","2025-12-13","2025-11-29","wk inc covid hosp",2,"quantile",0.975,178.142857142857
"Central","2025-12-13","2025-11-29","wk inc flu hosp",2,"quantile",0.025,8.28571428571429
"Central","2025-12-13","2025-11-29","wk inc flu hosp",2,"quantile",0.1,33.5714285714286
"Central","2025-12-13","2025-11-29","wk inc flu hosp",2,"quantile",0.25,51.5714285714286
"Central","2025-12-13","2025-11-29","wk inc flu hosp",2,"quantile",0.5,70.2857142857143
"Central","2025-12-13","2025-11-29","wk inc flu hosp",2,"quantile",0.75,81.1428571428571
"Central","2025-12-13","2025-11-29","wk inc flu hosp",2,"quantile",0.9,89.5714285714286
"Central","2025-12-13","2025-11-29","wk inc flu hosp",2,"quantile",0.975,107
"Central","2025-12-13","2025-11-29","wk inc rsv hosp",2,"quantile",0.025,0.8
"Central","2025-12-13","2025-11-29","wk inc rsv hosp",2,"quantile",0.1,0.8
"Central","2025-12-13","2025-11-29","wk inc rsv hosp",2,"quantile",0.25,2.2
"Central","2025-12-13","2025-11-29","wk inc rsv hosp",2,"quantile",0.5,5.4
"Central","2025-12-13","2025-11-29","wk inc rsv hosp",2,"quantile",0.75,8.6
"Central","2025-12-13","2025-11-29","wk inc rsv hosp",2,"quantile",0.9,12.6
"Central","2025-12-13","2025-11-29","wk inc rsv hosp",2,"quantile",0.975,25.4
"Central","2025-12-20","2025-11-29","wk inc covid hosp",3,"quantile",0.025,5
"Central","2025-12-20","2025-11-29","wk inc covid hosp",3,"quantile",0.1,7.71428571428571
"Central","2025-12-20","2025-11-29","wk inc covid hosp",3,"quantile",0.25,17.7142857142857
"Central","2025-12-20","2025-11-29","wk inc covid hosp",3,"quantile",0.5,43.8571428571429
"Central","2025-12-20","2025-11-29","wk inc covid hosp",3,"quantile",0.75,83.1428571428571
"Central","2025-12-20","2025-11-29","wk inc covid hosp",3,"quantile",0.9,126.428571428571
"Central","2025-12-20","2025-11-29","wk inc covid hosp",3,"quantile",0.975,221.571428571429
"Central","2025-12-20","2025-11-29","wk inc flu hosp",3,"quantile",0.025,5.14285714285714
"Central","2025-12-20","2025-11-29","wk inc flu hosp",3,"quantile",0.1,39.1428571428571
"Central","2025-12-20","2025-11-29","wk inc flu hosp",3,"quantile",0.25,62.4285714285714
"Central","2025-12-20","2025-11-29","wk inc flu hosp",3,"quantile",0.5,72.7142857142857
"Central","2025-12-20","2025-11-29","wk inc flu hosp",3,"quantile",0.75,83.2857142857143
"Central","2025-12-20","2025-11-29","wk inc flu hosp",3,"quantile",0.9,93.1428571428571
"Central","2025-12-20","2025-11-29","wk inc flu hosp",3,"quantile",0.975,116.285714285714
"Central","2025-12-20","2025-11-29","wk inc rsv hosp",3,"quantile",0.025,0.6
"Central","2025-12-20","2025-11-29","wk inc rsv hosp",3,"quantile",0.1,0.8
"Central","2025-12-20","2025-11-29","wk inc rsv hosp",3,"quantile",0.25,2
"Central","2025-12-20","2025-11-29","wk inc rsv hosp",3,"quantile",0.5,5.8
"Central","2025-12-20","2025-11-29","wk inc rsv hosp",3,"quantile",0.75,10
"Central","2025-12-20","2025-11-29","wk inc rsv hosp",3,"quantile",0.9,15.4
"Central","2025-12-20","2025-11-29","wk inc rsv hosp",3,"quantile",0.975,31.6
"East","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.025,4
"East","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.1,10
"East","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.25,14.6666666666667
"East","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.5,27.6666666666667
"East","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.75,55
"East","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.9,69.6666666666667
"East","2025-11-22","2025-11-29","wk inc covid hosp",-1,"quantile",0.975,79
"East","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.025,0
"East","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.1,0
"East","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.25,0
"East","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.5,3
"East","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.75,12
"East","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.9,16
"East","2025-11-22","2025-11-29","wk inc flu hosp",-1,"quantile",0.975,17
"East","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.025,0
"East","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.1,0
"East","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.25,1
"East","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.5,6
"East","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.75,12
"East","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.9,14
"East","2025-11-22","2025-11-29","wk inc rsv hosp",-1,"quantile",0.975,15
"East","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.025,14.7142857142857
"East","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.1,21.1428571428571
"East","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.25,26
"East","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.5,34.8571428571429
"East","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.75,48.7142857142857
"East","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.9,58.7142857142857
"East","2025-11-29","2025-11-29","wk inc covid hosp",0,"quantile",0.975,70.8571428571429
"East","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.025,1.8
"East","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.1,2.4
"East","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.25,3.4
"East","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.5,5.4
"East","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.75,7.2
"East","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.9,9.6
"East","2025-11-29","2025-11-29","wk inc flu hosp",0,"quantile",0.975,13.8
"East","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.025,3.8
"East","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.1,5.2
"East","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.25,6.2
"East","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.5,8
"East","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.75,9.4
"East","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.9,10.4
"East","2025-11-29","2025-11-29","wk inc rsv hosp",0,"quantile",0.975,12.8
"East","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.025,0.857142857142857
"East","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.1,8.14285714285714
"East","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.25,19.5714285714286
"East","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.5,32.4285714285714
"East","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.75,50.4285714285714
"East","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.9,69.8571428571429
"East","2025-12-06","2025-11-29","wk inc covid hosp",1,"quantile",0.975,103.571428571429
"East","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.025,0
"East","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.1,0.6
"East","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.25,3.4
"East","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.5,7.2
"East","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.75,10.6
"East","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.9,16.2
"East","2025-12-06","2025-11-29","wk inc flu hosp",1,"quantile",0.975,30.8
"East","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.025,1
"East","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.1,3.6
"East","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.25,6.4
"East","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.5,9
"East","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.75,11.4
"East","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.9,14.2
"East","2025-12-06","2025-11-29","wk inc rsv hosp",1,"quantile",0.975,23
"East","2025-12-13","2025-11-29","wk inc covid hosp",2,"quantile",0.025,2
"East","2025-12-13","2025-11-29","wk inc covid hosp",2,"quantile",0.1,7.71428571428571
"East","2025-12-13","2025-11-29","wk inc covid hosp",2,"quantile",0.25,18.2857142857143
"East","2025-12-13","2025-11-29","wk inc covid hosp",2,"quantile",0.5,33.4285714285714
