"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2026-01-03","2026-01-10","wk inc covid hosp",-1,"quantile",0.025,25.6
"Central","2026-01-03","2026-01-10","wk inc covid hosp",-1,"quantile",0.1,30
"Central","2026-01-03","2026-01-10","wk inc covid hosp",-1,"quantile",0.25,34.2
"Central","2026-01-03","2026-01-10","wk inc covid hosp",-1,"quantile",0.5,47.4
"Central","2026-01-03","2026-01-10","wk inc covid hosp",-1,"quantile",0.75,63.4
"Central","2026-01-03","2026-01-10","wk inc covid hosp",-1,"quantile",0.9,73.4
"Central","2026-01-03","2026-01-10","wk inc covid hosp",-1,"quantile",0.975,91.6
"Central","2026-01-03","2026-01-10","wk inc flu hosp",-1,"quantile",0.025,189.6
"Central","2026-01-03","2026-01-10","wk inc flu hosp",-1,"quantile",0.1,234.2
"Central","2026-01-03","2026-01-10","wk inc flu hosp",-1,"quantile",0.25,261.8
"Central","2026-01-03","2026-01-10","wk inc flu hosp",-1,"quantile",0.5,302.4
"Central","2026-01-03","2026-01-10","wk inc flu hosp",-1,"quantile",0.75,338.8
"Central","2026-01-03","2026-01-10","wk inc flu hosp",-1,"quantile",0.9,356
"Central","2026-01-03","2026-01-10","wk inc flu hosp",-1,"quantile",0.975,368.6
"Central","2026-01-03","2026-01-10","wk inc rsv hosp",-1,"quantile",0.025,15
"Central","2026-01-03","2026-01-10","wk inc rsv hosp",-1,"quantile",0.1,16.6
"Central","2026-01-03","2026-01-10","wk inc rsv hosp",-1,"quantile",0.25,18.4
"Central","2026-01-03","2026-01-10","wk inc rsv hosp",-1,"quantile",0.5,21
"Central","2026-01-03","2026-01-10","wk inc rsv hosp",-1,"quantile",0.75,23.8
"Central","2026-01-03","2026-01-10","wk inc rsv hosp",-1,"quantile",0.9,25.8
"Central","2026-01-03","2026-01-10","wk inc rsv hosp",-1,"quantile",0.975,27.2
"Central","2026-01-10","2026-01-10","wk inc covid hosp",0,"quantile",0.025,28.3333333333333
"Central","2026-01-10","2026-01-10","wk inc covid hosp",0,"quantile",0.1,33.8888888888889
"Central","2026-01-10","2026-01-10","wk inc covid hosp",0,"quantile",0.25,39.2222222222222
"Central","2026-01-10","2026-01-10","wk inc covid hosp",0,"quantile",0.5,49.8888888888889
"Central","2026-01-10","2026-01-10","wk inc covid hosp",0,"quantile",0.75,60.2222222222222
"Central","2026-01-10","2026-01-10","wk inc covid hosp",0,"quantile",0.9,69.3333333333333
"Central","2026-01-10","2026-01-10","wk inc covid hosp",0,"quantile",0.975,87.3333333333333
"Central","2026-01-10","2026-01-10","wk inc flu hosp",0,"quantile",0.025,171.222222222222
"Central","2026-01-10","2026-01-10","wk inc flu hosp",0,"quantile",0.1,203.333333333333
"Central","2026-01-10","2026-01-10","wk inc flu hosp",0,"quantile",0.25,254.888888888889
"Central","2026-01-10","2026-01-10","wk inc flu hosp",0,"quantile",0.5,295.444444444444
"Central","2026-01-10","2026-01-10","wk inc flu hosp",0,"quantile",0.75,320.777777777778
"Central","2026-01-10","2026-01-10","wk inc flu hosp",0,"quantile",0.9,336.444444444444
"Central","2026-01-10","2026-01-10","wk inc flu hosp",0,"quantile",0.975,390.888888888889
"Central","2026-01-10","2026-01-10","wk inc rsv hosp",0,"quantile",0.025,16.7777777777778
"Central","2026-01-10","2026-01-10","wk inc rsv hosp",0,"quantile",0.1,20.3333333333333
"Central","2026-01-10","2026-01-10","wk inc rsv hosp",0,"quantile",0.25,22.3333333333333
"Central","2026-01-10","2026-01-10","wk inc rsv hosp",0,"quantile",0.5,24.4444444444444
"Central","2026-01-10","2026-01-10","wk inc rsv hosp",0,"quantile",0.75,26.7777777777778
"Central","2026-01-10","2026-01-10","wk inc rsv hosp",0,"quantile",0.9,28.6666666666667
"Central","2026-01-10","2026-01-10","wk inc rsv hosp",0,"quantile",0.975,31.1111111111111
"Central","2026-01-17","2026-01-10","wk inc covid hosp",1,"quantile",0.025,13.4444444444444
"Central","2026-01-17","2026-01-10","wk inc covid hosp",1,"quantile",0.1,24.5555555555556
"Central","2026-01-17","2026-01-10","wk inc covid hosp",1,"quantile",0.25,37.7777777777778
"Central","2026-01-17","2026-01-10","wk inc covid hosp",1,"quantile",0.5,52.1111111111111
"Central","2026-01-17","2026-01-10","wk inc covid hosp",1,"quantile",0.75,66.7777777777778
