"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"Central",-1,"2025-02-08","2025-02-01","wk inc covid hosp","quantile",0.025,71
"Central",-1,"2025-02-08","2025-02-01","wk inc covid hosp","quantile",0.1,82.3333333333333
"Central",-1,"2025-02-08","2025-02-01","wk inc covid hosp","quantile",0.25,94.3333333333333
"Central",-1,"2025-02-08","2025-02-01","wk inc covid hosp","quantile",0.5,148.666666666667
"Central",-1,"2025-02-08","2025-02-01","wk inc covid hosp","quantile",0.75,208
"Central",-1,"2025-02-08","2025-02-01","wk inc covid hosp","quantile",0.9,239.666666666667
"Central",-1,"2025-02-08","2025-02-01","wk inc covid hosp","quantile",0.975,262.333333333333
"Central",-1,"2025-02-08","2025-02-01","wk inc flu hosp","quantile",0.025,70.3333333333333
"Central",-1,"2025-02-08","2025-02-01","wk inc flu hosp","quantile",0.1,83
"Central",-1,"2025-02-08","2025-02-01","wk inc flu hosp","quantile",0.25,101
"Central",-1,"2025-02-08","2025-02-01","wk inc flu hosp","quantile",0.5,134.666666666667
"Central",-1,"2025-02-08","2025-02-01","wk inc flu hosp","quantile",0.75,163.666666666667
"Central",-1,"2025-02-08","2025-02-01","wk inc flu hosp","quantile",0.9,182.666666666667
"Central",-1,"2025-02-08","2025-02-01","wk inc flu hosp","quantile",0.975,200.333333333333
"Central",-1,"2025-02-08","2025-02-01","wk inc rsv hosp","quantile",0.025,20
"Central",-1,"2025-02-08","2025-02-01","wk inc rsv hosp","quantile",0.1,25.6666666666667
"Central",-1,"2025-02-08","2025-02-01","wk inc rsv hosp","quantile",0.25,33.3333333333333
"Central",-1,"2025-02-08","2025-02-01","wk inc rsv hosp","quantile",0.5,45.3333333333333
"Central",-1,"2025-02-08","2025-02-01","wk inc rsv hosp","quantile",0.75,57.6666666666667
"Central",-1,"2025-02-08","2025-02-01","wk inc rsv hosp","quantile",0.9,68.6666666666667
