"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2025-12-13","2025-12-20","wk inc covid hosp",-1,"quantile",0.025,13
"Central","2025-12-13","2025-12-20","wk inc covid hosp",-1,"quantile",0.1,24.25
"Central","2025-12-13","2025-12-20","wk inc covid hosp",-1,"quantile",0.25,28.75
"Central","2025-12-13","2025-12-20","wk inc covid hosp",-1,"quantile",0.5,44.75
"Central","2025-12-13","2025-12-20","wk inc covid hosp",-1,"quantile",0.75,80.25
"Central","2025-12-13","2025-12-20","wk inc covid hosp",-1,"quantile",0.9,100.25
"Central","2025-12-13","2025-12-20","wk inc covid hosp",-1,"quantile",0.975,124.75
"Central","2025-12-13","2025-12-20","wk inc flu hosp",-1,"quantile",0.025,80.25
"Central","2025-12-13","2025-12-20","wk inc flu hosp",-1,"quantile",0.1,113
"Central","2025-12-13","2025-12-20","wk inc flu hosp",-1,"quantile",0.25,130.25
"Central","2025-12-13","2025-12-20","wk inc flu hosp",-1,"quantile",0.5,152.5
"Central","2025-12-13","2025-12-20","wk inc flu hosp",-1,"quantile",0.75,173.25
"Central","2025-12-13","2025-12-20","wk inc flu hosp",-1,"quantile",0.9,186.75
"Central","2025-12-13","2025-12-20","wk inc flu hosp",-1,"quantile",0.975,193
"Central","2025-12-13","2025-12-20","wk inc rsv hosp",-1,"quantile",0.025,4
"Central","2025-12-13","2025-12-20","wk inc rsv hosp",-1,"quantile",0.1,6.5
"Central","2025-12-13","2025-12-20","wk inc rsv hosp",-1,"quantile",0.25,8
"Central","2025-12-13","2025-12-20","wk inc rsv hosp",-1,"quantile",0.5,10.5
"Central","2025-12-13","2025-12-20","wk inc rsv hosp",-1,"quantile",0.75,13.5
"Central","2025-12-13","2025-12-20","wk inc rsv hosp",-1,"quantile",0.9,15.5
"Central","2025-12-13","2025-12-20","wk inc rsv hosp",-1,"quantile",0.975,16.5
"Central","2025-12-20","2025-12-20","wk inc covid hosp",0,"quantile",0.025,23.125
"Central","2025-12-20","2025-12-20","wk inc covid hosp",0,"quantile",0.1,31.875
"Central","2025-12-20","2025-12-20","wk inc covid hosp",0,"quantile",0.25,38.125
"Central","2025-12-20","2025-12-20","wk inc covid hosp",0,"quantile",0.5,50
"Central","2025-12-20","2025-12-20","wk inc covid hosp",0,"quantile",0.75,69.5
"Central","2025-12-20","2025-12-20","wk inc covid hosp",0,"quantile",0.9,84.625
"Central","2025-12-20","2025-12-20","wk inc covid hosp",0,"quantile",0.975,104.625
"Central","2025-12-20","2025-12-20","wk inc flu hosp",0,"quantile",0.025,148.25
"Central","2025-12-20","2025-12-20","wk inc flu hosp",0,"quantile",0.1,157.25
"Central","2025-12-20","2025-12-20","wk inc flu hosp",0,"quantile",0.25,163.625
"Central","2025-12-20","2025-12-20","wk inc flu hosp",0,"quantile",0.5,175.25
"Central","2025-12-20","2025-12-20","wk inc flu hosp",0,"quantile",0.75,186.125
"Central","2025-12-20","2025-12-20","wk inc flu hosp",0,"quantile",0.9,193.75
"Central","2025-12-20","2025-12-20","wk inc flu hosp",0,"quantile",0.975,209.25
"Central","2025-12-20","2025-12-20","wk inc rsv hosp",0,"quantile",0.025,6.33333333333333
"Central","2025-12-20","2025-12-20","wk inc rsv hosp",0,"quantile",0.1,8.5
"Central","2025-12-20","2025-12-20","wk inc rsv hosp",0,"quantile",0.25,10.8333333333333
"Central","2025-12-20","2025-12-20","wk inc rsv hosp",0,"quantile",0.5,12.1666666666667
"Central","2025-12-20","2025-12-20","wk inc rsv hosp",0,"quantile",0.75,13.5
"Central","2025-12-20","2025-12-20","wk inc rsv hosp",0,"quantile",0.9,15
"Central","2025-12-20","2025-12-20","wk inc rsv hosp",0,"quantile",0.975,19.8333333333333
"Central","2025-12-27","2025-12-20","wk inc covid hosp",1,"quantile",0.025,7
"Central","2025-12-27","2025-12-20","wk inc covid hosp",1,"quantile",0.1,18.5
"Central","2025-12-27","2025-12-20","wk inc covid hosp",1,"quantile",0.25,31.875
"Central","2025-12-27","2025-12-20","wk inc covid hosp",1,"quantile",0.5,51
"Central","2025-12-27","2025-12-20","wk inc covid hosp",1,"quantile",0.75,75.625
"Central","2025-12-27","2025-12-20","wk inc covid hosp",1,"quantile",0.9,100.5
"Central","2025-12-27","2025-12-20","wk inc covid hosp",1,"quantile",0.975,136.75
"Central","2025-12-27","2025-12-20","wk inc flu hosp",1,"quantile",0.025,154.75
"Central","2025-12-27","2025-12-20","wk inc flu hosp",1,"quantile",0.1,168.75
"Central","2025-12-27","2025-12-20","wk inc flu hosp",1,"quantile",0.25,178.75
"Central","2025-12-27","2025-12-20","wk inc flu hosp",1,"quantile",0.5,192
"Central","2025-12-27","2025-12-20","wk inc flu hosp",1,"quantile",0.75,204.625
"Central","2025-12-27","2025-12-20","wk inc flu hosp",1,"quantile",0.9,214.875
"Central","2025-12-27","2025-12-20","wk inc flu hosp",1,"quantile",0.975,236.625
"Central","2025-12-27","2025-12-20","wk inc rsv hosp",1,"quantile",0.025,2
"Central","2025-12-27","2025-12-20","wk inc rsv hosp",1,"quantile",0.1,6.83333333333333
"Central","2025-12-27","2025-12-20","wk inc rsv hosp",1,"quantile",0.25,10.5
"Central","2025-12-27","2025-12-20","wk inc rsv hosp",1,"quantile",0.5,13.1666666666667
"Central","2025-12-27","2025-12-20","wk inc rsv hosp",1,"quantile",0.75,15.5
"Central","2025-12-27","2025-12-20","wk inc rsv hosp",1,"quantile",0.9,18.1666666666667
"Central","2025-12-27","2025-12-20","wk inc rsv hosp",1,"quantile",0.975,28
"Central","2026-01-03","2025-12-20","wk inc covid hosp",2,"quantile",0.025,7.75
"Central","2026-01-03","2025-12-20","wk inc covid hosp",2,"quantile",0.1,15.5
"Central","2026-01-03","2025-12-20","wk inc covid hosp",2,"quantile",0.25,27.875
"Central","2026-01-03","2025-12-20","wk inc covid hosp",2,"quantile",0.5,55.5
"Central","2026-01-03","2025-12-20","wk inc covid hosp",2,"quantile",0.75,84.125
"Central","2026-01-03","2025-12-20","wk inc covid hosp",2,"quantile",0.9,120
"Central","2026-01-03","2025-12-20","wk inc covid hosp",2,"quantile",0.975,183.125
"Central","2026-01-03","2025-12-20","wk inc flu hosp",2,"quantile",0.025,176.5
"Central","2026-01-03","2025-12-20","wk inc flu hosp",2,"quantile",0.1,195
"Central","2026-01-03","2025-12-20","wk inc flu hosp",2,"quantile",0.25,206.5
"Central","2026-01-03","2025-12-20","wk inc flu hosp",2,"quantile",0.5,220.75
"Central","2026-01-03","2025-12-20","wk inc flu hosp",2,"quantile",0.75,234.375
"Central","2026-01-03","2025-12-20","wk inc flu hosp",2,"quantile",0.9,247
"Central","2026-01-03","2025-12-20","wk inc flu hosp",2,"quantile",0.975,276.25
"Central","2026-01-03","2025-12-20","wk inc rsv hosp",2,"quantile",0.025,1.16666666666667
"Central","2026-01-03","2025-12-20","wk inc rsv hosp",2,"quantile",0.1,5.66666666666667
"Central","2026-01-03","2025-12-20","wk inc rsv hosp",2,"quantile",0.25,10.1666666666667
"Central","2026-01-03","2025-12-20","wk inc rsv hosp",2,"quantile",0.5,13.3333333333333
"Central","2026-01-03","2025-12-20","wk inc rsv hosp",2,"quantile",0.75,16.8333333333333
"Central","2026-01-03","2025-12-20","wk inc rsv hosp",2,"quantile",0.9,21.3333333333333
"Central","2026-01-03","2025-12-20","wk inc rsv hosp",2,"quantile",0.975,33.6666666666667
"Central","2026-01-10","2025-12-20","wk inc covid hosp",3,"quantile",0.025,5.375
"Central","2026-01-10","2025-12-20","wk inc covid hosp",3,"quantile",0.1,13.375
"Central","2026-01-10","2025-12-20","wk inc covid hosp",3,"quantile",0.25,30.375
"Central","2026-01-10","2025-12-20","wk inc covid hosp",3,"quantile",0.5,62.5
"Central","2026-01-10","2025-12-20","wk inc covid hosp",3,"quantile",0.75,95.75
"Central","2026-01-10","2025-12-20","wk inc covid hosp",3,"quantile",0.9,137.875
"Central","2026-01-10","2025-12-20","wk inc covid hosp",3,"quantile",0.975,219
"Central","2026-01-10","2025-12-20","wk inc flu hosp",3,"quantile",0.025,160.25
"Central","2026-01-10","2025-12-20","wk inc flu hosp",3,"quantile",0.1,191.75
"Central","2026-01-10","2025-12-20","wk inc flu hosp",3,"quantile",0.25,204.375
"Central","2026-01-10","2025-12-20","wk inc flu hosp",3,"quantile",0.5,220.625
"Central","2026-01-10","2025-12-20","wk inc flu hosp",3,"quantile",0.75,235.875
"Central","2026-01-10","2025-12-20","wk inc flu hosp",3,"quantile",0.9,248.875
"Central","2026-01-10","2025-12-20","wk inc flu hosp",3,"quantile",0.975,285.625
"Central","2026-01-10","2025-12-20","wk inc rsv hosp",3,"quantile",0.025,1.33333333333333
"Central","2026-01-10","2025-12-20","wk inc rsv hosp",3,"quantile",0.1,4.66666666666667
"Central","2026-01-10","2025-12-20","wk inc rsv hosp",3,"quantile",0.25,10.3333333333333
"Central","2026-01-10","2025-12-20","wk inc rsv hosp",3,"quantile",0.5,14.5
"Central","2026-01-10","2025-12-20","wk inc rsv hosp",3,"quantile",0.75,18.6666666666667
"Central","2026-01-10","2025-12-20","wk inc rsv hosp",3,"quantile",0.9,24.1666666666667
"Central","2026-01-10","2025-12-20","wk inc rsv hosp",3,"quantile",0.975,39.5
"East","2025-12-13","2025-12-20","wk inc covid hosp",-1,"quantile",0.025,22.5
"East","2025-12-13","2025-12-20","wk inc covid hosp",-1,"quantile",0.1,26.5
