"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"Central",-1,"2025-04-05","2025-03-29","wk inc covid hosp","quantile",0.025,13.6666666666667
"Central",-1,"2025-04-05","2025-03-29","wk inc covid hosp","quantile",0.1,18
"Central",-1,"2025-04-05","2025-03-29","wk inc covid hosp","quantile",0.25,24
"Central",-1,"2025-04-05","2025-03-29","wk inc covid hosp","quantile",0.5,43.3333333333333
"Central",-1,"2025-04-05","2025-03-29","wk inc covid hosp","quantile",0.75,85.6666666666667
"Central",-1,"2025-04-05","2025-03-29","wk inc covid hosp","quantile",0.9,109
"Central",-1,"2025-04-05","2025-03-29","wk inc covid hosp","quantile",0.975,123.333333333333
"Central",-1,"2025-04-05","2025-03-29","wk inc flu hosp","quantile",0.025,31
"Central",-1,"2025-04-05","2025-03-29","wk inc flu hosp","quantile",0.1,38.3333333333333
"Central",-1,"2025-04-05","2025-03-29","wk inc flu hosp","quantile",0.25,51
"Central",-1,"2025-04-05","2025-03-29","wk inc flu hosp","quantile",0.5,68.6666666666667
"Central",-1,"2025-04-05","2025-03-29","wk inc flu hosp","quantile",0.75,89.6666666666667
"Central",-1,"2025-04-05","2025-03-29","wk inc flu hosp","quantile",0.9,107
"Central",-1,"2025-04-05","2025-03-29","wk inc flu hosp","quantile",0.975,116.333333333333
"Central",-1,"2025-04-05","2025-03-29","wk inc rsv hosp","quantile",0.025,2.66666666666667
"Central",-1,"2025-04-05","2025-03-29","wk inc rsv hosp","quantile",0.1,2.66666666666667
"Central",-1,"2025-04-05","2025-03-29","wk inc rsv hosp","quantile",0.25,3.33333333333333
"Central",-1,"2025-04-05","2025-03-29","wk inc rsv hosp","quantile",0.5,7.66666666666667
"Central",-1,"2025-04-05","2025-03-29","wk inc rsv hosp","quantile",0.75,15.6666666666667
"Central",-1,"2025-04-05","2025-03-29","wk inc rsv hosp","quantile",0.9,20.6666666666667
"Central",-1,"2025-04-05","2025-03-29","wk inc rsv hosp","quantile",0.975,24
"Central",0,"2025-04-05","2025-04-05","wk inc covid hosp","quantile",0.025,11.3333333333333
"Central",0,"2025-04-05","2025-04-05","wk inc covid hosp","quantile",0.1,13.6666666666667
"Central",0,"2025-04-05","2025-04-05","wk inc covid hosp","quantile",0.25,19.3333333333333
"Central",0,"2025-04-05","2025-04-05","wk inc covid hosp","quantile",0.5,43
"Central",0,"2025-04-05","2025-04-05","wk inc covid hosp","quantile",0.75,86
"Central",0,"2025-04-05","2025-04-05","wk inc covid hosp","quantile",0.9,113.666666666667
"Central",0,"2025-04-05","2025-04-05","wk inc covid hosp","quantile",0.975,138.666666666667
"Central",0,"2025-04-05","2025-04-05","wk inc flu hosp","quantile",0.025,23.3333333333333
"Central",0,"2025-04-05","2025-04-05","wk inc flu hosp","quantile",0.1,33
"Central",0,"2025-04-05","2025-04-05","wk inc flu hosp","quantile",0.25,44.6666666666667
"Central",0,"2025-04-05","2025-04-05","wk inc flu hosp","quantile",0.5,65.3333333333333
"Central",0,"2025-04-05","2025-04-05","wk inc flu hosp","quantile",0.75,93.3333333333333
"Central",0,"2025-04-05","2025-04-05","wk inc flu hosp","quantile",0.9,110.666666666667
"Central",0,"2025-04-05","2025-04-05","wk inc flu hosp","quantile",0.975,136
"Central",0,"2025-04-05","2025-04-05","wk inc rsv hosp","quantile",0.025,2.33333333333333
"Central",0,"2025-04-05","2025-04-05","wk inc rsv hosp","quantile",0.1,2.33333333333333
"Central",0,"2025-04-05","2025-04-05","wk inc rsv hosp","quantile",0.25,3.66666666666667
"Central",0,"2025-04-05","2025-04-05","wk inc rsv hosp","quantile",0.5,8
"Central",0,"2025-04-05","2025-04-05","wk inc rsv hosp","quantile",0.75,15.3333333333333
"Central",0,"2025-04-05","2025-04-05","wk inc rsv hosp","quantile",0.9,20.6666666666667
"Central",0,"2025-04-05","2025-04-05","wk inc rsv hosp","quantile",0.975,25.6666666666667
"Central",1,"2025-04-05","2025-04-12","wk inc covid hosp","quantile",0.025,9.33333333333333
"Central",1,"2025-04-05","2025-04-12","wk inc covid hosp","quantile",0.1,11.6666666666667
"Central",1,"2025-04-05","2025-04-12","wk inc covid hosp","quantile",0.25,18.3333333333333
"Central",1,"2025-04-05","2025-04-12","wk inc covid hosp","quantile",0.5,53.3333333333333
"Central",1,"2025-04-05","2025-04-12","wk inc covid hosp","quantile",0.75,95.6666666666667
"Central",1,"2025-04-05","2025-04-12","wk inc covid hosp","quantile",0.9,123.666666666667
"Central",1,"2025-04-05","2025-04-12","wk inc covid hosp","quantile",0.975,156.666666666667
