"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2025-11-15","2025-11-22","wk inc covid hosp",-1,"quantile",0.025,16.75
"Central","2025-11-15","2025-11-22","wk inc covid hosp",-1,"quantile",0.1,22.5
"Central","2025-11-15","2025-11-22","wk inc covid hosp",-1,"quantile",0.25,27.75
"Central","2025-11-15","2025-11-22","wk inc covid hosp",-1,"quantile",0.5,44.75
"Central","2025-11-15","2025-11-22","wk inc covid hosp",-1,"quantile",0.75,95.75
"Central","2025-11-15","2025-11-22","wk inc covid hosp",-1,"quantile",0.9,124.75
"Central","2025-11-15","2025-11-22","wk inc covid hosp",-1,"quantile",0.975,141
"Central","2025-11-15","2025-11-22","wk inc flu hosp",-1,"quantile",0.025,6.25
"Central","2025-11-15","2025-11-22","wk inc flu hosp",-1,"quantile",0.1,8.25
"Central","2025-11-15","2025-11-22","wk inc flu hosp",-1,"quantile",0.25,9.5
"Central","2025-11-15","2025-11-22","wk inc flu hosp",-1,"quantile",0.5,15
"Central","2025-11-15","2025-11-22","wk inc flu hosp",-1,"quantile",0.75,23.5
"Central","2025-11-15","2025-11-22","wk inc flu hosp",-1,"quantile",0.9,28.75
"Central","2025-11-15","2025-11-22","wk inc flu hosp",-1,"quantile",0.975,31.75
"Central","2025-11-15","2025-11-22","wk inc rsv hosp",-1,"quantile",0.025,1
"Central","2025-11-15","2025-11-22","wk inc rsv hosp",-1,"quantile",0.1,1
"Central","2025-11-15","2025-11-22","wk inc rsv hosp",-1,"quantile",0.25,1
"Central","2025-11-15","2025-11-22","wk inc rsv hosp",-1,"quantile",0.5,2.5
"Central","2025-11-15","2025-11-22","wk inc rsv hosp",-1,"quantile",0.75,5.5
"Central","2025-11-15","2025-11-22","wk inc rsv hosp",-1,"quantile",0.9,6.5
"Central","2025-11-15","2025-11-22","wk inc rsv hosp",-1,"quantile",0.975,7.5
"Central","2025-11-22","2025-11-22","wk inc covid hosp",0,"quantile",0.025,18.125
"Central","2025-11-22","2025-11-22","wk inc covid hosp",0,"quantile",0.1,26
"Central","2025-11-22","2025-11-22","wk inc covid hosp",0,"quantile",0.25,33.25
"Central","2025-11-22","2025-11-22","wk inc covid hosp",0,"quantile",0.5,44.375
"Central","2025-11-22","2025-11-22","wk inc covid hosp",0,"quantile",0.75,74
"Central","2025-11-22","2025-11-22","wk inc covid hosp",0,"quantile",0.9,92.875
"Central","2025-11-22","2025-11-22","wk inc covid hosp",0,"quantile",0.975,111.5
"Central","2025-11-22","2025-11-22","wk inc flu hosp",0,"quantile",0.025,6.5
"Central","2025-11-22","2025-11-22","wk inc flu hosp",0,"quantile",0.1,11.25
"Central","2025-11-22","2025-11-22","wk inc flu hosp",0,"quantile",0.25,15
"Central","2025-11-22","2025-11-22","wk inc flu hosp",0,"quantile",0.5,20.5
"Central","2025-11-22","2025-11-22","wk inc flu hosp",0,"quantile",0.75,26.875
"Central","2025-11-22","2025-11-22","wk inc flu hosp",0,"quantile",0.9,33.25
"Central","2025-11-22","2025-11-22","wk inc flu hosp",0,"quantile",0.975,41.75
"Central","2025-11-22","2025-11-22","wk inc rsv hosp",0,"quantile",0.025,1.66666666666667
"Central","2025-11-22","2025-11-22","wk inc rsv hosp",0,"quantile",0.1,2
"Central","2025-11-22","2025-11-22","wk inc rsv hosp",0,"quantile",0.25,2.83333333333333
"Central","2025-11-22","2025-11-22","wk inc rsv hosp",0,"quantile",0.5,4
"Central","2025-11-22","2025-11-22","wk inc rsv hosp",0,"quantile",0.75,5.5
"Central","2025-11-22","2025-11-22","wk inc rsv hosp",0,"quantile",0.9,6.83333333333333
"Central","2025-11-22","2025-11-22","wk inc rsv hosp",0,"quantile",0.975,9.5
"Central","2025-11-29","2025-11-22","wk inc covid hosp",1,"quantile",0.025,0.25
"Central","2025-11-29","2025-11-22","wk inc covid hosp",1,"quantile",0.1,14.375
"Central","2025-11-29","2025-11-22","wk inc covid hosp",1,"quantile",0.25,28.625
"Central","2025-11-29","2025-11-22","wk inc covid hosp",1,"quantile",0.5,47.5
"Central","2025-11-29","2025-11-22","wk inc covid hosp",1,"quantile",0.75,81.375
"Central","2025-11-29","2025-11-22","wk inc covid hosp",1,"quantile",0.9,109.75
"Central","2025-11-29","2025-11-22","wk inc covid hosp",1,"quantile",0.975,150.25
"Central","2025-11-29","2025-11-22","wk inc flu hosp",1,"quantile",0.025,1.25
"Central","2025-11-29","2025-11-22","wk inc flu hosp",1,"quantile",0.1,10.625
"Central","2025-11-29","2025-11-22","wk inc flu hosp",1,"quantile",0.25,18.5
"Central","2025-11-29","2025-11-22","wk inc flu hosp",1,"quantile",0.5,27.625
"Central","2025-11-29","2025-11-22","wk inc flu hosp",1,"quantile",0.75,37.625
"Central","2025-11-29","2025-11-22","wk inc flu hosp",1,"quantile",0.9,49
"Central","2025-11-29","2025-11-22","wk inc flu hosp",1,"quantile",0.975,72.125
"Central","2025-11-29","2025-11-22","wk inc rsv hosp",1,"quantile",0.025,0.666666666666667
"Central","2025-11-29","2025-11-22","wk inc rsv hosp",1,"quantile",0.1,1.16666666666667
"Central","2025-11-29","2025-11-22","wk inc rsv hosp",1,"quantile",0.25,2.83333333333333
"Central","2025-11-29","2025-11-22","wk inc rsv hosp",1,"quantile",0.5,5
