"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2026-01-24","2026-01-31","wk inc covid hosp",-1,"quantile",0.025,34.5
"Central","2026-01-24","2026-01-31","wk inc covid hosp",-1,"quantile",0.1,37.75
"Central","2026-01-24","2026-01-31","wk inc covid hosp",-1,"quantile",0.25,41
"Central","2026-01-24","2026-01-31","wk inc covid hosp",-1,"quantile",0.5,59.75
"Central","2026-01-24","2026-01-31","wk inc covid hosp",-1,"quantile",0.75,79.5
"Central","2026-01-24","2026-01-31","wk inc covid hosp",-1,"quantile",0.9,91.25
"Central","2026-01-24","2026-01-31","wk inc covid hosp",-1,"quantile",0.975,98.25
"Central","2026-01-24","2026-01-31","wk inc flu hosp",-1,"quantile",0.025,8.5
"Central","2026-01-24","2026-01-31","wk inc flu hosp",-1,"quantile",0.1,9.75
"Central","2026-01-24","2026-01-31","wk inc flu hosp",-1,"quantile",0.25,12.5
"Central","2026-01-24","2026-01-31","wk inc flu hosp",-1,"quantile",0.5,37
"Central","2026-01-24","2026-01-31","wk inc flu hosp",-1,"quantile",0.75,61.25
"Central","2026-01-24","2026-01-31","wk inc flu hosp",-1,"quantile",0.9,79
"Central","2026-01-24","2026-01-31","wk inc flu hosp",-1,"quantile",0.975,99.25
"Central","2026-01-24","2026-01-31","wk inc rsv hosp",-1,"quantile",0.025,22.5
"Central","2026-01-24","2026-01-31","wk inc rsv hosp",-1,"quantile",0.1,24.5
"Central","2026-01-24","2026-01-31","wk inc rsv hosp",-1,"quantile",0.25,28.5
"Central","2026-01-24","2026-01-31","wk inc rsv hosp",-1,"quantile",0.5,34
"Central","2026-01-24","2026-01-31","wk inc rsv hosp",-1,"quantile",0.75,39.75
"Central","2026-01-24","2026-01-31","wk inc rsv hosp",-1,"quantile",0.9,43.25
"Central","2026-01-24","2026-01-31","wk inc rsv hosp",-1,"quantile",0.975,45.25
"Central","2026-01-31","2026-01-31","wk inc covid hosp",0,"quantile",0.025,35.25
"Central","2026-01-31","2026-01-31","wk inc covid hosp",0,"quantile",0.1,42.125
"Central","2026-01-31","2026-01-31","wk inc covid hosp",0,"quantile",0.25,47.25
"Central","2026-01-31","2026-01-31","wk inc covid hosp",0,"quantile",0.5,57
"Central","2026-01-31","2026-01-31","wk inc covid hosp",0,"quantile",0.75,68.75
"Central","2026-01-31","2026-01-31","wk inc covid hosp",0,"quantile",0.9,77.875
"Central","2026-01-31","2026-01-31","wk inc covid hosp",0,"quantile",0.975,89.125
"Central","2026-01-31","2026-01-31","wk inc flu hosp",0,"quantile",0.025,15.375
"Central","2026-01-31","2026-01-31","wk inc flu hosp",0,"quantile",0.1,20
"Central","2026-01-31","2026-01-31","wk inc flu hosp",0,"quantile",0.25,22.875
"Central","2026-01-31","2026-01-31","wk inc flu hosp",0,"quantile",0.5,26.5
"Central","2026-01-31","2026-01-31","wk inc flu hosp",0,"quantile",0.75,41.75
"Central","2026-01-31","2026-01-31","wk inc flu hosp",0,"quantile",0.9,57.875
"Central","2026-01-31","2026-01-31","wk inc flu hosp",0,"quantile",0.975,78
"Central","2026-01-31","2026-01-31","wk inc rsv hosp",0,"quantile",0.025,25.625
"Central","2026-01-31","2026-01-31","wk inc rsv hosp",0,"quantile",0.1,28.75
"Central","2026-01-31","2026-01-31","wk inc rsv hosp",0,"quantile",0.25,31.75
"Central","2026-01-31","2026-01-31","wk inc rsv hosp",0,"quantile",0.5,35.75
"Central","2026-01-31","2026-01-31","wk inc rsv hosp",0,"quantile",0.75,40
