"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"Central",-1,"2025-03-22","2025-03-15","wk inc covid hosp","quantile",0.025,17
"Central",-1,"2025-03-22","2025-03-15","wk inc covid hosp","quantile",0.1,23.3333333333333
"Central",-1,"2025-03-22","2025-03-15","wk inc covid hosp","quantile",0.25,30
"Central",-1,"2025-03-22","2025-03-15","wk inc covid hosp","quantile",0.5,52.3333333333333
"Central",-1,"2025-03-22","2025-03-15","wk inc covid hosp","quantile",0.75,139
"Central",-1,"2025-03-22","2025-03-15","wk inc covid hosp","quantile",0.9,184.666666666667
"Central",-1,"2025-03-22","2025-03-15","wk inc covid hosp","quantile",0.975,209.333333333333
"Central",-1,"2025-03-22","2025-03-15","wk inc flu hosp","quantile",0.025,40.3333333333333
"Central",-1,"2025-03-22","2025-03-15","wk inc flu hosp","quantile",0.1,47.3333333333333
"Central",-1,"2025-03-22","2025-03-15","wk inc flu hosp","quantile",0.25,60.6666666666667
"Central",-1,"2025-03-22","2025-03-15","wk inc flu hosp","quantile",0.5,85.3333333333333
"Central",-1,"2025-03-22","2025-03-15","wk inc flu hosp","quantile",0.75,111.333333333333
"Central",-1,"2025-03-22","2025-03-15","wk inc flu hosp","quantile",0.9,130
"Central",-1,"2025-03-22","2025-03-15","wk inc flu hosp","quantile",0.975,151
"Central",-1,"2025-03-22","2025-03-15","wk inc rsv hosp","quantile",0.025,2.66666666666667
"Central",-1,"2025-03-22","2025-03-15","wk inc rsv hosp","quantile",0.1,3.66666666666667
"Central",-1,"2025-03-22","2025-03-15","wk inc rsv hosp","quantile",0.25,5.66666666666667
"Central",-1,"2025-03-22","2025-03-15","wk inc rsv hosp","quantile",0.5,12
"Central",-1,"2025-03-22","2025-03-15","wk inc rsv hosp","quantile",0.75,23
"Central",-1,"2025-03-22","2025-03-15","wk inc rsv hosp","quantile",0.9,29.3333333333333
"Central",-1,"2025-03-22","2025-03-15","wk inc rsv hosp","quantile",0.975,35.3333333333333
"Central",0,"2025-03-22","2025-03-22","wk inc covid hosp","quantile",0.025,11
"Central",0,"2025-03-22","2025-03-22","wk inc covid hosp","quantile",0.1,15.25
"Central",0,"2025-03-22","2025-03-22","wk inc covid hosp","quantile",0.25,25
"Central",0,"2025-03-22","2025-03-22","wk inc covid hosp","quantile",0.5,49.5
"Central",0,"2025-03-22","2025-03-22","wk inc covid hosp","quantile",0.75,126.75
"Central",0,"2025-03-22","2025-03-22","wk inc covid hosp","quantile",0.9,173.25
"Central",0,"2025-03-22","2025-03-22","wk inc covid hosp","quantile",0.975,211.25
"Central",0,"2025-03-22","2025-03-22","wk inc flu hosp","quantile",0.025,31.5
"Central",0,"2025-03-22","2025-03-22","wk inc flu hosp","quantile",0.1,42.5
"Central",0,"2025-03-22","2025-03-22","wk inc flu hosp","quantile",0.25,58.25
"Central",0,"2025-03-22","2025-03-22","wk inc flu hosp","quantile",0.5,82.75
"Central",0,"2025-03-22","2025-03-22","wk inc flu hosp","quantile",0.75,119.75
"Central",0,"2025-03-22","2025-03-22","wk inc flu hosp","quantile",0.9,133.75
"Central",0,"2025-03-22","2025-03-22","wk inc flu hosp","quantile",0.975,175
"Central",0,"2025-03-22","2025-03-22","wk inc rsv hosp","quantile",0.025,2
"Central",0,"2025-03-22","2025-03-22","wk inc rsv hosp","quantile",0.1,2.25
"Central",0,"2025-03-22","2025-03-22","wk inc rsv hosp","quantile",0.25,3.75
"Central",0,"2025-03-22","2025-03-22","wk inc rsv hosp","quantile",0.5,11.5
"Central",0,"2025-03-22","2025-03-22","wk inc rsv hosp","quantile",0.75,22.5
"Central",0,"2025-03-22","2025-03-22","wk inc rsv hosp","quantile",0.9,30.25
"Central",0,"2025-03-22","2025-03-22","wk inc rsv hosp","quantile",0.975,38.5
"Central",1,"2025-03-22","2025-03-29","wk inc covid hosp","quantile",0.025,9.25
"Central",1,"2025-03-22","2025-03-29","wk inc covid hosp","quantile",0.1,12.75
"Central",1,"2025-03-22","2025-03-29","wk inc covid hosp","quantile",0.25,26.5
"Central",1,"2025-03-22","2025-03-29","wk inc covid hosp","quantile",0.5,64.25
"Central",1,"2025-03-22","2025-03-29","wk inc covid hosp","quantile",0.75,137.75
"Central",1,"2025-03-22","2025-03-29","wk inc covid hosp","quantile",0.9,185.25
"Central",1,"2025-03-22","2025-03-29","wk inc covid hosp","quantile",0.975,229
"Central",1,"2025-03-22","2025-03-29","wk inc flu hosp","quantile",0.025,26.75
"Central",1,"2025-03-22","2025-03-29","wk inc flu hosp","quantile",0.1,36.75
"Central",1,"2025-03-22","2025-03-29","wk inc flu hosp","quantile",0.25,51.5
"Central",1,"2025-03-22","2025-03-29","wk inc flu hosp","quantile",0.5,77.5
"Central",1,"2025-03-22","2025-03-29","wk inc flu hosp","quantile",0.75,113.75
"Central",1,"2025-03-22","2025-03-29","wk inc flu hosp","quantile",0.9,133.75
"Central",1,"2025-03-22","2025-03-29","wk inc flu hosp","quantile",0.975,206.75
"Central",1,"2025-03-22","2025-03-29","wk inc rsv hosp","quantile",0.025,1.75
"Central",1,"2025-03-22","2025-03-29","wk inc rsv hosp","quantile",0.1,2
"Central",1,"2025-03-22","2025-03-29","wk inc rsv hosp","quantile",0.25,3.25
"Central",1,"2025-03-22","2025-03-29","wk inc rsv hosp","quantile",0.5,11
"Central",1,"2025-03-22","2025-03-29","wk inc rsv hosp","quantile",0.75,22.25
"Central",1,"2025-03-22","2025-03-29","wk inc rsv hosp","quantile",0.9,32
"Central",1,"2025-03-22","2025-03-29","wk inc rsv hosp","quantile",0.975,43.25
"Central",2,"2025-03-22","2025-04-05","wk inc covid hosp","quantile",0.025,13.25
"Central",2,"2025-03-22","2025-04-05","wk inc covid hosp","quantile",0.1,24.75
"Central",2,"2025-03-22","2025-04-05","wk inc covid hosp","quantile",0.25,39
"Central",2,"2025-03-22","2025-04-05","wk inc covid hosp","quantile",0.5,88
"Central",2,"2025-03-22","2025-04-05","wk inc covid hosp","quantile",0.75,171
"Central",2,"2025-03-22","2025-04-05","wk inc covid hosp","quantile",0.9,224.25
"Central",2,"2025-03-22","2025-04-05","wk inc covid hosp","quantile",0.975,258.25
"Central",2,"2025-03-22","2025-04-05","wk inc flu hosp","quantile",0.025,21.25
"Central",2,"2025-03-22","2025-04-05","wk inc flu hosp","quantile",0.1,32.5
"Central",2,"2025-03-22","2025-04-05","wk inc flu hosp","quantile",0.25,44.75
"Central",2,"2025-03-22","2025-04-05","wk inc flu hosp","quantile",0.5,72.75
"Central",2,"2025-03-22","2025-04-05","wk inc flu hosp","quantile",0.75,108.25
"Central",2,"2025-03-22","2025-04-05","wk inc flu hosp","quantile",0.9,139.25
"Central",2,"2025-03-22","2025-04-05","wk inc flu hosp","quantile",0.975,265
"Central",2,"2025-03-22","2025-04-05","wk inc rsv hosp","quantile",0.025,1.5
"Central",2,"2025-03-22","2025-04-05","wk inc rsv hosp","quantile",0.1,1.75
"Central",2,"2025-03-22","2025-04-05","wk inc rsv hosp","quantile",0.25,2.75
"Central",2,"2025-03-22","2025-04-05","wk inc rsv hosp","quantile",0.5,10.25
"Central",2,"2025-03-22","2025-04-05","wk inc rsv hosp","quantile",0.75,21.25
"Central",2,"2025-03-22","2025-04-05","wk inc rsv hosp","quantile",0.9,30.75
"Central",2,"2025-03-22","2025-04-05","wk inc rsv hosp","quantile",0.975,45.5
