reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-04-12,wk inc covid hosp,0,2025-04-12,Central,quantile,0.025,28
2025-04-12,wk inc covid hosp,0,2025-04-12,Central,quantile,0.1,52
2025-04-12,wk inc covid hosp,0,2025-04-12,Central,quantile,0.25,77
2025-04-12,wk inc covid hosp,0,2025-04-12,Central,quantile,0.5,102
2025-04-12,wk inc covid hosp,0,2025-04-12,Central,quantile,0.75,126
2025-04-12,wk inc covid hosp,0,2025-04-12,Central,quantile,0.9,156
2025-04-12,wk inc covid hosp,0,2025-04-12,Central,quantile,0.975,178
2025-04-12,wk inc covid hosp,1,2025-04-19,Central,quantile,0.025,64
2025-04-12,wk inc covid hosp,1,2025-04-19,Central,quantile,0.1,84
2025-04-12,wk inc covid hosp,1,2025-04-19,Central,quantile,0.25,107
2025-04-12,wk inc covid hosp,1,2025-04-19,Central,quantile,0.5,138
2025-04-12,wk inc covid hosp,1,2025-04-19,Central,quantile,0.75,158
2025-04-12,wk inc covid hosp,1,2025-04-19,Central,quantile,0.9,178
2025-04-12,wk inc covid hosp,1,2025-04-19,Central,quantile,0.975,191
2025-04-12,wk inc covid hosp,2,2025-04-26,Central,quantile,0.025,43
2025-04-12,wk inc covid hosp,2,2025-04-26,Central,quantile,0.1,66
2025-04-12,wk inc covid hosp,2,2025-04-26,Central,quantile,0.25,86
2025-04-12,wk inc covid hosp,2,2025-04-26,Central,quantile,0.5,106
2025-04-12,wk inc covid hosp,2,2025-04-26,Central,quantile,0.75,134
2025-04-12,wk inc covid hosp,2,2025-04-26,Central,quantile,0.9,152
2025-04-12,wk inc covid hosp,2,2025-04-26,Central,quantile,0.975,187
2025-04-12,wk inc covid hosp,3,2025-05-03,Central,quantile,0.025,16
2025-04-12,wk inc covid hosp,3,2025-05-03,Central,quantile,0.1,34
2025-04-12,wk inc covid hosp,3,2025-05-03,Central,quantile,0.25,49
2025-04-12,wk inc covid hosp,3,2025-05-03,Central,quantile,0.5,76
2025-04-12,wk inc covid hosp,3,2025-05-03,Central,quantile,0.75,110
2025-04-12,wk inc covid hosp,3,2025-05-03,Central,quantile,0.9,132
2025-04-12,wk inc covid hosp,3,2025-05-03,Central,quantile,0.975,167
2025-04-12,wk inc flu hosp,0,2025-04-12,Central,quantile,0.025,49
2025-04-12,wk inc flu hosp,0,2025-04-12,Central,quantile,0.1,52
2025-04-12,wk inc flu hosp,0,2025-04-12,Central,quantile,0.25,55
2025-04-12,wk inc flu hosp,0,2025-04-12,Central,quantile,0.5,58
2025-04-12,wk inc flu hosp,0,2025-04-12,Central,quantile,0.75,64
2025-04-12,wk inc flu hosp,0,2025-04-12,Central,quantile,0.9,67
2025-04-12,wk inc flu hosp,0,2025-04-12,Central,quantile,0.975,71
2025-04-12,wk inc flu hosp,1,2025-04-19,Central,quantile,0.025,44
2025-04-12,wk inc flu hosp,1,2025-04-19,Central,quantile,0.1,52
2025-04-12,wk inc flu hosp,1,2025-04-19,Central,quantile,0.25,54
2025-04-12,wk inc flu hosp,1,2025-04-19,Central,quantile,0.5,58
2025-04-12,wk inc flu hosp,1,2025-04-19,Central,quantile,0.75,63
2025-04-12,wk inc flu hosp,1,2025-04-19,Central,quantile,0.9,67
2025-04-12,wk inc flu hosp,1,2025-04-19,Central,quantile,0.975,71
2025-04-12,wk inc flu hosp,2,2025-04-26,Central,quantile,0.025,46
2025-04-12,wk inc flu hosp,2,2025-04-26,Central,quantile,0.1,50
2025-04-12,wk inc flu hosp,2,2025-04-26,Central,quantile,0.25,54
2025-04-12,wk inc flu hosp,2,2025-04-26,Central,quantile,0.5,60
2025-04-12,wk inc flu hosp,2,2025-04-26,Central,quantile,0.75,64
2025-04-12,wk inc flu hosp,2,2025-04-26,Central,quantile,0.9,68
2025-04-12,wk inc flu hosp,2,2025-04-26,Central,quantile,0.975,71
2025-04-12,wk inc flu hosp,3,2025-05-03,Central,quantile,0.025,48
2025-04-12,wk inc flu hosp,3,2025-05-03,Central,quantile,0.1,51
2025-04-12,wk inc flu hosp,3,2025-05-03,Central,quantile,0.25,54
2025-04-12,wk inc flu hosp,3,2025-05-03,Central,quantile,0.5,59
2025-04-12,wk inc flu hosp,3,2025-05-03,Central,quantile,0.75,63
2025-04-12,wk inc flu hosp,3,2025-05-03,Central,quantile,0.9,66
2025-04-12,wk inc flu hosp,3,2025-05-03,Central,quantile,0.975,72
2025-04-12,wk inc rsv hosp,0,2025-04-12,Central,quantile,0.025,1
2025-04-12,wk inc rsv hosp,0,2025-04-12,Central,quantile,0.1,2
2025-04-12,wk inc rsv hosp,0,2025-04-12,Central,quantile,0.25,4
2025-04-12,wk inc rsv hosp,0,2025-04-12,Central,quantile,0.5,6
2025-04-12,wk inc rsv hosp,0,2025-04-12,Central,quantile,0.75,8
2025-04-12,wk inc rsv hosp,0,2025-04-12,Central,quantile,0.9,11
2025-04-12,wk inc rsv hosp,0,2025-04-12,Central,quantile,0.975,14
2025-04-12,wk inc rsv hosp,1,2025-04-19,Central,quantile,0.025,0
