reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-15,wk inc covid hosp,0,2025-03-15,Central,quantile,0.025,0
2025-03-15,wk inc covid hosp,0,2025-03-15,Central,quantile,0.1,20
2025-03-15,wk inc covid hosp,0,2025-03-15,Central,quantile,0.25,37
2025-03-15,wk inc covid hosp,0,2025-03-15,Central,quantile,0.5,53
2025-03-15,wk inc covid hosp,0,2025-03-15,Central,quantile,0.75,69
2025-03-15,wk inc covid hosp,0,2025-03-15,Central,quantile,0.9,88
2025-03-15,wk inc covid hosp,0,2025-03-15,Central,quantile,0.975,111
2025-03-15,wk inc covid hosp,1,2025-03-22,Central,quantile,0.025,0
2025-03-15,wk inc covid hosp,1,2025-03-22,Central,quantile,0.1,29
2025-03-15,wk inc covid hosp,1,2025-03-22,Central,quantile,0.25,46
2025-03-15,wk inc covid hosp,1,2025-03-22,Central,quantile,0.5,62
2025-03-15,wk inc covid hosp,1,2025-03-22,Central,quantile,0.75,78
2025-03-15,wk inc covid hosp,1,2025-03-22,Central,quantile,0.9,97
2025-03-15,wk inc covid hosp,1,2025-03-22,Central,quantile,0.975,120
2025-03-15,wk inc covid hosp,2,2025-03-29,Central,quantile,0.025,5
2025-03-15,wk inc covid hosp,2,2025-03-29,Central,quantile,0.1,45
2025-03-15,wk inc covid hosp,2,2025-03-29,Central,quantile,0.25,63
2025-03-15,wk inc covid hosp,2,2025-03-29,Central,quantile,0.5,78
2025-03-15,wk inc covid hosp,2,2025-03-29,Central,quantile,0.75,94
2025-03-15,wk inc covid hosp,2,2025-03-29,Central,quantile,0.9,113
2025-03-15,wk inc covid hosp,2,2025-03-29,Central,quantile,0.975,136
2025-03-15,wk inc covid hosp,3,2025-04-05,Central,quantile,0.025,59
2025-03-15,wk inc covid hosp,3,2025-04-05,Central,quantile,0.1,100
2025-03-15,wk inc covid hosp,3,2025-04-05,Central,quantile,0.25,117
2025-03-15,wk inc covid hosp,3,2025-04-05,Central,quantile,0.5,133
2025-03-15,wk inc covid hosp,3,2025-04-05,Central,quantile,0.75,149
2025-03-15,wk inc covid hosp,3,2025-04-05,Central,quantile,0.9,168
2025-03-15,wk inc covid hosp,3,2025-04-05,Central,quantile,0.975,191
2025-03-15,wk inc flu hosp,0,2025-03-15,Central,quantile,0.025,86
2025-03-15,wk inc flu hosp,0,2025-03-15,Central,quantile,0.1,94
2025-03-15,wk inc flu hosp,0,2025-03-15,Central,quantile,0.25,97
2025-03-15,wk inc flu hosp,0,2025-03-15,Central,quantile,0.5,98
2025-03-15,wk inc flu hosp,0,2025-03-15,Central,quantile,0.75,99
2025-03-15,wk inc flu hosp,0,2025-03-15,Central,quantile,0.9,102
2025-03-15,wk inc flu hosp,0,2025-03-15,Central,quantile,0.975,108
2025-03-15,wk inc flu hosp,1,2025-03-22,Central,quantile,0.025,82
2025-03-15,wk inc flu hosp,1,2025-03-22,Central,quantile,0.1,90
2025-03-15,wk inc flu hosp,1,2025-03-22,Central,quantile,0.25,93
2025-03-15,wk inc flu hosp,1,2025-03-22,Central,quantile,0.5,94
2025-03-15,wk inc flu hosp,1,2025-03-22,Central,quantile,0.75,95
2025-03-15,wk inc flu hosp,1,2025-03-22,Central,quantile,0.9,99
2025-03-15,wk inc flu hosp,1,2025-03-22,Central,quantile,0.975,105
2025-03-15,wk inc flu hosp,2,2025-03-29,Central,quantile,0.025,78
2025-03-15,wk inc flu hosp,2,2025-03-29,Central,quantile,0.1,87
2025-03-15,wk inc flu hosp,2,2025-03-29,Central,quantile,0.25,90
2025-03-15,wk inc flu hosp,2,2025-03-29,Central,quantile,0.5,90
2025-03-15,wk inc flu hosp,2,2025-03-29,Central,quantile,0.75,92
2025-03-15,wk inc flu hosp,2,2025-03-29,Central,quantile,0.9,95
2025-03-15,wk inc flu hosp,2,2025-03-29,Central,quantile,0.975,101
2025-03-15,wk inc flu hosp,3,2025-04-05,Central,quantile,0.025,75
2025-03-15,wk inc flu hosp,3,2025-04-05,Central,quantile,0.1,83
2025-03-15,wk inc flu hosp,3,2025-04-05,Central,quantile,0.25,86
2025-03-15,wk inc flu hosp,3,2025-04-05,Central,quantile,0.5,87
2025-03-15,wk inc flu hosp,3,2025-04-05,Central,quantile,0.75,88
2025-03-15,wk inc flu hosp,3,2025-04-05,Central,quantile,0.9,91
2025-03-15,wk inc flu hosp,3,2025-04-05,Central,quantile,0.975,97
2025-03-15,wk inc rsv hosp,0,2025-03-15,Central,quantile,0.025,2
2025-03-15,wk inc rsv hosp,0,2025-03-15,Central,quantile,0.1,7
2025-03-15,wk inc rsv hosp,0,2025-03-15,Central,quantile,0.25,9
2025-03-15,wk inc rsv hosp,0,2025-03-15,Central,quantile,0.5,10
2025-03-15,wk inc rsv hosp,0,2025-03-15,Central,quantile,0.75,12
2025-03-15,wk inc rsv hosp,0,2025-03-15,Central,quantile,0.9,13
2025-03-15,wk inc rsv hosp,0,2025-03-15,Central,quantile,0.975,18
2025-03-15,wk inc rsv hosp,1,2025-03-22,Central,quantile,0.025,1
2025-03-15,wk inc rsv hosp,1,2025-03-22,Central,quantile,0.1,7
2025-03-15,wk inc rsv hosp,1,2025-03-22,Central,quantile,0.25,9
2025-03-15,wk inc rsv hosp,1,2025-03-22,Central,quantile,0.5,10
2025-03-15,wk inc rsv hosp,1,2025-03-22,Central,quantile,0.75,11
2025-03-15,wk inc rsv hosp,1,2025-03-22,Central,quantile,0.9,13
2025-03-15,wk inc rsv hosp,1,2025-03-22,Central,quantile,0.975,17
2025-03-15,wk inc rsv hosp,2,2025-03-29,Central,quantile,0.025,2
2025-03-15,wk inc rsv hosp,2,2025-03-29,Central,quantile,0.1,8
2025-03-15,wk inc rsv hosp,2,2025-03-29,Central,quantile,0.25,10
2025-03-15,wk inc rsv hosp,2,2025-03-29,Central,quantile,0.5,11
2025-03-15,wk inc rsv hosp,2,2025-03-29,Central,quantile,0.75,12
2025-03-15,wk inc rsv hosp,2,2025-03-29,Central,quantile,0.9,14
2025-03-15,wk inc rsv hosp,2,2025-03-29,Central,quantile,0.975,18
2025-03-15,wk inc rsv hosp,3,2025-04-05,Central,quantile,0.025,1
2025-03-15,wk inc rsv hosp,3,2025-04-05,Central,quantile,0.1,6
2025-03-15,wk inc rsv hosp,3,2025-04-05,Central,quantile,0.25,9
2025-03-15,wk inc rsv hosp,3,2025-04-05,Central,quantile,0.5,10
2025-03-15,wk inc rsv hosp,3,2025-04-05,Central,quantile,0.75,11
2025-03-15,wk inc rsv hosp,3,2025-04-05,Central,quantile,0.9,13
2025-03-15,wk inc rsv hosp,3,2025-04-05,Central,quantile,0.975,17
2025-03-15,wk inc covid hosp,0,2025-03-15,East,quantile,0.025,0
2025-03-15,wk inc covid hosp,0,2025-03-15,East,quantile,0.1,1
2025-03-15,wk inc covid hosp,0,2025-03-15,East,quantile,0.25,11
2025-03-15,wk inc covid hosp,0,2025-03-15,East,quantile,0.5,22
2025-03-15,wk inc covid hosp,0,2025-03-15,East,quantile,0.75,34
2025-03-15,wk inc covid hosp,0,2025-03-15,East,quantile,0.9,46
2025-03-15,wk inc covid hosp,0,2025-03-15,East,quantile,0.975,67
2025-03-15,wk inc covid hosp,1,2025-03-22,East,quantile,0.025,0
2025-03-15,wk inc covid hosp,1,2025-03-22,East,quantile,0.1,0
2025-03-15,wk inc covid hosp,1,2025-03-22,East,quantile,0.25,5
2025-03-15,wk inc covid hosp,1,2025-03-22,East,quantile,0.5,16
2025-03-15,wk inc covid hosp,1,2025-03-22,East,quantile,0.75,27
2025-03-15,wk inc covid hosp,1,2025-03-22,East,quantile,0.9,39
2025-03-15,wk inc covid hosp,1,2025-03-22,East,quantile,0.975,60
2025-03-15,wk inc covid hosp,2,2025-03-29,East,quantile,0.025,0
2025-03-15,wk inc covid hosp,2,2025-03-29,East,quantile,0.1,0
2025-03-15,wk inc covid hosp,2,2025-03-29,East,quantile,0.25,3
2025-03-15,wk inc covid hosp,2,2025-03-29,East,quantile,0.5,14
2025-03-15,wk inc covid hosp,2,2025-03-29,East,quantile,0.75,25
2025-03-15,wk inc covid hosp,2,2025-03-29,East,quantile,0.9,37
2025-03-15,wk inc covid hosp,2,2025-03-29,East,quantile,0.975,58
2025-03-15,wk inc covid hosp,3,2025-04-05,East,quantile,0.025,1
2025-03-15,wk inc covid hosp,3,2025-04-05,East,quantile,0.1,25
2025-03-15,wk inc covid hosp,3,2025-04-05,East,quantile,0.25,35
2025-03-15,wk inc covid hosp,3,2025-04-05,East,quantile,0.5,46
2025-03-15,wk inc covid hosp,3,2025-04-05,East,quantile,0.75,57
2025-03-15,wk inc covid hosp,3,2025-04-05,East,quantile,0.9,69
2025-03-15,wk inc covid hosp,3,2025-04-05,East,quantile,0.975,90
2025-03-15,wk inc flu hosp,0,2025-03-15,East,quantile,0.025,101
2025-03-15,wk inc flu hosp,0,2025-03-15,East,quantile,0.1,110
2025-03-15,wk inc flu hosp,0,2025-03-15,East,quantile,0.25,112
2025-03-15,wk inc flu hosp,0,2025-03-15,East,quantile,0.5,112
2025-03-15,wk inc flu hosp,0,2025-03-15,East,quantile,0.75,113
2025-03-15,wk inc flu hosp,0,2025-03-15,East,quantile,0.9,115
2025-03-15,wk inc flu hosp,0,2025-03-15,East,quantile,0.975,122
2025-03-15,wk inc flu hosp,1,2025-03-22,East,quantile,0.025,85
2025-03-15,wk inc flu hosp,1,2025-03-22,East,quantile,0.1,94
2025-03-15,wk inc flu hosp,1,2025-03-22,East,quantile,0.25,96
2025-03-15,wk inc flu hosp,1,2025-03-22,East,quantile,0.5,97
2025-03-15,wk inc flu hosp,1,2025-03-22,East,quantile,0.75,98
2025-03-15,wk inc flu hosp,1,2025-03-22,East,quantile,0.9,100
2025-03-15,wk inc flu hosp,1,2025-03-22,East,quantile,0.975,107
2025-03-15,wk inc flu hosp,2,2025-03-29,East,quantile,0.025,71
2025-03-15,wk inc flu hosp,2,2025-03-29,East,quantile,0.1,80
2025-03-15,wk inc flu hosp,2,2025-03-29,East,quantile,0.25,82
2025-03-15,wk inc flu hosp,2,2025-03-29,East,quantile,0.5,83
2025-03-15,wk inc flu hosp,2,2025-03-29,East,quantile,0.75,83
2025-03-15,wk inc flu hosp,2,2025-03-29,East,quantile,0.9,86
2025-03-15,wk inc flu hosp,2,2025-03-29,East,quantile,0.975,93
2025-03-15,wk inc flu hosp,3,2025-04-05,East,quantile,0.025,56
2025-03-15,wk inc flu hosp,3,2025-04-05,East,quantile,0.1,65
2025-03-15,wk inc flu hosp,3,2025-04-05,East,quantile,0.25,67
2025-03-15,wk inc flu hosp,3,2025-04-05,East,quantile,0.5,68
2025-03-15,wk inc flu hosp,3,2025-04-05,East,quantile,0.75,69
2025-03-15,wk inc flu hosp,3,2025-04-05,East,quantile,0.9,71
2025-03-15,wk inc flu hosp,3,2025-04-05,East,quantile,0.975,78
2025-03-15,wk inc rsv hosp,0,2025-03-15,East,quantile,0.025,14
2025-03-15,wk inc rsv hosp,0,2025-03-15,East,quantile,0.1,18
2025-03-15,wk inc rsv hosp,0,2025-03-15,East,quantile,0.25,20
2025-03-15,wk inc rsv hosp,0,2025-03-15,East,quantile,0.5,21
2025-03-15,wk inc rsv hosp,0,2025-03-15,East,quantile,0.75,22
2025-03-15,wk inc rsv hosp,0,2025-03-15,East,quantile,0.9,24
2025-03-15,wk inc rsv hosp,0,2025-03-15,East,quantile,0.975,27
2025-03-15,wk inc rsv hosp,1,2025-03-22,East,quantile,0.025,13
2025-03-15,wk inc rsv hosp,1,2025-03-22,East,quantile,0.1,17
2025-03-15,wk inc rsv hosp,1,2025-03-22,East,quantile,0.25,19
2025-03-15,wk inc rsv hosp,1,2025-03-22,East,quantile,0.5,19
2025-03-15,wk inc rsv hosp,1,2025-03-22,East,quantile,0.75,20
2025-03-15,wk inc rsv hosp,1,2025-03-22,East,quantile,0.9,22
2025-03-15,wk inc rsv hosp,1,2025-03-22,East,quantile,0.975,25
2025-03-15,wk inc rsv hosp,2,2025-03-29,East,quantile,0.025,13
2025-03-15,wk inc rsv hosp,2,2025-03-29,East,quantile,0.1,16
2025-03-15,wk inc rsv hosp,2,2025-03-29,East,quantile,0.25,18
2025-03-15,wk inc rsv hosp,2,2025-03-29,East,quantile,0.5,19
2025-03-15,wk inc rsv hosp,2,2025-03-29,East,quantile,0.75,20
2025-03-15,wk inc rsv hosp,2,2025-03-29,East,quantile,0.9,22
2025-03-15,wk inc rsv hosp,2,2025-03-29,East,quantile,0.975,25
2025-03-15,wk inc rsv hosp,3,2025-04-05,East,quantile,0.025,13
2025-03-15,wk inc rsv hosp,3,2025-04-05,East,quantile,0.1,16
2025-03-15,wk inc rsv hosp,3,2025-04-05,East,quantile,0.25,18
2025-03-15,wk inc rsv hosp,3,2025-04-05,East,quantile,0.5,19
2025-03-15,wk inc rsv hosp,3,2025-04-05,East,quantile,0.75,20
2025-03-15,wk inc rsv hosp,3,2025-04-05,East,quantile,0.9,22
2025-03-15,wk inc rsv hosp,3,2025-04-05,East,quantile,0.975,25
2025-03-15,wk inc covid hosp,0,2025-03-15,North East,quantile,0.025,0
2025-03-15,wk inc covid hosp,0,2025-03-15,North East,quantile,0.1,0
2025-03-15,wk inc covid hosp,0,2025-03-15,North East,quantile,0.25,1
2025-03-15,wk inc covid hosp,0,2025-03-15,North East,quantile,0.5,5
2025-03-15,wk inc covid hosp,0,2025-03-15,North East,quantile,0.75,11
2025-03-15,wk inc covid hosp,0,2025-03-15,North East,quantile,0.9,17
2025-03-15,wk inc covid hosp,0,2025-03-15,North East,quantile,0.975,26
2025-03-15,wk inc covid hosp,1,2025-03-22,North East,quantile,0.025,0
2025-03-15,wk inc covid hosp,1,2025-03-22,North East,quantile,0.1,0
2025-03-15,wk inc covid hosp,1,2025-03-22,North East,quantile,0.25,0
2025-03-15,wk inc covid hosp,1,2025-03-22,North East,quantile,0.5,0
2025-03-15,wk inc covid hosp,1,2025-03-22,North East,quantile,0.75,6
2025-03-15,wk inc covid hosp,1,2025-03-22,North East,quantile,0.9,12
2025-03-15,wk inc covid hosp,1,2025-03-22,North East,quantile,0.975,21
2025-03-15,wk inc covid hosp,2,2025-03-29,North East,quantile,0.025,0
2025-03-15,wk inc covid hosp,2,2025-03-29,North East,quantile,0.1,0
2025-03-15,wk inc covid hosp,2,2025-03-29,North East,quantile,0.25,0
2025-03-15,wk inc covid hosp,2,2025-03-29,North East,quantile,0.5,0
2025-03-15,wk inc covid hosp,2,2025-03-29,North East,quantile,0.75,0
2025-03-15,wk inc covid hosp,2,2025-03-29,North East,quantile,0.9,0
2025-03-15,wk inc covid hosp,2,2025-03-29,North East,quantile,0.975,3
2025-03-15,wk inc covid hosp,3,2025-04-05,North East,quantile,0.025,0
2025-03-15,wk inc covid hosp,3,2025-04-05,North East,quantile,0.1,0
2025-03-15,wk inc covid hosp,3,2025-04-05,North East,quantile,0.25,0
2025-03-15,wk inc covid hosp,3,2025-04-05,North East,quantile,0.5,0
2025-03-15,wk inc covid hosp,3,2025-04-05,North East,quantile,0.75,0
