reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-01,wk inc covid hosp,0,2025-03-01,Central,quantile,0.025,13.948467502556383
2025-03-01,wk inc covid hosp,0,2025-03-01,Central,quantile,0.1,35.56150426335828
2025-03-01,wk inc covid hosp,0,2025-03-01,Central,quantile,0.25,54.44701787424317
2025-03-01,wk inc covid hosp,0,2025-03-01,Central,quantile,0.5,76.82581679303094
2025-03-01,wk inc covid hosp,0,2025-03-01,Central,quantile,0.75,97.92565296914353
2025-03-01,wk inc covid hosp,0,2025-03-01,Central,quantile,0.9,117.64029925775213
2025-03-01,wk inc covid hosp,0,2025-03-01,Central,quantile,0.975,137.85274019369433
2025-03-01,wk inc covid hosp,1,2025-03-08,Central,quantile,0.025,16.442966583760985
2025-03-01,wk inc covid hosp,1,2025-03-08,Central,quantile,0.1,37.52525114618297
2025-03-01,wk inc covid hosp,1,2025-03-08,Central,quantile,0.25,56.78104363838976
2025-03-01,wk inc covid hosp,1,2025-03-08,Central,quantile,0.5,78.42797388950606
2025-03-01,wk inc covid hosp,1,2025-03-08,Central,quantile,0.75,100.07451700611514
2025-03-01,wk inc covid hosp,1,2025-03-08,Central,quantile,0.9,118.3557468056616
2025-03-01,wk inc covid hosp,1,2025-03-08,Central,quantile,0.975,140.49145117151625
2025-03-01,wk inc covid hosp,2,2025-03-15,Central,quantile,0.025,21.67060256666832
2025-03-01,wk inc covid hosp,2,2025-03-15,Central,quantile,0.1,42.82305696593261
2025-03-01,wk inc covid hosp,2,2025-03-15,Central,quantile,0.25,61.29521114686193
2025-03-01,wk inc covid hosp,2,2025-03-15,Central,quantile,0.5,83.17225093355457
2025-03-01,wk inc covid hosp,2,2025-03-15,Central,quantile,0.75,104.10058483728422
2025-03-01,wk inc covid hosp,2,2025-03-15,Central,quantile,0.9,122.92507645941521
2025-03-01,wk inc covid hosp,2,2025-03-15,Central,quantile,0.975,143.19797713985227
2025-03-01,wk inc covid hosp,3,2025-03-22,Central,quantile,0.025,49.14470409306098
2025-03-01,wk inc covid hosp,3,2025-03-22,Central,quantile,0.1,70.85317359256396
2025-03-01,wk inc covid hosp,3,2025-03-22,Central,quantile,0.25,90.23003746906124
2025-03-01,wk inc covid hosp,3,2025-03-22,Central,quantile,0.5,111.6793909586915
2025-03-01,wk inc covid hosp,3,2025-03-22,Central,quantile,0.75,133.18502656892034
2025-03-01,wk inc covid hosp,3,2025-03-22,Central,quantile,0.9,153.14901319834172
2025-03-01,wk inc covid hosp,3,2025-03-22,Central,quantile,0.975,173.7403020439681
2025-03-01,wk inc flu hosp,0,2025-03-01,Central,quantile,0.025,100.36984426633897
2025-03-01,wk inc flu hosp,0,2025-03-01,Central,quantile,0.1,105.84269029297414
2025-03-01,wk inc flu hosp,0,2025-03-01,Central,quantile,0.25,111.27845336053346
2025-03-01,wk inc flu hosp,0,2025-03-01,Central,quantile,0.5,117.0305915205214
2025-03-01,wk inc flu hosp,0,2025-03-01,Central,quantile,0.75,122.72631345178269
2025-03-01,wk inc flu hosp,0,2025-03-01,Central,quantile,0.9,128.06995106331806
2025-03-01,wk inc flu hosp,0,2025-03-01,Central,quantile,0.975,133.84103697445084
2025-03-01,wk inc flu hosp,1,2025-03-08,Central,quantile,0.025,100.19684916439849
2025-03-01,wk inc flu hosp,1,2025-03-08,Central,quantile,0.1,106.09718856835877
2025-03-01,wk inc flu hosp,1,2025-03-08,Central,quantile,0.25,111.33610683233768
2025-03-01,wk inc flu hosp,1,2025-03-08,Central,quantile,0.5,117.20492510734582
2025-03-01,wk inc flu hosp,1,2025-03-08,Central,quantile,0.75,122.91166996055152
2025-03-01,wk inc flu hosp,1,2025-03-08,Central,quantile,0.9,128.36675197076508
2025-03-01,wk inc flu hosp,1,2025-03-08,Central,quantile,0.975,134.15207420483475
2025-03-01,wk inc flu hosp,2,2025-03-15,Central,quantile,0.025,98.02444503093159
2025-03-01,wk inc flu hosp,2,2025-03-15,Central,quantile,0.1,104.02372761075169
2025-03-01,wk inc flu hosp,2,2025-03-15,Central,quantile,0.25,109.23410171176617
2025-03-01,wk inc flu hosp,2,2025-03-15,Central,quantile,0.5,115.1136261562016
2025-03-01,wk inc flu hosp,2,2025-03-15,Central,quantile,0.75,120.7605196512646
2025-03-01,wk inc flu hosp,2,2025-03-15,Central,quantile,0.9,126.01197285634633
2025-03-01,wk inc flu hosp,2,2025-03-15,Central,quantile,0.975,131.60227474442647
2025-03-01,wk inc flu hosp,3,2025-03-22,Central,quantile,0.025,97.5443501480973
2025-03-01,wk inc flu hosp,3,2025-03-22,Central,quantile,0.1,103.64387537300198
2025-03-01,wk inc flu hosp,3,2025-03-22,Central,quantile,0.25,108.96293093110798
2025-03-01,wk inc flu hosp,3,2025-03-22,Central,quantile,0.5,114.919818636856
2025-03-01,wk inc flu hosp,3,2025-03-22,Central,quantile,0.75,120.70271262362387
2025-03-01,wk inc flu hosp,3,2025-03-22,Central,quantile,0.9,125.98184324896256
2025-03-01,wk inc flu hosp,3,2025-03-22,Central,quantile,0.975,131.93621043916286
2025-03-01,wk inc rsv hosp,0,2025-03-01,Central,quantile,0.025,10.482486165795232
2025-03-01,wk inc rsv hosp,0,2025-03-01,Central,quantile,0.1,13.372385366542748
2025-03-01,wk inc rsv hosp,0,2025-03-01,Central,quantile,0.25,15.868444939218296
2025-03-01,wk inc rsv hosp,0,2025-03-01,Central,quantile,0.5,18.77352996665745
2025-03-01,wk inc rsv hosp,0,2025-03-01,Central,quantile,0.75,21.78062284332544
2025-03-01,wk inc rsv hosp,0,2025-03-01,Central,quantile,0.9,24.285465191840274
2025-03-01,wk inc rsv hosp,0,2025-03-01,Central,quantile,0.975,27.30459561987301
2025-03-01,wk inc rsv hosp,1,2025-03-08,Central,quantile,0.025,9.673258714965762
2025-03-01,wk inc rsv hosp,1,2025-03-08,Central,quantile,0.1,12.705491787505636
2025-03-01,wk inc rsv hosp,1,2025-03-08,Central,quantile,0.25,15.447419837156602
2025-03-01,wk inc rsv hosp,1,2025-03-08,Central,quantile,0.5,18.204414728261394
2025-03-01,wk inc rsv hosp,1,2025-03-08,Central,quantile,0.75,21.077310163987523
2025-03-01,wk inc rsv hosp,1,2025-03-08,Central,quantile,0.9,23.72422668411951
2025-03-01,wk inc rsv hosp,1,2025-03-08,Central,quantile,0.975,26.47470482928557
2025-03-01,wk inc rsv hosp,2,2025-03-15,Central,quantile,0.025,8.246945567112643
2025-03-01,wk inc rsv hosp,2,2025-03-15,Central,quantile,0.1,11.050972768787904
2025-03-01,wk inc rsv hosp,2,2025-03-15,Central,quantile,0.25,13.663809428676657
2025-03-01,wk inc rsv hosp,2,2025-03-15,Central,quantile,0.5,16.702294635710256
2025-03-01,wk inc rsv hosp,2,2025-03-15,Central,quantile,0.75,19.40565172116209
2025-03-01,wk inc rsv hosp,2,2025-03-15,Central,quantile,0.9,21.967183162031496
2025-03-01,wk inc rsv hosp,2,2025-03-15,Central,quantile,0.975,24.802743655758967
2025-03-01,wk inc rsv hosp,3,2025-03-22,Central,quantile,0.025,7.746715408514998
2025-03-01,wk inc rsv hosp,3,2025-03-22,Central,quantile,0.1,10.787164516383145
2025-03-01,wk inc rsv hosp,3,2025-03-22,Central,quantile,0.25,13.379849215251024
2025-03-01,wk inc rsv hosp,3,2025-03-22,Central,quantile,0.5,16.18593202258913
2025-03-01,wk inc rsv hosp,3,2025-03-22,Central,quantile,0.75,19.018562808759988
2025-03-01,wk inc rsv hosp,3,2025-03-22,Central,quantile,0.9,21.75977802247044
2025-03-01,wk inc rsv hosp,3,2025-03-22,Central,quantile,0.975,24.48792734654045
2025-03-01,wk inc covid hosp,0,2025-03-01,East,quantile,0.025,22.09127214143558
2025-03-01,wk inc covid hosp,0,2025-03-01,East,quantile,0.1,39.13920369974157
2025-03-01,wk inc covid hosp,0,2025-03-01,East,quantile,0.25,53.191240194390716
2025-03-01,wk inc covid hosp,0,2025-03-01,East,quantile,0.5,69.31978299629296
2025-03-01,wk inc covid hosp,0,2025-03-01,East,quantile,0.75,85.22735384419909
2025-03-01,wk inc covid hosp,0,2025-03-01,East,quantile,0.9,98.3571298807336
2025-03-01,wk inc covid hosp,0,2025-03-01,East,quantile,0.975,116.40548531458691
2025-03-01,wk inc covid hosp,1,2025-03-08,East,quantile,0.025,17.31386905997335
2025-03-01,wk inc covid hosp,1,2025-03-08,East,quantile,0.1,33.627338941915994
2025-03-01,wk inc covid hosp,1,2025-03-08,East,quantile,0.25,47.06328935387779
2025-03-01,wk inc covid hosp,1,2025-03-08,East,quantile,0.5,62.82090552063434
2025-03-01,wk inc covid hosp,1,2025-03-08,East,quantile,0.75,79.11898927996039
2025-03-01,wk inc covid hosp,1,2025-03-08,East,quantile,0.9,92.45278440873733
2025-03-01,wk inc covid hosp,1,2025-03-08,East,quantile,0.975,110.36872677262626
2025-03-01,wk inc covid hosp,2,2025-03-15,East,quantile,0.025,7.028083683564894
2025-03-01,wk inc covid hosp,2,2025-03-15,East,quantile,0.1,23.85972236852278
2025-03-01,wk inc covid hosp,2,2025-03-15,East,quantile,0.25,38.5121101625834
2025-03-01,wk inc covid hosp,2,2025-03-15,East,quantile,0.5,54.76977562974638
2025-03-01,wk inc covid hosp,2,2025-03-15,East,quantile,0.75,70.25297881149595
2025-03-01,wk inc covid hosp,2,2025-03-15,East,quantile,0.9,85.01327855431057
2025-03-01,wk inc covid hosp,2,2025-03-15,East,quantile,0.975,101.28605002541252
2025-03-01,wk inc covid hosp,3,2025-03-22,East,quantile,0.025,14.379636363300627
2025-03-01,wk inc covid hosp,3,2025-03-22,East,quantile,0.1,30.29756226869501
2025-03-01,wk inc covid hosp,3,2025-03-22,East,quantile,0.25,44.08259211839751
2025-03-01,wk inc covid hosp,3,2025-03-22,East,quantile,0.5,60.668271667040386
2025-03-01,wk inc covid hosp,3,2025-03-22,East,quantile,0.75,76.18575147817536
2025-03-01,wk inc covid hosp,3,2025-03-22,East,quantile,0.9,90.90725459543731
2025-03-01,wk inc covid hosp,3,2025-03-22,East,quantile,0.975,106.91977868849173
2025-03-01,wk inc flu hosp,0,2025-03-01,East,quantile,0.025,143.3940020553469
2025-03-01,wk inc flu hosp,0,2025-03-01,East,quantile,0.1,148.48757279331392
2025-03-01,wk inc flu hosp,0,2025-03-01,East,quantile,0.25,152.53485166195063
2025-03-01,wk inc flu hosp,0,2025-03-01,East,quantile,0.5,157.43143577411055
2025-03-01,wk inc flu hosp,0,2025-03-01,East,quantile,0.75,162.0102422021002
2025-03-01,wk inc flu hosp,0,2025-03-01,East,quantile,0.9,166.3379594463608
2025-03-01,wk inc flu hosp,0,2025-03-01,East,quantile,0.975,171.3548213265273
2025-03-01,wk inc flu hosp,1,2025-03-08,East,quantile,0.025,150.63823670126527
2025-03-01,wk inc flu hosp,1,2025-03-08,East,quantile,0.1,155.44467725032388
2025-03-01,wk inc flu hosp,1,2025-03-08,East,quantile,0.25,159.790106849613
2025-03-01,wk inc flu hosp,1,2025-03-08,East,quantile,0.5,164.78518689576472
2025-03-01,wk inc flu hosp,1,2025-03-08,East,quantile,0.75,169.30735348137458
2025-03-01,wk inc flu hosp,1,2025-03-08,East,quantile,0.9,173.66218323103524
2025-03-01,wk inc flu hosp,1,2025-03-08,East,quantile,0.975,178.72189758163182
2025-03-01,wk inc flu hosp,2,2025-03-15,East,quantile,0.025,157.7023227272351
2025-03-01,wk inc flu hosp,2,2025-03-15,East,quantile,0.1,162.7787112531506
2025-03-01,wk inc flu hosp,2,2025-03-15,East,quantile,0.25,166.93665825925714
2025-03-01,wk inc flu hosp,2,2025-03-15,East,quantile,0.5,171.64333499749364
2025-03-01,wk inc flu hosp,2,2025-03-15,East,quantile,0.75,176.51188171872212
2025-03-01,wk inc flu hosp,2,2025-03-15,East,quantile,0.9,180.46315417456628
2025-03-01,wk inc flu hosp,2,2025-03-15,East,quantile,0.975,185.44057803598344
2025-03-01,wk inc flu hosp,3,2025-03-22,East,quantile,0.025,163.20372913800566
2025-03-01,wk inc flu hosp,3,2025-03-22,East,quantile,0.1,167.94082191799706
2025-03-01,wk inc flu hosp,3,2025-03-22,East,quantile,0.25,172.18169216517936
2025-03-01,wk inc flu hosp,3,2025-03-22,East,quantile,0.5,176.96952306206873
2025-03-01,wk inc flu hosp,3,2025-03-22,East,quantile,0.75,181.7263427352515
2025-03-01,wk inc flu hosp,3,2025-03-22,East,quantile,0.9,185.90899213097262
2025-03-01,wk inc flu hosp,3,2025-03-22,East,quantile,0.975,191.12158236279205
2025-03-01,wk inc rsv hosp,0,2025-03-01,East,quantile,0.025,25.617020529529057
2025-03-01,wk inc rsv hosp,0,2025-03-01,East,quantile,0.1,28.748816134629976
2025-03-01,wk inc rsv hosp,0,2025-03-01,East,quantile,0.25,31.983306242310867
2025-03-01,wk inc rsv hosp,0,2025-03-01,East,quantile,0.5,35.335678921639655
2025-03-01,wk inc rsv hosp,0,2025-03-01,East,quantile,0.75,38.76575990247277
2025-03-01,wk inc rsv hosp,0,2025-03-01,East,quantile,0.9,41.613266871552874
2025-03-01,wk inc rsv hosp,0,2025-03-01,East,quantile,0.975,44.97388374142504
2025-03-01,wk inc rsv hosp,1,2025-03-08,East,quantile,0.025,23.92770550448601
2025-03-01,wk inc rsv hosp,1,2025-03-08,East,quantile,0.1,27.085892780160602
2025-03-01,wk inc rsv hosp,1,2025-03-08,East,quantile,0.25,30.112736629151595
2025-03-01,wk inc rsv hosp,1,2025-03-08,East,quantile,0.5,33.54913487514306
2025-03-01,wk inc rsv hosp,1,2025-03-08,East,quantile,0.75,36.94319512857522
2025-03-01,wk inc rsv hosp,1,2025-03-08,East,quantile,0.9,39.98126440031333
2025-03-01,wk inc rsv hosp,1,2025-03-08,East,quantile,0.975,43.42938032109186
2025-03-01,wk inc rsv hosp,2,2025-03-15,East,quantile,0.025,23.284961497943264
2025-03-01,wk inc rsv hosp,2,2025-03-15,East,quantile,0.1,26.951080581479815
2025-03-01,wk inc rsv hosp,2,2025-03-15,East,quantile,0.25,29.971806448018963
2025-03-01,wk inc rsv hosp,2,2025-03-15,East,quantile,0.5,33.26118524432432
2025-03-01,wk inc rsv hosp,2,2025-03-15,East,quantile,0.75,36.75392242354223
2025-03-01,wk inc rsv hosp,2,2025-03-15,East,quantile,0.9,39.817023833298265
2025-03-01,wk inc rsv hosp,2,2025-03-15,East,quantile,0.975,43.1976282628816
2025-03-01,wk inc rsv hosp,3,2025-03-22,East,quantile,0.025,22.047054212398933
2025-03-01,wk inc rsv hosp,3,2025-03-22,East,quantile,0.1,25.542363073415544
2025-03-01,wk inc rsv hosp,3,2025-03-22,East,quantile,0.25,28.612375685484285
2025-03-01,wk inc rsv hosp,3,2025-03-22,East,quantile,0.5,31.90378281804771
2025-03-01,wk inc rsv hosp,3,2025-03-22,East,quantile,0.75,35.3655316864838
2025-03-01,wk inc rsv hosp,3,2025-03-22,East,quantile,0.9,38.428360553703946
