"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2025-12-13,"wk inc covid hosp",-1,2025-12-06,"Central","quantile",0.025,37
2025-12-13,"wk inc covid hosp",0,2025-12-13,"Central","quantile",0.025,30
2025-12-13,"wk inc covid hosp",1,2025-12-20,"Central","quantile",0.025,15
2025-12-13,"wk inc covid hosp",2,2025-12-27,"Central","quantile",0.025,1
2025-12-13,"wk inc covid hosp",3,2026-01-03,"Central","quantile",0.025,1
2025-12-13,"wk inc covid hosp",-1,2025-12-06,"Central","quantile",0.1,40
2025-12-13,"wk inc covid hosp",0,2025-12-13,"Central","quantile",0.1,34
2025-12-13,"wk inc covid hosp",1,2025-12-20,"Central","quantile",0.1,25
2025-12-13,"wk inc covid hosp",2,2025-12-27,"Central","quantile",0.1,22
2025-12-13,"wk inc covid hosp",3,2026-01-03,"Central","quantile",0.1,21
2025-12-13,"wk inc covid hosp",-1,2025-12-06,"Central","quantile",0.25,41
2025-12-13,"wk inc covid hosp",0,2025-12-13,"Central","quantile",0.25,37
2025-12-13,"wk inc covid hosp",1,2025-12-20,"Central","quantile",0.25,35
2025-12-13,"wk inc covid hosp",2,2025-12-27,"Central","quantile",0.25,31
2025-12-13,"wk inc covid hosp",3,2026-01-03,"Central","quantile",0.25,27
2025-12-13,"wk inc covid hosp",-1,2025-12-06,"Central","quantile",0.5,47
2025-12-13,"wk inc covid hosp",0,2025-12-13,"Central","quantile",0.5,46
2025-12-13,"wk inc covid hosp",1,2025-12-20,"Central","quantile",0.5,46
2025-12-13,"wk inc covid hosp",2,2025-12-27,"Central","quantile",0.5,43
2025-12-13,"wk inc covid hosp",3,2026-01-03,"Central","quantile",0.5,42
2025-12-13,"wk inc covid hosp",-1,2025-12-06,"Central","quantile",0.75,52
2025-12-13,"wk inc covid hosp",0,2025-12-13,"Central","quantile",0.75,53
2025-12-13,"wk inc covid hosp",1,2025-12-20,"Central","quantile",0.75,56
2025-12-13,"wk inc covid hosp",2,2025-12-27,"Central","quantile",0.75,56
2025-12-13,"wk inc covid hosp",3,2026-01-03,"Central","quantile",0.75,54
