"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"Central","quantile",0.025,29
2025-11-22,"wk inc covid hosp",0,2025-11-22,"Central","quantile",0.025,13
2025-11-22,"wk inc covid hosp",1,2025-11-29,"Central","quantile",0.025,0
2025-11-22,"wk inc covid hosp",2,2025-12-06,"Central","quantile",0.025,1
2025-11-22,"wk inc covid hosp",3,2025-12-13,"Central","quantile",0.025,1
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"Central","quantile",0.1,29
2025-11-22,"wk inc covid hosp",0,2025-11-22,"Central","quantile",0.1,26
2025-11-22,"wk inc covid hosp",1,2025-11-29,"Central","quantile",0.1,19
2025-11-22,"wk inc covid hosp",2,2025-12-06,"Central","quantile",0.1,10
2025-11-22,"wk inc covid hosp",3,2025-12-13,"Central","quantile",0.1,2
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"Central","quantile",0.25,34
2025-11-22,"wk inc covid hosp",0,2025-11-22,"Central","quantile",0.25,30
2025-11-22,"wk inc covid hosp",1,2025-11-29,"Central","quantile",0.25,24
2025-11-22,"wk inc covid hosp",2,2025-12-06,"Central","quantile",0.25,24
2025-11-22,"wk inc covid hosp",3,2025-12-13,"Central","quantile",0.25,23
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"Central","quantile",0.5,39
2025-11-22,"wk inc covid hosp",0,2025-11-22,"Central","quantile",0.5,39
2025-11-22,"wk inc covid hosp",1,2025-11-29,"Central","quantile",0.5,38
2025-11-22,"wk inc covid hosp",2,2025-12-06,"Central","quantile",0.5,36
2025-11-22,"wk inc covid hosp",3,2025-12-13,"Central","quantile",0.5,35
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"Central","quantile",0.75,44
2025-11-22,"wk inc covid hosp",0,2025-11-22,"Central","quantile",0.75,47
2025-11-22,"wk inc covid hosp",1,2025-11-29,"Central","quantile",0.75,47
2025-11-22,"wk inc covid hosp",2,2025-12-06,"Central","quantile",0.75,52
2025-11-22,"wk inc covid hosp",3,2025-12-13,"Central","quantile",0.75,60
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"Central","quantile",0.9,50
2025-11-22,"wk inc covid hosp",0,2025-11-22,"Central","quantile",0.9,53
2025-11-22,"wk inc covid hosp",1,2025-11-29,"Central","quantile",0.9,62
2025-11-22,"wk inc covid hosp",2,2025-12-06,"Central","quantile",0.9,80
2025-11-22,"wk inc covid hosp",3,2025-12-13,"Central","quantile",0.9,95
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"Central","quantile",0.975,55
2025-11-22,"wk inc covid hosp",0,2025-11-22,"Central","quantile",0.975,68
2025-11-22,"wk inc covid hosp",1,2025-11-29,"Central","quantile",0.975,81
2025-11-22,"wk inc covid hosp",2,2025-12-06,"Central","quantile",0.975,101
2025-11-22,"wk inc covid hosp",3,2025-12-13,"Central","quantile",0.975,121
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"East","quantile",0.025,15
2025-11-22,"wk inc covid hosp",0,2025-11-22,"East","quantile",0.025,12
2025-11-22,"wk inc covid hosp",1,2025-11-29,"East","quantile",0.025,8
2025-11-22,"wk inc covid hosp",2,2025-12-06,"East","quantile",0.025,3
2025-11-22,"wk inc covid hosp",3,2025-12-13,"East","quantile",0.025,0
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"East","quantile",0.1,16
2025-11-22,"wk inc covid hosp",0,2025-11-22,"East","quantile",0.1,14
2025-11-22,"wk inc covid hosp",1,2025-11-29,"East","quantile",0.1,12
2025-11-22,"wk inc covid hosp",2,2025-12-06,"East","quantile",0.1,9
2025-11-22,"wk inc covid hosp",3,2025-12-13,"East","quantile",0.1,9
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"East","quantile",0.25,18
2025-11-22,"wk inc covid hosp",0,2025-11-22,"East","quantile",0.25,17
2025-11-22,"wk inc covid hosp",1,2025-11-29,"East","quantile",0.25,15
2025-11-22,"wk inc covid hosp",2,2025-12-06,"East","quantile",0.25,13
2025-11-22,"wk inc covid hosp",3,2025-12-13,"East","quantile",0.25,12
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"East","quantile",0.5,21
2025-11-22,"wk inc covid hosp",0,2025-11-22,"East","quantile",0.5,21
2025-11-22,"wk inc covid hosp",1,2025-11-29,"East","quantile",0.5,22
2025-11-22,"wk inc covid hosp",2,2025-12-06,"East","quantile",0.5,22
2025-11-22,"wk inc covid hosp",3,2025-12-13,"East","quantile",0.5,21
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"East","quantile",0.75,23
2025-11-22,"wk inc covid hosp",0,2025-11-22,"East","quantile",0.75,26
2025-11-22,"wk inc covid hosp",1,2025-11-29,"East","quantile",0.75,29
2025-11-22,"wk inc covid hosp",2,2025-12-06,"East","quantile",0.75,32
2025-11-22,"wk inc covid hosp",3,2025-12-13,"East","quantile",0.75,39
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"East","quantile",0.9,26
2025-11-22,"wk inc covid hosp",0,2025-11-22,"East","quantile",0.9,34
2025-11-22,"wk inc covid hosp",1,2025-11-29,"East","quantile",0.9,43
2025-11-22,"wk inc covid hosp",2,2025-12-06,"East","quantile",0.9,48
2025-11-22,"wk inc covid hosp",3,2025-12-13,"East","quantile",0.9,59
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"East","quantile",0.975,30
2025-11-22,"wk inc covid hosp",0,2025-11-22,"East","quantile",0.975,41
2025-11-22,"wk inc covid hosp",1,2025-11-29,"East","quantile",0.975,51
2025-11-22,"wk inc covid hosp",2,2025-12-06,"East","quantile",0.975,61
2025-11-22,"wk inc covid hosp",3,2025-12-13,"East","quantile",0.975,71
2025-11-22,"wk inc covid hosp",-1,2025-11-15,"North East","quantile",0.025,9
