"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"Central","quantile",0.025,52
2024-11-30,"wk inc covid hosp",0,2024-11-30,"Central","quantile",0.025,40
2024-11-30,"wk inc covid hosp",1,2024-12-07,"Central","quantile",0.025,48
2024-11-30,"wk inc covid hosp",2,2024-12-14,"Central","quantile",0.025,21
2024-11-30,"wk inc covid hosp",3,2024-12-21,"Central","quantile",0.025,11
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"Central","quantile",0.1,85
2024-11-30,"wk inc covid hosp",0,2024-11-30,"Central","quantile",0.1,79
2024-11-30,"wk inc covid hosp",1,2024-12-07,"Central","quantile",0.1,68
2024-11-30,"wk inc covid hosp",2,2024-12-14,"Central","quantile",0.1,58
2024-11-30,"wk inc covid hosp",3,2024-12-21,"Central","quantile",0.1,42
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"Central","quantile",0.25,93
2024-11-30,"wk inc covid hosp",0,2024-11-30,"Central","quantile",0.25,92
2024-11-30,"wk inc covid hosp",1,2024-12-07,"Central","quantile",0.25,79
2024-11-30,"wk inc covid hosp",2,2024-12-14,"Central","quantile",0.25,66
2024-11-30,"wk inc covid hosp",3,2024-12-21,"Central","quantile",0.25,61
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"Central","quantile",0.5,102
2024-11-30,"wk inc covid hosp",0,2024-11-30,"Central","quantile",0.5,103
2024-11-30,"wk inc covid hosp",1,2024-12-07,"Central","quantile",0.5,104
2024-11-30,"wk inc covid hosp",2,2024-12-14,"Central","quantile",0.5,98
2024-11-30,"wk inc covid hosp",3,2024-12-21,"Central","quantile",0.5,85
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"Central","quantile",0.75,117
2024-11-30,"wk inc covid hosp",0,2024-11-30,"Central","quantile",0.75,127
2024-11-30,"wk inc covid hosp",1,2024-12-07,"Central","quantile",0.75,127
2024-11-30,"wk inc covid hosp",2,2024-12-14,"Central","quantile",0.75,116
2024-11-30,"wk inc covid hosp",3,2024-12-21,"Central","quantile",0.75,108
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"Central","quantile",0.9,132
2024-11-30,"wk inc covid hosp",0,2024-11-30,"Central","quantile",0.9,157
2024-11-30,"wk inc covid hosp",1,2024-12-07,"Central","quantile",0.9,155
2024-11-30,"wk inc covid hosp",2,2024-12-14,"Central","quantile",0.9,157
2024-11-30,"wk inc covid hosp",3,2024-12-21,"Central","quantile",0.9,203
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"Central","quantile",0.975,134
2024-11-30,"wk inc covid hosp",0,2024-11-30,"Central","quantile",0.975,177
2024-11-30,"wk inc covid hosp",1,2024-12-07,"Central","quantile",0.975,167
2024-11-30,"wk inc covid hosp",2,2024-12-14,"Central","quantile",0.975,162
2024-11-30,"wk inc covid hosp",3,2024-12-21,"Central","quantile",0.975,206
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"East","quantile",0.025,44
2024-11-30,"wk inc covid hosp",0,2024-11-30,"East","quantile",0.025,22
2024-11-30,"wk inc covid hosp",1,2024-12-07,"East","quantile",0.025,55
2024-11-30,"wk inc covid hosp",2,2024-12-14,"East","quantile",0.025,0
2024-11-30,"wk inc covid hosp",3,2024-12-21,"East","quantile",0.025,0
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"East","quantile",0.1,130
2024-11-30,"wk inc covid hosp",0,2024-11-30,"East","quantile",0.1,120
2024-11-30,"wk inc covid hosp",1,2024-12-07,"East","quantile",0.1,96
2024-11-30,"wk inc covid hosp",2,2024-12-14,"East","quantile",0.1,89
2024-11-30,"wk inc covid hosp",3,2024-12-21,"East","quantile",0.1,67
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"East","quantile",0.25,133
2024-11-30,"wk inc covid hosp",0,2024-11-30,"East","quantile",0.25,122
2024-11-30,"wk inc covid hosp",1,2024-12-07,"East","quantile",0.25,109
2024-11-30,"wk inc covid hosp",2,2024-12-14,"East","quantile",0.25,105
2024-11-30,"wk inc covid hosp",3,2024-12-21,"East","quantile",0.25,92
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"East","quantile",0.5,147
2024-11-30,"wk inc covid hosp",0,2024-11-30,"East","quantile",0.5,142
2024-11-30,"wk inc covid hosp",1,2024-12-07,"East","quantile",0.5,137
2024-11-30,"wk inc covid hosp",2,2024-12-14,"East","quantile",0.5,126
2024-11-30,"wk inc covid hosp",3,2024-12-21,"East","quantile",0.5,105
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"East","quantile",0.75,160
2024-11-30,"wk inc covid hosp",0,2024-11-30,"East","quantile",0.75,162
2024-11-30,"wk inc covid hosp",1,2024-12-07,"East","quantile",0.75,175
2024-11-30,"wk inc covid hosp",2,2024-12-14,"East","quantile",0.75,167
2024-11-30,"wk inc covid hosp",3,2024-12-21,"East","quantile",0.75,149
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"East","quantile",0.9,160
2024-11-30,"wk inc covid hosp",0,2024-11-30,"East","quantile",0.9,179
2024-11-30,"wk inc covid hosp",1,2024-12-07,"East","quantile",0.9,227
2024-11-30,"wk inc covid hosp",2,2024-12-14,"East","quantile",0.9,194
2024-11-30,"wk inc covid hosp",3,2024-12-21,"East","quantile",0.9,167
2024-11-30,"wk inc covid hosp",-1,2024-11-23,"East","quantile",0.975,177
2024-11-30,"wk inc covid hosp",0,2024-11-30,"East","quantile",0.975,225
2024-11-30,"wk inc covid hosp",1,2024-12-07,"East","quantile",0.975,253
