"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2024-12-21,"wk inc covid hosp",1,2024-12-28,"East","quantile",0.975,219
2024-12-21,"wk inc covid hosp",2,2025-01-04,"East","quantile",0.975,246
2024-12-21,"wk inc covid hosp",3,2025-01-11,"East","quantile",0.975,269
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North East","quantile",0.025,34
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North East","quantile",0.025,11
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North East","quantile",0.025,6
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North East","quantile",0.025,8
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North East","quantile",0.025,0
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North East","quantile",0.1,37
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North East","quantile",0.1,11
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North East","quantile",0.1,6
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North East","quantile",0.1,14
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North East","quantile",0.1,0
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North East","quantile",0.25,40
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North East","quantile",0.25,32
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North East","quantile",0.25,27
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North East","quantile",0.25,24
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North East","quantile",0.25,21
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North East","quantile",0.5,41
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North East","quantile",0.5,38
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North East","quantile",0.5,36
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North East","quantile",0.5,34
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North East","quantile",0.5,31
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North East","quantile",0.75,47
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North East","quantile",0.75,48
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North East","quantile",0.75,51
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North East","quantile",0.75,56
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North East","quantile",0.75,50
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North East","quantile",0.9,51
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North East","quantile",0.9,56
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North East","quantile",0.9,59
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North East","quantile",0.9,65
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North East","quantile",0.9,68
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North East","quantile",0.975,59
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North East","quantile",0.975,62
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North East","quantile",0.975,65
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North East","quantile",0.975,70
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North East","quantile",0.975,79
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North West","quantile",0.025,11
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North West","quantile",0.025,10
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North West","quantile",0.025,5
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North West","quantile",0.025,3
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North West","quantile",0.025,5
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North West","quantile",0.1,12
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North West","quantile",0.1,12
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North West","quantile",0.1,5
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North West","quantile",0.1,3
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North West","quantile",0.1,7
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North West","quantile",0.25,13
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North West","quantile",0.25,13
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North West","quantile",0.25,5
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North West","quantile",0.25,3
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North West","quantile",0.25,7
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North West","quantile",0.5,15
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North West","quantile",0.5,17
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North West","quantile",0.5,12
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North West","quantile",0.5,11
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North West","quantile",0.5,10
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North West","quantile",0.75,20
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North West","quantile",0.75,19
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North West","quantile",0.75,18
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North West","quantile",0.75,19
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North West","quantile",0.75,20
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North West","quantile",0.9,20
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North West","quantile",0.9,19
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North West","quantile",0.9,20
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North West","quantile",0.9,21
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North West","quantile",0.9,22
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"North West","quantile",0.975,20
2024-12-21,"wk inc covid hosp",0,2024-12-21,"North West","quantile",0.975,19
2024-12-21,"wk inc covid hosp",1,2024-12-28,"North West","quantile",0.975,20
2024-12-21,"wk inc covid hosp",2,2025-01-04,"North West","quantile",0.975,23
2024-12-21,"wk inc covid hosp",3,2025-01-11,"North West","quantile",0.975,25
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Ontario","quantile",0.025,658
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Ontario","quantile",0.025,618
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Ontario","quantile",0.025,542
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Ontario","quantile",0.025,454
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Ontario","quantile",0.025,408
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Ontario","quantile",0.1,658
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Ontario","quantile",0.1,724
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Ontario","quantile",0.1,862
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Ontario","quantile",0.1,958
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Ontario","quantile",0.1,816
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Ontario","quantile",0.25,662
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Ontario","quantile",0.25,724
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Ontario","quantile",0.25,948
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Ontario","quantile",0.25,958
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Ontario","quantile",0.25,816
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Ontario","quantile",0.5,792
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Ontario","quantile",0.5,862
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Ontario","quantile",0.5,981
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Ontario","quantile",0.5,964
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Ontario","quantile",0.5,1176
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Ontario","quantile",0.75,792
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Ontario","quantile",0.75,862
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Ontario","quantile",0.75,981
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Ontario","quantile",0.75,964
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Ontario","quantile",0.75,1176
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Ontario","quantile",0.9,864
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Ontario","quantile",0.9,945
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Ontario","quantile",0.9,1029
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Ontario","quantile",0.9,1170
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Ontario","quantile",0.9,1176
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Ontario","quantile",0.975,928
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Ontario","quantile",0.975,955
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Ontario","quantile",0.975,1029
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Ontario","quantile",0.975,1170
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Ontario","quantile",0.975,1176
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Toronto","quantile",0.025,118
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Toronto","quantile",0.025,100
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Toronto","quantile",0.025,54
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Toronto","quantile",0.025,27
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Toronto","quantile",0.025,49
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Toronto","quantile",0.1,127
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Toronto","quantile",0.1,121
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Toronto","quantile",0.1,95
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Toronto","quantile",0.1,83
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Toronto","quantile",0.1,79
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Toronto","quantile",0.25,138
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Toronto","quantile",0.25,124
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Toronto","quantile",0.25,114
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Toronto","quantile",0.25,104
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Toronto","quantile",0.25,94
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Toronto","quantile",0.5,143
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Toronto","quantile",0.5,163
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Toronto","quantile",0.5,165
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Toronto","quantile",0.5,159
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Toronto","quantile",0.5,136
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Toronto","quantile",0.75,159
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Toronto","quantile",0.75,175
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Toronto","quantile",0.75,209
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Toronto","quantile",0.75,189
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Toronto","quantile",0.75,208
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Toronto","quantile",0.9,182
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Toronto","quantile",0.9,193
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Toronto","quantile",0.9,209
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Toronto","quantile",0.9,217
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Toronto","quantile",0.9,230
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"Toronto","quantile",0.975,207
2024-12-21,"wk inc covid hosp",0,2024-12-21,"Toronto","quantile",0.975,201
2024-12-21,"wk inc covid hosp",1,2024-12-28,"Toronto","quantile",0.975,210
2024-12-21,"wk inc covid hosp",2,2025-01-04,"Toronto","quantile",0.975,237
2024-12-21,"wk inc covid hosp",3,2025-01-11,"Toronto","quantile",0.975,258
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"West","quantile",0.025,191
2024-12-21,"wk inc covid hosp",0,2024-12-21,"West","quantile",0.025,62
2024-12-21,"wk inc covid hosp",1,2024-12-28,"West","quantile",0.025,58
2024-12-21,"wk inc covid hosp",2,2025-01-04,"West","quantile",0.025,62
2024-12-21,"wk inc covid hosp",3,2025-01-11,"West","quantile",0.025,0
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"West","quantile",0.1,206
2024-12-21,"wk inc covid hosp",0,2024-12-21,"West","quantile",0.1,185
2024-12-21,"wk inc covid hosp",1,2024-12-28,"West","quantile",0.1,160
2024-12-21,"wk inc covid hosp",2,2025-01-04,"West","quantile",0.1,136
2024-12-21,"wk inc covid hosp",3,2025-01-11,"West","quantile",0.1,129
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"West","quantile",0.25,218
2024-12-21,"wk inc covid hosp",0,2024-12-21,"West","quantile",0.25,203
2024-12-21,"wk inc covid hosp",1,2024-12-28,"West","quantile",0.25,196
2024-12-21,"wk inc covid hosp",2,2025-01-04,"West","quantile",0.25,168
2024-12-21,"wk inc covid hosp",3,2025-01-11,"West","quantile",0.25,170
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"West","quantile",0.5,238
2024-12-21,"wk inc covid hosp",0,2024-12-21,"West","quantile",0.5,213
2024-12-21,"wk inc covid hosp",1,2024-12-28,"West","quantile",0.5,205
2024-12-21,"wk inc covid hosp",2,2025-01-04,"West","quantile",0.5,189
2024-12-21,"wk inc covid hosp",3,2025-01-11,"West","quantile",0.5,176
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"West","quantile",0.75,257
2024-12-21,"wk inc covid hosp",0,2024-12-21,"West","quantile",0.75,262
2024-12-21,"wk inc covid hosp",1,2024-12-28,"West","quantile",0.75,280
2024-12-21,"wk inc covid hosp",2,2025-01-04,"West","quantile",0.75,314
2024-12-21,"wk inc covid hosp",3,2025-01-11,"West","quantile",0.75,331
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"West","quantile",0.9,282
2024-12-21,"wk inc covid hosp",0,2024-12-21,"West","quantile",0.9,308
2024-12-21,"wk inc covid hosp",1,2024-12-28,"West","quantile",0.9,322
2024-12-21,"wk inc covid hosp",2,2025-01-04,"West","quantile",0.9,367
2024-12-21,"wk inc covid hosp",3,2025-01-11,"West","quantile",0.9,375
2024-12-21,"wk inc covid hosp",-1,2024-12-14,"West","quantile",0.975,309
2024-12-21,"wk inc covid hosp",0,2024-12-21,"West","quantile",0.975,339
2024-12-21,"wk inc covid hosp",1,2024-12-28,"West","quantile",0.975,353
2024-12-21,"wk inc covid hosp",2,2025-01-04,"West","quantile",0.975,382
2024-12-21,"wk inc covid hosp",3,2025-01-11,"West","quantile",0.975,430
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"Central","quantile",0.025,17
2024-12-21,"wk inc flu hosp",0,2024-12-21,"Central","quantile",0.025,13
2024-12-21,"wk inc flu hosp",1,2024-12-28,"Central","quantile",0.025,9
2024-12-21,"wk inc flu hosp",2,2025-01-04,"Central","quantile",0.025,4
2024-12-21,"wk inc flu hosp",3,2025-01-11,"Central","quantile",0.025,5
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"Central","quantile",0.1,20
2024-12-21,"wk inc flu hosp",0,2024-12-21,"Central","quantile",0.1,17
2024-12-21,"wk inc flu hosp",1,2024-12-28,"Central","quantile",0.1,15
2024-12-21,"wk inc flu hosp",2,2025-01-04,"Central","quantile",0.1,13
2024-12-21,"wk inc flu hosp",3,2025-01-11,"Central","quantile",0.1,11
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"Central","quantile",0.25,39
2024-12-21,"wk inc flu hosp",0,2024-12-21,"Central","quantile",0.25,47
2024-12-21,"wk inc flu hosp",1,2024-12-28,"Central","quantile",0.25,40
2024-12-21,"wk inc flu hosp",2,2025-01-04,"Central","quantile",0.25,34
2024-12-21,"wk inc flu hosp",3,2025-01-11,"Central","quantile",0.25,29
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"Central","quantile",0.5,39
2024-12-21,"wk inc flu hosp",0,2024-12-21,"Central","quantile",0.5,47
2024-12-21,"wk inc flu hosp",1,2024-12-28,"Central","quantile",0.5,40
2024-12-21,"wk inc flu hosp",2,2025-01-04,"Central","quantile",0.5,34
2024-12-21,"wk inc flu hosp",3,2025-01-11,"Central","quantile",0.5,29
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"Central","quantile",0.75,39
2024-12-21,"wk inc flu hosp",0,2024-12-21,"Central","quantile",0.75,47
2024-12-21,"wk inc flu hosp",1,2024-12-28,"Central","quantile",0.75,40
2024-12-21,"wk inc flu hosp",2,2025-01-04,"Central","quantile",0.75,34
2024-12-21,"wk inc flu hosp",3,2025-01-11,"Central","quantile",0.75,29
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"Central","quantile",0.9,39
2024-12-21,"wk inc flu hosp",0,2024-12-21,"Central","quantile",0.9,47
2024-12-21,"wk inc flu hosp",1,2024-12-28,"Central","quantile",0.9,40
2024-12-21,"wk inc flu hosp",2,2025-01-04,"Central","quantile",0.9,34
2024-12-21,"wk inc flu hosp",3,2025-01-11,"Central","quantile",0.9,29
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"Central","quantile",0.975,39
2024-12-21,"wk inc flu hosp",0,2024-12-21,"Central","quantile",0.975,47
2024-12-21,"wk inc flu hosp",1,2024-12-28,"Central","quantile",0.975,40
2024-12-21,"wk inc flu hosp",2,2025-01-04,"Central","quantile",0.975,34
2024-12-21,"wk inc flu hosp",3,2025-01-11,"Central","quantile",0.975,29
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"East","quantile",0.025,5
2024-12-21,"wk inc flu hosp",0,2024-12-21,"East","quantile",0.025,0
2024-12-21,"wk inc flu hosp",1,2024-12-28,"East","quantile",0.025,0
2024-12-21,"wk inc flu hosp",2,2025-01-04,"East","quantile",0.025,0
2024-12-21,"wk inc flu hosp",3,2025-01-11,"East","quantile",0.025,0
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"East","quantile",0.1,6
2024-12-21,"wk inc flu hosp",0,2024-12-21,"East","quantile",0.1,5
2024-12-21,"wk inc flu hosp",1,2024-12-28,"East","quantile",0.1,4
2024-12-21,"wk inc flu hosp",2,2025-01-04,"East","quantile",0.1,4
2024-12-21,"wk inc flu hosp",3,2025-01-11,"East","quantile",0.1,3
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"East","quantile",0.25,7
2024-12-21,"wk inc flu hosp",0,2024-12-21,"East","quantile",0.25,7
2024-12-21,"wk inc flu hosp",1,2024-12-28,"East","quantile",0.25,6
2024-12-21,"wk inc flu hosp",2,2025-01-04,"East","quantile",0.25,5
2024-12-21,"wk inc flu hosp",3,2025-01-11,"East","quantile",0.25,4
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"East","quantile",0.5,8
2024-12-21,"wk inc flu hosp",0,2024-12-21,"East","quantile",0.5,7
2024-12-21,"wk inc flu hosp",1,2024-12-28,"East","quantile",0.5,6
2024-12-21,"wk inc flu hosp",2,2025-01-04,"East","quantile",0.5,6
2024-12-21,"wk inc flu hosp",3,2025-01-11,"East","quantile",0.5,6
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"East","quantile",0.75,9
2024-12-21,"wk inc flu hosp",0,2024-12-21,"East","quantile",0.75,9
2024-12-21,"wk inc flu hosp",1,2024-12-28,"East","quantile",0.75,8
2024-12-21,"wk inc flu hosp",2,2025-01-04,"East","quantile",0.75,8
2024-12-21,"wk inc flu hosp",3,2025-01-11,"East","quantile",0.75,7
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"East","quantile",0.9,11
2024-12-21,"wk inc flu hosp",0,2024-12-21,"East","quantile",0.9,10
2024-12-21,"wk inc flu hosp",1,2024-12-28,"East","quantile",0.9,9
2024-12-21,"wk inc flu hosp",2,2025-01-04,"East","quantile",0.9,9
2024-12-21,"wk inc flu hosp",3,2025-01-11,"East","quantile",0.9,9
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"East","quantile",0.975,11
2024-12-21,"wk inc flu hosp",0,2024-12-21,"East","quantile",0.975,11
2024-12-21,"wk inc flu hosp",1,2024-12-28,"East","quantile",0.975,15
2024-12-21,"wk inc flu hosp",2,2025-01-04,"East","quantile",0.975,19
2024-12-21,"wk inc flu hosp",3,2025-01-11,"East","quantile",0.975,16
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"North East","quantile",0.025,0
2024-12-21,"wk inc flu hosp",0,2024-12-21,"North East","quantile",0.025,0
2024-12-21,"wk inc flu hosp",1,2024-12-28,"North East","quantile",0.025,0
2024-12-21,"wk inc flu hosp",2,2025-01-04,"North East","quantile",0.025,0
2024-12-21,"wk inc flu hosp",3,2025-01-11,"North East","quantile",0.025,0
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"North East","quantile",0.1,0
2024-12-21,"wk inc flu hosp",0,2024-12-21,"North East","quantile",0.1,0
2024-12-21,"wk inc flu hosp",1,2024-12-28,"North East","quantile",0.1,0
2024-12-21,"wk inc flu hosp",2,2025-01-04,"North East","quantile",0.1,0
2024-12-21,"wk inc flu hosp",3,2025-01-11,"North East","quantile",0.1,0
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"North East","quantile",0.25,0
2024-12-21,"wk inc flu hosp",0,2024-12-21,"North East","quantile",0.25,0
2024-12-21,"wk inc flu hosp",1,2024-12-28,"North East","quantile",0.25,0
2024-12-21,"wk inc flu hosp",2,2025-01-04,"North East","quantile",0.25,0
2024-12-21,"wk inc flu hosp",3,2025-01-11,"North East","quantile",0.25,0
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"North East","quantile",0.5,0
2024-12-21,"wk inc flu hosp",0,2024-12-21,"North East","quantile",0.5,0
2024-12-21,"wk inc flu hosp",1,2024-12-28,"North East","quantile",0.5,0
2024-12-21,"wk inc flu hosp",2,2025-01-04,"North East","quantile",0.5,0
2024-12-21,"wk inc flu hosp",3,2025-01-11,"North East","quantile",0.5,0
2024-12-21,"wk inc flu hosp",-1,2024-12-14,"North East","quantile",0.75,0
2024-12-21,"wk inc flu hosp",0,2024-12-21,"North East","quantile",0.75,0
