"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"Central",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.025",0,"quantile"
"Central",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.1",22,"quantile"
"Central",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.25",46,"quantile"
"Central",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.5",62,"quantile"
"Central",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.75",78,"quantile"
"Central",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.9",102,"quantile"
"Central",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.975",150,"quantile"
"Central",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.025",0,"quantile"
"Central",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.1",2,"quantile"
"Central",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.25",33,"quantile"
"Central",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.5",62,"quantile"
"Central",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.75",92,"quantile"
"Central",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.9",128,"quantile"
"Central",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.975",197,"quantile"
"Central",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.025",0,"quantile"
"Central",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.1",0,"quantile"
"Central",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.25",24,"quantile"
"Central",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.5",62,"quantile"
"Central",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.75",101,"quantile"
"Central",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.9",146,"quantile"
"Central",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.975",235,"quantile"
"Central",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.025",0,"quantile"
"Central",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.1",0,"quantile"
"Central",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.25",16,"quantile"
"Central",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.5",62,"quantile"
"Central",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.75",110,"quantile"
"Central",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.9",163,"quantile"
"Central",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.975",261,"quantile"
"East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.025",0,"quantile"
"East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.1",11,"quantile"
"East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.25",31,"quantile"
"East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.5",43,"quantile"
"East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.75",55,"quantile"
"East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.9",75,"quantile"
"East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.975",107,"quantile"
"East",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.025",0,"quantile"
"East",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.1",0,"quantile"
"East",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.25",21,"quantile"
"East",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.5",43,"quantile"
"East",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.75",65,"quantile"
"East",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.9",94,"quantile"
"East",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.975",136,"quantile"
"East",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.025",0,"quantile"
"East",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.1",0,"quantile"
"East",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.25",14,"quantile"
"East",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.5",43,"quantile"
"East",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.75",73,"quantile"
"East",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.9",106,"quantile"
"East",2,2025-03-15,2025-03-29,"wk inc covid hosp","0.975",163,"quantile"
"East",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.025",0,"quantile"
"East",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.1",0,"quantile"
"East",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.25",8,"quantile"
"East",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.5",43,"quantile"
"East",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.75",79,"quantile"
"East",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.9",118,"quantile"
"East",3,2025-03-15,2025-04-05,"wk inc covid hosp","0.975",183,"quantile"
"North East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.025",0,"quantile"
"North East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.1",0,"quantile"
"North East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.25",4,"quantile"
"North East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.5",9,"quantile"
"North East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.75",14,"quantile"
"North East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.9",22,"quantile"
"North East",0,2025-03-15,2025-03-15,"wk inc covid hosp","0.975",36,"quantile"
"North East",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.025",0,"quantile"
"North East",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.1",0,"quantile"
"North East",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.25",2,"quantile"
"North East",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.5",9,"quantile"
"North East",1,2025-03-15,2025-03-22,"wk inc covid hosp","0.75",18,"quantile"
