"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"Central",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.025",0,"quantile"
"Central",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.1",16,"quantile"
"Central",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.25",41,"quantile"
"Central",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.5",56,"quantile"
"Central",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.75",71,"quantile"
"Central",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.9",96,"quantile"
"Central",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.975",143,"quantile"
"Central",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.025",0,"quantile"
"Central",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.1",0,"quantile"
"Central",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.25",27,"quantile"
"Central",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.5",56,"quantile"
"Central",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.75",86,"quantile"
"Central",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.9",121,"quantile"
"Central",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.975",190,"quantile"
"Central",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.025",0,"quantile"
"Central",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.1",0,"quantile"
"Central",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.25",18,"quantile"
"Central",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.5",56,"quantile"
"Central",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.75",95,"quantile"
"Central",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.9",140,"quantile"
"Central",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.975",230,"quantile"
"Central",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.025",0,"quantile"
"Central",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.1",0,"quantile"
"Central",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.25",10,"quantile"
"Central",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.5",56,"quantile"
"Central",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.75",103,"quantile"
"Central",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.9",156,"quantile"
"Central",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.975",253,"quantile"
"East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.025",0,"quantile"
"East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.1",0,"quantile"
"East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.25",13,"quantile"
"East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.5",25,"quantile"
"East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.75",37,"quantile"
"East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.9",57,"quantile"
"East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.975",89,"quantile"
"East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.025",0,"quantile"
"East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.1",0,"quantile"
"East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.25",5,"quantile"
"East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.5",25,"quantile"
"East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.75",47,"quantile"
"East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.9",75,"quantile"
"East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.975",118,"quantile"
"East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.025",0,"quantile"
"East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.1",0,"quantile"
"East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.25",0,"quantile"
"East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.5",25,"quantile"
"East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.75",54,"quantile"
"East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.9",88,"quantile"
"East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.975",145,"quantile"
"East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.025",0,"quantile"
"East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.1",0,"quantile"
"East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.25",0,"quantile"
"East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.5",25,"quantile"
"East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.75",61,"quantile"
"East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.9",99,"quantile"
"East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.975",165,"quantile"
"North East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.025",0,"quantile"
"North East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.1",0,"quantile"
"North East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.25",0,"quantile"
"North East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.5",3,"quantile"
"North East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.75",8,"quantile"
"North East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.9",16,"quantile"
"North East",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.975",30,"quantile"
"North East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.025",0,"quantile"
"North East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.1",0,"quantile"
"North East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.25",0,"quantile"
"North East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.5",3,"quantile"
"North East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.75",12,"quantile"
"North East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.9",22,"quantile"
"North East",1,2025-03-29,2025-04-05,"wk inc covid hosp","0.975",36,"quantile"
"North East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.025",0,"quantile"
"North East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.1",0,"quantile"
"North East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.25",0,"quantile"
"North East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.5",3,"quantile"
"North East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.75",14,"quantile"
"North East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.9",26,"quantile"
"North East",2,2025-03-29,2025-04-12,"wk inc covid hosp","0.975",42,"quantile"
"North East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.025",0,"quantile"
"North East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.1",0,"quantile"
"North East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.25",0,"quantile"
"North East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.5",3,"quantile"
"North East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.75",16,"quantile"
"North East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.9",30,"quantile"
"North East",3,2025-03-29,2025-04-19,"wk inc covid hosp","0.975",48,"quantile"
"North West",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.025",0,"quantile"
"North West",0,2025-03-29,2025-03-29,"wk inc covid hosp","0.1",0,"quantile"
