"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"Central",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.025",0,"quantile"
"Central",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.1",0,"quantile"
"Central",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.25",15,"quantile"
"Central",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.5",30,"quantile"
"Central",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.75",45,"quantile"
"Central",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.9",69,"quantile"
"Central",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.975",116,"quantile"
"Central",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.025",0,"quantile"
"Central",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.1",0,"quantile"
"Central",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.25",5,"quantile"
"Central",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.5",30,"quantile"
"Central",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.75",59,"quantile"
"Central",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.9",94,"quantile"
"Central",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.975",162,"quantile"
"Central",2,2025-05-03,2025-05-17,"wk inc covid hosp","0.025",0,"quantile"
"Central",2,2025-05-03,2025-05-17,"wk inc covid hosp","0.1",0,"quantile"
"Central",2,2025-05-03,2025-05-17,"wk inc covid hosp","0.25",0,"quantile"
"Central",2,2025-05-03,2025-05-17,"wk inc covid hosp","0.5",30,"quantile"
"Central",2,2025-05-03,2025-05-17,"wk inc covid hosp","0.75",68,"quantile"
"Central",2,2025-05-03,2025-05-17,"wk inc covid hosp","0.9",111,"quantile"
"Central",2,2025-05-03,2025-05-17,"wk inc covid hosp","0.975",200,"quantile"
"Central",3,2025-05-03,2025-05-24,"wk inc covid hosp","0.025",0,"quantile"
"Central",3,2025-05-03,2025-05-24,"wk inc covid hosp","0.1",0,"quantile"
"Central",3,2025-05-03,2025-05-24,"wk inc covid hosp","0.25",0,"quantile"
"Central",3,2025-05-03,2025-05-24,"wk inc covid hosp","0.5",30,"quantile"
"Central",3,2025-05-03,2025-05-24,"wk inc covid hosp","0.75",76,"quantile"
"Central",3,2025-05-03,2025-05-24,"wk inc covid hosp","0.9",128,"quantile"
"Central",3,2025-05-03,2025-05-24,"wk inc covid hosp","0.975",223,"quantile"
"East",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.025",0,"quantile"
"East",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.1",3,"quantile"
"East",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.25",23,"quantile"
"East",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.5",35,"quantile"
"East",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.75",47,"quantile"
"East",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.9",67,"quantile"
"East",0,2025-05-03,2025-05-03,"wk inc covid hosp","0.975",98,"quantile"
"East",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.025",0,"quantile"
"East",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.1",0,"quantile"
"East",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.25",14,"quantile"
"East",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.5",35,"quantile"
"East",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.75",57,"quantile"
"East",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.9",85,"quantile"
"East",1,2025-05-03,2025-05-10,"wk inc covid hosp","0.975",127,"quantile"
"East",2,2025-05-03,2025-05-17,"wk inc covid hosp","0.025",0,"quantile"
"East",2,2025-05-03,2025-05-17,"wk inc covid hosp","0.1",0,"quantile"
"East",2,2025-05-03,2025-05-17,"wk inc covid hosp","0.25",7,"quantile"
"East",2,2025-05-03,2025-05-17,"wk inc covid hosp","0.5",35,"quantile"
"East",2,2025-05-03,2025-05-17,"wk inc covid hosp","0.75",64,"quantile"
