"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"Central",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.025",0,"quantile"
"Central",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.1",0,"quantile"
"Central",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.25",13,"quantile"
"Central",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.5",28,"quantile"
"Central",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.75",43,"quantile"
"Central",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.9",67,"quantile"
"Central",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.975",114,"quantile"
"Central",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.025",0,"quantile"
"Central",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.1",0,"quantile"
"Central",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.25",3,"quantile"
"Central",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.5",28,"quantile"
"Central",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.75",56,"quantile"
"Central",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.9",92,"quantile"
"Central",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.975",159,"quantile"
"Central",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.025",0,"quantile"
"Central",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.1",0,"quantile"
"Central",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.25",0,"quantile"
"Central",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.5",28,"quantile"
"Central",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.75",66,"quantile"
"Central",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.9",110,"quantile"
"Central",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.975",198,"quantile"
"Central",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.025",0,"quantile"
"Central",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.1",0,"quantile"
"Central",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.25",0,"quantile"
"Central",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.5",28,"quantile"
"Central",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.75",74,"quantile"
"Central",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.9",125,"quantile"
"Central",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.975",221,"quantile"
"East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.025",0,"quantile"
"East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.1",0,"quantile"
"East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.25",11,"quantile"
"East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.5",23,"quantile"
"East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.75",35,"quantile"
"East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.9",55,"quantile"
"East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.975",86,"quantile"
"East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.025",0,"quantile"
"East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.1",0,"quantile"
"East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.25",3,"quantile"
"East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.5",23,"quantile"
"East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.75",44,"quantile"
"East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.9",72,"quantile"
"East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.975",114,"quantile"
"East",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.025",0,"quantile"
"East",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.1",0,"quantile"
"East",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.25",0,"quantile"
"East",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.5",23,"quantile"
"East",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.75",52,"quantile"
"East",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.9",84,"quantile"
"East",2,2025-05-10,2025-05-24,"wk inc covid hosp","0.975",140,"quantile"
"East",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.025",0,"quantile"
"East",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.1",0,"quantile"
"East",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.25",0,"quantile"
"East",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.5",23,"quantile"
"East",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.75",58,"quantile"
"East",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.9",95,"quantile"
"East",3,2025-05-10,2025-05-31,"wk inc covid hosp","0.975",160,"quantile"
"North East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.025",0,"quantile"
"North East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.1",0,"quantile"
"North East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.25",4,"quantile"
"North East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.5",9,"quantile"
"North East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.75",14,"quantile"
"North East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.9",22,"quantile"
"North East",0,2025-05-10,2025-05-10,"wk inc covid hosp","0.975",35,"quantile"
"North East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.025",0,"quantile"
"North East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.1",0,"quantile"
"North East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.25",2,"quantile"
"North East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.5",9,"quantile"
"North East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.75",18,"quantile"
"North East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.9",28,"quantile"
"North East",1,2025-05-10,2025-05-17,"wk inc covid hosp","0.975",42,"quantile"
