"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"Central",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.025",0,"quantile"
"Central",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.1",6,"quantile"
"Central",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.25",30,"quantile"
"Central",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.5",46,"quantile"
"Central",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.75",62,"quantile"
"Central",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.9",86,"quantile"
"Central",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.975",133,"quantile"
"Central",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.025",0,"quantile"
"Central",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.1",0,"quantile"
"Central",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.25",18,"quantile"
"Central",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.5",46,"quantile"
"Central",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.75",76,"quantile"
"Central",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.9",111,"quantile"
"Central",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.975",180,"quantile"
"Central",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.025",0,"quantile"
"Central",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.1",0,"quantile"
"Central",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.25",9,"quantile"
"Central",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.5",46,"quantile"
"Central",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.75",85,"quantile"
"Central",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.9",129,"quantile"
"Central",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.975",218,"quantile"
"Central",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.025",0,"quantile"
"Central",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.1",0,"quantile"
"Central",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.25",1,"quantile"
"Central",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.5",46,"quantile"
"Central",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.75",93,"quantile"
"Central",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.9",147,"quantile"
"Central",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.975",245,"quantile"
"East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.025",0,"quantile"
"East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.1",0,"quantile"
"East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.25",16,"quantile"
"East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.5",28,"quantile"
"East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.75",40,"quantile"
"East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.9",60,"quantile"
"East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.975",92,"quantile"
"East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.025",0,"quantile"
"East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.1",0,"quantile"
"East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.25",7,"quantile"
"East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.5",28,"quantile"
"East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.75",51,"quantile"
"East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.9",79,"quantile"
"East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.975",121,"quantile"
"East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.025",0,"quantile"
"East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.1",0,"quantile"
"East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.25",1,"quantile"
"East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.5",28,"quantile"
"East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.75",57,"quantile"
"East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.9",91,"quantile"
"East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.975",148,"quantile"
"East",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.025",0,"quantile"
"East",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.1",0,"quantile"
"East",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.25",0,"quantile"
"East",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.5",28,"quantile"
"East",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.75",64,"quantile"
"East",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.9",102,"quantile"
"East",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.975",169,"quantile"
"North East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.025",0,"quantile"
"North East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.1",0,"quantile"
"North East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.25",0,"quantile"
"North East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.5",4,"quantile"
"North East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.75",9,"quantile"
"North East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.9",17,"quantile"
"North East",0,2025-03-22,2025-03-22,"wk inc covid hosp","0.975",31,"quantile"
"North East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.025",0,"quantile"
"North East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.1",0,"quantile"
"North East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.25",0,"quantile"
"North East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.5",4,"quantile"
"North East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.75",13,"quantile"
"North East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.9",23,"quantile"
"North East",1,2025-03-22,2025-03-29,"wk inc covid hosp","0.975",37,"quantile"
"North East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.025",0,"quantile"
"North East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.1",0,"quantile"
"North East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.25",0,"quantile"
"North East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.5",4,"quantile"
"North East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.75",15,"quantile"
"North East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.9",28,"quantile"
"North East",2,2025-03-22,2025-04-05,"wk inc covid hosp","0.975",43,"quantile"
"North East",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.025",0,"quantile"
"North East",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.1",0,"quantile"
"North East",3,2025-03-22,2025-04-12,"wk inc covid hosp","0.25",0,"quantile"
