"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2026-01-31,"0.025",0,2026-01-31,"wk inc covid hosp",0,"quantile"
"Central",2026-01-31,"0.1",24,2026-01-31,"wk inc covid hosp",0,"quantile"
"Central",2026-01-31,"0.25",48,2026-01-31,"wk inc covid hosp",0,"quantile"
"Central",2026-01-31,"0.5",60,2026-01-31,"wk inc covid hosp",0,"quantile"
"Central",2026-01-31,"0.75",72,2026-01-31,"wk inc covid hosp",0,"quantile"
"Central",2026-01-31,"0.9",96,2026-01-31,"wk inc covid hosp",0,"quantile"
"Central",2026-01-31,"0.975",141,2026-01-31,"wk inc covid hosp",0,"quantile"
"Central",2026-02-07,"0.025",0,2026-01-31,"wk inc covid hosp",1,"quantile"
"Central",2026-02-07,"0.1",8,2026-01-31,"wk inc covid hosp",1,"quantile"
"Central",2026-02-07,"0.25",37,2026-01-31,"wk inc covid hosp",1,"quantile"
"Central",2026-02-07,"0.5",60,2026-01-31,"wk inc covid hosp",1,"quantile"
"Central",2026-02-07,"0.75",83,2026-01-31,"wk inc covid hosp",1,"quantile"
"Central",2026-02-07,"0.9",115,2026-01-31,"wk inc covid hosp",1,"quantile"
"Central",2026-02-07,"0.975",173,2026-01-31,"wk inc covid hosp",1,"quantile"
"Central",2026-02-14,"0.025",0,2026-01-31,"wk inc covid hosp",2,"quantile"
"Central",2026-02-14,"0.1",0,2026-01-31,"wk inc covid hosp",2,"quantile"
"Central",2026-02-14,"0.25",29,2026-01-31,"wk inc covid hosp",2,"quantile"
"Central",2026-02-14,"0.5",60,2026-01-31,"wk inc covid hosp",2,"quantile"
"Central",2026-02-14,"0.75",92,2026-01-31,"wk inc covid hosp",2,"quantile"
"Central",2026-02-14,"0.9",132,2026-01-31,"wk inc covid hosp",2,"quantile"
"Central",2026-02-14,"0.975",212,2026-01-31,"wk inc covid hosp",2,"quantile"
"Central",2026-02-21,"0.025",0,2026-01-31,"wk inc covid hosp",3,"quantile"
"Central",2026-02-21,"0.1",0,2026-01-31,"wk inc covid hosp",3,"quantile"
"Central",2026-02-21,"0.25",21,2026-01-31,"wk inc covid hosp",3,"quantile"
"Central",2026-02-21,"0.5",60,2026-01-31,"wk inc covid hosp",3,"quantile"
"Central",2026-02-21,"0.75",99,2026-01-31,"wk inc covid hosp",3,"quantile"
"Central",2026-02-21,"0.9",146,2026-01-31,"wk inc covid hosp",3,"quantile"
"Central",2026-02-21,"0.975",237,2026-01-31,"wk inc covid hosp",3,"quantile"
"East",2026-01-31,"0.025",12,2026-01-31,"wk inc covid hosp",0,"quantile"
"East",2026-01-31,"0.1",48,2026-01-31,"wk inc covid hosp",0,"quantile"
"East",2026-01-31,"0.25",65,2026-01-31,"wk inc covid hosp",0,"quantile"
"East",2026-01-31,"0.5",74,2026-01-31,"wk inc covid hosp",0,"quantile"
"East",2026-01-31,"0.75",83,2026-01-31,"wk inc covid hosp",0,"quantile"
"East",2026-01-31,"0.9",100,2026-01-31,"wk inc covid hosp",0,"quantile"
"East",2026-01-31,"0.975",136,2026-01-31,"wk inc covid hosp",0,"quantile"
"East",2026-02-07,"0.025",0,2026-01-31,"wk inc covid hosp",1,"quantile"
"East",2026-02-07,"0.1",29,2026-01-31,"wk inc covid hosp",1,"quantile"
"East",2026-02-07,"0.25",56,2026-01-31,"wk inc covid hosp",1,"quantile"
"East",2026-02-07,"0.5",74,2026-01-31,"wk inc covid hosp",1,"quantile"
"East",2026-02-07,"0.75",92,2026-01-31,"wk inc covid hosp",1,"quantile"
"East",2026-02-07,"0.9",119,2026-01-31,"wk inc covid hosp",1,"quantile"
"East",2026-02-07,"0.975",161,2026-01-31,"wk inc covid hosp",1,"quantile"
"East",2026-02-14,"0.025",0,2026-01-31,"wk inc covid hosp",2,"quantile"
"East",2026-02-14,"0.1",17,2026-01-31,"wk inc covid hosp",2,"quantile"
"East",2026-02-14,"0.25",49,2026-01-31,"wk inc covid hosp",2,"quantile"
"East",2026-02-14,"0.5",74,2026-01-31,"wk inc covid hosp",2,"quantile"
"East",2026-02-14,"0.75",99,2026-01-31,"wk inc covid hosp",2,"quantile"
"East",2026-02-14,"0.9",131,2026-01-31,"wk inc covid hosp",2,"quantile"
"East",2026-02-14,"0.975",183,2026-01-31,"wk inc covid hosp",2,"quantile"
"East",2026-02-21,"0.025",0,2026-01-31,"wk inc covid hosp",3,"quantile"
"East",2026-02-21,"0.1",8,2026-01-31,"wk inc covid hosp",3,"quantile"
"East",2026-02-21,"0.25",43,2026-01-31,"wk inc covid hosp",3,"quantile"
"East",2026-02-21,"0.5",74,2026-01-31,"wk inc covid hosp",3,"quantile"
"East",2026-02-21,"0.75",105,2026-01-31,"wk inc covid hosp",3,"quantile"
"East",2026-02-21,"0.9",141,2026-01-31,"wk inc covid hosp",3,"quantile"
"East",2026-02-21,"0.975",203,2026-01-31,"wk inc covid hosp",3,"quantile"
"North East",2026-01-31,"0.025",0,2026-01-31,"wk inc covid hosp",0,"quantile"
"North East",2026-01-31,"0.1",8,2026-01-31,"wk inc covid hosp",0,"quantile"
"North East",2026-01-31,"0.25",15,2026-01-31,"wk inc covid hosp",0,"quantile"
"North East",2026-01-31,"0.5",19,2026-01-31,"wk inc covid hosp",0,"quantile"
"North East",2026-01-31,"0.75",23,2026-01-31,"wk inc covid hosp",0,"quantile"
"North East",2026-01-31,"0.9",30,2026-01-31,"wk inc covid hosp",0,"quantile"
"North East",2026-01-31,"0.975",44,2026-01-31,"wk inc covid hosp",0,"quantile"
"North East",2026-02-07,"0.025",0,2026-01-31,"wk inc covid hosp",1,"quantile"
"North East",2026-02-07,"0.1",3,2026-01-31,"wk inc covid hosp",1,"quantile"
"North East",2026-02-07,"0.25",12,2026-01-31,"wk inc covid hosp",1,"quantile"
"North East",2026-02-07,"0.5",19,2026-01-31,"wk inc covid hosp",1,"quantile"
"North East",2026-02-07,"0.75",26,2026-01-31,"wk inc covid hosp",1,"quantile"
"North East",2026-02-07,"0.9",36,2026-01-31,"wk inc covid hosp",1,"quantile"
"North East",2026-02-07,"0.975",51,2026-01-31,"wk inc covid hosp",1,"quantile"
"North East",2026-02-14,"0.025",0,2026-01-31,"wk inc covid hosp",2,"quantile"
"North East",2026-02-14,"0.1",0,2026-01-31,"wk inc covid hosp",2,"quantile"
"North East",2026-02-14,"0.25",9,2026-01-31,"wk inc covid hosp",2,"quantile"
"North East",2026-02-14,"0.5",19,2026-01-31,"wk inc covid hosp",2,"quantile"
"North East",2026-02-14,"0.75",29,2026-01-31,"wk inc covid hosp",2,"quantile"
"North East",2026-02-14,"0.9",41,2026-01-31,"wk inc covid hosp",2,"quantile"
"North East",2026-02-14,"0.975",56,2026-01-31,"wk inc covid hosp",2,"quantile"
"North East",2026-02-21,"0.025",0,2026-01-31,"wk inc covid hosp",3,"quantile"
"North East",2026-02-21,"0.1",0,2026-01-31,"wk inc covid hosp",3,"quantile"
"North East",2026-02-21,"0.25",7,2026-01-31,"wk inc covid hosp",3,"quantile"
"North East",2026-02-21,"0.5",19,2026-01-31,"wk inc covid hosp",3,"quantile"
"North East",2026-02-21,"0.75",31,2026-01-31,"wk inc covid hosp",3,"quantile"
"North East",2026-02-21,"0.9",45,2026-01-31,"wk inc covid hosp",3,"quantile"
"North East",2026-02-21,"0.975",61,2026-01-31,"wk inc covid hosp",3,"quantile"
"North West",2026-01-31,"0.025",0,2026-01-31,"wk inc covid hosp",0,"quantile"
"North West",2026-01-31,"0.1",0,2026-01-31,"wk inc covid hosp",0,"quantile"
"North West",2026-01-31,"0.25",0,2026-01-31,"wk inc covid hosp",0,"quantile"
"North West",2026-01-31,"0.5",1,2026-01-31,"wk inc covid hosp",0,"quantile"
"North West",2026-01-31,"0.75",3,2026-01-31,"wk inc covid hosp",0,"quantile"
"North West",2026-01-31,"0.9",7,2026-01-31,"wk inc covid hosp",0,"quantile"
"North West",2026-01-31,"0.975",13,2026-01-31,"wk inc covid hosp",0,"quantile"
"North West",2026-02-07,"0.025",0,2026-01-31,"wk inc covid hosp",1,"quantile"
"North West",2026-02-07,"0.1",0,2026-01-31,"wk inc covid hosp",1,"quantile"
"North West",2026-02-07,"0.25",0,2026-01-31,"wk inc covid hosp",1,"quantile"
"North West",2026-02-07,"0.5",1,2026-01-31,"wk inc covid hosp",1,"quantile"
"North West",2026-02-07,"0.75",5,2026-01-31,"wk inc covid hosp",1,"quantile"
"North West",2026-02-07,"0.9",10,2026-01-31,"wk inc covid hosp",1,"quantile"
"North West",2026-02-07,"0.975",18,2026-01-31,"wk inc covid hosp",1,"quantile"
"North West",2026-02-14,"0.025",0,2026-01-31,"wk inc covid hosp",2,"quantile"
"North West",2026-02-14,"0.1",0,2026-01-31,"wk inc covid hosp",2,"quantile"
"North West",2026-02-14,"0.25",0,2026-01-31,"wk inc covid hosp",2,"quantile"
"North West",2026-02-14,"0.5",1,2026-01-31,"wk inc covid hosp",2,"quantile"
"North West",2026-02-14,"0.75",6,2026-01-31,"wk inc covid hosp",2,"quantile"
"North West",2026-02-14,"0.9",12,2026-01-31,"wk inc covid hosp",2,"quantile"
"North West",2026-02-14,"0.975",20,2026-01-31,"wk inc covid hosp",2,"quantile"
"North West",2026-02-21,"0.025",0,2026-01-31,"wk inc covid hosp",3,"quantile"
"North West",2026-02-21,"0.1",0,2026-01-31,"wk inc covid hosp",3,"quantile"
"North West",2026-02-21,"0.25",0,2026-01-31,"wk inc covid hosp",3,"quantile"
"North West",2026-02-21,"0.5",1,2026-01-31,"wk inc covid hosp",3,"quantile"
"North West",2026-02-21,"0.75",7,2026-01-31,"wk inc covid hosp",3,"quantile"
"North West",2026-02-21,"0.9",14,2026-01-31,"wk inc covid hosp",3,"quantile"
"North West",2026-02-21,"0.975",23,2026-01-31,"wk inc covid hosp",3,"quantile"
"Ontario",2026-01-31,"0.025",23,2026-01-31,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-31,"0.1",199,2026-01-31,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-31,"0.25",287,2026-01-31,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-31,"0.5",328,2026-01-31,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-31,"0.75",369,2026-01-31,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-31,"0.9",457,2026-01-31,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-31,"0.975",633,2026-01-31,"wk inc covid hosp",0,"quantile"
"Ontario",2026-02-07,"0.025",0,2026-01-31,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-07,"0.1",106,2026-01-31,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-07,"0.25",242,2026-01-31,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-07,"0.5",328,2026-01-31,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-07,"0.75",414,2026-01-31,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-07,"0.9",552,2026-01-31,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-07,"0.975",775,2026-01-31,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-14,"0.025",0,2026-01-31,"wk inc covid hosp",2,"quantile"
"Ontario",2026-02-14,"0.1",49,2026-01-31,"wk inc covid hosp",2,"quantile"
"Ontario",2026-02-14,"0.25",207,2026-01-31,"wk inc covid hosp",2,"quantile"
"Ontario",2026-02-14,"0.5",328,2026-01-31,"wk inc covid hosp",2,"quantile"
"Ontario",2026-02-14,"0.75",451,2026-01-31,"wk inc covid hosp",2,"quantile"
"Ontario",2026-02-14,"0.9",613,2026-01-31,"wk inc covid hosp",2,"quantile"
"Ontario",2026-02-14,"0.975",913,2026-01-31,"wk inc covid hosp",2,"quantile"
"Ontario",2026-02-21,"0.025",0,2026-01-31,"wk inc covid hosp",3,"quantile"
"Ontario",2026-02-21,"0.1",0,2026-01-31,"wk inc covid hosp",3,"quantile"
"Ontario",2026-02-21,"0.25",178,2026-01-31,"wk inc covid hosp",3,"quantile"
"Ontario",2026-02-21,"0.5",328,2026-01-31,"wk inc covid hosp",3,"quantile"
"Ontario",2026-02-21,"0.75",481,2026-01-31,"wk inc covid hosp",3,"quantile"
"Ontario",2026-02-21,"0.9",664,2026-01-31,"wk inc covid hosp",3,"quantile"
"Ontario",2026-02-21,"0.975",1029,2026-01-31,"wk inc covid hosp",3,"quantile"
"Toronto",2026-01-31,"0.025",0,2026-01-31,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-31,"0.1",30,2026-01-31,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-31,"0.25",56,2026-01-31,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-31,"0.5",70,2026-01-31,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-31,"0.75",84,2026-01-31,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-31,"0.9",110,2026-01-31,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-31,"0.975",175,2026-01-31,"wk inc covid hosp",0,"quantile"
"Toronto",2026-02-07,"0.025",0,2026-01-31,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-07,"0.1",3,2026-01-31,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-07,"0.25",43,2026-01-31,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-07,"0.5",70,2026-01-31,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-07,"0.75",98,2026-01-31,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-07,"0.9",144,2026-01-31,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-07,"0.975",220,2026-01-31,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-14,"0.025",0,2026-01-31,"wk inc covid hosp",2,"quantile"
"Toronto",2026-02-14,"0.1",0,2026-01-31,"wk inc covid hosp",2,"quantile"
"Toronto",2026-02-14,"0.25",32,2026-01-31,"wk inc covid hosp",2,"quantile"
"Toronto",2026-02-14,"0.5",70,2026-01-31,"wk inc covid hosp",2,"quantile"
"Toronto",2026-02-14,"0.75",110,2026-01-31,"wk inc covid hosp",2,"quantile"
"Toronto",2026-02-14,"0.9",165,2026-01-31,"wk inc covid hosp",2,"quantile"
"Toronto",2026-02-14,"0.975",274,2026-01-31,"wk inc covid hosp",2,"quantile"
"Toronto",2026-02-21,"0.025",0,2026-01-31,"wk inc covid hosp",3,"quantile"
"Toronto",2026-02-21,"0.1",0,2026-01-31,"wk inc covid hosp",3,"quantile"
"Toronto",2026-02-21,"0.25",22,2026-01-31,"wk inc covid hosp",3,"quantile"
"Toronto",2026-02-21,"0.5",70,2026-01-31,"wk inc covid hosp",3,"quantile"
"Toronto",2026-02-21,"0.75",120,2026-01-31,"wk inc covid hosp",3,"quantile"
"Toronto",2026-02-21,"0.9",184,2026-01-31,"wk inc covid hosp",3,"quantile"
"Toronto",2026-02-21,"0.975",312,2026-01-31,"wk inc covid hosp",3,"quantile"
"West",2026-01-31,"0.025",9,2026-01-31,"wk inc covid hosp",0,"quantile"
"West",2026-01-31,"0.1",62,2026-01-31,"wk inc covid hosp",0,"quantile"
"West",2026-01-31,"0.25",87,2026-01-31,"wk inc covid hosp",0,"quantile"
"West",2026-01-31,"0.5",101,2026-01-31,"wk inc covid hosp",0,"quantile"
"West",2026-01-31,"0.75",115,2026-01-31,"wk inc covid hosp",0,"quantile"
"West",2026-01-31,"0.9",140,2026-01-31,"wk inc covid hosp",0,"quantile"
"West",2026-01-31,"0.975",193,2026-01-31,"wk inc covid hosp",0,"quantile"
"West",2026-02-07,"0.025",0,2026-01-31,"wk inc covid hosp",1,"quantile"
"West",2026-02-07,"0.1",34,2026-01-31,"wk inc covid hosp",1,"quantile"
"West",2026-02-07,"0.25",74,2026-01-31,"wk inc covid hosp",1,"quantile"
"West",2026-02-07,"0.5",101,2026-01-31,"wk inc covid hosp",1,"quantile"
"West",2026-02-07,"0.75",128,2026-01-31,"wk inc covid hosp",1,"quantile"
"West",2026-02-07,"0.9",169,2026-01-31,"wk inc covid hosp",1,"quantile"
"West",2026-02-07,"0.975",232,2026-01-31,"wk inc covid hosp",1,"quantile"
"West",2026-02-14,"0.025",0,2026-01-31,"wk inc covid hosp",2,"quantile"
"West",2026-02-14,"0.1",16,2026-01-31,"wk inc covid hosp",2,"quantile"
"West",2026-02-14,"0.25",64,2026-01-31,"wk inc covid hosp",2,"quantile"
"West",2026-02-14,"0.5",101,2026-01-31,"wk inc covid hosp",2,"quantile"
"West",2026-02-14,"0.75",139,2026-01-31,"wk inc covid hosp",2,"quantile"
"West",2026-02-14,"0.9",187,2026-01-31,"wk inc covid hosp",2,"quantile"
"West",2026-02-14,"0.975",271,2026-01-31,"wk inc covid hosp",2,"quantile"
"West",2026-02-21,"0.025",0,2026-01-31,"wk inc covid hosp",3,"quantile"
"West",2026-02-21,"0.1",1,2026-01-31,"wk inc covid hosp",3,"quantile"
"West",2026-02-21,"0.25",55,2026-01-31,"wk inc covid hosp",3,"quantile"
"West",2026-02-21,"0.5",101,2026-01-31,"wk inc covid hosp",3,"quantile"
"West",2026-02-21,"0.75",148,2026-01-31,"wk inc covid hosp",3,"quantile"
"West",2026-02-21,"0.9",203,2026-01-31,"wk inc covid hosp",3,"quantile"
"West",2026-02-21,"0.975",298,2026-01-31,"wk inc covid hosp",3,"quantile"
"Central",2026-01-31,"0.025",25,2026-01-31,"wk inc rsv hosp",0,"quantile"
"Central",2026-01-31,"0.1",33,2026-01-31,"wk inc rsv hosp",0,"quantile"
"Central",2026-01-31,"0.25",37,2026-01-31,"wk inc rsv hosp",0,"quantile"
"Central",2026-01-31,"0.5",38,2026-01-31,"wk inc rsv hosp",0,"quantile"
"Central",2026-01-31,"0.75",39,2026-01-31,"wk inc rsv hosp",0,"quantile"
"Central",2026-01-31,"0.9",43,2026-01-31,"wk inc rsv hosp",0,"quantile"
