"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"Central",0,2025-02-15,2025-02-15,"wk inc covid hosp","0.025",31,"quantile"
"Central",0,2025-02-15,2025-02-15,"wk inc covid hosp","0.1",80,"quantile"
"Central",0,2025-02-15,2025-02-15,"wk inc covid hosp","0.25",104,"quantile"
"Central",0,2025-02-15,2025-02-15,"wk inc covid hosp","0.5",120,"quantile"
"Central",0,2025-02-15,2025-02-15,"wk inc covid hosp","0.75",136,"quantile"
"Central",0,2025-02-15,2025-02-15,"wk inc covid hosp","0.9",160,"quantile"
"Central",0,2025-02-15,2025-02-15,"wk inc covid hosp","0.975",209,"quantile"
"Central",1,2025-02-15,2025-02-22,"wk inc covid hosp","0.025",0,"quantile"
"Central",1,2025-02-15,2025-02-22,"wk inc covid hosp","0.1",54,"quantile"
"Central",1,2025-02-15,2025-02-22,"wk inc covid hosp","0.25",90,"quantile"
"Central",1,2025-02-15,2025-02-22,"wk inc covid hosp","0.5",120,"quantile"
"Central",1,2025-02-15,2025-02-22,"wk inc covid hosp","0.75",150,"quantile"
"Central",1,2025-02-15,2025-02-22,"wk inc covid hosp","0.9",186,"quantile"
"Central",1,2025-02-15,2025-02-22,"wk inc covid hosp","0.975",254,"quantile"
"Central",2,2025-02-15,2025-03-01,"wk inc covid hosp","0.025",0,"quantile"
"Central",2,2025-02-15,2025-03-01,"wk inc covid hosp","0.1",36,"quantile"
"Central",2,2025-02-15,2025-03-01,"wk inc covid hosp","0.25",81,"quantile"
"Central",2,2025-02-15,2025-03-01,"wk inc covid hosp","0.5",120,"quantile"
"Central",2,2025-02-15,2025-03-01,"wk inc covid hosp","0.75",160,"quantile"
"Central",2,2025-02-15,2025-03-01,"wk inc covid hosp","0.9",205,"quantile"
"Central",2,2025-02-15,2025-03-01,"wk inc covid hosp","0.975",295,"quantile"
"Central",3,2025-02-15,2025-03-08,"wk inc covid hosp","0.025",0,"quantile"
"Central",3,2025-02-15,2025-03-08,"wk inc covid hosp","0.1",21,"quantile"
"Central",3,2025-02-15,2025-03-08,"wk inc covid hosp","0.25",72,"quantile"
"Central",3,2025-02-15,2025-03-08,"wk inc covid hosp","0.5",120,"quantile"
"Central",3,2025-02-15,2025-03-08,"wk inc covid hosp","0.75",168,"quantile"
"Central",3,2025-02-15,2025-03-08,"wk inc covid hosp","0.9",221,"quantile"
"Central",3,2025-02-15,2025-03-08,"wk inc covid hosp","0.975",317,"quantile"
"East",0,2025-02-15,2025-02-15,"wk inc covid hosp","0.025",39,"quantile"
