"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"Central",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.025",11,"quantile"
"Central",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.1",59,"quantile"
"Central",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.25",83,"quantile"
"Central",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.5",99,"quantile"
"Central",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.75",115,"quantile"
"Central",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.9",139,"quantile"
"Central",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.975",187,"quantile"
"Central",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.025",0,"quantile"
"Central",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.1",34,"quantile"
"Central",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.25",69,"quantile"
"Central",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.5",99,"quantile"
"Central",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.75",129,"quantile"
"Central",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.9",165,"quantile"
"Central",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.975",233,"quantile"
"Central",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.025",0,"quantile"
"Central",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.1",16,"quantile"
"Central",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.25",60,"quantile"
"Central",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.5",99,"quantile"
"Central",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.75",138,"quantile"
"Central",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.9",184,"quantile"
"Central",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.975",274,"quantile"
"Central",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.025",0,"quantile"
"Central",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.1",1,"quantile"
"Central",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.25",51,"quantile"
"Central",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.5",99,"quantile"
"Central",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.75",147,"quantile"
"Central",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.9",201,"quantile"
"Central",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.975",298,"quantile"
"East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.025",36,"quantile"
"East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.1",67,"quantile"
"East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.25",88,"quantile"
"East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.5",100,"quantile"
"East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.75",112,"quantile"
"East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.9",133,"quantile"
"East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.975",164,"quantile"
"East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.025",9,"quantile"
"East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.1",49,"quantile"
"East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.25",78,"quantile"
"East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.5",100,"quantile"
"East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.75",122,"quantile"
"East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.9",151,"quantile"
"East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.975",194,"quantile"
"East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.025",0,"quantile"
"East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.1",37,"quantile"
"East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.25",70,"quantile"
"East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.5",100,"quantile"
"East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.75",130,"quantile"
"East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.9",164,"quantile"
"East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.975",220,"quantile"
"East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.025",0,"quantile"
"East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.1",25,"quantile"
"East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.25",64,"quantile"
"East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.5",100,"quantile"
"East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.75",137,"quantile"
"East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.9",176,"quantile"
"East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.975",242,"quantile"
"North East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.025",0,"quantile"
"North East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.1",3,"quantile"
"North East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.25",11,"quantile"
"North East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.5",16,"quantile"
"North East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.75",21,"quantile"
"North East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.9",29,"quantile"
"North East",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.975",43,"quantile"
"North East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.025",0,"quantile"
"North East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.1",0,"quantile"
"North East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.25",7,"quantile"
"North East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.5",16,"quantile"
"North East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.75",25,"quantile"
"North East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.9",35,"quantile"
"North East",1,2025-02-22,2025-03-01,"wk inc covid hosp","0.975",50,"quantile"
"North East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.025",0,"quantile"
"North East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.1",0,"quantile"
"North East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.25",5,"quantile"
"North East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.5",16,"quantile"
"North East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.75",28,"quantile"
"North East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.9",41,"quantile"
"North East",2,2025-02-22,2025-03-08,"wk inc covid hosp","0.975",57,"quantile"
"North East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.025",0,"quantile"
"North East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.1",0,"quantile"
"North East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.25",3,"quantile"
"North East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.5",16,"quantile"
"North East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.75",30,"quantile"
"North East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.9",44,"quantile"
"North East",3,2025-02-22,2025-03-15,"wk inc covid hosp","0.975",62,"quantile"
"North West",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.025",0,"quantile"
"North West",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.1",2,"quantile"
"North West",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.25",6,"quantile"
"North West",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.5",9,"quantile"
"North West",0,2025-02-22,2025-02-22,"wk inc covid hosp","0.75",12,"quantile"
