"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"Central",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.025",0,"quantile"
"Central",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.1",44,"quantile"
"Central",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.25",68,"quantile"
"Central",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.5",84,"quantile"
"Central",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.75",100,"quantile"
"Central",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.9",124,"quantile"
"Central",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.975",172,"quantile"
"Central",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.025",0,"quantile"
"Central",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.1",19,"quantile"
"Central",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.25",54,"quantile"
"Central",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.5",84,"quantile"
"Central",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.75",114,"quantile"
"Central",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.9",150,"quantile"
"Central",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.975",219,"quantile"
"Central",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.025",0,"quantile"
"Central",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.1",3,"quantile"
"Central",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.25",45,"quantile"
"Central",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.5",84,"quantile"
"Central",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.75",124,"quantile"
"Central",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.9",169,"quantile"
"Central",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.975",257,"quantile"
"Central",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.025",0,"quantile"
"Central",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.1",0,"quantile"
"Central",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.25",37,"quantile"
"Central",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.5",84,"quantile"
"Central",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.75",132,"quantile"
"Central",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.9",185,"quantile"
"Central",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.975",283,"quantile"
"East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.025",19,"quantile"
"East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.1",50,"quantile"
"East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.25",71,"quantile"
"East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.5",83,"quantile"
"East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.75",95,"quantile"
"East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.9",116,"quantile"
"East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.975",147,"quantile"
"East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.025",0,"quantile"
"East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.1",32,"quantile"
"East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.25",61,"quantile"
"East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.5",83,"quantile"
"East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.75",105,"quantile"
"East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.9",134,"quantile"
"East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.975",176,"quantile"
"East",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.025",0,"quantile"
"East",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.1",20,"quantile"
"East",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.25",53,"quantile"
"East",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.5",83,"quantile"
"East",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.75",113,"quantile"
"East",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.9",147,"quantile"
"East",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.975",203,"quantile"
"East",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.025",0,"quantile"
"East",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.1",9,"quantile"
"East",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.25",46,"quantile"
"East",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.5",83,"quantile"
"East",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.75",120,"quantile"
"East",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.9",158,"quantile"
"East",3,2025-03-01,2025-03-22,"wk inc covid hosp","0.975",224,"quantile"
"North East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.025",0,"quantile"
"North East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.1",10,"quantile"
"North East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.25",18,"quantile"
"North East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.5",23,"quantile"
"North East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.75",28,"quantile"
"North East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.9",36,"quantile"
"North East",0,2025-03-01,2025-03-01,"wk inc covid hosp","0.975",50,"quantile"
"North East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.025",0,"quantile"
"North East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.1",4,"quantile"
"North East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.25",14,"quantile"
"North East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.5",23,"quantile"
"North East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.75",32,"quantile"
"North East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.9",42,"quantile"
"North East",1,2025-03-01,2025-03-08,"wk inc covid hosp","0.975",56,"quantile"
"North East",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.025",0,"quantile"
"North East",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.1",0,"quantile"
"North East",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.25",11,"quantile"
"North East",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.5",23,"quantile"
"North East",2,2025-03-01,2025-03-15,"wk inc covid hosp","0.75",35,"quantile"
