"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"Central",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.025",107,"quantile"
"Central",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.1",157,"quantile"
"Central",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.25",181,"quantile"
"Central",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.5",197,"quantile"
"Central",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.75",213,"quantile"
"Central",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.9",237,"quantile"
"Central",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.975",287,"quantile"
"Central",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.025",62,"quantile"
"Central",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.1",131,"quantile"
"Central",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.25",167,"quantile"
"Central",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.5",197,"quantile"
"Central",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.75",227,"quantile"
"Central",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.9",263,"quantile"
"Central",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.975",333,"quantile"
"Central",2,2025-01-25,2025-02-08,"wk inc covid hosp","0.025",24,"quantile"
"Central",2,2025-01-25,2025-02-08,"wk inc covid hosp","0.1",112,"quantile"
"Central",2,2025-01-25,2025-02-08,"wk inc covid hosp","0.25",157,"quantile"
"Central",2,2025-01-25,2025-02-08,"wk inc covid hosp","0.5",197,"quantile"
"Central",2,2025-01-25,2025-02-08,"wk inc covid hosp","0.75",237,"quantile"
"Central",2,2025-01-25,2025-02-08,"wk inc covid hosp","0.9",282,"quantile"
"Central",2,2025-01-25,2025-02-08,"wk inc covid hosp","0.975",373,"quantile"
"Central",3,2025-01-25,2025-02-15,"wk inc covid hosp","0.025",0,"quantile"
"Central",3,2025-01-25,2025-02-15,"wk inc covid hosp","0.1",95,"quantile"
"Central",3,2025-01-25,2025-02-15,"wk inc covid hosp","0.25",149,"quantile"
"Central",3,2025-01-25,2025-02-15,"wk inc covid hosp","0.5",197,"quantile"
"Central",3,2025-01-25,2025-02-15,"wk inc covid hosp","0.75",246,"quantile"
"Central",3,2025-01-25,2025-02-15,"wk inc covid hosp","0.9",299,"quantile"
"Central",3,2025-01-25,2025-02-15,"wk inc covid hosp","0.975",397,"quantile"
"East",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.025",115,"quantile"
"East",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.1",147,"quantile"
"East",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.25",168,"quantile"
"East",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.5",180,"quantile"
"East",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.75",192,"quantile"
"East",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.9",213,"quantile"
"East",0,2025-01-25,2025-01-25,"wk inc covid hosp","0.975",245,"quantile"
"East",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.025",86,"quantile"
"East",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.1",129,"quantile"
"East",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.25",158,"quantile"
"East",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.5",180,"quantile"
"East",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.75",202,"quantile"
"East",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.9",231,"quantile"
"East",1,2025-01-25,2025-02-01,"wk inc covid hosp","0.975",274,"quantile"
"East",2,2025-01-25,2025-02-08,"wk inc covid hosp","0.025",59,"quantile"
"East",2,2025-01-25,2025-02-08,"wk inc covid hosp","0.1",116,"quantile"
"East",2,2025-01-25,2025-02-08,"wk inc covid hosp","0.25",150,"quantile"
"East",2,2025-01-25,2025-02-08,"wk inc covid hosp","0.5",180,"quantile"
"East",2,2025-01-25,2025-02-08,"wk inc covid hosp","0.75",210,"quantile"
"East",2,2025-01-25,2025-02-08,"wk inc covid hosp","0.9",244,"quantile"
