reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.025,43
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.1,44
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.25,45
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.5,46
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.75,47
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.9,48
2026-03-14,wk inc covid hosp,-1,2026-03-07,Central,quantile,0.975,49
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.025,25
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.1,32
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.25,38
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.5,45
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.75,49
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.9,52
2026-03-14,wk inc covid hosp,0,2026-03-14,Central,quantile,0.975,56
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.025,16
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.1,26
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.25,34
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.5,44
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.75,50
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.9,54
2026-03-14,wk inc covid hosp,1,2026-03-21,Central,quantile,0.975,60
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.025,7
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.1,20
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.25,31
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.5,43
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.75,50
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.9,56
2026-03-14,wk inc covid hosp,2,2026-03-28,Central,quantile,0.975,63
2026-03-14,wk inc covid hosp,3,2026-04-04,Central,quantile,0.025,0
2026-03-14,wk inc covid hosp,3,2026-04-04,Central,quantile,0.1,14
2026-03-14,wk inc covid hosp,3,2026-04-04,Central,quantile,0.25,27
2026-03-14,wk inc covid hosp,3,2026-04-04,Central,quantile,0.5,42
2026-03-14,wk inc covid hosp,3,2026-04-04,Central,quantile,0.75,51
2026-03-14,wk inc covid hosp,3,2026-04-04,Central,quantile,0.9,58
2026-03-14,wk inc covid hosp,3,2026-04-04,Central,quantile,0.975,66
2026-03-14,wk inc covid hosp,-1,2026-03-07,East,quantile,0.025,69
2026-03-14,wk inc covid hosp,-1,2026-03-07,East,quantile,0.1,70
2026-03-14,wk inc covid hosp,-1,2026-03-07,East,quantile,0.25,71
2026-03-14,wk inc covid hosp,-1,2026-03-07,East,quantile,0.5,73
2026-03-14,wk inc covid hosp,-1,2026-03-07,East,quantile,0.75,75
2026-03-14,wk inc covid hosp,-1,2026-03-07,East,quantile,0.9,76
2026-03-14,wk inc covid hosp,-1,2026-03-07,East,quantile,0.975,77
2026-03-14,wk inc covid hosp,0,2026-03-14,East,quantile,0.025,43
2026-03-14,wk inc covid hosp,0,2026-03-14,East,quantile,0.1,52
2026-03-14,wk inc covid hosp,0,2026-03-14,East,quantile,0.25,60
2026-03-14,wk inc covid hosp,0,2026-03-14,East,quantile,0.5,69
2026-03-14,wk inc covid hosp,0,2026-03-14,East,quantile,0.75,79
2026-03-14,wk inc covid hosp,0,2026-03-14,East,quantile,0.9,87
2026-03-14,wk inc covid hosp,0,2026-03-14,East,quantile,0.975,96
