reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-18,wk inc covid hosp,-1,2026-04-11,Central,quantile,0.025,46
2026-04-18,wk inc covid hosp,-1,2026-04-11,Central,quantile,0.1,47
2026-04-18,wk inc covid hosp,-1,2026-04-11,Central,quantile,0.25,48
2026-04-18,wk inc covid hosp,-1,2026-04-11,Central,quantile,0.5,49
2026-04-18,wk inc covid hosp,-1,2026-04-11,Central,quantile,0.75,50
2026-04-18,wk inc covid hosp,-1,2026-04-11,Central,quantile,0.9,51
2026-04-18,wk inc covid hosp,-1,2026-04-11,Central,quantile,0.975,52
2026-04-18,wk inc covid hosp,0,2026-04-18,Central,quantile,0.025,30
2026-04-18,wk inc covid hosp,0,2026-04-18,Central,quantile,0.1,35
2026-04-18,wk inc covid hosp,0,2026-04-18,Central,quantile,0.25,40
2026-04-18,wk inc covid hosp,0,2026-04-18,Central,quantile,0.5,45
2026-04-18,wk inc covid hosp,0,2026-04-18,Central,quantile,0.75,51
2026-04-18,wk inc covid hosp,0,2026-04-18,Central,quantile,0.9,56
2026-04-18,wk inc covid hosp,0,2026-04-18,Central,quantile,0.975,61
2026-04-18,wk inc covid hosp,1,2026-04-25,Central,quantile,0.025,22
2026-04-18,wk inc covid hosp,1,2026-04-25,Central,quantile,0.1,30
2026-04-18,wk inc covid hosp,1,2026-04-25,Central,quantile,0.25,36
2026-04-18,wk inc covid hosp,1,2026-04-25,Central,quantile,0.5,44
2026-04-18,wk inc covid hosp,1,2026-04-25,Central,quantile,0.75,52
2026-04-18,wk inc covid hosp,1,2026-04-25,Central,quantile,0.9,58
2026-04-18,wk inc covid hosp,1,2026-04-25,Central,quantile,0.975,66
2026-04-18,wk inc covid hosp,2,2026-05-02,Central,quantile,0.025,15
2026-04-18,wk inc covid hosp,2,2026-05-02,Central,quantile,0.1,25
2026-04-18,wk inc covid hosp,2,2026-05-02,Central,quantile,0.25,33
2026-04-18,wk inc covid hosp,2,2026-05-02,Central,quantile,0.5,43
2026-04-18,wk inc covid hosp,2,2026-05-02,Central,quantile,0.75,53
2026-04-18,wk inc covid hosp,2,2026-05-02,Central,quantile,0.9,61
2026-04-18,wk inc covid hosp,2,2026-05-02,Central,quantile,0.975,70
2026-04-18,wk inc covid hosp,3,2026-05-09,Central,quantile,0.025,9
2026-04-18,wk inc covid hosp,3,2026-05-09,Central,quantile,0.1,20
2026-04-18,wk inc covid hosp,3,2026-05-09,Central,quantile,0.25,30
2026-04-18,wk inc covid hosp,3,2026-05-09,Central,quantile,0.5,42
2026-04-18,wk inc covid hosp,3,2026-05-09,Central,quantile,0.75,54
2026-04-18,wk inc covid hosp,3,2026-05-09,Central,quantile,0.9,64
2026-04-18,wk inc covid hosp,3,2026-05-09,Central,quantile,0.975,76
2026-04-18,wk inc covid hosp,-1,2026-04-11,East,quantile,0.025,44
2026-04-18,wk inc covid hosp,-1,2026-04-11,East,quantile,0.1,45
2026-04-18,wk inc covid hosp,-1,2026-04-11,East,quantile,0.25,46
2026-04-18,wk inc covid hosp,-1,2026-04-11,East,quantile,0.5,47
2026-04-18,wk inc covid hosp,-1,2026-04-11,East,quantile,0.75,48
2026-04-18,wk inc covid hosp,-1,2026-04-11,East,quantile,0.9,49
2026-04-18,wk inc covid hosp,-1,2026-04-11,East,quantile,0.975,50
2026-04-18,wk inc covid hosp,0,2026-04-18,East,quantile,0.025,36
2026-04-18,wk inc covid hosp,0,2026-04-18,East,quantile,0.1,40
2026-04-18,wk inc covid hosp,0,2026-04-18,East,quantile,0.25,43
2026-04-18,wk inc covid hosp,0,2026-04-18,East,quantile,0.5,48
2026-04-18,wk inc covid hosp,0,2026-04-18,East,quantile,0.75,52
