reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,wk inc covid hosp,-1,2026-02-21,Central,quantile,0.025,62
2026-02-28,wk inc covid hosp,-1,2026-02-21,Central,quantile,0.1,63
2026-02-28,wk inc covid hosp,-1,2026-02-21,Central,quantile,0.25,64
2026-02-28,wk inc covid hosp,-1,2026-02-21,Central,quantile,0.5,66
2026-02-28,wk inc covid hosp,-1,2026-02-21,Central,quantile,0.75,68
2026-02-28,wk inc covid hosp,-1,2026-02-21,Central,quantile,0.9,69
2026-02-28,wk inc covid hosp,-1,2026-02-21,Central,quantile,0.975,70
2026-02-28,wk inc covid hosp,0,2026-02-28,Central,quantile,0.025,51
2026-02-28,wk inc covid hosp,0,2026-02-28,Central,quantile,0.1,56
2026-02-28,wk inc covid hosp,0,2026-02-28,Central,quantile,0.25,61
2026-02-28,wk inc covid hosp,0,2026-02-28,Central,quantile,0.5,66
2026-02-28,wk inc covid hosp,0,2026-02-28,Central,quantile,0.75,74
2026-02-28,wk inc covid hosp,0,2026-02-28,Central,quantile,0.9,81
2026-02-28,wk inc covid hosp,0,2026-02-28,Central,quantile,0.975,89
2026-02-28,wk inc covid hosp,1,2026-03-07,Central,quantile,0.025,44
2026-02-28,wk inc covid hosp,1,2026-03-07,Central,quantile,0.1,52
2026-02-28,wk inc covid hosp,1,2026-03-07,Central,quantile,0.25,59
2026-02-28,wk inc covid hosp,1,2026-03-07,Central,quantile,0.5,67
2026-02-28,wk inc covid hosp,1,2026-03-07,Central,quantile,0.75,79
2026-02-28,wk inc covid hosp,1,2026-03-07,Central,quantile,0.9,89
2026-02-28,wk inc covid hosp,1,2026-03-07,Central,quantile,0.975,100
2026-02-28,wk inc covid hosp,2,2026-03-14,Central,quantile,0.025,38
2026-02-28,wk inc covid hosp,2,2026-03-14,Central,quantile,0.1,48
2026-02-28,wk inc covid hosp,2,2026-03-14,Central,quantile,0.25,57
2026-02-28,wk inc covid hosp,2,2026-03-14,Central,quantile,0.5,67
2026-02-28,wk inc covid hosp,2,2026-03-14,Central,quantile,0.75,83
2026-02-28,wk inc covid hosp,2,2026-03-14,Central,quantile,0.9,96
2026-02-28,wk inc covid hosp,2,2026-03-14,Central,quantile,0.975,111
