reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-07,wk inc covid hosp,-1,2026-01-31,Central,quantile,0.025,48
2026-02-07,wk inc covid hosp,-1,2026-01-31,Central,quantile,0.1,50
2026-02-07,wk inc covid hosp,-1,2026-01-31,Central,quantile,0.25,50
2026-02-07,wk inc covid hosp,-1,2026-01-31,Central,quantile,0.5,52
2026-02-07,wk inc covid hosp,-1,2026-01-31,Central,quantile,0.75,54
2026-02-07,wk inc covid hosp,-1,2026-01-31,Central,quantile,0.9,54
2026-02-07,wk inc covid hosp,-1,2026-01-31,Central,quantile,0.975,56
2026-02-07,wk inc covid hosp,0,2026-02-07,Central,quantile,0.025,31
2026-02-07,wk inc covid hosp,0,2026-02-07,Central,quantile,0.1,34
2026-02-07,wk inc covid hosp,0,2026-02-07,Central,quantile,0.25,36
2026-02-07,wk inc covid hosp,0,2026-02-07,Central,quantile,0.5,47
2026-02-07,wk inc covid hosp,0,2026-02-07,Central,quantile,0.75,51
2026-02-07,wk inc covid hosp,0,2026-02-07,Central,quantile,0.9,53
2026-02-07,wk inc covid hosp,0,2026-02-07,Central,quantile,0.975,57
2026-02-07,wk inc covid hosp,1,2026-02-14,Central,quantile,0.025,27
2026-02-07,wk inc covid hosp,1,2026-02-14,Central,quantile,0.1,30
2026-02-07,wk inc covid hosp,1,2026-02-14,Central,quantile,0.25,33
2026-02-07,wk inc covid hosp,1,2026-02-14,Central,quantile,0.5,43
2026-02-07,wk inc covid hosp,1,2026-02-14,Central,quantile,0.75,47
2026-02-07,wk inc covid hosp,1,2026-02-14,Central,quantile,0.9,50
2026-02-07,wk inc covid hosp,1,2026-02-14,Central,quantile,0.975,54
2026-02-07,wk inc covid hosp,2,2026-02-21,Central,quantile,0.025,23
2026-02-07,wk inc covid hosp,2,2026-02-21,Central,quantile,0.1,26
2026-02-07,wk inc covid hosp,2,2026-02-21,Central,quantile,0.25,30
2026-02-07,wk inc covid hosp,2,2026-02-21,Central,quantile,0.5,40
2026-02-07,wk inc covid hosp,2,2026-02-21,Central,quantile,0.75,44
2026-02-07,wk inc covid hosp,2,2026-02-21,Central,quantile,0.9,48
2026-02-07,wk inc covid hosp,2,2026-02-21,Central,quantile,0.975,52
2026-02-07,wk inc covid hosp,3,2026-02-28,Central,quantile,0.025,20
2026-02-07,wk inc covid hosp,3,2026-02-28,Central,quantile,0.1,24
2026-02-07,wk inc covid hosp,3,2026-02-28,Central,quantile,0.25,27
2026-02-07,wk inc covid hosp,3,2026-02-28,Central,quantile,0.5,37
2026-02-07,wk inc covid hosp,3,2026-02-28,Central,quantile,0.75,42
2026-02-07,wk inc covid hosp,3,2026-02-28,Central,quantile,0.9,46
2026-02-07,wk inc covid hosp,3,2026-02-28,Central,quantile,0.975,51
2026-02-07,wk inc covid hosp,-1,2026-01-31,East,quantile,0.025,62
2026-02-07,wk inc covid hosp,-1,2026-01-31,East,quantile,0.1,63
2026-02-07,wk inc covid hosp,-1,2026-01-31,East,quantile,0.25,64
2026-02-07,wk inc covid hosp,-1,2026-01-31,East,quantile,0.5,66
2026-02-07,wk inc covid hosp,-1,2026-01-31,East,quantile,0.75,68
2026-02-07,wk inc covid hosp,-1,2026-01-31,East,quantile,0.9,69
2026-02-07,wk inc covid hosp,-1,2026-01-31,East,quantile,0.975,70
2026-02-07,wk inc covid hosp,0,2026-02-07,East,quantile,0.025,32
2026-02-07,wk inc covid hosp,0,2026-02-07,East,quantile,0.1,38
2026-02-07,wk inc covid hosp,0,2026-02-07,East,quantile,0.25,44
2026-02-07,wk inc covid hosp,0,2026-02-07,East,quantile,0.5,59
2026-02-07,wk inc covid hosp,0,2026-02-07,East,quantile,0.75,66
2026-02-07,wk inc covid hosp,0,2026-02-07,East,quantile,0.9,73
2026-02-07,wk inc covid hosp,0,2026-02-07,East,quantile,0.975,80
2026-02-07,wk inc covid hosp,1,2026-02-14,East,quantile,0.025,25
2026-02-07,wk inc covid hosp,1,2026-02-14,East,quantile,0.1,31
2026-02-07,wk inc covid hosp,1,2026-02-14,East,quantile,0.25,37
2026-02-07,wk inc covid hosp,1,2026-02-14,East,quantile,0.5,53
2026-02-07,wk inc covid hosp,1,2026-02-14,East,quantile,0.75,61
2026-02-07,wk inc covid hosp,1,2026-02-14,East,quantile,0.9,68
2026-02-07,wk inc covid hosp,1,2026-02-14,East,quantile,0.975,76
2026-02-07,wk inc covid hosp,2,2026-02-21,East,quantile,0.025,18
2026-02-07,wk inc covid hosp,2,2026-02-21,East,quantile,0.1,26
2026-02-07,wk inc covid hosp,2,2026-02-21,East,quantile,0.25,32
2026-02-07,wk inc covid hosp,2,2026-02-21,East,quantile,0.5,47
2026-02-07,wk inc covid hosp,2,2026-02-21,East,quantile,0.75,56
2026-02-07,wk inc covid hosp,2,2026-02-21,East,quantile,0.9,63
2026-02-07,wk inc covid hosp,2,2026-02-21,East,quantile,0.975,72
2026-02-07,wk inc covid hosp,3,2026-02-28,East,quantile,0.025,13
2026-02-07,wk inc covid hosp,3,2026-02-28,East,quantile,0.1,21
2026-02-07,wk inc covid hosp,3,2026-02-28,East,quantile,0.25,28
2026-02-07,wk inc covid hosp,3,2026-02-28,East,quantile,0.5,42
2026-02-07,wk inc covid hosp,3,2026-02-28,East,quantile,0.75,51
2026-02-07,wk inc covid hosp,3,2026-02-28,East,quantile,0.9,59
2026-02-07,wk inc covid hosp,3,2026-02-28,East,quantile,0.975,68
2026-02-07,wk inc covid hosp,-1,2026-01-31,North East,quantile,0.025,17
2026-02-07,wk inc covid hosp,-1,2026-01-31,North East,quantile,0.1,17
2026-02-07,wk inc covid hosp,-1,2026-01-31,North East,quantile,0.25,18
2026-02-07,wk inc covid hosp,-1,2026-01-31,North East,quantile,0.5,19
2026-02-07,wk inc covid hosp,-1,2026-01-31,North East,quantile,0.75,20
2026-02-07,wk inc covid hosp,-1,2026-01-31,North East,quantile,0.9,21
2026-02-07,wk inc covid hosp,-1,2026-01-31,North East,quantile,0.975,21
2026-02-07,wk inc covid hosp,0,2026-02-07,North East,quantile,0.025,8
2026-02-07,wk inc covid hosp,0,2026-02-07,North East,quantile,0.1,11
2026-02-07,wk inc covid hosp,0,2026-02-07,North East,quantile,0.25,13
2026-02-07,wk inc covid hosp,0,2026-02-07,North East,quantile,0.5,16
2026-02-07,wk inc covid hosp,0,2026-02-07,North East,quantile,0.75,20
2026-02-07,wk inc covid hosp,0,2026-02-07,North East,quantile,0.9,22
2026-02-07,wk inc covid hosp,0,2026-02-07,North East,quantile,0.975,25
2026-02-07,wk inc covid hosp,1,2026-02-14,North East,quantile,0.025,6
2026-02-07,wk inc covid hosp,1,2026-02-14,North East,quantile,0.1,9
2026-02-07,wk inc covid hosp,1,2026-02-14,North East,quantile,0.25,12
2026-02-07,wk inc covid hosp,1,2026-02-14,North East,quantile,0.5,15
2026-02-07,wk inc covid hosp,1,2026-02-14,North East,quantile,0.75,19
2026-02-07,wk inc covid hosp,1,2026-02-14,North East,quantile,0.9,21
2026-02-07,wk inc covid hosp,1,2026-02-14,North East,quantile,0.975,24
2026-02-07,wk inc covid hosp,2,2026-02-21,North East,quantile,0.025,4
2026-02-07,wk inc covid hosp,2,2026-02-21,North East,quantile,0.1,7
2026-02-07,wk inc covid hosp,2,2026-02-21,North East,quantile,0.25,10
2026-02-07,wk inc covid hosp,2,2026-02-21,North East,quantile,0.5,14
2026-02-07,wk inc covid hosp,2,2026-02-21,North East,quantile,0.75,18
2026-02-07,wk inc covid hosp,2,2026-02-21,North East,quantile,0.9,21
2026-02-07,wk inc covid hosp,2,2026-02-21,North East,quantile,0.975,24
2026-02-07,wk inc covid hosp,3,2026-02-28,North East,quantile,0.025,2
2026-02-07,wk inc covid hosp,3,2026-02-28,North East,quantile,0.1,6
2026-02-07,wk inc covid hosp,3,2026-02-28,North East,quantile,0.25,9
2026-02-07,wk inc covid hosp,3,2026-02-28,North East,quantile,0.5,13
2026-02-07,wk inc covid hosp,3,2026-02-28,North East,quantile,0.75,17
2026-02-07,wk inc covid hosp,3,2026-02-28,North East,quantile,0.9,21
2026-02-07,wk inc covid hosp,3,2026-02-28,North East,quantile,0.975,24
2026-02-07,wk inc covid hosp,-1,2026-01-31,North West,quantile,0.025,0
2026-02-07,wk inc covid hosp,-1,2026-01-31,North West,quantile,0.1,1
2026-02-07,wk inc covid hosp,-1,2026-01-31,North West,quantile,0.25,1
2026-02-07,wk inc covid hosp,-1,2026-01-31,North West,quantile,0.5,2
2026-02-07,wk inc covid hosp,-1,2026-01-31,North West,quantile,0.75,3
2026-02-07,wk inc covid hosp,-1,2026-01-31,North West,quantile,0.9,3
2026-02-07,wk inc covid hosp,-1,2026-01-31,North West,quantile,0.975,4
2026-02-07,wk inc covid hosp,0,2026-02-07,North West,quantile,0.025,0
2026-02-07,wk inc covid hosp,0,2026-02-07,North West,quantile,0.1,1
2026-02-07,wk inc covid hosp,0,2026-02-07,North West,quantile,0.25,2
2026-02-07,wk inc covid hosp,0,2026-02-07,North West,quantile,0.5,4
2026-02-07,wk inc covid hosp,0,2026-02-07,North West,quantile,0.75,5
2026-02-07,wk inc covid hosp,0,2026-02-07,North West,quantile,0.9,6
2026-02-07,wk inc covid hosp,0,2026-02-07,North West,quantile,0.975,7
2026-02-07,wk inc covid hosp,1,2026-02-14,North West,quantile,0.025,0
2026-02-07,wk inc covid hosp,1,2026-02-14,North West,quantile,0.1,1
2026-02-07,wk inc covid hosp,1,2026-02-14,North West,quantile,0.25,3
2026-02-07,wk inc covid hosp,1,2026-02-14,North West,quantile,0.5,6
2026-02-07,wk inc covid hosp,1,2026-02-14,North West,quantile,0.75,8
2026-02-07,wk inc covid hosp,1,2026-02-14,North West,quantile,0.9,10
2026-02-07,wk inc covid hosp,1,2026-02-14,North West,quantile,0.975,12
2026-02-07,wk inc covid hosp,2,2026-02-21,North West,quantile,0.025,0
2026-02-07,wk inc covid hosp,2,2026-02-21,North West,quantile,0.1,1
2026-02-07,wk inc covid hosp,2,2026-02-21,North West,quantile,0.25,4
2026-02-07,wk inc covid hosp,2,2026-02-21,North West,quantile,0.5,7
2026-02-07,wk inc covid hosp,2,2026-02-21,North West,quantile,0.75,11
