reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-29,wk inc covid hosp,-1,2025-11-22,Central,quantile,0.025,14
2025-11-29,wk inc covid hosp,-1,2025-11-22,Central,quantile,0.1,22
2025-11-29,wk inc covid hosp,-1,2025-11-22,Central,quantile,0.25,30
2025-11-29,wk inc covid hosp,-1,2025-11-22,Central,quantile,0.5,39
2025-11-29,wk inc covid hosp,-1,2025-11-22,Central,quantile,0.75,47
2025-11-29,wk inc covid hosp,-1,2025-11-22,Central,quantile,0.9,55
2025-11-29,wk inc covid hosp,-1,2025-11-22,Central,quantile,0.975,63
2025-11-29,wk inc covid hosp,0,2025-11-29,Central,quantile,0.025,12
2025-11-29,wk inc covid hosp,0,2025-11-29,Central,quantile,0.1,25
2025-11-29,wk inc covid hosp,0,2025-11-29,Central,quantile,0.25,35
2025-11-29,wk inc covid hosp,0,2025-11-29,Central,quantile,0.5,44
2025-11-29,wk inc covid hosp,0,2025-11-29,Central,quantile,0.75,55
2025-11-29,wk inc covid hosp,0,2025-11-29,Central,quantile,0.9,65
2025-11-29,wk inc covid hosp,0,2025-11-29,Central,quantile,0.975,80
2025-11-29,wk inc covid hosp,1,2025-12-06,Central,quantile,0.025,17
2025-11-29,wk inc covid hosp,1,2025-12-06,Central,quantile,0.1,30
2025-11-29,wk inc covid hosp,1,2025-12-06,Central,quantile,0.25,39
2025-11-29,wk inc covid hosp,1,2025-12-06,Central,quantile,0.5,48
2025-11-29,wk inc covid hosp,1,2025-12-06,Central,quantile,0.75,59
2025-11-29,wk inc covid hosp,1,2025-12-06,Central,quantile,0.9,70
2025-11-29,wk inc covid hosp,1,2025-12-06,Central,quantile,0.975,87
2025-11-29,wk inc covid hosp,2,2025-12-13,Central,quantile,0.025,22
2025-11-29,wk inc covid hosp,2,2025-12-13,Central,quantile,0.1,32
2025-11-29,wk inc covid hosp,2,2025-12-13,Central,quantile,0.25,42
2025-11-29,wk inc covid hosp,2,2025-12-13,Central,quantile,0.5,52
2025-11-29,wk inc covid hosp,2,2025-12-13,Central,quantile,0.75,64
2025-11-29,wk inc covid hosp,2,2025-12-13,Central,quantile,0.9,76
2025-11-29,wk inc covid hosp,2,2025-12-13,Central,quantile,0.975,102
2025-11-29,wk inc covid hosp,3,2025-12-20,Central,quantile,0.025,21
2025-11-29,wk inc covid hosp,3,2025-12-20,Central,quantile,0.1,32
2025-11-29,wk inc covid hosp,3,2025-12-20,Central,quantile,0.25,41
2025-11-29,wk inc covid hosp,3,2025-12-20,Central,quantile,0.5,53
2025-11-29,wk inc covid hosp,3,2025-12-20,Central,quantile,0.75,69
2025-11-29,wk inc covid hosp,3,2025-12-20,Central,quantile,0.9,90
2025-11-29,wk inc covid hosp,3,2025-12-20,Central,quantile,0.975,135
2025-11-29,wk inc covid hosp,-1,2025-11-22,East,quantile,0.025,6
2025-11-29,wk inc covid hosp,-1,2025-11-22,East,quantile,0.1,15
2025-11-29,wk inc covid hosp,-1,2025-11-22,East,quantile,0.25,22
2025-11-29,wk inc covid hosp,-1,2025-11-22,East,quantile,0.5,28
2025-11-29,wk inc covid hosp,-1,2025-11-22,East,quantile,0.75,35
2025-11-29,wk inc covid hosp,-1,2025-11-22,East,quantile,0.9,40
2025-11-29,wk inc covid hosp,-1,2025-11-22,East,quantile,0.975,47
2025-11-29,wk inc covid hosp,0,2025-11-29,East,quantile,0.025,0
2025-11-29,wk inc covid hosp,0,2025-11-29,East,quantile,0.1,11
2025-11-29,wk inc covid hosp,0,2025-11-29,East,quantile,0.25,18
2025-11-29,wk inc covid hosp,0,2025-11-29,East,quantile,0.5,26
2025-11-29,wk inc covid hosp,0,2025-11-29,East,quantile,0.75,33
2025-11-29,wk inc covid hosp,0,2025-11-29,East,quantile,0.9,40
2025-11-29,wk inc covid hosp,0,2025-11-29,East,quantile,0.975,51
2025-11-29,wk inc covid hosp,1,2025-12-06,East,quantile,0.025,3
2025-11-29,wk inc covid hosp,1,2025-12-06,East,quantile,0.1,13
2025-11-29,wk inc covid hosp,1,2025-12-06,East,quantile,0.25,20
2025-11-29,wk inc covid hosp,1,2025-12-06,East,quantile,0.5,29
2025-11-29,wk inc covid hosp,1,2025-12-06,East,quantile,0.75,37
2025-11-29,wk inc covid hosp,1,2025-12-06,East,quantile,0.9,45
2025-11-29,wk inc covid hosp,1,2025-12-06,East,quantile,0.975,58
2025-11-29,wk inc covid hosp,2,2025-12-13,East,quantile,0.025,8
2025-11-29,wk inc covid hosp,2,2025-12-13,East,quantile,0.1,16
2025-11-29,wk inc covid hosp,2,2025-12-13,East,quantile,0.25,24
2025-11-29,wk inc covid hosp,2,2025-12-13,East,quantile,0.5,32
2025-11-29,wk inc covid hosp,2,2025-12-13,East,quantile,0.75,40
2025-11-29,wk inc covid hosp,2,2025-12-13,East,quantile,0.9,52
2025-11-29,wk inc covid hosp,2,2025-12-13,East,quantile,0.975,74
2025-11-29,wk inc covid hosp,3,2025-12-20,East,quantile,0.025,10
2025-11-29,wk inc covid hosp,3,2025-12-20,East,quantile,0.1,17
2025-11-29,wk inc covid hosp,3,2025-12-20,East,quantile,0.25,24
2025-11-29,wk inc covid hosp,3,2025-12-20,East,quantile,0.5,33
2025-11-29,wk inc covid hosp,3,2025-12-20,East,quantile,0.75,43
2025-11-29,wk inc covid hosp,3,2025-12-20,East,quantile,0.9,56
2025-11-29,wk inc covid hosp,3,2025-12-20,East,quantile,0.975,90
2025-11-29,wk inc covid hosp,-1,2025-11-22,North East,quantile,0.025,10
2025-11-29,wk inc covid hosp,-1,2025-11-22,North East,quantile,0.1,13
2025-11-29,wk inc covid hosp,-1,2025-11-22,North East,quantile,0.25,15
2025-11-29,wk inc covid hosp,-1,2025-11-22,North East,quantile,0.5,18
2025-11-29,wk inc covid hosp,-1,2025-11-22,North East,quantile,0.75,21
2025-11-29,wk inc covid hosp,-1,2025-11-22,North East,quantile,0.9,23
2025-11-29,wk inc covid hosp,-1,2025-11-22,North East,quantile,0.975,25
2025-11-29,wk inc covid hosp,0,2025-11-29,North East,quantile,0.025,7
2025-11-29,wk inc covid hosp,0,2025-11-29,North East,quantile,0.1,11
2025-11-29,wk inc covid hosp,0,2025-11-29,North East,quantile,0.25,13
2025-11-29,wk inc covid hosp,0,2025-11-29,North East,quantile,0.5,16
2025-11-29,wk inc covid hosp,0,2025-11-29,North East,quantile,0.75,19
2025-11-29,wk inc covid hosp,0,2025-11-29,North East,quantile,0.9,23
2025-11-29,wk inc covid hosp,0,2025-11-29,North East,quantile,0.975,27
2025-11-29,wk inc covid hosp,1,2025-12-06,North East,quantile,0.025,7
2025-11-29,wk inc covid hosp,1,2025-12-06,North East,quantile,0.1,10
2025-11-29,wk inc covid hosp,1,2025-12-06,North East,quantile,0.25,13
2025-11-29,wk inc covid hosp,1,2025-12-06,North East,quantile,0.5,17
2025-11-29,wk inc covid hosp,1,2025-12-06,North East,quantile,0.75,21
2025-11-29,wk inc covid hosp,1,2025-12-06,North East,quantile,0.9,25
2025-11-29,wk inc covid hosp,1,2025-12-06,North East,quantile,0.975,32
2025-11-29,wk inc covid hosp,2,2025-12-13,North East,quantile,0.025,8
2025-11-29,wk inc covid hosp,2,2025-12-13,North East,quantile,0.1,12
2025-11-29,wk inc covid hosp,2,2025-12-13,North East,quantile,0.25,15
2025-11-29,wk inc covid hosp,2,2025-12-13,North East,quantile,0.5,19
2025-11-29,wk inc covid hosp,2,2025-12-13,North East,quantile,0.75,23
2025-11-29,wk inc covid hosp,2,2025-12-13,North East,quantile,0.9,29
2025-11-29,wk inc covid hosp,2,2025-12-13,North East,quantile,0.975,39
2025-11-29,wk inc covid hosp,3,2025-12-20,North East,quantile,0.025,8
2025-11-29,wk inc covid hosp,3,2025-12-20,North East,quantile,0.1,12
2025-11-29,wk inc covid hosp,3,2025-12-20,North East,quantile,0.25,15
2025-11-29,wk inc covid hosp,3,2025-12-20,North East,quantile,0.5,19
2025-11-29,wk inc covid hosp,3,2025-12-20,North East,quantile,0.75,25
2025-11-29,wk inc covid hosp,3,2025-12-20,North East,quantile,0.9,31
2025-11-29,wk inc covid hosp,3,2025-12-20,North East,quantile,0.975,50
2025-11-29,wk inc covid hosp,-1,2025-11-22,North West,quantile,0.025,0
2025-11-29,wk inc covid hosp,-1,2025-11-22,North West,quantile,0.1,0
2025-11-29,wk inc covid hosp,-1,2025-11-22,North West,quantile,0.25,0
2025-11-29,wk inc covid hosp,-1,2025-11-22,North West,quantile,0.5,1
2025-11-29,wk inc covid hosp,-1,2025-11-22,North West,quantile,0.75,2
2025-11-29,wk inc covid hosp,-1,2025-11-22,North West,quantile,0.9,3
2025-11-29,wk inc covid hosp,-1,2025-11-22,North West,quantile,0.975,4
2025-11-29,wk inc covid hosp,0,2025-11-29,North West,quantile,0.025,0
2025-11-29,wk inc covid hosp,0,2025-11-29,North West,quantile,0.1,0
2025-11-29,wk inc covid hosp,0,2025-11-29,North West,quantile,0.25,1
2025-11-29,wk inc covid hosp,0,2025-11-29,North West,quantile,0.5,2
2025-11-29,wk inc covid hosp,0,2025-11-29,North West,quantile,0.75,2
2025-11-29,wk inc covid hosp,0,2025-11-29,North West,quantile,0.9,3
2025-11-29,wk inc covid hosp,0,2025-11-29,North West,quantile,0.975,4
2025-11-29,wk inc covid hosp,1,2025-12-06,North West,quantile,0.025,0
2025-11-29,wk inc covid hosp,1,2025-12-06,North West,quantile,0.1,0
2025-11-29,wk inc covid hosp,1,2025-12-06,North West,quantile,0.25,1
2025-11-29,wk inc covid hosp,1,2025-12-06,North West,quantile,0.5,2
2025-11-29,wk inc covid hosp,1,2025-12-06,North West,quantile,0.75,2
2025-11-29,wk inc covid hosp,1,2025-12-06,North West,quantile,0.9,3
2025-11-29,wk inc covid hosp,1,2025-12-06,North West,quantile,0.975,4
2025-11-29,wk inc covid hosp,2,2025-12-13,North West,quantile,0.025,0
2025-11-29,wk inc covid hosp,2,2025-12-13,North West,quantile,0.1,0
