reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.025,31
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.1,38
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.25,44
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.5,50
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.75,57
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.9,62
2026-03-28,wk inc covid hosp,-1,2026-03-21,Central,quantile,0.975,69
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.025,26
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.1,31
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.25,36
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.5,42
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.75,47
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.9,53
2026-03-28,wk inc covid hosp,0,2026-03-28,Central,quantile,0.975,60
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.025,23
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.1,30
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.25,35
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.5,39
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.75,45
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.9,49
2026-03-28,wk inc covid hosp,1,2026-04-04,Central,quantile,0.975,55
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.025,19
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.1,27
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.25,32
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.5,37
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.75,42
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.9,47
2026-03-28,wk inc covid hosp,2,2026-04-11,Central,quantile,0.975,53
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.025,17
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.1,24
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.25,29
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.5,35
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.75,40
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.9,46
2026-03-28,wk inc covid hosp,3,2026-04-18,Central,quantile,0.975,52
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.025,50
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.1,57
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.25,63
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.5,70
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.75,78
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.9,84
2026-03-28,wk inc covid hosp,-1,2026-03-21,East,quantile,0.975,91
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.025,37
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.1,46
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.25,54
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.5,60
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.75,67
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.9,74
2026-03-28,wk inc covid hosp,0,2026-03-28,East,quantile,0.975,82
2026-03-28,wk inc covid hosp,1,2026-04-04,East,quantile,0.025,34
2026-03-28,wk inc covid hosp,1,2026-04-04,East,quantile,0.1,43
2026-03-28,wk inc covid hosp,1,2026-04-04,East,quantile,0.25,50
2026-03-28,wk inc covid hosp,1,2026-04-04,East,quantile,0.5,56
2026-03-28,wk inc covid hosp,1,2026-04-04,East,quantile,0.75,63
