reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-14,wk inc covid hosp,-1,2026-02-07,Central,quantile,0.025,31
2026-02-14,wk inc covid hosp,-1,2026-02-07,Central,quantile,0.1,37
2026-02-14,wk inc covid hosp,-1,2026-02-07,Central,quantile,0.25,44
2026-02-14,wk inc covid hosp,-1,2026-02-07,Central,quantile,0.5,51
2026-02-14,wk inc covid hosp,-1,2026-02-07,Central,quantile,0.75,58
2026-02-14,wk inc covid hosp,-1,2026-02-07,Central,quantile,0.9,64
2026-02-14,wk inc covid hosp,-1,2026-02-07,Central,quantile,0.975,70
2026-02-14,wk inc covid hosp,0,2026-02-14,Central,quantile,0.025,31
2026-02-14,wk inc covid hosp,0,2026-02-14,Central,quantile,0.1,37
2026-02-14,wk inc covid hosp,0,2026-02-14,Central,quantile,0.25,42
2026-02-14,wk inc covid hosp,0,2026-02-14,Central,quantile,0.5,48
2026-02-14,wk inc covid hosp,0,2026-02-14,Central,quantile,0.75,54
2026-02-14,wk inc covid hosp,0,2026-02-14,Central,quantile,0.9,59
2026-02-14,wk inc covid hosp,0,2026-02-14,Central,quantile,0.975,65
2026-02-14,wk inc covid hosp,1,2026-02-21,Central,quantile,0.025,28
2026-02-14,wk inc covid hosp,1,2026-02-21,Central,quantile,0.1,36
2026-02-14,wk inc covid hosp,1,2026-02-21,Central,quantile,0.25,41
2026-02-14,wk inc covid hosp,1,2026-02-21,Central,quantile,0.5,47
2026-02-14,wk inc covid hosp,1,2026-02-21,Central,quantile,0.75,52
2026-02-14,wk inc covid hosp,1,2026-02-21,Central,quantile,0.9,57
2026-02-14,wk inc covid hosp,1,2026-02-21,Central,quantile,0.975,64
2026-02-14,wk inc covid hosp,2,2026-02-28,Central,quantile,0.025,25
2026-02-14,wk inc covid hosp,2,2026-02-28,Central,quantile,0.1,32
2026-02-14,wk inc covid hosp,2,2026-02-28,Central,quantile,0.25,38
2026-02-14,wk inc covid hosp,2,2026-02-28,Central,quantile,0.5,44
2026-02-14,wk inc covid hosp,2,2026-02-28,Central,quantile,0.75,50
2026-02-14,wk inc covid hosp,2,2026-02-28,Central,quantile,0.9,54
2026-02-14,wk inc covid hosp,2,2026-02-28,Central,quantile,0.975,61
2026-02-14,wk inc covid hosp,3,2026-03-07,Central,quantile,0.025,23
2026-02-14,wk inc covid hosp,3,2026-03-07,Central,quantile,0.1,30
2026-02-14,wk inc covid hosp,3,2026-03-07,Central,quantile,0.25,37
2026-02-14,wk inc covid hosp,3,2026-03-07,Central,quantile,0.5,43
2026-02-14,wk inc covid hosp,3,2026-03-07,Central,quantile,0.75,48
2026-02-14,wk inc covid hosp,3,2026-03-07,Central,quantile,0.9,55
2026-02-14,wk inc covid hosp,3,2026-03-07,Central,quantile,0.975,65
