reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-07,wk inc covid hosp,-1,2026-02-28,Central,quantile,0.025,31
2026-03-07,wk inc covid hosp,-1,2026-02-28,Central,quantile,0.1,38
2026-03-07,wk inc covid hosp,-1,2026-02-28,Central,quantile,0.25,44
2026-03-07,wk inc covid hosp,-1,2026-02-28,Central,quantile,0.5,51
2026-03-07,wk inc covid hosp,-1,2026-02-28,Central,quantile,0.75,58
2026-03-07,wk inc covid hosp,-1,2026-02-28,Central,quantile,0.9,64
2026-03-07,wk inc covid hosp,-1,2026-02-28,Central,quantile,0.975,71
2026-03-07,wk inc covid hosp,0,2026-03-07,Central,quantile,0.025,36
2026-03-07,wk inc covid hosp,0,2026-03-07,Central,quantile,0.1,47
2026-03-07,wk inc covid hosp,0,2026-03-07,Central,quantile,0.25,54
2026-03-07,wk inc covid hosp,0,2026-03-07,Central,quantile,0.5,61
2026-03-07,wk inc covid hosp,0,2026-03-07,Central,quantile,0.75,69
2026-03-07,wk inc covid hosp,0,2026-03-07,Central,quantile,0.9,76
2026-03-07,wk inc covid hosp,0,2026-03-07,Central,quantile,0.975,85
2026-03-07,wk inc covid hosp,1,2026-03-14,Central,quantile,0.025,43
2026-03-07,wk inc covid hosp,1,2026-03-14,Central,quantile,0.1,51
2026-03-07,wk inc covid hosp,1,2026-03-14,Central,quantile,0.25,58
2026-03-07,wk inc covid hosp,1,2026-03-14,Central,quantile,0.5,65
2026-03-07,wk inc covid hosp,1,2026-03-14,Central,quantile,0.75,72
2026-03-07,wk inc covid hosp,1,2026-03-14,Central,quantile,0.9,79
2026-03-07,wk inc covid hosp,1,2026-03-14,Central,quantile,0.975,88
2026-03-07,wk inc covid hosp,2,2026-03-21,Central,quantile,0.025,48
2026-03-07,wk inc covid hosp,2,2026-03-21,Central,quantile,0.1,55
2026-03-07,wk inc covid hosp,2,2026-03-21,Central,quantile,0.25,62
2026-03-07,wk inc covid hosp,2,2026-03-21,Central,quantile,0.5,69
2026-03-07,wk inc covid hosp,2,2026-03-21,Central,quantile,0.75,76
2026-03-07,wk inc covid hosp,2,2026-03-21,Central,quantile,0.9,84
2026-03-07,wk inc covid hosp,2,2026-03-21,Central,quantile,0.975,96
2026-03-07,wk inc covid hosp,3,2026-03-28,Central,quantile,0.025,41
2026-03-07,wk inc covid hosp,3,2026-03-28,Central,quantile,0.1,51
2026-03-07,wk inc covid hosp,3,2026-03-28,Central,quantile,0.25,58
2026-03-07,wk inc covid hosp,3,2026-03-28,Central,quantile,0.5,67
2026-03-07,wk inc covid hosp,3,2026-03-28,Central,quantile,0.75,75
2026-03-07,wk inc covid hosp,3,2026-03-28,Central,quantile,0.9,84
2026-03-07,wk inc covid hosp,3,2026-03-28,Central,quantile,0.975,97
2026-03-07,wk inc covid hosp,-1,2026-02-28,East,quantile,0.025,62
2026-03-07,wk inc covid hosp,-1,2026-02-28,East,quantile,0.1,70
2026-03-07,wk inc covid hosp,-1,2026-02-28,East,quantile,0.25,76
2026-03-07,wk inc covid hosp,-1,2026-02-28,East,quantile,0.5,84
2026-03-07,wk inc covid hosp,-1,2026-02-28,East,quantile,0.75,91
2026-03-07,wk inc covid hosp,-1,2026-02-28,East,quantile,0.9,98
2026-03-07,wk inc covid hosp,-1,2026-02-28,East,quantile,0.975,105
2026-03-07,wk inc covid hosp,0,2026-03-07,East,quantile,0.025,49
2026-03-07,wk inc covid hosp,0,2026-03-07,East,quantile,0.1,62
2026-03-07,wk inc covid hosp,0,2026-03-07,East,quantile,0.25,71
2026-03-07,wk inc covid hosp,0,2026-03-07,East,quantile,0.5,79
2026-03-07,wk inc covid hosp,0,2026-03-07,East,quantile,0.75,88
2026-03-07,wk inc covid hosp,0,2026-03-07,East,quantile,0.9,96
2026-03-07,wk inc covid hosp,0,2026-03-07,East,quantile,0.975,106
2026-03-07,wk inc covid hosp,1,2026-03-14,East,quantile,0.025,53
2026-03-07,wk inc covid hosp,1,2026-03-14,East,quantile,0.1,67
2026-03-07,wk inc covid hosp,1,2026-03-14,East,quantile,0.25,77
2026-03-07,wk inc covid hosp,1,2026-03-14,East,quantile,0.5,86
2026-03-07,wk inc covid hosp,1,2026-03-14,East,quantile,0.75,95
2026-03-07,wk inc covid hosp,1,2026-03-14,East,quantile,0.9,104
2026-03-07,wk inc covid hosp,1,2026-03-14,East,quantile,0.975,116
2026-03-07,wk inc covid hosp,2,2026-03-21,East,quantile,0.025,66
2026-03-07,wk inc covid hosp,2,2026-03-21,East,quantile,0.1,76
2026-03-07,wk inc covid hosp,2,2026-03-21,East,quantile,0.25,83
2026-03-07,wk inc covid hosp,2,2026-03-21,East,quantile,0.5,92
2026-03-07,wk inc covid hosp,2,2026-03-21,East,quantile,0.75,101
2026-03-07,wk inc covid hosp,2,2026-03-21,East,quantile,0.9,112
2026-03-07,wk inc covid hosp,2,2026-03-21,East,quantile,0.975,127
2026-03-07,wk inc covid hosp,3,2026-03-28,East,quantile,0.025,67
2026-03-07,wk inc covid hosp,3,2026-03-28,East,quantile,0.1,78
2026-03-07,wk inc covid hosp,3,2026-03-28,East,quantile,0.25,86
2026-03-07,wk inc covid hosp,3,2026-03-28,East,quantile,0.5,95
2026-03-07,wk inc covid hosp,3,2026-03-28,East,quantile,0.75,107
2026-03-07,wk inc covid hosp,3,2026-03-28,East,quantile,0.9,118
2026-03-07,wk inc covid hosp,3,2026-03-28,East,quantile,0.975,141
2026-03-07,wk inc covid hosp,-1,2026-02-28,North East,quantile,0.025,7
2026-03-07,wk inc covid hosp,-1,2026-02-28,North East,quantile,0.1,10
2026-03-07,wk inc covid hosp,-1,2026-02-28,North East,quantile,0.25,13
2026-03-07,wk inc covid hosp,-1,2026-02-28,North East,quantile,0.5,17
2026-03-07,wk inc covid hosp,-1,2026-02-28,North East,quantile,0.75,20
2026-03-07,wk inc covid hosp,-1,2026-02-28,North East,quantile,0.9,23
2026-03-07,wk inc covid hosp,-1,2026-02-28,North East,quantile,0.975,27
2026-03-07,wk inc covid hosp,0,2026-03-07,North East,quantile,0.025,15
2026-03-07,wk inc covid hosp,0,2026-03-07,North East,quantile,0.1,18
2026-03-07,wk inc covid hosp,0,2026-03-07,North East,quantile,0.25,22
2026-03-07,wk inc covid hosp,0,2026-03-07,North East,quantile,0.5,25
2026-03-07,wk inc covid hosp,0,2026-03-07,North East,quantile,0.75,28
2026-03-07,wk inc covid hosp,0,2026-03-07,North East,quantile,0.9,32
2026-03-07,wk inc covid hosp,0,2026-03-07,North East,quantile,0.975,36
2026-03-07,wk inc covid hosp,1,2026-03-14,North East,quantile,0.025,14
2026-03-07,wk inc covid hosp,1,2026-03-14,North East,quantile,0.1,18
2026-03-07,wk inc covid hosp,1,2026-03-14,North East,quantile,0.25,21
2026-03-07,wk inc covid hosp,1,2026-03-14,North East,quantile,0.5,25
2026-03-07,wk inc covid hosp,1,2026-03-14,North East,quantile,0.75,28
2026-03-07,wk inc covid hosp,1,2026-03-14,North East,quantile,0.9,32
2026-03-07,wk inc covid hosp,1,2026-03-14,North East,quantile,0.975,37
2026-03-07,wk inc covid hosp,2,2026-03-21,North East,quantile,0.025,13
2026-03-07,wk inc covid hosp,2,2026-03-21,North East,quantile,0.1,17
2026-03-07,wk inc covid hosp,2,2026-03-21,North East,quantile,0.25,21
2026-03-07,wk inc covid hosp,2,2026-03-21,North East,quantile,0.5,24
2026-03-07,wk inc covid hosp,2,2026-03-21,North East,quantile,0.75,28
2026-03-07,wk inc covid hosp,2,2026-03-21,North East,quantile,0.9,31
2026-03-07,wk inc covid hosp,2,2026-03-21,North East,quantile,0.975,35
2026-03-07,wk inc covid hosp,3,2026-03-28,North East,quantile,0.025,11
2026-03-07,wk inc covid hosp,3,2026-03-28,North East,quantile,0.1,17
2026-03-07,wk inc covid hosp,3,2026-03-28,North East,quantile,0.25,21
2026-03-07,wk inc covid hosp,3,2026-03-28,North East,quantile,0.5,24
2026-03-07,wk inc covid hosp,3,2026-03-28,North East,quantile,0.75,28
2026-03-07,wk inc covid hosp,3,2026-03-28,North East,quantile,0.9,31
2026-03-07,wk inc covid hosp,3,2026-03-28,North East,quantile,0.975,36
2026-03-07,wk inc covid hosp,-1,2026-02-28,North West,quantile,0.025,0
2026-03-07,wk inc covid hosp,-1,2026-02-28,North West,quantile,0.1,0
2026-03-07,wk inc covid hosp,-1,2026-02-28,North West,quantile,0.25,0
2026-03-07,wk inc covid hosp,-1,2026-02-28,North West,quantile,0.5,2
2026-03-07,wk inc covid hosp,-1,2026-02-28,North West,quantile,0.75,4
2026-03-07,wk inc covid hosp,-1,2026-02-28,North West,quantile,0.9,6
2026-03-07,wk inc covid hosp,-1,2026-02-28,North West,quantile,0.975,8
2026-03-07,wk inc covid hosp,0,2026-03-07,North West,quantile,0.025,0
2026-03-07,wk inc covid hosp,0,2026-03-07,North West,quantile,0.1,0
2026-03-07,wk inc covid hosp,0,2026-03-07,North West,quantile,0.25,1
2026-03-07,wk inc covid hosp,0,2026-03-07,North West,quantile,0.5,3
2026-03-07,wk inc covid hosp,0,2026-03-07,North West,quantile,0.75,4
2026-03-07,wk inc covid hosp,0,2026-03-07,North West,quantile,0.9,6
2026-03-07,wk inc covid hosp,0,2026-03-07,North West,quantile,0.975,8
2026-03-07,wk inc covid hosp,1,2026-03-14,North West,quantile,0.025,0
2026-03-07,wk inc covid hosp,1,2026-03-14,North West,quantile,0.1,0
2026-03-07,wk inc covid hosp,1,2026-03-14,North West,quantile,0.25,1
2026-03-07,wk inc covid hosp,1,2026-03-14,North West,quantile,0.5,3
2026-03-07,wk inc covid hosp,1,2026-03-14,North West,quantile,0.75,4
2026-03-07,wk inc covid hosp,1,2026-03-14,North West,quantile,0.9,6
2026-03-07,wk inc covid hosp,1,2026-03-14,North West,quantile,0.975,8
2026-03-07,wk inc covid hosp,2,2026-03-21,North West,quantile,0.025,0
