"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2026-01-24,"0.025",36,2026-01-24,"wk inc covid hosp",0,"quantile"
"Central",2026-01-24,"0.1",47,2026-01-24,"wk inc covid hosp",0,"quantile"
"Central",2026-01-24,"0.25",49,2026-01-24,"wk inc covid hosp",0,"quantile"
"Central",2026-01-24,"0.5",51,2026-01-24,"wk inc covid hosp",0,"quantile"
"Central",2026-01-24,"0.75",52,2026-01-24,"wk inc covid hosp",0,"quantile"
"Central",2026-01-24,"0.9",54,2026-01-24,"wk inc covid hosp",0,"quantile"
"Central",2026-01-24,"0.975",65,2026-01-24,"wk inc covid hosp",0,"quantile"
"East",2026-01-24,"0.025",65,2026-01-24,"wk inc covid hosp",0,"quantile"
"East",2026-01-24,"0.1",76,2026-01-24,"wk inc covid hosp",0,"quantile"
"East",2026-01-24,"0.25",78,2026-01-24,"wk inc covid hosp",0,"quantile"
"East",2026-01-24,"0.5",80,2026-01-24,"wk inc covid hosp",0,"quantile"
"East",2026-01-24,"0.75",81,2026-01-24,"wk inc covid hosp",0,"quantile"
"East",2026-01-24,"0.9",83,2026-01-24,"wk inc covid hosp",0,"quantile"
"East",2026-01-24,"0.975",94,2026-01-24,"wk inc covid hosp",0,"quantile"
"North East",2026-01-24,"0.025",0,2026-01-24,"wk inc covid hosp",0,"quantile"
"North East",2026-01-24,"0.1",8,2026-01-24,"wk inc covid hosp",0,"quantile"
"North East",2026-01-24,"0.25",10,2026-01-24,"wk inc covid hosp",0,"quantile"
"North East",2026-01-24,"0.5",12,2026-01-24,"wk inc covid hosp",0,"quantile"
"North East",2026-01-24,"0.75",13,2026-01-24,"wk inc covid hosp",0,"quantile"
"North East",2026-01-24,"0.9",15,2026-01-24,"wk inc covid hosp",0,"quantile"
"North East",2026-01-24,"0.975",26,2026-01-24,"wk inc covid hosp",0,"quantile"
"North West",2026-01-24,"0.025",0,2026-01-24,"wk inc covid hosp",0,"quantile"
"North West",2026-01-24,"0.1",1,2026-01-24,"wk inc covid hosp",0,"quantile"
"North West",2026-01-24,"0.25",3,2026-01-24,"wk inc covid hosp",0,"quantile"
"North West",2026-01-24,"0.5",4,2026-01-24,"wk inc covid hosp",0,"quantile"
"North West",2026-01-24,"0.75",5,2026-01-24,"wk inc covid hosp",0,"quantile"
"North West",2026-01-24,"0.9",8,2026-01-24,"wk inc covid hosp",0,"quantile"
"North West",2026-01-24,"0.975",19,2026-01-24,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-24,"0.025",316,2026-01-24,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-24,"0.1",328,2026-01-24,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-24,"0.25",330,2026-01-24,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-24,"0.5",331,2026-01-24,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-24,"0.75",332,2026-01-24,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-24,"0.9",334,2026-01-24,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-24,"0.975",346,2026-01-24,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-24,"0.025",54,2026-01-24,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-24,"0.1",66,2026-01-24,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-24,"0.25",68,2026-01-24,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-24,"0.5",69,2026-01-24,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-24,"0.75",70,2026-01-24,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-24,"0.9",73,2026-01-24,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-24,"0.975",84,2026-01-24,"wk inc covid hosp",0,"quantile"
"West",2026-01-24,"0.025",103,2026-01-24,"wk inc covid hosp",0,"quantile"
"West",2026-01-24,"0.1",114,2026-01-24,"wk inc covid hosp",0,"quantile"
"West",2026-01-24,"0.25",117,2026-01-24,"wk inc covid hosp",0,"quantile"
"West",2026-01-24,"0.5",118,2026-01-24,"wk inc covid hosp",0,"quantile"
"West",2026-01-24,"0.75",119,2026-01-24,"wk inc covid hosp",0,"quantile"
"West",2026-01-24,"0.9",121,2026-01-24,"wk inc covid hosp",0,"quantile"
