reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-04-05,wk inc covid hosp,-1,Central,2025-03-29,quantile,0.025,0
2025-04-05,wk inc covid hosp,-1,Central,2025-03-29,quantile,0.1,0
2025-04-05,wk inc covid hosp,-1,Central,2025-03-29,quantile,0.25,0
2025-04-05,wk inc covid hosp,-1,Central,2025-03-29,quantile,0.5,39
2025-04-05,wk inc covid hosp,-1,Central,2025-03-29,quantile,0.75,143
2025-04-05,wk inc covid hosp,-1,Central,2025-03-29,quantile,0.9,195
2025-04-05,wk inc covid hosp,-1,Central,2025-03-29,quantile,0.975,216
2025-04-05,wk inc covid hosp,0,Central,2025-04-05,quantile,0.025,0
2025-04-05,wk inc covid hosp,0,Central,2025-04-05,quantile,0.1,0
2025-04-05,wk inc covid hosp,0,Central,2025-04-05,quantile,0.25,0
2025-04-05,wk inc covid hosp,0,Central,2025-04-05,quantile,0.5,51
2025-04-05,wk inc covid hosp,0,Central,2025-04-05,quantile,0.75,156
2025-04-05,wk inc covid hosp,0,Central,2025-04-05,quantile,0.9,208
2025-04-05,wk inc covid hosp,0,Central,2025-04-05,quantile,0.975,230
2025-04-05,wk inc covid hosp,1,Central,2025-04-12,quantile,0.025,0
2025-04-05,wk inc covid hosp,1,Central,2025-04-12,quantile,0.1,0
2025-04-05,wk inc covid hosp,1,Central,2025-04-12,quantile,0.25,0
2025-04-05,wk inc covid hosp,1,Central,2025-04-12,quantile,0.5,84
2025-04-05,wk inc covid hosp,1,Central,2025-04-12,quantile,0.75,184
2025-04-05,wk inc covid hosp,1,Central,2025-04-12,quantile,0.9,234
2025-04-05,wk inc covid hosp,1,Central,2025-04-12,quantile,0.975,255
2025-04-05,wk inc covid hosp,2,Central,2025-04-19,quantile,0.025,0
2025-04-05,wk inc covid hosp,2,Central,2025-04-19,quantile,0.1,0
2025-04-05,wk inc covid hosp,2,Central,2025-04-19,quantile,0.25,10
2025-04-05,wk inc covid hosp,2,Central,2025-04-19,quantile,0.5,105
2025-04-05,wk inc covid hosp,2,Central,2025-04-19,quantile,0.75,201
2025-04-05,wk inc covid hosp,2,Central,2025-04-19,quantile,0.9,249
2025-04-05,wk inc covid hosp,2,Central,2025-04-19,quantile,0.975,269
2025-04-05,wk inc covid hosp,3,Central,2025-04-26,quantile,0.025,0
2025-04-05,wk inc covid hosp,3,Central,2025-04-26,quantile,0.1,0
2025-04-05,wk inc covid hosp,3,Central,2025-04-26,quantile,0.25,23
2025-04-05,wk inc covid hosp,3,Central,2025-04-26,quantile,0.5,119
2025-04-05,wk inc covid hosp,3,Central,2025-04-26,quantile,0.75,216
2025-04-05,wk inc covid hosp,3,Central,2025-04-26,quantile,0.9,264
2025-04-05,wk inc covid hosp,3,Central,2025-04-26,quantile,0.975,284
2025-04-05,wk inc flu hosp,-1,Central,2025-03-29,quantile,0.025,1
2025-04-05,wk inc flu hosp,-1,Central,2025-03-29,quantile,0.1,9
2025-04-05,wk inc flu hosp,-1,Central,2025-03-29,quantile,0.25,27
2025-04-05,wk inc flu hosp,-1,Central,2025-03-29,quantile,0.5,63
2025-04-05,wk inc flu hosp,-1,Central,2025-03-29,quantile,0.75,100
2025-04-05,wk inc flu hosp,-1,Central,2025-03-29,quantile,0.9,118
2025-04-05,wk inc flu hosp,-1,Central,2025-03-29,quantile,0.975,126
2025-04-05,wk inc flu hosp,0,Central,2025-04-05,quantile,0.025,0
2025-04-05,wk inc flu hosp,0,Central,2025-04-05,quantile,0.1,0
2025-04-05,wk inc flu hosp,0,Central,2025-04-05,quantile,0.25,16
