reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-01-18,wk inc covid hosp,-1,Central,2025-01-11,quantile,0.025,29
2025-01-18,wk inc covid hosp,-1,Central,2025-01-11,quantile,0.1,52
2025-01-18,wk inc covid hosp,-1,Central,2025-01-11,quantile,0.25,108
2025-01-18,wk inc covid hosp,-1,Central,2025-01-11,quantile,0.5,221
2025-01-18,wk inc covid hosp,-1,Central,2025-01-11,quantile,0.75,333
2025-01-18,wk inc covid hosp,-1,Central,2025-01-11,quantile,0.9,390
2025-01-18,wk inc covid hosp,-1,Central,2025-01-11,quantile,0.975,413
2025-01-18,wk inc covid hosp,0,Central,2025-01-18,quantile,0.025,63
2025-01-18,wk inc covid hosp,0,Central,2025-01-18,quantile,0.1,87
2025-01-18,wk inc covid hosp,0,Central,2025-01-18,quantile,0.25,145
2025-01-18,wk inc covid hosp,0,Central,2025-01-18,quantile,0.5,260
2025-01-18,wk inc covid hosp,0,Central,2025-01-18,quantile,0.75,374
2025-01-18,wk inc covid hosp,0,Central,2025-01-18,quantile,0.9,432
2025-01-18,wk inc covid hosp,0,Central,2025-01-18,quantile,0.975,456
2025-01-18,wk inc covid hosp,1,Central,2025-01-25,quantile,0.025,40
2025-01-18,wk inc covid hosp,1,Central,2025-01-25,quantile,0.1,64
2025-01-18,wk inc covid hosp,1,Central,2025-01-25,quantile,0.25,120
2025-01-18,wk inc covid hosp,1,Central,2025-01-25,quantile,0.5,234
2025-01-18,wk inc covid hosp,1,Central,2025-01-25,quantile,0.75,347
2025-01-18,wk inc covid hosp,1,Central,2025-01-25,quantile,0.9,403
2025-01-18,wk inc covid hosp,1,Central,2025-01-25,quantile,0.975,427
2025-01-18,wk inc covid hosp,2,Central,2025-02-01,quantile,0.025,0
2025-01-18,wk inc covid hosp,2,Central,2025-02-01,quantile,0.1,0
2025-01-18,wk inc covid hosp,2,Central,2025-02-01,quantile,0.25,32
2025-01-18,wk inc covid hosp,2,Central,2025-02-01,quantile,0.5,145
2025-01-18,wk inc covid hosp,2,Central,2025-02-01,quantile,0.75,259
2025-01-18,wk inc covid hosp,2,Central,2025-02-01,quantile,0.9,315
2025-01-18,wk inc covid hosp,2,Central,2025-02-01,quantile,0.975,339
2025-01-18,wk inc covid hosp,3,Central,2025-02-08,quantile,0.025,0
2025-01-18,wk inc covid hosp,3,Central,2025-02-08,quantile,0.1,0
2025-01-18,wk inc covid hosp,3,Central,2025-02-08,quantile,0.25,0
2025-01-18,wk inc covid hosp,3,Central,2025-02-08,quantile,0.5,87
2025-01-18,wk inc covid hosp,3,Central,2025-02-08,quantile,0.75,200
2025-01-18,wk inc covid hosp,3,Central,2025-02-08,quantile,0.9,256
2025-01-18,wk inc covid hosp,3,Central,2025-02-08,quantile,0.975,280
2025-01-18,wk inc flu hosp,-1,Central,2025-01-11,quantile,0.025,32
2025-01-18,wk inc flu hosp,-1,Central,2025-01-11,quantile,0.1,42
2025-01-18,wk inc flu hosp,-1,Central,2025-01-11,quantile,0.25,66
2025-01-18,wk inc flu hosp,-1,Central,2025-01-11,quantile,0.5,113
2025-01-18,wk inc flu hosp,-1,Central,2025-01-11,quantile,0.75,160
2025-01-18,wk inc flu hosp,-1,Central,2025-01-11,quantile,0.9,183
2025-01-18,wk inc flu hosp,-1,Central,2025-01-11,quantile,0.975,193
2025-01-18,wk inc flu hosp,0,Central,2025-01-18,quantile,0.025,13
2025-01-18,wk inc flu hosp,0,Central,2025-01-18,quantile,0.1,23
2025-01-18,wk inc flu hosp,0,Central,2025-01-18,quantile,0.25,46
2025-01-18,wk inc flu hosp,0,Central,2025-01-18,quantile,0.5,93
2025-01-18,wk inc flu hosp,0,Central,2025-01-18,quantile,0.75,140
2025-01-18,wk inc flu hosp,0,Central,2025-01-18,quantile,0.9,164
2025-01-18,wk inc flu hosp,0,Central,2025-01-18,quantile,0.975,173
2025-01-18,wk inc flu hosp,1,Central,2025-01-25,quantile,0.025,0
2025-01-18,wk inc flu hosp,1,Central,2025-01-25,quantile,0.1,0
2025-01-18,wk inc flu hosp,1,Central,2025-01-25,quantile,0.25,25
2025-01-18,wk inc flu hosp,1,Central,2025-01-25,quantile,0.5,76
2025-01-18,wk inc flu hosp,1,Central,2025-01-25,quantile,0.75,127
2025-01-18,wk inc flu hosp,1,Central,2025-01-25,quantile,0.9,152
2025-01-18,wk inc flu hosp,1,Central,2025-01-25,quantile,0.975,163
2025-01-18,wk inc flu hosp,2,Central,2025-02-01,quantile,0.025,0
2025-01-18,wk inc flu hosp,2,Central,2025-02-01,quantile,0.1,0
2025-01-18,wk inc flu hosp,2,Central,2025-02-01,quantile,0.25,8
2025-01-18,wk inc flu hosp,2,Central,2025-02-01,quantile,0.5,59
2025-01-18,wk inc flu hosp,2,Central,2025-02-01,quantile,0.75,110
2025-01-18,wk inc flu hosp,2,Central,2025-02-01,quantile,0.9,135
2025-01-18,wk inc flu hosp,2,Central,2025-02-01,quantile,0.975,146
