reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2024-12-14,wk inc covid hosp,-1,Central,2024-12-07,quantile,0.025,18
2024-12-14,wk inc covid hosp,-1,Central,2024-12-07,quantile,0.1,73
2024-12-14,wk inc covid hosp,-1,Central,2024-12-07,quantile,0.25,147
2024-12-14,wk inc covid hosp,-1,Central,2024-12-07,quantile,0.5,173
2024-12-14,wk inc covid hosp,-1,Central,2024-12-07,quantile,0.75,236
2024-12-14,wk inc covid hosp,-1,Central,2024-12-07,quantile,0.9,265
2024-12-14,wk inc covid hosp,-1,Central,2024-12-07,quantile,0.975,277
2024-12-14,wk inc covid hosp,0,Central,2024-12-14,quantile,0.025,3
2024-12-14,wk inc covid hosp,0,Central,2024-12-14,quantile,0.1,11
2024-12-14,wk inc covid hosp,0,Central,2024-12-14,quantile,0.25,41
2024-12-14,wk inc covid hosp,0,Central,2024-12-14,quantile,0.5,137
2024-12-14,wk inc covid hosp,0,Central,2024-12-14,quantile,0.75,331
2024-12-14,wk inc covid hosp,0,Central,2024-12-14,quantile,0.9,390
2024-12-14,wk inc covid hosp,0,Central,2024-12-14,quantile,0.975,395
2024-12-14,wk inc covid hosp,1,Central,2024-12-21,quantile,0.025,22
2024-12-14,wk inc covid hosp,1,Central,2024-12-21,quantile,0.1,89
2024-12-14,wk inc covid hosp,1,Central,2024-12-21,quantile,0.25,192
2024-12-14,wk inc covid hosp,1,Central,2024-12-21,quantile,0.5,236
2024-12-14,wk inc covid hosp,1,Central,2024-12-21,quantile,0.75,256
2024-12-14,wk inc covid hosp,1,Central,2024-12-21,quantile,0.9,268
2024-12-14,wk inc covid hosp,1,Central,2024-12-21,quantile,0.975,274
2024-12-14,wk inc covid hosp,2,Central,2024-12-28,quantile,0.025,117
2024-12-14,wk inc covid hosp,2,Central,2024-12-28,quantile,0.1,121
2024-12-14,wk inc covid hosp,2,Central,2024-12-28,quantile,0.25,157
2024-12-14,wk inc covid hosp,2,Central,2024-12-28,quantile,0.5,254
2024-12-14,wk inc covid hosp,2,Central,2024-12-28,quantile,0.75,373
2024-12-14,wk inc covid hosp,2,Central,2024-12-28,quantile,0.9,425
2024-12-14,wk inc covid hosp,2,Central,2024-12-28,quantile,0.975,436
2024-12-14,wk inc covid hosp,3,Central,2025-01-04,quantile,0.025,120
2024-12-14,wk inc covid hosp,3,Central,2025-01-04,quantile,0.1,164
2024-12-14,wk inc covid hosp,3,Central,2025-01-04,quantile,0.25,231
2024-12-14,wk inc covid hosp,3,Central,2025-01-04,quantile,0.5,306
2024-12-14,wk inc covid hosp,3,Central,2025-01-04,quantile,0.75,407
2024-12-14,wk inc covid hosp,3,Central,2025-01-04,quantile,0.9,429
2024-12-14,wk inc covid hosp,3,Central,2025-01-04,quantile,0.975,433
2024-12-14,wk inc flu hosp,-1,Central,2024-12-07,quantile,0.025,17
2024-12-14,wk inc flu hosp,-1,Central,2024-12-07,quantile,0.1,21
2024-12-14,wk inc flu hosp,-1,Central,2024-12-07,quantile,0.25,28
2024-12-14,wk inc flu hosp,-1,Central,2024-12-07,quantile,0.5,32
2024-12-14,wk inc flu hosp,-1,Central,2024-12-07,quantile,0.75,55
2024-12-14,wk inc flu hosp,-1,Central,2024-12-07,quantile,0.9,69
2024-12-14,wk inc flu hosp,-1,Central,2024-12-07,quantile,0.975,75
2024-12-14,wk inc flu hosp,0,Central,2024-12-14,quantile,0.025,43
2024-12-14,wk inc flu hosp,0,Central,2024-12-14,quantile,0.1,44
2024-12-14,wk inc flu hosp,0,Central,2024-12-14,quantile,0.25,47
2024-12-14,wk inc flu hosp,0,Central,2024-12-14,quantile,0.5,60
2024-12-14,wk inc flu hosp,0,Central,2024-12-14,quantile,0.75,76
2024-12-14,wk inc flu hosp,0,Central,2024-12-14,quantile,0.9,79
2024-12-14,wk inc flu hosp,0,Central,2024-12-14,quantile,0.975,79
2024-12-14,wk inc flu hosp,1,Central,2024-12-21,quantile,0.025,34
2024-12-14,wk inc flu hosp,1,Central,2024-12-21,quantile,0.1,41
2024-12-14,wk inc flu hosp,1,Central,2024-12-21,quantile,0.25,53
2024-12-14,wk inc flu hosp,1,Central,2024-12-21,quantile,0.5,68
2024-12-14,wk inc flu hosp,1,Central,2024-12-21,quantile,0.75,89
2024-12-14,wk inc flu hosp,1,Central,2024-12-21,quantile,0.9,95
2024-12-14,wk inc flu hosp,1,Central,2024-12-21,quantile,0.975,96
2024-12-14,wk inc flu hosp,2,Central,2024-12-28,quantile,0.025,23
2024-12-14,wk inc flu hosp,2,Central,2024-12-28,quantile,0.1,31
2024-12-14,wk inc flu hosp,2,Central,2024-12-28,quantile,0.25,47
2024-12-14,wk inc flu hosp,2,Central,2024-12-28,quantile,0.5,65
2024-12-14,wk inc flu hosp,2,Central,2024-12-28,quantile,0.75,75
2024-12-14,wk inc flu hosp,2,Central,2024-12-28,quantile,0.9,84
2024-12-14,wk inc flu hosp,2,Central,2024-12-28,quantile,0.975,90
2024-12-14,wk inc flu hosp,3,Central,2025-01-04,quantile,0.025,52
2024-12-14,wk inc flu hosp,3,Central,2025-01-04,quantile,0.1,54
2024-12-14,wk inc flu hosp,3,Central,2025-01-04,quantile,0.25,59
2024-12-14,wk inc flu hosp,3,Central,2025-01-04,quantile,0.5,74
2024-12-14,wk inc flu hosp,3,Central,2025-01-04,quantile,0.75,87
2024-12-14,wk inc flu hosp,3,Central,2025-01-04,quantile,0.9,91
2024-12-14,wk inc flu hosp,3,Central,2025-01-04,quantile,0.975,92
2024-12-14,wk inc rsv hosp,-1,Central,2024-12-07,quantile,0.025,29
2024-12-14,wk inc rsv hosp,-1,Central,2024-12-07,quantile,0.1,30
2024-12-14,wk inc rsv hosp,-1,Central,2024-12-07,quantile,0.25,31
2024-12-14,wk inc rsv hosp,-1,Central,2024-12-07,quantile,0.5,34
2024-12-14,wk inc rsv hosp,-1,Central,2024-12-07,quantile,0.75,38
2024-12-14,wk inc rsv hosp,-1,Central,2024-12-07,quantile,0.9,40
2024-12-14,wk inc rsv hosp,-1,Central,2024-12-07,quantile,0.975,41
2024-12-14,wk inc rsv hosp,0,Central,2024-12-14,quantile,0.025,30
2024-12-14,wk inc rsv hosp,0,Central,2024-12-14,quantile,0.1,30
2024-12-14,wk inc rsv hosp,0,Central,2024-12-14,quantile,0.25,31
2024-12-14,wk inc rsv hosp,0,Central,2024-12-14,quantile,0.5,35
2024-12-14,wk inc rsv hosp,0,Central,2024-12-14,quantile,0.75,40
2024-12-14,wk inc rsv hosp,0,Central,2024-12-14,quantile,0.9,42
2024-12-14,wk inc rsv hosp,0,Central,2024-12-14,quantile,0.975,43
2024-12-14,wk inc rsv hosp,1,Central,2024-12-21,quantile,0.025,14
2024-12-14,wk inc rsv hosp,1,Central,2024-12-21,quantile,0.1,17
2024-12-14,wk inc rsv hosp,1,Central,2024-12-21,quantile,0.25,23
2024-12-14,wk inc rsv hosp,1,Central,2024-12-21,quantile,0.5,28
2024-12-14,wk inc rsv hosp,1,Central,2024-12-21,quantile,0.75,29
2024-12-14,wk inc rsv hosp,1,Central,2024-12-21,quantile,0.9,30
2024-12-14,wk inc rsv hosp,1,Central,2024-12-21,quantile,0.975,30
2024-12-14,wk inc rsv hosp,2,Central,2024-12-28,quantile,0.025,12
2024-12-14,wk inc rsv hosp,2,Central,2024-12-28,quantile,0.1,12
2024-12-14,wk inc rsv hosp,2,Central,2024-12-28,quantile,0.25,13
2024-12-14,wk inc rsv hosp,2,Central,2024-12-28,quantile,0.5,16
2024-12-14,wk inc rsv hosp,2,Central,2024-12-28,quantile,0.75,22
2024-12-14,wk inc rsv hosp,2,Central,2024-12-28,quantile,0.9,25
2024-12-14,wk inc rsv hosp,2,Central,2024-12-28,quantile,0.975,26
2024-12-14,wk inc rsv hosp,3,Central,2025-01-04,quantile,0.025,11
2024-12-14,wk inc rsv hosp,3,Central,2025-01-04,quantile,0.1,14
2024-12-14,wk inc rsv hosp,3,Central,2025-01-04,quantile,0.25,19
2024-12-14,wk inc rsv hosp,3,Central,2025-01-04,quantile,0.5,22
2024-12-14,wk inc rsv hosp,3,Central,2025-01-04,quantile,0.75,30
2024-12-14,wk inc rsv hosp,3,Central,2025-01-04,quantile,0.9,33
2024-12-14,wk inc rsv hosp,3,Central,2025-01-04,quantile,0.975,34
2024-12-14,wk inc covid hosp,-1,East,2024-12-07,quantile,0.025,11
2024-12-14,wk inc covid hosp,-1,East,2024-12-07,quantile,0.1,42
2024-12-14,wk inc covid hosp,-1,East,2024-12-07,quantile,0.25,86
2024-12-14,wk inc covid hosp,-1,East,2024-12-07,quantile,0.5,124
2024-12-14,wk inc covid hosp,-1,East,2024-12-07,quantile,0.75,159
2024-12-14,wk inc covid hosp,-1,East,2024-12-07,quantile,0.9,189
2024-12-14,wk inc covid hosp,-1,East,2024-12-07,quantile,0.975,210
2024-12-14,wk inc covid hosp,0,East,2024-12-14,quantile,0.025,92
2024-12-14,wk inc covid hosp,0,East,2024-12-14,quantile,0.1,97
2024-12-14,wk inc covid hosp,0,East,2024-12-14,quantile,0.25,113
2024-12-14,wk inc covid hosp,0,East,2024-12-14,quantile,0.5,152
2024-12-14,wk inc covid hosp,0,East,2024-12-14,quantile,0.75,216
2024-12-14,wk inc covid hosp,0,East,2024-12-14,quantile,0.9,243
2024-12-14,wk inc covid hosp,0,East,2024-12-14,quantile,0.975,251
2024-12-14,wk inc covid hosp,1,East,2024-12-21,quantile,0.025,54
2024-12-14,wk inc covid hosp,1,East,2024-12-21,quantile,0.1,74
2024-12-14,wk inc covid hosp,1,East,2024-12-21,quantile,0.25,113
2024-12-14,wk inc covid hosp,1,East,2024-12-21,quantile,0.5,159
2024-12-14,wk inc covid hosp,1,East,2024-12-21,quantile,0.75,194
2024-12-14,wk inc covid hosp,1,East,2024-12-21,quantile,0.9,263
2024-12-14,wk inc covid hosp,1,East,2024-12-21,quantile,0.975,307
2024-12-14,wk inc covid hosp,2,East,2024-12-28,quantile,0.025,81
2024-12-14,wk inc covid hosp,2,East,2024-12-28,quantile,0.1,87
2024-12-14,wk inc covid hosp,2,East,2024-12-28,quantile,0.25,124
2024-12-14,wk inc covid hosp,2,East,2024-12-28,quantile,0.5,231
2024-12-14,wk inc covid hosp,2,East,2024-12-28,quantile,0.75,278
2024-12-14,wk inc covid hosp,2,East,2024-12-28,quantile,0.9,289
2024-12-14,wk inc covid hosp,2,East,2024-12-28,quantile,0.975,289
2024-12-14,wk inc covid hosp,3,East,2025-01-04,quantile,0.025,153
2024-12-14,wk inc covid hosp,3,East,2025-01-04,quantile,0.1,158
2024-12-14,wk inc covid hosp,3,East,2025-01-04,quantile,0.25,185
2024-12-14,wk inc covid hosp,3,East,2025-01-04,quantile,0.5,252
2024-12-14,wk inc covid hosp,3,East,2025-01-04,quantile,0.75,265
2024-12-14,wk inc covid hosp,3,East,2025-01-04,quantile,0.9,281
2024-12-14,wk inc covid hosp,3,East,2025-01-04,quantile,0.975,290
2024-12-14,wk inc flu hosp,-1,East,2024-12-07,quantile,0.025,38
2024-12-14,wk inc flu hosp,-1,East,2024-12-07,quantile,0.1,38
2024-12-14,wk inc flu hosp,-1,East,2024-12-07,quantile,0.25,40
2024-12-14,wk inc flu hosp,-1,East,2024-12-07,quantile,0.5,45
2024-12-14,wk inc flu hosp,-1,East,2024-12-07,quantile,0.75,49
2024-12-14,wk inc flu hosp,-1,East,2024-12-07,quantile,0.9,53
2024-12-14,wk inc flu hosp,-1,East,2024-12-07,quantile,0.975,55
2024-12-14,wk inc flu hosp,0,East,2024-12-14,quantile,0.025,38
2024-12-14,wk inc flu hosp,0,East,2024-12-14,quantile,0.1,38
2024-12-14,wk inc flu hosp,0,East,2024-12-14,quantile,0.25,45
2024-12-14,wk inc flu hosp,0,East,2024-12-14,quantile,0.5,65
2024-12-14,wk inc flu hosp,0,East,2024-12-14,quantile,0.75,69
2024-12-14,wk inc flu hosp,0,East,2024-12-14,quantile,0.9,73
2024-12-14,wk inc flu hosp,0,East,2024-12-14,quantile,0.975,76
2024-12-14,wk inc flu hosp,1,East,2024-12-21,quantile,0.025,49
2024-12-14,wk inc flu hosp,1,East,2024-12-21,quantile,0.1,51
2024-12-14,wk inc flu hosp,1,East,2024-12-21,quantile,0.25,56
2024-12-14,wk inc flu hosp,1,East,2024-12-21,quantile,0.5,70
2024-12-14,wk inc flu hosp,1,East,2024-12-21,quantile,0.75,86
2024-12-14,wk inc flu hosp,1,East,2024-12-21,quantile,0.9,89
2024-12-14,wk inc flu hosp,1,East,2024-12-21,quantile,0.975,90
2024-12-14,wk inc flu hosp,2,East,2024-12-28,quantile,0.025,46
2024-12-14,wk inc flu hosp,2,East,2024-12-28,quantile,0.1,47
2024-12-14,wk inc flu hosp,2,East,2024-12-28,quantile,0.25,48
2024-12-14,wk inc flu hosp,2,East,2024-12-28,quantile,0.5,53
2024-12-14,wk inc flu hosp,2,East,2024-12-28,quantile,0.75,57
2024-12-14,wk inc flu hosp,2,East,2024-12-28,quantile,0.9,61
2024-12-14,wk inc flu hosp,2,East,2024-12-28,quantile,0.975,64
2024-12-14,wk inc flu hosp,3,East,2025-01-04,quantile,0.025,39
2024-12-14,wk inc flu hosp,3,East,2025-01-04,quantile,0.1,40
2024-12-14,wk inc flu hosp,3,East,2025-01-04,quantile,0.25,44
2024-12-14,wk inc flu hosp,3,East,2025-01-04,quantile,0.5,49
2024-12-14,wk inc flu hosp,3,East,2025-01-04,quantile,0.75,55
2024-12-14,wk inc flu hosp,3,East,2025-01-04,quantile,0.9,77
2024-12-14,wk inc flu hosp,3,East,2025-01-04,quantile,0.975,92
2024-12-14,wk inc rsv hosp,-1,East,2024-12-07,quantile,0.025,30
2024-12-14,wk inc rsv hosp,-1,East,2024-12-07,quantile,0.1,30
2024-12-14,wk inc rsv hosp,-1,East,2024-12-07,quantile,0.25,31
2024-12-14,wk inc rsv hosp,-1,East,2024-12-07,quantile,0.5,34
2024-12-14,wk inc rsv hosp,-1,East,2024-12-07,quantile,0.75,38
2024-12-14,wk inc rsv hosp,-1,East,2024-12-07,quantile,0.9,40
2024-12-14,wk inc rsv hosp,-1,East,2024-12-07,quantile,0.975,40
2024-12-14,wk inc rsv hosp,0,East,2024-12-14,quantile,0.025,30
2024-12-14,wk inc rsv hosp,0,East,2024-12-14,quantile,0.1,32
2024-12-14,wk inc rsv hosp,0,East,2024-12-14,quantile,0.25,34
2024-12-14,wk inc rsv hosp,0,East,2024-12-14,quantile,0.5,36
2024-12-14,wk inc rsv hosp,0,East,2024-12-14,quantile,0.75,37
2024-12-14,wk inc rsv hosp,0,East,2024-12-14,quantile,0.9,38
2024-12-14,wk inc rsv hosp,0,East,2024-12-14,quantile,0.975,38
2024-12-14,wk inc rsv hosp,1,East,2024-12-21,quantile,0.025,34
2024-12-14,wk inc rsv hosp,1,East,2024-12-21,quantile,0.1,35
2024-12-14,wk inc rsv hosp,1,East,2024-12-21,quantile,0.25,36
2024-12-14,wk inc rsv hosp,1,East,2024-12-21,quantile,0.5,36
