reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2024-11-30,wk inc covid hosp,-1,Central,2024-11-23,quantile,0.025,60
2024-11-30,wk inc covid hosp,-1,Central,2024-11-23,quantile,0.1,75
2024-11-30,wk inc covid hosp,-1,Central,2024-11-23,quantile,0.25,115
2024-11-30,wk inc covid hosp,-1,Central,2024-11-23,quantile,0.5,182
2024-11-30,wk inc covid hosp,-1,Central,2024-11-23,quantile,0.75,202
2024-11-30,wk inc covid hosp,-1,Central,2024-11-23,quantile,0.9,222
2024-11-30,wk inc covid hosp,-1,Central,2024-11-23,quantile,0.975,234
2024-11-30,wk inc covid hosp,0,Central,2024-11-30,quantile,0.025,79
2024-11-30,wk inc covid hosp,0,Central,2024-11-30,quantile,0.1,82
2024-11-30,wk inc covid hosp,0,Central,2024-11-30,quantile,0.25,101
2024-11-30,wk inc covid hosp,0,Central,2024-11-30,quantile,0.5,149
2024-11-30,wk inc covid hosp,0,Central,2024-11-30,quantile,0.75,157
2024-11-30,wk inc covid hosp,0,Central,2024-11-30,quantile,0.9,180
2024-11-30,wk inc covid hosp,0,Central,2024-11-30,quantile,0.975,196
2024-11-30,wk inc covid hosp,1,Central,2024-12-07,quantile,0.025,51
2024-11-30,wk inc covid hosp,1,Central,2024-12-07,quantile,0.1,57
2024-11-30,wk inc covid hosp,1,Central,2024-12-07,quantile,0.25,77
2024-11-30,wk inc covid hosp,1,Central,2024-12-07,quantile,0.5,122
2024-11-30,wk inc covid hosp,1,Central,2024-12-07,quantile,0.75,164
2024-11-30,wk inc covid hosp,1,Central,2024-12-07,quantile,0.9,234
2024-11-30,wk inc covid hosp,1,Central,2024-12-07,quantile,0.975,279
2024-11-30,wk inc covid hosp,2,Central,2024-12-14,quantile,0.025,3
2024-11-30,wk inc covid hosp,2,Central,2024-12-14,quantile,0.1,10
2024-11-30,wk inc covid hosp,2,Central,2024-12-14,quantile,0.25,27
2024-11-30,wk inc covid hosp,2,Central,2024-12-14,quantile,0.5,126
2024-11-30,wk inc covid hosp,2,Central,2024-12-14,quantile,0.75,208
2024-11-30,wk inc covid hosp,2,Central,2024-12-14,quantile,0.9,230
2024-11-30,wk inc covid hosp,2,Central,2024-12-14,quantile,0.975,245
2024-11-30,wk inc covid hosp,3,Central,2024-12-21,quantile,0.025,0
2024-11-30,wk inc covid hosp,3,Central,2024-12-21,quantile,0.1,0
2024-11-30,wk inc covid hosp,3,Central,2024-12-21,quantile,0.25,8
2024-11-30,wk inc covid hosp,3,Central,2024-12-21,quantile,0.5,39
2024-11-30,wk inc covid hosp,3,Central,2024-12-21,quantile,0.75,67
2024-11-30,wk inc covid hosp,3,Central,2024-12-21,quantile,0.9,140
2024-11-30,wk inc covid hosp,3,Central,2024-12-21,quantile,0.975,191
2024-11-30,wk inc flu hosp,-1,Central,2024-11-23,quantile,0.025,32
2024-11-30,wk inc flu hosp,-1,Central,2024-11-23,quantile,0.1,33
2024-11-30,wk inc flu hosp,-1,Central,2024-11-23,quantile,0.25,35
2024-11-30,wk inc flu hosp,-1,Central,2024-11-23,quantile,0.5,40
2024-11-30,wk inc flu hosp,-1,Central,2024-11-23,quantile,0.75,47
2024-11-30,wk inc flu hosp,-1,Central,2024-11-23,quantile,0.9,50
2024-11-30,wk inc flu hosp,-1,Central,2024-11-23,quantile,0.975,52
2024-11-30,wk inc flu hosp,0,Central,2024-11-30,quantile,0.025,63
2024-11-30,wk inc flu hosp,0,Central,2024-11-30,quantile,0.1,64
2024-11-30,wk inc flu hosp,0,Central,2024-11-30,quantile,0.25,64
2024-11-30,wk inc flu hosp,0,Central,2024-11-30,quantile,0.5,65
2024-11-30,wk inc flu hosp,0,Central,2024-11-30,quantile,0.75,83
2024-11-30,wk inc flu hosp,0,Central,2024-11-30,quantile,0.9,97
2024-11-30,wk inc flu hosp,0,Central,2024-11-30,quantile,0.975,103
2024-11-30,wk inc flu hosp,1,Central,2024-12-07,quantile,0.025,49
2024-11-30,wk inc flu hosp,1,Central,2024-12-07,quantile,0.1,51
2024-11-30,wk inc flu hosp,1,Central,2024-12-07,quantile,0.25,59
2024-11-30,wk inc flu hosp,1,Central,2024-12-07,quantile,0.5,76
2024-11-30,wk inc flu hosp,1,Central,2024-12-07,quantile,0.75,84
2024-11-30,wk inc flu hosp,1,Central,2024-12-07,quantile,0.9,87
2024-11-30,wk inc flu hosp,1,Central,2024-12-07,quantile,0.975,89
2024-11-30,wk inc flu hosp,2,Central,2024-12-14,quantile,0.025,79
2024-11-30,wk inc flu hosp,2,Central,2024-12-14,quantile,0.1,82
2024-11-30,wk inc flu hosp,2,Central,2024-12-14,quantile,0.25,85
2024-11-30,wk inc flu hosp,2,Central,2024-12-14,quantile,0.5,87
2024-11-30,wk inc flu hosp,2,Central,2024-12-14,quantile,0.75,89
2024-11-30,wk inc flu hosp,2,Central,2024-12-14,quantile,0.9,91
2024-11-30,wk inc flu hosp,2,Central,2024-12-14,quantile,0.975,92
2024-11-30,wk inc flu hosp,3,Central,2024-12-21,quantile,0.025,59
2024-11-30,wk inc flu hosp,3,Central,2024-12-21,quantile,0.1,65
2024-11-30,wk inc flu hosp,3,Central,2024-12-21,quantile,0.25,73
2024-11-30,wk inc flu hosp,3,Central,2024-12-21,quantile,0.5,80
2024-11-30,wk inc flu hosp,3,Central,2024-12-21,quantile,0.75,86
2024-11-30,wk inc flu hosp,3,Central,2024-12-21,quantile,0.9,96
2024-11-30,wk inc flu hosp,3,Central,2024-12-21,quantile,0.975,103
2024-11-30,wk inc rsv hosp,-1,Central,2024-11-23,quantile,0.025,26
2024-11-30,wk inc rsv hosp,-1,Central,2024-11-23,quantile,0.1,28
2024-11-30,wk inc rsv hosp,-1,Central,2024-11-23,quantile,0.25,31
2024-11-30,wk inc rsv hosp,-1,Central,2024-11-23,quantile,0.5,35
2024-11-30,wk inc rsv hosp,-1,Central,2024-11-23,quantile,0.75,37
2024-11-30,wk inc rsv hosp,-1,Central,2024-11-23,quantile,0.9,40
2024-11-30,wk inc rsv hosp,-1,Central,2024-11-23,quantile,0.975,42
2024-11-30,wk inc rsv hosp,0,Central,2024-11-30,quantile,0.025,43
