reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-03-15,wk inc covid hosp,-1,Central,2025-03-08,quantile,0.025,0
2025-03-15,wk inc covid hosp,-1,Central,2025-03-08,quantile,0.1,0
2025-03-15,wk inc covid hosp,-1,Central,2025-03-08,quantile,0.25,0
2025-03-15,wk inc covid hosp,-1,Central,2025-03-08,quantile,0.5,62
2025-03-15,wk inc covid hosp,-1,Central,2025-03-08,quantile,0.75,300
2025-03-15,wk inc covid hosp,-1,Central,2025-03-08,quantile,0.9,419
2025-03-15,wk inc covid hosp,-1,Central,2025-03-08,quantile,0.975,469
2025-03-15,wk inc covid hosp,0,Central,2025-03-15,quantile,0.025,0
2025-03-15,wk inc covid hosp,0,Central,2025-03-15,quantile,0.1,0
2025-03-15,wk inc covid hosp,0,Central,2025-03-15,quantile,0.25,0
2025-03-15,wk inc covid hosp,0,Central,2025-03-15,quantile,0.5,49
2025-03-15,wk inc covid hosp,0,Central,2025-03-15,quantile,0.75,292
2025-03-15,wk inc covid hosp,0,Central,2025-03-15,quantile,0.9,413
2025-03-15,wk inc covid hosp,0,Central,2025-03-15,quantile,0.975,464
2025-03-15,wk inc covid hosp,1,Central,2025-03-22,quantile,0.025,0
2025-03-15,wk inc covid hosp,1,Central,2025-03-22,quantile,0.1,0
2025-03-15,wk inc covid hosp,1,Central,2025-03-22,quantile,0.25,0
2025-03-15,wk inc covid hosp,1,Central,2025-03-22,quantile,0.5,33
2025-03-15,wk inc covid hosp,1,Central,2025-03-22,quantile,0.75,261
2025-03-15,wk inc covid hosp,1,Central,2025-03-22,quantile,0.9,375
2025-03-15,wk inc covid hosp,1,Central,2025-03-22,quantile,0.975,423
2025-03-15,wk inc covid hosp,2,Central,2025-03-29,quantile,0.025,0
2025-03-15,wk inc covid hosp,2,Central,2025-03-29,quantile,0.1,0
2025-03-15,wk inc covid hosp,2,Central,2025-03-29,quantile,0.25,0
2025-03-15,wk inc covid hosp,2,Central,2025-03-29,quantile,0.5,70
2025-03-15,wk inc covid hosp,2,Central,2025-03-29,quantile,0.75,298
2025-03-15,wk inc covid hosp,2,Central,2025-03-29,quantile,0.9,412
2025-03-15,wk inc covid hosp,2,Central,2025-03-29,quantile,0.975,460
2025-03-15,wk inc covid hosp,3,Central,2025-04-05,quantile,0.025,0
2025-03-15,wk inc covid hosp,3,Central,2025-04-05,quantile,0.1,0
2025-03-15,wk inc covid hosp,3,Central,2025-04-05,quantile,0.25,0
2025-03-15,wk inc covid hosp,3,Central,2025-04-05,quantile,0.5,128
2025-03-15,wk inc covid hosp,3,Central,2025-04-05,quantile,0.75,358
2025-03-15,wk inc covid hosp,3,Central,2025-04-05,quantile,0.9,472
2025-03-15,wk inc covid hosp,3,Central,2025-04-05,quantile,0.975,521
2025-03-15,wk inc flu hosp,-1,Central,2025-03-08,quantile,0.025,0
2025-03-15,wk inc flu hosp,-1,Central,2025-03-08,quantile,0.1,2
2025-03-15,wk inc flu hosp,-1,Central,2025-03-08,quantile,0.25,35
2025-03-15,wk inc flu hosp,-1,Central,2025-03-08,quantile,0.5,103
2025-03-15,wk inc flu hosp,-1,Central,2025-03-08,quantile,0.75,170
2025-03-15,wk inc flu hosp,-1,Central,2025-03-08,quantile,0.9,203
2025-03-15,wk inc flu hosp,-1,Central,2025-03-08,quantile,0.975,217
2025-03-15,wk inc flu hosp,0,Central,2025-03-15,quantile,0.025,0
2025-03-15,wk inc flu hosp,0,Central,2025-03-15,quantile,0.1,0
2025-03-15,wk inc flu hosp,0,Central,2025-03-15,quantile,0.25,23
2025-03-15,wk inc flu hosp,0,Central,2025-03-15,quantile,0.5,91
2025-03-15,wk inc flu hosp,0,Central,2025-03-15,quantile,0.75,158
2025-03-15,wk inc flu hosp,0,Central,2025-03-15,quantile,0.9,192
2025-03-15,wk inc flu hosp,0,Central,2025-03-15,quantile,0.975,206
2025-03-15,wk inc flu hosp,1,Central,2025-03-22,quantile,0.025,0
2025-03-15,wk inc flu hosp,1,Central,2025-03-22,quantile,0.1,0
2025-03-15,wk inc flu hosp,1,Central,2025-03-22,quantile,0.25,11
2025-03-15,wk inc flu hosp,1,Central,2025-03-22,quantile,0.5,81
2025-03-15,wk inc flu hosp,1,Central,2025-03-22,quantile,0.75,151
2025-03-15,wk inc flu hosp,1,Central,2025-03-22,quantile,0.9,186
2025-03-15,wk inc flu hosp,1,Central,2025-03-22,quantile,0.975,201
2025-03-15,wk inc flu hosp,2,Central,2025-03-29,quantile,0.025,0
2025-03-15,wk inc flu hosp,2,Central,2025-03-29,quantile,0.1,0
2025-03-15,wk inc flu hosp,2,Central,2025-03-29,quantile,0.25,16
2025-03-15,wk inc flu hosp,2,Central,2025-03-29,quantile,0.5,85
2025-03-15,wk inc flu hosp,2,Central,2025-03-29,quantile,0.75,153
2025-03-15,wk inc flu hosp,2,Central,2025-03-29,quantile,0.9,187
2025-03-15,wk inc flu hosp,2,Central,2025-03-29,quantile,0.975,202
2025-03-15,wk inc flu hosp,3,Central,2025-04-05,quantile,0.025,0
2025-03-15,wk inc flu hosp,3,Central,2025-04-05,quantile,0.1,0
2025-03-15,wk inc flu hosp,3,Central,2025-04-05,quantile,0.25,11
2025-03-15,wk inc flu hosp,3,Central,2025-04-05,quantile,0.5,80
2025-03-15,wk inc flu hosp,3,Central,2025-04-05,quantile,0.75,150
