reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-11-22,wk inc covid hosp,-1,Central,2025-11-15,quantile,0.025,0
2025-11-22,wk inc covid hosp,-1,Central,2025-11-15,quantile,0.1,0
2025-11-22,wk inc covid hosp,-1,Central,2025-11-15,quantile,0.25,0
2025-11-22,wk inc covid hosp,-1,Central,2025-11-15,quantile,0.5,47
2025-11-22,wk inc covid hosp,-1,Central,2025-11-15,quantile,0.75,230
2025-11-22,wk inc covid hosp,-1,Central,2025-11-15,quantile,0.9,322
2025-11-22,wk inc covid hosp,-1,Central,2025-11-15,quantile,0.975,361
2025-11-22,wk inc covid hosp,0,Central,2025-11-22,quantile,0.025,0
2025-11-22,wk inc covid hosp,0,Central,2025-11-22,quantile,0.1,0
2025-11-22,wk inc covid hosp,0,Central,2025-11-22,quantile,0.25,0
2025-11-22,wk inc covid hosp,0,Central,2025-11-22,quantile,0.5,37
2025-11-22,wk inc covid hosp,0,Central,2025-11-22,quantile,0.75,228
2025-11-22,wk inc covid hosp,0,Central,2025-11-22,quantile,0.9,323
2025-11-22,wk inc covid hosp,0,Central,2025-11-22,quantile,0.975,363
2025-11-22,wk inc covid hosp,1,Central,2025-11-29,quantile,0.025,0
2025-11-22,wk inc covid hosp,1,Central,2025-11-29,quantile,0.1,0
2025-11-22,wk inc covid hosp,1,Central,2025-11-29,quantile,0.25,0
2025-11-22,wk inc covid hosp,1,Central,2025-11-29,quantile,0.5,65
2025-11-22,wk inc covid hosp,1,Central,2025-11-29,quantile,0.75,248
2025-11-22,wk inc covid hosp,1,Central,2025-11-29,quantile,0.9,339
2025-11-22,wk inc covid hosp,1,Central,2025-11-29,quantile,0.975,378
2025-11-22,wk inc covid hosp,2,Central,2025-12-06,quantile,0.025,0
2025-11-22,wk inc covid hosp,2,Central,2025-12-06,quantile,0.1,0
2025-11-22,wk inc covid hosp,2,Central,2025-12-06,quantile,0.25,0
2025-11-22,wk inc covid hosp,2,Central,2025-12-06,quantile,0.5,72
2025-11-22,wk inc covid hosp,2,Central,2025-12-06,quantile,0.75,254
2025-11-22,wk inc covid hosp,2,Central,2025-12-06,quantile,0.9,345
2025-11-22,wk inc covid hosp,2,Central,2025-12-06,quantile,0.975,384
2025-11-22,wk inc covid hosp,3,Central,2025-12-13,quantile,0.025,0
2025-11-22,wk inc covid hosp,3,Central,2025-12-13,quantile,0.1,0
2025-11-22,wk inc covid hosp,3,Central,2025-12-13,quantile,0.25,0
2025-11-22,wk inc covid hosp,3,Central,2025-12-13,quantile,0.5,71
2025-11-22,wk inc covid hosp,3,Central,2025-12-13,quantile,0.75,270
2025-11-22,wk inc covid hosp,3,Central,2025-12-13,quantile,0.9,369
2025-11-22,wk inc covid hosp,3,Central,2025-12-13,quantile,0.975,410
2025-11-22,wk inc flu hosp,-1,Central,2025-11-15,quantile,0.025,0
2025-11-22,wk inc flu hosp,-1,Central,2025-11-15,quantile,0.1,0
2025-11-22,wk inc flu hosp,-1,Central,2025-11-15,quantile,0.25,0
2025-11-22,wk inc flu hosp,-1,Central,2025-11-15,quantile,0.5,16
2025-11-22,wk inc flu hosp,-1,Central,2025-11-15,quantile,0.75,46
2025-11-22,wk inc flu hosp,-1,Central,2025-11-15,quantile,0.9,60
2025-11-22,wk inc flu hosp,-1,Central,2025-11-15,quantile,0.975,66
2025-11-22,wk inc flu hosp,0,Central,2025-11-22,quantile,0.025,0
2025-11-22,wk inc flu hosp,0,Central,2025-11-22,quantile,0.1,0
2025-11-22,wk inc flu hosp,0,Central,2025-11-22,quantile,0.25,0
2025-11-22,wk inc flu hosp,0,Central,2025-11-22,quantile,0.5,21
2025-11-22,wk inc flu hosp,0,Central,2025-11-22,quantile,0.75,49
2025-11-22,wk inc flu hosp,0,Central,2025-11-22,quantile,0.9,63
2025-11-22,wk inc flu hosp,0,Central,2025-11-22,quantile,0.975,69
2025-11-22,wk inc flu hosp,1,Central,2025-11-29,quantile,0.025,0
2025-11-22,wk inc flu hosp,1,Central,2025-11-29,quantile,0.1,0
2025-11-22,wk inc flu hosp,1,Central,2025-11-29,quantile,0.25,5
2025-11-22,wk inc flu hosp,1,Central,2025-11-29,quantile,0.5,34
2025-11-22,wk inc flu hosp,1,Central,2025-11-29,quantile,0.75,62
2025-11-22,wk inc flu hosp,1,Central,2025-11-29,quantile,0.9,77
2025-11-22,wk inc flu hosp,1,Central,2025-11-29,quantile,0.975,83
2025-11-22,wk inc flu hosp,2,Central,2025-12-06,quantile,0.025,0
2025-11-22,wk inc flu hosp,2,Central,2025-12-06,quantile,0.1,0
2025-11-22,wk inc flu hosp,2,Central,2025-12-06,quantile,0.25,14
2025-11-22,wk inc flu hosp,2,Central,2025-12-06,quantile,0.5,42
2025-11-22,wk inc flu hosp,2,Central,2025-12-06,quantile,0.75,70
2025-11-22,wk inc flu hosp,2,Central,2025-12-06,quantile,0.9,84
2025-11-22,wk inc flu hosp,2,Central,2025-12-06,quantile,0.975,90
2025-11-22,wk inc flu hosp,3,Central,2025-12-13,quantile,0.025,0
2025-11-22,wk inc flu hosp,3,Central,2025-12-13,quantile,0.1,4
2025-11-22,wk inc flu hosp,3,Central,2025-12-13,quantile,0.25,18
2025-11-22,wk inc flu hosp,3,Central,2025-12-13,quantile,0.5,46
2025-11-22,wk inc flu hosp,3,Central,2025-12-13,quantile,0.75,74
2025-11-22,wk inc flu hosp,3,Central,2025-12-13,quantile,0.9,88
2025-11-22,wk inc flu hosp,3,Central,2025-12-13,quantile,0.975,94
2025-11-22,wk inc rsv hosp,-1,Central,2025-11-15,quantile,0.025,0
2025-11-22,wk inc rsv hosp,-1,Central,2025-11-15,quantile,0.1,0
2025-11-22,wk inc rsv hosp,-1,Central,2025-11-15,quantile,0.25,0
2025-11-22,wk inc rsv hosp,-1,Central,2025-11-15,quantile,0.5,3
2025-11-22,wk inc rsv hosp,-1,Central,2025-11-15,quantile,0.75,9
2025-11-22,wk inc rsv hosp,-1,Central,2025-11-15,quantile,0.9,11
2025-11-22,wk inc rsv hosp,-1,Central,2025-11-15,quantile,0.975,12
2025-11-22,wk inc rsv hosp,0,Central,2025-11-22,quantile,0.025,0
2025-11-22,wk inc rsv hosp,0,Central,2025-11-22,quantile,0.1,0
2025-11-22,wk inc rsv hosp,0,Central,2025-11-22,quantile,0.25,2
2025-11-22,wk inc rsv hosp,0,Central,2025-11-22,quantile,0.5,7
2025-11-22,wk inc rsv hosp,0,Central,2025-11-22,quantile,0.75,13
2025-11-22,wk inc rsv hosp,0,Central,2025-11-22,quantile,0.9,15
2025-11-22,wk inc rsv hosp,0,Central,2025-11-22,quantile,0.975,17
2025-11-22,wk inc rsv hosp,1,Central,2025-11-29,quantile,0.025,3
2025-11-22,wk inc rsv hosp,1,Central,2025-11-29,quantile,0.1,4
2025-11-22,wk inc rsv hosp,1,Central,2025-11-29,quantile,0.25,7
2025-11-22,wk inc rsv hosp,1,Central,2025-11-29,quantile,0.5,12
2025-11-22,wk inc rsv hosp,1,Central,2025-11-29,quantile,0.75,18
2025-11-22,wk inc rsv hosp,1,Central,2025-11-29,quantile,0.9,20
2025-11-22,wk inc rsv hosp,1,Central,2025-11-29,quantile,0.975,22
2025-11-22,wk inc rsv hosp,2,Central,2025-12-06,quantile,0.025,6
2025-11-22,wk inc rsv hosp,2,Central,2025-12-06,quantile,0.1,7
2025-11-22,wk inc rsv hosp,2,Central,2025-12-06,quantile,0.25,10
2025-11-22,wk inc rsv hosp,2,Central,2025-12-06,quantile,0.5,15
2025-11-22,wk inc rsv hosp,2,Central,2025-12-06,quantile,0.75,21
2025-11-22,wk inc rsv hosp,2,Central,2025-12-06,quantile,0.9,24
2025-11-22,wk inc rsv hosp,2,Central,2025-12-06,quantile,0.975,25
2025-11-22,wk inc rsv hosp,3,Central,2025-12-13,quantile,0.025,6
2025-11-22,wk inc rsv hosp,3,Central,2025-12-13,quantile,0.1,8
2025-11-22,wk inc rsv hosp,3,Central,2025-12-13,quantile,0.25,10
2025-11-22,wk inc rsv hosp,3,Central,2025-12-13,quantile,0.5,16
2025-11-22,wk inc rsv hosp,3,Central,2025-12-13,quantile,0.75,22
2025-11-22,wk inc rsv hosp,3,Central,2025-12-13,quantile,0.9,24
2025-11-22,wk inc rsv hosp,3,Central,2025-12-13,quantile,0.975,26
2025-11-22,wk inc covid hosp,-1,East,2025-11-15,quantile,0.025,0
2025-11-22,wk inc covid hosp,-1,East,2025-11-15,quantile,0.1,0
2025-11-22,wk inc covid hosp,-1,East,2025-11-15,quantile,0.25,0
2025-11-22,wk inc covid hosp,-1,East,2025-11-15,quantile,0.5,28
2025-11-22,wk inc covid hosp,-1,East,2025-11-15,quantile,0.75,98
2025-11-22,wk inc covid hosp,-1,East,2025-11-15,quantile,0.9,132
2025-11-22,wk inc covid hosp,-1,East,2025-11-15,quantile,0.975,147
2025-11-22,wk inc covid hosp,0,East,2025-11-22,quantile,0.025,0
2025-11-22,wk inc covid hosp,0,East,2025-11-22,quantile,0.1,0
2025-11-22,wk inc covid hosp,0,East,2025-11-22,quantile,0.25,0
2025-11-22,wk inc covid hosp,0,East,2025-11-22,quantile,0.5,23
2025-11-22,wk inc covid hosp,0,East,2025-11-22,quantile,0.75,92
2025-11-22,wk inc covid hosp,0,East,2025-11-22,quantile,0.9,126
