reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-01-25,wk inc covid hosp,-1,Central,2025-01-18,quantile,0.025,38
2025-01-25,wk inc covid hosp,-1,Central,2025-01-18,quantile,0.1,59
2025-01-25,wk inc covid hosp,-1,Central,2025-01-18,quantile,0.25,107
2025-01-25,wk inc covid hosp,-1,Central,2025-01-18,quantile,0.5,204
2025-01-25,wk inc covid hosp,-1,Central,2025-01-18,quantile,0.75,301
2025-01-25,wk inc covid hosp,-1,Central,2025-01-18,quantile,0.9,349
2025-01-25,wk inc covid hosp,-1,Central,2025-01-18,quantile,0.975,370
2025-01-25,wk inc covid hosp,0,Central,2025-01-25,quantile,0.025,4
2025-01-25,wk inc covid hosp,0,Central,2025-01-25,quantile,0.1,24
2025-01-25,wk inc covid hosp,0,Central,2025-01-25,quantile,0.25,71
2025-01-25,wk inc covid hosp,0,Central,2025-01-25,quantile,0.5,166
2025-01-25,wk inc covid hosp,0,Central,2025-01-25,quantile,0.75,261
2025-01-25,wk inc covid hosp,0,Central,2025-01-25,quantile,0.9,309
2025-01-25,wk inc covid hosp,0,Central,2025-01-25,quantile,0.975,329
2025-01-25,wk inc covid hosp,1,Central,2025-02-01,quantile,0.025,0
2025-01-25,wk inc covid hosp,1,Central,2025-02-01,quantile,0.1,0
2025-01-25,wk inc covid hosp,1,Central,2025-02-01,quantile,0.25,18
2025-01-25,wk inc covid hosp,1,Central,2025-02-01,quantile,0.5,117
2025-01-25,wk inc covid hosp,1,Central,2025-02-01,quantile,0.75,215
2025-01-25,wk inc covid hosp,1,Central,2025-02-01,quantile,0.9,265
2025-01-25,wk inc covid hosp,1,Central,2025-02-01,quantile,0.975,285
2025-01-25,wk inc covid hosp,2,Central,2025-02-08,quantile,0.025,0
2025-01-25,wk inc covid hosp,2,Central,2025-02-08,quantile,0.1,0
2025-01-25,wk inc covid hosp,2,Central,2025-02-08,quantile,0.25,0
2025-01-25,wk inc covid hosp,2,Central,2025-02-08,quantile,0.5,35
2025-01-25,wk inc covid hosp,2,Central,2025-02-08,quantile,0.75,131
2025-01-25,wk inc covid hosp,2,Central,2025-02-08,quantile,0.9,178
2025-01-25,wk inc covid hosp,2,Central,2025-02-08,quantile,0.975,198
2025-01-25,wk inc covid hosp,3,Central,2025-02-15,quantile,0.025,0
