reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-11-29,wk inc covid hosp,-1,Central,2025-11-22,quantile,0.025,0
2025-11-29,wk inc covid hosp,-1,Central,2025-11-22,quantile,0.1,0
2025-11-29,wk inc covid hosp,-1,Central,2025-11-22,quantile,0.25,0
2025-11-29,wk inc covid hosp,-1,Central,2025-11-22,quantile,0.5,37
2025-11-29,wk inc covid hosp,-1,Central,2025-11-22,quantile,0.75,183
2025-11-29,wk inc covid hosp,-1,Central,2025-11-22,quantile,0.9,255
2025-11-29,wk inc covid hosp,-1,Central,2025-11-22,quantile,0.975,285
2025-11-29,wk inc covid hosp,0,Central,2025-11-29,quantile,0.025,0
2025-11-29,wk inc covid hosp,0,Central,2025-11-29,quantile,0.1,0
2025-11-29,wk inc covid hosp,0,Central,2025-11-29,quantile,0.25,0
2025-11-29,wk inc covid hosp,0,Central,2025-11-29,quantile,0.5,54
2025-11-29,wk inc covid hosp,0,Central,2025-11-29,quantile,0.75,203
2025-11-29,wk inc covid hosp,0,Central,2025-11-29,quantile,0.9,277
2025-11-29,wk inc covid hosp,0,Central,2025-11-29,quantile,0.975,308
2025-11-29,wk inc covid hosp,1,Central,2025-12-06,quantile,0.025,0
2025-11-29,wk inc covid hosp,1,Central,2025-12-06,quantile,0.1,0
2025-11-29,wk inc covid hosp,1,Central,2025-12-06,quantile,0.25,0
2025-11-29,wk inc covid hosp,1,Central,2025-12-06,quantile,0.5,54
2025-11-29,wk inc covid hosp,1,Central,2025-12-06,quantile,0.75,201
2025-11-29,wk inc covid hosp,1,Central,2025-12-06,quantile,0.9,274
2025-11-29,wk inc covid hosp,1,Central,2025-12-06,quantile,0.975,305
2025-11-29,wk inc covid hosp,2,Central,2025-12-13,quantile,0.025,0
2025-11-29,wk inc covid hosp,2,Central,2025-12-13,quantile,0.1,0
2025-11-29,wk inc covid hosp,2,Central,2025-12-13,quantile,0.25,0
2025-11-29,wk inc covid hosp,2,Central,2025-12-13,quantile,0.5,48
2025-11-29,wk inc covid hosp,2,Central,2025-12-13,quantile,0.75,198
2025-11-29,wk inc covid hosp,2,Central,2025-12-13,quantile,0.9,273
2025-11-29,wk inc covid hosp,2,Central,2025-12-13,quantile,0.975,304
2025-11-29,wk inc covid hosp,3,Central,2025-12-20,quantile,0.025,0
2025-11-29,wk inc covid hosp,3,Central,2025-12-20,quantile,0.1,0
2025-11-29,wk inc covid hosp,3,Central,2025-12-20,quantile,0.25,0
2025-11-29,wk inc covid hosp,3,Central,2025-12-20,quantile,0.5,58
2025-11-29,wk inc covid hosp,3,Central,2025-12-20,quantile,0.75,199
2025-11-29,wk inc covid hosp,3,Central,2025-12-20,quantile,0.9,269
2025-11-29,wk inc covid hosp,3,Central,2025-12-20,quantile,0.975,299
2025-11-29,wk inc flu hosp,-1,Central,2025-11-22,quantile,0.025,0
2025-11-29,wk inc flu hosp,-1,Central,2025-11-22,quantile,0.1,0
2025-11-29,wk inc flu hosp,-1,Central,2025-11-22,quantile,0.25,0
2025-11-29,wk inc flu hosp,-1,Central,2025-11-22,quantile,0.5,33
2025-11-29,wk inc flu hosp,-1,Central,2025-11-22,quantile,0.75,77
2025-11-29,wk inc flu hosp,-1,Central,2025-11-22,quantile,0.9,99
2025-11-29,wk inc flu hosp,-1,Central,2025-11-22,quantile,0.975,108
2025-11-29,wk inc flu hosp,0,Central,2025-11-29,quantile,0.025,0
2025-11-29,wk inc flu hosp,0,Central,2025-11-29,quantile,0.1,0
2025-11-29,wk inc flu hosp,0,Central,2025-11-29,quantile,0.25,9
2025-11-29,wk inc flu hosp,0,Central,2025-11-29,quantile,0.5,52
2025-11-29,wk inc flu hosp,0,Central,2025-11-29,quantile,0.75,95
2025-11-29,wk inc flu hosp,0,Central,2025-11-29,quantile,0.9,116
2025-11-29,wk inc flu hosp,0,Central,2025-11-29,quantile,0.975,125
2025-11-29,wk inc flu hosp,1,Central,2025-12-06,quantile,0.025,0
2025-11-29,wk inc flu hosp,1,Central,2025-12-06,quantile,0.1,0
2025-11-29,wk inc flu hosp,1,Central,2025-12-06,quantile,0.25,20
2025-11-29,wk inc flu hosp,1,Central,2025-12-06,quantile,0.5,67
2025-11-29,wk inc flu hosp,1,Central,2025-12-06,quantile,0.75,114
2025-11-29,wk inc flu hosp,1,Central,2025-12-06,quantile,0.9,137
2025-11-29,wk inc flu hosp,1,Central,2025-12-06,quantile,0.975,147
2025-11-29,wk inc flu hosp,2,Central,2025-12-13,quantile,0.025,0
2025-11-29,wk inc flu hosp,2,Central,2025-12-13,quantile,0.1,6
2025-11-29,wk inc flu hosp,2,Central,2025-12-13,quantile,0.25,28
2025-11-29,wk inc flu hosp,2,Central,2025-12-13,quantile,0.5,74
2025-11-29,wk inc flu hosp,2,Central,2025-12-13,quantile,0.75,120
2025-11-29,wk inc flu hosp,2,Central,2025-12-13,quantile,0.9,142
2025-11-29,wk inc flu hosp,2,Central,2025-12-13,quantile,0.975,152
2025-11-29,wk inc flu hosp,3,Central,2025-12-20,quantile,0.025,5
2025-11-29,wk inc flu hosp,3,Central,2025-12-20,quantile,0.1,15
2025-11-29,wk inc flu hosp,3,Central,2025-12-20,quantile,0.25,38
2025-11-29,wk inc flu hosp,3,Central,2025-12-20,quantile,0.5,83
2025-11-29,wk inc flu hosp,3,Central,2025-12-20,quantile,0.75,129
2025-11-29,wk inc flu hosp,3,Central,2025-12-20,quantile,0.9,151
2025-11-29,wk inc flu hosp,3,Central,2025-12-20,quantile,0.975,161
2025-11-29,wk inc rsv hosp,-1,Central,2025-11-22,quantile,0.025,0
2025-11-29,wk inc rsv hosp,-1,Central,2025-11-22,quantile,0.1,0
2025-11-29,wk inc rsv hosp,-1,Central,2025-11-22,quantile,0.25,0
2025-11-29,wk inc rsv hosp,-1,Central,2025-11-22,quantile,0.5,3
2025-11-29,wk inc rsv hosp,-1,Central,2025-11-22,quantile,0.75,7
2025-11-29,wk inc rsv hosp,-1,Central,2025-11-22,quantile,0.9,8
2025-11-29,wk inc rsv hosp,-1,Central,2025-11-22,quantile,0.975,9
2025-11-29,wk inc rsv hosp,0,Central,2025-11-29,quantile,0.025,1
2025-11-29,wk inc rsv hosp,0,Central,2025-11-29,quantile,0.1,2
2025-11-29,wk inc rsv hosp,0,Central,2025-11-29,quantile,0.25,3
2025-11-29,wk inc rsv hosp,0,Central,2025-11-29,quantile,0.5,6
2025-11-29,wk inc rsv hosp,0,Central,2025-11-29,quantile,0.75,9
2025-11-29,wk inc rsv hosp,0,Central,2025-11-29,quantile,0.9,11
