reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-12-06,wk inc covid hosp,-1,Central,2025-11-29,quantile,0.025,0
2025-12-06,wk inc covid hosp,-1,Central,2025-11-29,quantile,0.1,0
2025-12-06,wk inc covid hosp,-1,Central,2025-11-29,quantile,0.25,0
2025-12-06,wk inc covid hosp,-1,Central,2025-11-29,quantile,0.5,43
2025-12-06,wk inc covid hosp,-1,Central,2025-11-29,quantile,0.75,157
2025-12-06,wk inc covid hosp,-1,Central,2025-11-29,quantile,0.9,214
2025-12-06,wk inc covid hosp,-1,Central,2025-11-29,quantile,0.975,238
2025-12-06,wk inc covid hosp,0,Central,2025-12-06,quantile,0.025,0
2025-12-06,wk inc covid hosp,0,Central,2025-12-06,quantile,0.1,0
2025-12-06,wk inc covid hosp,0,Central,2025-12-06,quantile,0.25,0
2025-12-06,wk inc covid hosp,0,Central,2025-12-06,quantile,0.5,38
2025-12-06,wk inc covid hosp,0,Central,2025-12-06,quantile,0.75,149
2025-12-06,wk inc covid hosp,0,Central,2025-12-06,quantile,0.9,204
2025-12-06,wk inc covid hosp,0,Central,2025-12-06,quantile,0.975,228
2025-12-06,wk inc covid hosp,1,Central,2025-12-13,quantile,0.025,0
2025-12-06,wk inc covid hosp,1,Central,2025-12-13,quantile,0.1,0
2025-12-06,wk inc covid hosp,1,Central,2025-12-13,quantile,0.25,0
2025-12-06,wk inc covid hosp,1,Central,2025-12-13,quantile,0.5,43
2025-12-06,wk inc covid hosp,1,Central,2025-12-13,quantile,0.75,156
2025-12-06,wk inc covid hosp,1,Central,2025-12-13,quantile,0.9,213
2025-12-06,wk inc covid hosp,1,Central,2025-12-13,quantile,0.975,237
2025-12-06,wk inc covid hosp,2,Central,2025-12-20,quantile,0.025,0
2025-12-06,wk inc covid hosp,2,Central,2025-12-20,quantile,0.1,0
2025-12-06,wk inc covid hosp,2,Central,2025-12-20,quantile,0.25,0
2025-12-06,wk inc covid hosp,2,Central,2025-12-20,quantile,0.5,43
2025-12-06,wk inc covid hosp,2,Central,2025-12-20,quantile,0.75,155
2025-12-06,wk inc covid hosp,2,Central,2025-12-20,quantile,0.9,211
2025-12-06,wk inc covid hosp,2,Central,2025-12-20,quantile,0.975,234
2025-12-06,wk inc covid hosp,3,Central,2025-12-27,quantile,0.025,0
2025-12-06,wk inc covid hosp,3,Central,2025-12-27,quantile,0.1,0
2025-12-06,wk inc covid hosp,3,Central,2025-12-27,quantile,0.25,0
2025-12-06,wk inc covid hosp,3,Central,2025-12-27,quantile,0.5,74
2025-12-06,wk inc covid hosp,3,Central,2025-12-27,quantile,0.75,186
2025-12-06,wk inc covid hosp,3,Central,2025-12-27,quantile,0.9,242
2025-12-06,wk inc covid hosp,3,Central,2025-12-27,quantile,0.975,266
2025-12-06,wk inc flu hosp,-1,Central,2025-11-29,quantile,0.025,0
2025-12-06,wk inc flu hosp,-1,Central,2025-11-29,quantile,0.1,0
2025-12-06,wk inc flu hosp,-1,Central,2025-11-29,quantile,0.25,12
2025-12-06,wk inc flu hosp,-1,Central,2025-11-29,quantile,0.5,63
2025-12-06,wk inc flu hosp,-1,Central,2025-11-29,quantile,0.75,113
2025-12-06,wk inc flu hosp,-1,Central,2025-11-29,quantile,0.9,138
2025-12-06,wk inc flu hosp,-1,Central,2025-11-29,quantile,0.975,148
2025-12-06,wk inc flu hosp,0,Central,2025-12-06,quantile,0.025,0
2025-12-06,wk inc flu hosp,0,Central,2025-12-06,quantile,0.1,5
2025-12-06,wk inc flu hosp,0,Central,2025-12-06,quantile,0.25,28
2025-12-06,wk inc flu hosp,0,Central,2025-12-06,quantile,0.5,74
2025-12-06,wk inc flu hosp,0,Central,2025-12-06,quantile,0.75,121
2025-12-06,wk inc flu hosp,0,Central,2025-12-06,quantile,0.9,144
