reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-03-14,wk inc covid hosp,-1,Central,2026-03-07,quantile,0.025,0
2026-03-14,wk inc covid hosp,-1,Central,2026-03-07,quantile,0.1,0
2026-03-14,wk inc covid hosp,-1,Central,2026-03-07,quantile,0.25,0
2026-03-14,wk inc covid hosp,-1,Central,2026-03-07,quantile,0.5,0
2026-03-14,wk inc covid hosp,-1,Central,2026-03-07,quantile,0.75,0
2026-03-14,wk inc covid hosp,-1,Central,2026-03-07,quantile,0.9,0
2026-03-14,wk inc covid hosp,-1,Central,2026-03-07,quantile,0.975,0
2026-03-14,wk inc covid hosp,0,Central,2026-03-14,quantile,0.025,0
2026-03-14,wk inc covid hosp,0,Central,2026-03-14,quantile,0.1,0
2026-03-14,wk inc covid hosp,0,Central,2026-03-14,quantile,0.25,0
2026-03-14,wk inc covid hosp,0,Central,2026-03-14,quantile,0.5,0
2026-03-14,wk inc covid hosp,0,Central,2026-03-14,quantile,0.75,0
2026-03-14,wk inc covid hosp,0,Central,2026-03-14,quantile,0.9,0
2026-03-14,wk inc covid hosp,0,Central,2026-03-14,quantile,0.975,0
2026-03-14,wk inc covid hosp,1,Central,2026-03-21,quantile,0.025,0
2026-03-14,wk inc covid hosp,1,Central,2026-03-21,quantile,0.1,0
2026-03-14,wk inc covid hosp,1,Central,2026-03-21,quantile,0.25,0
2026-03-14,wk inc covid hosp,1,Central,2026-03-21,quantile,0.5,0
2026-03-14,wk inc covid hosp,1,Central,2026-03-21,quantile,0.75,0
2026-03-14,wk inc covid hosp,1,Central,2026-03-21,quantile,0.9,0
2026-03-14,wk inc covid hosp,1,Central,2026-03-21,quantile,0.975,0
2026-03-14,wk inc covid hosp,2,Central,2026-03-28,quantile,0.025,0
2026-03-14,wk inc covid hosp,2,Central,2026-03-28,quantile,0.1,0
2026-03-14,wk inc covid hosp,2,Central,2026-03-28,quantile,0.25,0
2026-03-14,wk inc covid hosp,2,Central,2026-03-28,quantile,0.5,0
2026-03-14,wk inc covid hosp,2,Central,2026-03-28,quantile,0.75,0
2026-03-14,wk inc covid hosp,2,Central,2026-03-28,quantile,0.9,0
2026-03-14,wk inc covid hosp,2,Central,2026-03-28,quantile,0.975,0
2026-03-14,wk inc covid hosp,3,Central,2026-04-04,quantile,0.025,0
2026-03-14,wk inc covid hosp,3,Central,2026-04-04,quantile,0.1,0
2026-03-14,wk inc covid hosp,3,Central,2026-04-04,quantile,0.25,0
2026-03-14,wk inc covid hosp,3,Central,2026-04-04,quantile,0.5,0
2026-03-14,wk inc covid hosp,3,Central,2026-04-04,quantile,0.75,0
2026-03-14,wk inc covid hosp,3,Central,2026-04-04,quantile,0.9,0
2026-03-14,wk inc covid hosp,3,Central,2026-04-04,quantile,0.975,0
2026-03-14,wk inc flu hosp,-1,Central,2026-03-07,quantile,0.025,0
2026-03-14,wk inc flu hosp,-1,Central,2026-03-07,quantile,0.1,0
2026-03-14,wk inc flu hosp,-1,Central,2026-03-07,quantile,0.25,0
2026-03-14,wk inc flu hosp,-1,Central,2026-03-07,quantile,0.5,19
2026-03-14,wk inc flu hosp,-1,Central,2026-03-07,quantile,0.75,40
2026-03-14,wk inc flu hosp,-1,Central,2026-03-07,quantile,0.9,50
2026-03-14,wk inc flu hosp,-1,Central,2026-03-07,quantile,0.975,55
2026-03-14,wk inc flu hosp,0,Central,2026-03-14,quantile,0.025,0
2026-03-14,wk inc flu hosp,0,Central,2026-03-14,quantile,0.1,0
2026-03-14,wk inc flu hosp,0,Central,2026-03-14,quantile,0.25,1
2026-03-14,wk inc flu hosp,0,Central,2026-03-14,quantile,0.5,21
2026-03-14,wk inc flu hosp,0,Central,2026-03-14,quantile,0.75,42
2026-03-14,wk inc flu hosp,0,Central,2026-03-14,quantile,0.9,52
2026-03-14,wk inc flu hosp,0,Central,2026-03-14,quantile,0.975,57
2026-03-14,wk inc flu hosp,1,Central,2026-03-21,quantile,0.025,0
2026-03-14,wk inc flu hosp,1,Central,2026-03-21,quantile,0.1,0
2026-03-14,wk inc flu hosp,1,Central,2026-03-21,quantile,0.25,2
2026-03-14,wk inc flu hosp,1,Central,2026-03-21,quantile,0.5,25
