reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-04-26,wk inc covid hosp,-1,Central,2025-04-19,quantile,0.025,0
2025-04-26,wk inc covid hosp,-1,Central,2025-04-19,quantile,0.1,0
2025-04-26,wk inc covid hosp,-1,Central,2025-04-19,quantile,0.25,0
2025-04-26,wk inc covid hosp,-1,Central,2025-04-19,quantile,0.5,26
2025-04-26,wk inc covid hosp,-1,Central,2025-04-19,quantile,0.75,51
2025-04-26,wk inc covid hosp,-1,Central,2025-04-19,quantile,0.9,64
2025-04-26,wk inc covid hosp,-1,Central,2025-04-19,quantile,0.975,70
2025-04-26,wk inc covid hosp,0,Central,2025-04-26,quantile,0.025,0
2025-04-26,wk inc covid hosp,0,Central,2025-04-26,quantile,0.1,0
2025-04-26,wk inc covid hosp,0,Central,2025-04-26,quantile,0.25,2
2025-04-26,wk inc covid hosp,0,Central,2025-04-26,quantile,0.5,28
2025-04-26,wk inc covid hosp,0,Central,2025-04-26,quantile,0.75,54
2025-04-26,wk inc covid hosp,0,Central,2025-04-26,quantile,0.9,67
2025-04-26,wk inc covid hosp,0,Central,2025-04-26,quantile,0.975,73
2025-04-26,wk inc covid hosp,1,Central,2025-05-03,quantile,0.025,0
2025-04-26,wk inc covid hosp,1,Central,2025-05-03,quantile,0.1,0
2025-04-26,wk inc covid hosp,1,Central,2025-05-03,quantile,0.25,0
2025-04-26,wk inc covid hosp,1,Central,2025-05-03,quantile,0.5,24
2025-04-26,wk inc covid hosp,1,Central,2025-05-03,quantile,0.75,50
2025-04-26,wk inc covid hosp,1,Central,2025-05-03,quantile,0.9,64
2025-04-26,wk inc covid hosp,1,Central,2025-05-03,quantile,0.975,69
2025-04-26,wk inc covid hosp,2,Central,2025-05-10,quantile,0.025,0
2025-04-26,wk inc covid hosp,2,Central,2025-05-10,quantile,0.1,0
2025-04-26,wk inc covid hosp,2,Central,2025-05-10,quantile,0.25,0
2025-04-26,wk inc covid hosp,2,Central,2025-05-10,quantile,0.5,25
2025-04-26,wk inc covid hosp,2,Central,2025-05-10,quantile,0.75,51
2025-04-26,wk inc covid hosp,2,Central,2025-05-10,quantile,0.9,63
2025-04-26,wk inc covid hosp,2,Central,2025-05-10,quantile,0.975,69
2025-04-26,wk inc covid hosp,3,Central,2025-05-17,quantile,0.025,0
2025-04-26,wk inc covid hosp,3,Central,2025-05-17,quantile,0.1,0
2025-04-26,wk inc covid hosp,3,Central,2025-05-17,quantile,0.25,0
2025-04-26,wk inc covid hosp,3,Central,2025-05-17,quantile,0.5,19
2025-04-26,wk inc covid hosp,3,Central,2025-05-17,quantile,0.75,46
2025-04-26,wk inc covid hosp,3,Central,2025-05-17,quantile,0.9,60
2025-04-26,wk inc covid hosp,3,Central,2025-05-17,quantile,0.975,65
2025-04-26,wk inc flu hosp,-1,Central,2025-04-19,quantile,0.025,0
2025-04-26,wk inc flu hosp,-1,Central,2025-04-19,quantile,0.1,0
2025-04-26,wk inc flu hosp,-1,Central,2025-04-19,quantile,0.25,15
2025-04-26,wk inc flu hosp,-1,Central,2025-04-19,quantile,0.5,53
2025-04-26,wk inc flu hosp,-1,Central,2025-04-19,quantile,0.75,92
2025-04-26,wk inc flu hosp,-1,Central,2025-04-19,quantile,0.9,112
2025-04-26,wk inc flu hosp,-1,Central,2025-04-19,quantile,0.975,120
2025-04-26,wk inc flu hosp,0,Central,2025-04-26,quantile,0.025,0
2025-04-26,wk inc flu hosp,0,Central,2025-04-26,quantile,0.1,0
2025-04-26,wk inc flu hosp,0,Central,2025-04-26,quantile,0.25,9
2025-04-26,wk inc flu hosp,0,Central,2025-04-26,quantile,0.5,49
2025-04-26,wk inc flu hosp,0,Central,2025-04-26,quantile,0.75,89
2025-04-26,wk inc flu hosp,0,Central,2025-04-26,quantile,0.9,109
2025-04-26,wk inc flu hosp,0,Central,2025-04-26,quantile,0.975,117
2025-04-26,wk inc flu hosp,1,Central,2025-05-03,quantile,0.025,0
2025-04-26,wk inc flu hosp,1,Central,2025-05-03,quantile,0.1,0
2025-04-26,wk inc flu hosp,1,Central,2025-05-03,quantile,0.25,8
2025-04-26,wk inc flu hosp,1,Central,2025-05-03,quantile,0.5,50
2025-04-26,wk inc flu hosp,1,Central,2025-05-03,quantile,0.75,93
2025-04-26,wk inc flu hosp,1,Central,2025-05-03,quantile,0.9,113
2025-04-26,wk inc flu hosp,1,Central,2025-05-03,quantile,0.975,122
2025-04-26,wk inc flu hosp,2,Central,2025-05-10,quantile,0.025,0
2025-04-26,wk inc flu hosp,2,Central,2025-05-10,quantile,0.1,0
2025-04-26,wk inc flu hosp,2,Central,2025-05-10,quantile,0.25,7
2025-04-26,wk inc flu hosp,2,Central,2025-05-10,quantile,0.5,44
2025-04-26,wk inc flu hosp,2,Central,2025-05-10,quantile,0.75,80
