reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-04-12,wk inc covid hosp,-1,Central,2025-04-05,quantile,0.025,0
2025-04-12,wk inc covid hosp,-1,Central,2025-04-05,quantile,0.1,0
2025-04-12,wk inc covid hosp,-1,Central,2025-04-05,quantile,0.25,0
2025-04-12,wk inc covid hosp,-1,Central,2025-04-05,quantile,0.5,40
2025-04-12,wk inc covid hosp,-1,Central,2025-04-05,quantile,0.75,110
2025-04-12,wk inc covid hosp,-1,Central,2025-04-05,quantile,0.9,145
2025-04-12,wk inc covid hosp,-1,Central,2025-04-05,quantile,0.975,160
2025-04-12,wk inc covid hosp,0,Central,2025-04-12,quantile,0.025,0
2025-04-12,wk inc covid hosp,0,Central,2025-04-12,quantile,0.1,0
2025-04-12,wk inc covid hosp,0,Central,2025-04-12,quantile,0.25,0
2025-04-12,wk inc covid hosp,0,Central,2025-04-12,quantile,0.5,60
2025-04-12,wk inc covid hosp,0,Central,2025-04-12,quantile,0.75,128
2025-04-12,wk inc covid hosp,0,Central,2025-04-12,quantile,0.9,162
2025-04-12,wk inc covid hosp,0,Central,2025-04-12,quantile,0.975,177
2025-04-12,wk inc covid hosp,1,Central,2025-04-19,quantile,0.025,0
2025-04-12,wk inc covid hosp,1,Central,2025-04-19,quantile,0.1,0
2025-04-12,wk inc covid hosp,1,Central,2025-04-19,quantile,0.25,6
2025-04-12,wk inc covid hosp,1,Central,2025-04-19,quantile,0.5,77
2025-04-12,wk inc covid hosp,1,Central,2025-04-19,quantile,0.75,149
2025-04-12,wk inc covid hosp,1,Central,2025-04-19,quantile,0.9,184
2025-04-12,wk inc covid hosp,1,Central,2025-04-19,quantile,0.975,199
2025-04-12,wk inc covid hosp,2,Central,2025-04-26,quantile,0.025,0
2025-04-12,wk inc covid hosp,2,Central,2025-04-26,quantile,0.1,0
2025-04-12,wk inc covid hosp,2,Central,2025-04-26,quantile,0.25,10
2025-04-12,wk inc covid hosp,2,Central,2025-04-26,quantile,0.5,80
2025-04-12,wk inc covid hosp,2,Central,2025-04-26,quantile,0.75,150
2025-04-12,wk inc covid hosp,2,Central,2025-04-26,quantile,0.9,185
2025-04-12,wk inc covid hosp,2,Central,2025-04-26,quantile,0.975,199
2025-04-12,wk inc covid hosp,3,Central,2025-05-03,quantile,0.025,0
2025-04-12,wk inc covid hosp,3,Central,2025-05-03,quantile,0.1,0
2025-04-12,wk inc covid hosp,3,Central,2025-05-03,quantile,0.25,6
2025-04-12,wk inc covid hosp,3,Central,2025-05-03,quantile,0.5,77
2025-04-12,wk inc covid hosp,3,Central,2025-05-03,quantile,0.75,149
2025-04-12,wk inc covid hosp,3,Central,2025-05-03,quantile,0.9,184
2025-04-12,wk inc covid hosp,3,Central,2025-05-03,quantile,0.975,199
2025-04-12,wk inc flu hosp,-1,Central,2025-04-05,quantile,0.025,0
