reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-01-31,wk inc covid hosp,-1,Central,2026-01-24,quantile,0.025,0
2026-01-31,wk inc covid hosp,-1,Central,2026-01-24,quantile,0.1,0
2026-01-31,wk inc covid hosp,-1,Central,2026-01-24,quantile,0.25,0
2026-01-31,wk inc covid hosp,-1,Central,2026-01-24,quantile,0.5,59
2026-01-31,wk inc covid hosp,-1,Central,2026-01-24,quantile,0.75,122
2026-01-31,wk inc covid hosp,-1,Central,2026-01-24,quantile,0.9,154
2026-01-31,wk inc covid hosp,-1,Central,2026-01-24,quantile,0.975,167
2026-01-31,wk inc covid hosp,0,Central,2026-01-31,quantile,0.025,0
2026-01-31,wk inc covid hosp,0,Central,2026-01-31,quantile,0.1,0
2026-01-31,wk inc covid hosp,0,Central,2026-01-31,quantile,0.25,0
2026-01-31,wk inc covid hosp,0,Central,2026-01-31,quantile,0.5,47
2026-01-31,wk inc covid hosp,0,Central,2026-01-31,quantile,0.75,110
2026-01-31,wk inc covid hosp,0,Central,2026-01-31,quantile,0.9,141
2026-01-31,wk inc covid hosp,0,Central,2026-01-31,quantile,0.975,154
2026-01-31,wk inc covid hosp,1,Central,2026-02-07,quantile,0.025,0
2026-01-31,wk inc covid hosp,1,Central,2026-02-07,quantile,0.1,0
2026-01-31,wk inc covid hosp,1,Central,2026-02-07,quantile,0.25,0
2026-01-31,wk inc covid hosp,1,Central,2026-02-07,quantile,0.5,26
2026-01-31,wk inc covid hosp,1,Central,2026-02-07,quantile,0.75,88
2026-01-31,wk inc covid hosp,1,Central,2026-02-07,quantile,0.9,119
2026-01-31,wk inc covid hosp,1,Central,2026-02-07,quantile,0.975,132
2026-01-31,wk inc covid hosp,2,Central,2026-02-14,quantile,0.025,0
2026-01-31,wk inc covid hosp,2,Central,2026-02-14,quantile,0.1,0
2026-01-31,wk inc covid hosp,2,Central,2026-02-14,quantile,0.25,0
2026-01-31,wk inc covid hosp,2,Central,2026-02-14,quantile,0.5,11
2026-01-31,wk inc covid hosp,2,Central,2026-02-14,quantile,0.75,73
2026-01-31,wk inc covid hosp,2,Central,2026-02-14,quantile,0.9,105
2026-01-31,wk inc covid hosp,2,Central,2026-02-14,quantile,0.975,118
2026-01-31,wk inc covid hosp,3,Central,2026-02-21,quantile,0.025,0
2026-01-31,wk inc covid hosp,3,Central,2026-02-21,quantile,0.1,0
2026-01-31,wk inc covid hosp,3,Central,2026-02-21,quantile,0.25,0
2026-01-31,wk inc covid hosp,3,Central,2026-02-21,quantile,0.5,0
2026-01-31,wk inc covid hosp,3,Central,2026-02-21,quantile,0.75,63
2026-01-31,wk inc covid hosp,3,Central,2026-02-21,quantile,0.9,94
2026-01-31,wk inc covid hosp,3,Central,2026-02-21,quantile,0.975,107
2026-01-31,wk inc flu hosp,-1,Central,2026-01-24,quantile,0.025,1
2026-01-31,wk inc flu hosp,-1,Central,2026-01-24,quantile,0.1,5
2026-01-31,wk inc flu hosp,-1,Central,2026-01-24,quantile,0.25,15
2026-01-31,wk inc flu hosp,-1,Central,2026-01-24,quantile,0.5,36
2026-01-31,wk inc flu hosp,-1,Central,2026-01-24,quantile,0.75,56
2026-01-31,wk inc flu hosp,-1,Central,2026-01-24,quantile,0.9,66
2026-01-31,wk inc flu hosp,-1,Central,2026-01-24,quantile,0.975,70
2026-01-31,wk inc flu hosp,0,Central,2026-01-31,quantile,0.025,2
2026-01-31,wk inc flu hosp,0,Central,2026-01-31,quantile,0.1,6
2026-01-31,wk inc flu hosp,0,Central,2026-01-31,quantile,0.25,17
2026-01-31,wk inc flu hosp,0,Central,2026-01-31,quantile,0.5,37
2026-01-31,wk inc flu hosp,0,Central,2026-01-31,quantile,0.75,58
2026-01-31,wk inc flu hosp,0,Central,2026-01-31,quantile,0.9,68
2026-01-31,wk inc flu hosp,0,Central,2026-01-31,quantile,0.975,72
2026-01-31,wk inc flu hosp,1,Central,2026-02-07,quantile,0.025,2
2026-01-31,wk inc flu hosp,1,Central,2026-02-07,quantile,0.1,6
2026-01-31,wk inc flu hosp,1,Central,2026-02-07,quantile,0.25,17
2026-01-31,wk inc flu hosp,1,Central,2026-02-07,quantile,0.5,37
2026-01-31,wk inc flu hosp,1,Central,2026-02-07,quantile,0.75,58
2026-01-31,wk inc flu hosp,1,Central,2026-02-07,quantile,0.9,68
2026-01-31,wk inc flu hosp,1,Central,2026-02-07,quantile,0.975,73
2026-01-31,wk inc flu hosp,2,Central,2026-02-14,quantile,0.025,5
2026-01-31,wk inc flu hosp,2,Central,2026-02-14,quantile,0.1,9
2026-01-31,wk inc flu hosp,2,Central,2026-02-14,quantile,0.25,20
2026-01-31,wk inc flu hosp,2,Central,2026-02-14,quantile,0.5,41
2026-01-31,wk inc flu hosp,2,Central,2026-02-14,quantile,0.75,62
2026-01-31,wk inc flu hosp,2,Central,2026-02-14,quantile,0.9,72
2026-01-31,wk inc flu hosp,2,Central,2026-02-14,quantile,0.975,77
2026-01-31,wk inc flu hosp,3,Central,2026-02-21,quantile,0.025,1
2026-01-31,wk inc flu hosp,3,Central,2026-02-21,quantile,0.1,6
2026-01-31,wk inc flu hosp,3,Central,2026-02-21,quantile,0.25,16
2026-01-31,wk inc flu hosp,3,Central,2026-02-21,quantile,0.5,37
2026-01-31,wk inc flu hosp,3,Central,2026-02-21,quantile,0.75,59
2026-01-31,wk inc flu hosp,3,Central,2026-02-21,quantile,0.9,69
2026-01-31,wk inc flu hosp,3,Central,2026-02-21,quantile,0.975,74
2026-01-31,wk inc rsv hosp,-1,Central,2026-01-24,quantile,0.025,5
2026-01-31,wk inc rsv hosp,-1,Central,2026-01-24,quantile,0.1,8
2026-01-31,wk inc rsv hosp,-1,Central,2026-01-24,quantile,0.25,17
2026-01-31,wk inc rsv hosp,-1,Central,2026-01-24,quantile,0.5,34
