reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-03-01,wk inc covid hosp,-1,Central,2025-02-22,quantile,0.025,0
2025-03-01,wk inc covid hosp,-1,Central,2025-02-22,quantile,0.1,0
2025-03-01,wk inc covid hosp,-1,Central,2025-02-22,quantile,0.25,0
2025-03-01,wk inc covid hosp,-1,Central,2025-02-22,quantile,0.5,83
2025-03-01,wk inc covid hosp,-1,Central,2025-02-22,quantile,0.75,273
2025-03-01,wk inc covid hosp,-1,Central,2025-02-22,quantile,0.9,367
2025-03-01,wk inc covid hosp,-1,Central,2025-02-22,quantile,0.975,407
2025-03-01,wk inc covid hosp,0,Central,2025-03-01,quantile,0.025,0
2025-03-01,wk inc covid hosp,0,Central,2025-03-01,quantile,0.1,0
2025-03-01,wk inc covid hosp,0,Central,2025-03-01,quantile,0.25,0
2025-03-01,wk inc covid hosp,0,Central,2025-03-01,quantile,0.5,64
2025-03-01,wk inc covid hosp,0,Central,2025-03-01,quantile,0.75,250
2025-03-01,wk inc covid hosp,0,Central,2025-03-01,quantile,0.9,342
2025-03-01,wk inc covid hosp,0,Central,2025-03-01,quantile,0.975,381
2025-03-01,wk inc covid hosp,1,Central,2025-03-08,quantile,0.025,0
2025-03-01,wk inc covid hosp,1,Central,2025-03-08,quantile,0.1,0
2025-03-01,wk inc covid hosp,1,Central,2025-03-08,quantile,0.25,0
2025-03-01,wk inc covid hosp,1,Central,2025-03-08,quantile,0.5,61
2025-03-01,wk inc covid hosp,1,Central,2025-03-08,quantile,0.75,257
2025-03-01,wk inc covid hosp,1,Central,2025-03-08,quantile,0.9,355
2025-03-01,wk inc covid hosp,1,Central,2025-03-08,quantile,0.975,396
2025-03-01,wk inc covid hosp,2,Central,2025-03-15,quantile,0.025,0
2025-03-01,wk inc covid hosp,2,Central,2025-03-15,quantile,0.1,0
2025-03-01,wk inc covid hosp,2,Central,2025-03-15,quantile,0.25,0
2025-03-01,wk inc covid hosp,2,Central,2025-03-15,quantile,0.5,47
2025-03-01,wk inc covid hosp,2,Central,2025-03-15,quantile,0.75,247
2025-03-01,wk inc covid hosp,2,Central,2025-03-15,quantile,0.9,346
2025-03-01,wk inc covid hosp,2,Central,2025-03-15,quantile,0.975,388
2025-03-01,wk inc covid hosp,3,Central,2025-03-22,quantile,0.025,0
2025-03-01,wk inc covid hosp,3,Central,2025-03-22,quantile,0.1,0
2025-03-01,wk inc covid hosp,3,Central,2025-03-22,quantile,0.25,0
2025-03-01,wk inc covid hosp,3,Central,2025-03-22,quantile,0.5,36
2025-03-01,wk inc covid hosp,3,Central,2025-03-22,quantile,0.75,231
2025-03-01,wk inc covid hosp,3,Central,2025-03-22,quantile,0.9,329
2025-03-01,wk inc covid hosp,3,Central,2025-03-22,quantile,0.975,370
2025-03-01,wk inc flu hosp,-1,Central,2025-02-22,quantile,0.025,15
2025-03-01,wk inc flu hosp,-1,Central,2025-02-22,quantile,0.1,27
2025-03-01,wk inc flu hosp,-1,Central,2025-02-22,quantile,0.25,58
2025-03-01,wk inc flu hosp,-1,Central,2025-02-22,quantile,0.5,118
2025-03-01,wk inc flu hosp,-1,Central,2025-02-22,quantile,0.75,179
2025-03-01,wk inc flu hosp,-1,Central,2025-02-22,quantile,0.9,210
2025-03-01,wk inc flu hosp,-1,Central,2025-02-22,quantile,0.975,222
2025-03-01,wk inc flu hosp,0,Central,2025-03-01,quantile,0.025,0
2025-03-01,wk inc flu hosp,0,Central,2025-03-01,quantile,0.1,0
2025-03-01,wk inc flu hosp,0,Central,2025-03-01,quantile,0.25,21
2025-03-01,wk inc flu hosp,0,Central,2025-03-01,quantile,0.5,85
2025-03-01,wk inc flu hosp,0,Central,2025-03-01,quantile,0.75,148
2025-03-01,wk inc flu hosp,0,Central,2025-03-01,quantile,0.9,180
2025-03-01,wk inc flu hosp,0,Central,2025-03-01,quantile,0.975,193
2025-03-01,wk inc flu hosp,1,Central,2025-03-08,quantile,0.025,0
2025-03-01,wk inc flu hosp,1,Central,2025-03-08,quantile,0.1,0
2025-03-01,wk inc flu hosp,1,Central,2025-03-08,quantile,0.25,7
2025-03-01,wk inc flu hosp,1,Central,2025-03-08,quantile,0.5,73
2025-03-01,wk inc flu hosp,1,Central,2025-03-08,quantile,0.75,139
2025-03-01,wk inc flu hosp,1,Central,2025-03-08,quantile,0.9,171
2025-03-01,wk inc flu hosp,1,Central,2025-03-08,quantile,0.975,185
2025-03-01,wk inc flu hosp,2,Central,2025-03-15,quantile,0.025,0
