reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-04-18,wk inc flu hosp,-1,Central,2026-04-11,quantile,0.025,0
2026-04-18,wk inc flu hosp,-1,Central,2026-04-11,quantile,0.1,0
2026-04-18,wk inc flu hosp,-1,Central,2026-04-11,quantile,0.25,0
2026-04-18,wk inc flu hosp,-1,Central,2026-04-11,quantile,0.5,9
2026-04-18,wk inc flu hosp,-1,Central,2026-04-11,quantile,0.75,23
2026-04-18,wk inc flu hosp,-1,Central,2026-04-11,quantile,0.9,30
2026-04-18,wk inc flu hosp,-1,Central,2026-04-11,quantile,0.975,33
2026-04-18,wk inc flu hosp,0,Central,2026-04-18,quantile,0.025,0
2026-04-18,wk inc flu hosp,0,Central,2026-04-18,quantile,0.1,0
2026-04-18,wk inc flu hosp,0,Central,2026-04-18,quantile,0.25,0
2026-04-18,wk inc flu hosp,0,Central,2026-04-18,quantile,0.5,10
2026-04-18,wk inc flu hosp,0,Central,2026-04-18,quantile,0.75,25
2026-04-18,wk inc flu hosp,0,Central,2026-04-18,quantile,0.9,33
2026-04-18,wk inc flu hosp,0,Central,2026-04-18,quantile,0.975,36
2026-04-18,wk inc flu hosp,1,Central,2026-04-25,quantile,0.025,0
2026-04-18,wk inc flu hosp,1,Central,2026-04-25,quantile,0.1,0
2026-04-18,wk inc flu hosp,1,Central,2026-04-25,quantile,0.25,0
2026-04-18,wk inc flu hosp,1,Central,2026-04-25,quantile,0.5,11
2026-04-18,wk inc flu hosp,1,Central,2026-04-25,quantile,0.75,25
2026-04-18,wk inc flu hosp,1,Central,2026-04-25,quantile,0.9,32
2026-04-18,wk inc flu hosp,1,Central,2026-04-25,quantile,0.975,35
2026-04-18,wk inc flu hosp,2,Central,2026-05-02,quantile,0.025,0
2026-04-18,wk inc flu hosp,2,Central,2026-05-02,quantile,0.1,0
2026-04-18,wk inc flu hosp,2,Central,2026-05-02,quantile,0.25,0
2026-04-18,wk inc flu hosp,2,Central,2026-05-02,quantile,0.5,9
2026-04-18,wk inc flu hosp,2,Central,2026-05-02,quantile,0.75,23
2026-04-18,wk inc flu hosp,2,Central,2026-05-02,quantile,0.9,31
2026-04-18,wk inc flu hosp,2,Central,2026-05-02,quantile,0.975,34
2026-04-18,wk inc flu hosp,3,Central,2026-05-09,quantile,0.025,0
2026-04-18,wk inc flu hosp,3,Central,2026-05-09,quantile,0.1,0
2026-04-18,wk inc flu hosp,3,Central,2026-05-09,quantile,0.25,0
2026-04-18,wk inc flu hosp,3,Central,2026-05-09,quantile,0.5,7
2026-04-18,wk inc flu hosp,3,Central,2026-05-09,quantile,0.75,21
2026-04-18,wk inc flu hosp,3,Central,2026-05-09,quantile,0.9,28
2026-04-18,wk inc flu hosp,3,Central,2026-05-09,quantile,0.975,30
