reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-01-17,wk inc covid hosp,-1,Central,2026-01-10,quantile,0.025,0
2026-01-17,wk inc covid hosp,-1,Central,2026-01-10,quantile,0.1,0
2026-01-17,wk inc covid hosp,-1,Central,2026-01-10,quantile,0.25,0
2026-01-17,wk inc covid hosp,-1,Central,2026-01-10,quantile,0.5,55
2026-01-17,wk inc covid hosp,-1,Central,2026-01-10,quantile,0.75,111
2026-01-17,wk inc covid hosp,-1,Central,2026-01-10,quantile,0.9,139
2026-01-17,wk inc covid hosp,-1,Central,2026-01-10,quantile,0.975,150
2026-01-17,wk inc covid hosp,0,Central,2026-01-17,quantile,0.025,0
2026-01-17,wk inc covid hosp,0,Central,2026-01-17,quantile,0.1,0
2026-01-17,wk inc covid hosp,0,Central,2026-01-17,quantile,0.25,12
2026-01-17,wk inc covid hosp,0,Central,2026-01-17,quantile,0.5,66
2026-01-17,wk inc covid hosp,0,Central,2026-01-17,quantile,0.75,119
2026-01-17,wk inc covid hosp,0,Central,2026-01-17,quantile,0.9,145
2026-01-17,wk inc covid hosp,0,Central,2026-01-17,quantile,0.975,157
2026-01-17,wk inc covid hosp,1,Central,2026-01-24,quantile,0.025,0
2026-01-17,wk inc covid hosp,1,Central,2026-01-24,quantile,0.1,0
2026-01-17,wk inc covid hosp,1,Central,2026-01-24,quantile,0.25,4
2026-01-17,wk inc covid hosp,1,Central,2026-01-24,quantile,0.5,60
2026-01-17,wk inc covid hosp,1,Central,2026-01-24,quantile,0.75,115
2026-01-17,wk inc covid hosp,1,Central,2026-01-24,quantile,0.9,143
2026-01-17,wk inc covid hosp,1,Central,2026-01-24,quantile,0.975,154
2026-01-17,wk inc covid hosp,2,Central,2026-01-31,quantile,0.025,0
2026-01-17,wk inc covid hosp,2,Central,2026-01-31,quantile,0.1,0
2026-01-17,wk inc covid hosp,2,Central,2026-01-31,quantile,0.25,0
2026-01-17,wk inc covid hosp,2,Central,2026-01-31,quantile,0.5,45
2026-01-17,wk inc covid hosp,2,Central,2026-01-31,quantile,0.75,97
2026-01-17,wk inc covid hosp,2,Central,2026-01-31,quantile,0.9,123
2026-01-17,wk inc covid hosp,2,Central,2026-01-31,quantile,0.975,134
2026-01-17,wk inc covid hosp,3,Central,2026-02-07,quantile,0.025,0
2026-01-17,wk inc covid hosp,3,Central,2026-02-07,quantile,0.1,0
2026-01-17,wk inc covid hosp,3,Central,2026-02-07,quantile,0.25,0
2026-01-17,wk inc covid hosp,3,Central,2026-02-07,quantile,0.5,27
2026-01-17,wk inc covid hosp,3,Central,2026-02-07,quantile,0.75,80
2026-01-17,wk inc covid hosp,3,Central,2026-02-07,quantile,0.9,106
2026-01-17,wk inc covid hosp,3,Central,2026-02-07,quantile,0.975,117
2026-01-17,wk inc flu hosp,-1,Central,2026-01-10,quantile,0.025,63
2026-01-17,wk inc flu hosp,-1,Central,2026-01-10,quantile,0.1,75
2026-01-17,wk inc flu hosp,-1,Central,2026-01-10,quantile,0.25,105
2026-01-17,wk inc flu hosp,-1,Central,2026-01-10,quantile,0.5,165
2026-01-17,wk inc flu hosp,-1,Central,2026-01-10,quantile,0.75,224
2026-01-17,wk inc flu hosp,-1,Central,2026-01-10,quantile,0.9,254
2026-01-17,wk inc flu hosp,-1,Central,2026-01-10,quantile,0.975,266
2026-01-17,wk inc flu hosp,0,Central,2026-01-17,quantile,0.025,32
2026-01-17,wk inc flu hosp,0,Central,2026-01-17,quantile,0.1,46
2026-01-17,wk inc flu hosp,0,Central,2026-01-17,quantile,0.25,77
2026-01-17,wk inc flu hosp,0,Central,2026-01-17,quantile,0.5,139
2026-01-17,wk inc flu hosp,0,Central,2026-01-17,quantile,0.75,202
2026-01-17,wk inc flu hosp,0,Central,2026-01-17,quantile,0.9,233
2026-01-17,wk inc flu hosp,0,Central,2026-01-17,quantile,0.975,246
2026-01-17,wk inc flu hosp,1,Central,2026-01-24,quantile,0.025,21
2026-01-17,wk inc flu hosp,1,Central,2026-01-24,quantile,0.1,34
2026-01-17,wk inc flu hosp,1,Central,2026-01-24,quantile,0.25,64
2026-01-17,wk inc flu hosp,1,Central,2026-01-24,quantile,0.5,126
2026-01-17,wk inc flu hosp,1,Central,2026-01-24,quantile,0.75,187
2026-01-17,wk inc flu hosp,1,Central,2026-01-24,quantile,0.9,218
2026-01-17,wk inc flu hosp,1,Central,2026-01-24,quantile,0.975,231
2026-01-17,wk inc flu hosp,2,Central,2026-01-31,quantile,0.025,24
2026-01-17,wk inc flu hosp,2,Central,2026-01-31,quantile,0.1,37
2026-01-17,wk inc flu hosp,2,Central,2026-01-31,quantile,0.25,68
2026-01-17,wk inc flu hosp,2,Central,2026-01-31,quantile,0.5,130
2026-01-17,wk inc flu hosp,2,Central,2026-01-31,quantile,0.75,192
2026-01-17,wk inc flu hosp,2,Central,2026-01-31,quantile,0.9,223
2026-01-17,wk inc flu hosp,2,Central,2026-01-31,quantile,0.975,236
2026-01-17,wk inc flu hosp,3,Central,2026-02-07,quantile,0.025,26
2026-01-17,wk inc flu hosp,3,Central,2026-02-07,quantile,0.1,39
2026-01-17,wk inc flu hosp,3,Central,2026-02-07,quantile,0.25,69
2026-01-17,wk inc flu hosp,3,Central,2026-02-07,quantile,0.5,130
2026-01-17,wk inc flu hosp,3,Central,2026-02-07,quantile,0.75,192
2026-01-17,wk inc flu hosp,3,Central,2026-02-07,quantile,0.9,222
2026-01-17,wk inc flu hosp,3,Central,2026-02-07,quantile,0.975,235
2026-01-17,wk inc rsv hosp,-1,Central,2026-01-10,quantile,0.025,10
2026-01-17,wk inc rsv hosp,-1,Central,2026-01-10,quantile,0.1,13
2026-01-17,wk inc rsv hosp,-1,Central,2026-01-10,quantile,0.25,19
2026-01-17,wk inc rsv hosp,-1,Central,2026-01-10,quantile,0.5,32
2026-01-17,wk inc rsv hosp,-1,Central,2026-01-10,quantile,0.75,44
2026-01-17,wk inc rsv hosp,-1,Central,2026-01-10,quantile,0.9,50
2026-01-17,wk inc rsv hosp,-1,Central,2026-01-10,quantile,0.975,53
2026-01-17,wk inc rsv hosp,0,Central,2026-01-17,quantile,0.025,10
2026-01-17,wk inc rsv hosp,0,Central,2026-01-17,quantile,0.1,13
2026-01-17,wk inc rsv hosp,0,Central,2026-01-17,quantile,0.25,19
2026-01-17,wk inc rsv hosp,0,Central,2026-01-17,quantile,0.5,31
2026-01-17,wk inc rsv hosp,0,Central,2026-01-17,quantile,0.75,44
2026-01-17,wk inc rsv hosp,0,Central,2026-01-17,quantile,0.9,50
2026-01-17,wk inc rsv hosp,0,Central,2026-01-17,quantile,0.975,53
2026-01-17,wk inc rsv hosp,1,Central,2026-01-24,quantile,0.025,3
2026-01-17,wk inc rsv hosp,1,Central,2026-01-24,quantile,0.1,6
2026-01-17,wk inc rsv hosp,1,Central,2026-01-24,quantile,0.25,13
2026-01-17,wk inc rsv hosp,1,Central,2026-01-24,quantile,0.5,26
2026-01-17,wk inc rsv hosp,1,Central,2026-01-24,quantile,0.75,39
2026-01-17,wk inc rsv hosp,1,Central,2026-01-24,quantile,0.9,46
2026-01-17,wk inc rsv hosp,1,Central,2026-01-24,quantile,0.975,49
2026-01-17,wk inc rsv hosp,2,Central,2026-01-31,quantile,0.025,0
2026-01-17,wk inc rsv hosp,2,Central,2026-01-31,quantile,0.1,1
2026-01-17,wk inc rsv hosp,2,Central,2026-01-31,quantile,0.25,7
2026-01-17,wk inc rsv hosp,2,Central,2026-01-31,quantile,0.5,18
2026-01-17,wk inc rsv hosp,2,Central,2026-01-31,quantile,0.75,30
2026-01-17,wk inc rsv hosp,2,Central,2026-01-31,quantile,0.9,36
2026-01-17,wk inc rsv hosp,2,Central,2026-01-31,quantile,0.975,39
2026-01-17,wk inc rsv hosp,3,Central,2026-02-07,quantile,0.025,0
2026-01-17,wk inc rsv hosp,3,Central,2026-02-07,quantile,0.1,0
2026-01-17,wk inc rsv hosp,3,Central,2026-02-07,quantile,0.25,0
2026-01-17,wk inc rsv hosp,3,Central,2026-02-07,quantile,0.5,11
2026-01-17,wk inc rsv hosp,3,Central,2026-02-07,quantile,0.75,23
2026-01-17,wk inc rsv hosp,3,Central,2026-02-07,quantile,0.9,30
2026-01-17,wk inc rsv hosp,3,Central,2026-02-07,quantile,0.975,32
2026-01-17,wk inc covid hosp,-1,East,2026-01-10,quantile,0.025,0
2026-01-17,wk inc covid hosp,-1,East,2026-01-10,quantile,0.1,0
2026-01-17,wk inc covid hosp,-1,East,2026-01-10,quantile,0.25,0
2026-01-17,wk inc covid hosp,-1,East,2026-01-10,quantile,0.5,68
2026-01-17,wk inc covid hosp,-1,East,2026-01-10,quantile,0.75,152
2026-01-17,wk inc covid hosp,-1,East,2026-01-10,quantile,0.9,194
2026-01-17,wk inc covid hosp,-1,East,2026-01-10,quantile,0.975,212
2026-01-17,wk inc covid hosp,0,East,2026-01-17,quantile,0.025,0
2026-01-17,wk inc covid hosp,0,East,2026-01-17,quantile,0.1,0
2026-01-17,wk inc covid hosp,0,East,2026-01-17,quantile,0.25,5
2026-01-17,wk inc covid hosp,0,East,2026-01-17,quantile,0.5,85
2026-01-17,wk inc covid hosp,0,East,2026-01-17,quantile,0.75,165
2026-01-17,wk inc covid hosp,0,East,2026-01-17,quantile,0.9,205
2026-01-17,wk inc covid hosp,0,East,2026-01-17,quantile,0.975,222
2026-01-17,wk inc covid hosp,1,East,2026-01-24,quantile,0.025,0
2026-01-17,wk inc covid hosp,1,East,2026-01-24,quantile,0.1,0
2026-01-17,wk inc covid hosp,1,East,2026-01-24,quantile,0.25,0
2026-01-17,wk inc covid hosp,1,East,2026-01-24,quantile,0.5,69
2026-01-17,wk inc covid hosp,1,East,2026-01-24,quantile,0.75,147
2026-01-17,wk inc covid hosp,1,East,2026-01-24,quantile,0.9,186
2026-01-17,wk inc covid hosp,1,East,2026-01-24,quantile,0.975,202
2026-01-17,wk inc covid hosp,2,East,2026-01-31,quantile,0.025,0
2026-01-17,wk inc covid hosp,2,East,2026-01-31,quantile,0.1,0
2026-01-17,wk inc covid hosp,2,East,2026-01-31,quantile,0.25,0
2026-01-17,wk inc covid hosp,2,East,2026-01-31,quantile,0.5,50
2026-01-17,wk inc covid hosp,2,East,2026-01-31,quantile,0.75,133
2026-01-17,wk inc covid hosp,2,East,2026-01-31,quantile,0.9,174
2026-01-17,wk inc covid hosp,2,East,2026-01-31,quantile,0.975,192
2026-01-17,wk inc covid hosp,3,East,2026-02-07,quantile,0.025,0
2026-01-17,wk inc covid hosp,3,East,2026-02-07,quantile,0.1,0
2026-01-17,wk inc covid hosp,3,East,2026-02-07,quantile,0.25,0
2026-01-17,wk inc covid hosp,3,East,2026-02-07,quantile,0.5,24
2026-01-17,wk inc covid hosp,3,East,2026-02-07,quantile,0.75,110
2026-01-17,wk inc covid hosp,3,East,2026-02-07,quantile,0.9,153
2026-01-17,wk inc covid hosp,3,East,2026-02-07,quantile,0.975,171
2026-01-17,wk inc flu hosp,-1,East,2026-01-10,quantile,0.025,54
2026-01-17,wk inc flu hosp,-1,East,2026-01-10,quantile,0.1,69
2026-01-17,wk inc flu hosp,-1,East,2026-01-10,quantile,0.25,106
2026-01-17,wk inc flu hosp,-1,East,2026-01-10,quantile,0.5,181
2026-01-17,wk inc flu hosp,-1,East,2026-01-10,quantile,0.75,255
2026-01-17,wk inc flu hosp,-1,East,2026-01-10,quantile,0.9,292
2026-01-17,wk inc flu hosp,-1,East,2026-01-10,quantile,0.975,307
2026-01-17,wk inc flu hosp,0,East,2026-01-17,quantile,0.025,37
2026-01-17,wk inc flu hosp,0,East,2026-01-17,quantile,0.1,54
2026-01-17,wk inc flu hosp,0,East,2026-01-17,quantile,0.25,94
2026-01-17,wk inc flu hosp,0,East,2026-01-17,quantile,0.5,174
2026-01-17,wk inc flu hosp,0,East,2026-01-17,quantile,0.75,254
2026-01-17,wk inc flu hosp,0,East,2026-01-17,quantile,0.9,293
2026-01-17,wk inc flu hosp,0,East,2026-01-17,quantile,0.975,310
2026-01-17,wk inc flu hosp,1,East,2026-01-24,quantile,0.025,32
2026-01-17,wk inc flu hosp,1,East,2026-01-24,quantile,0.1,48
2026-01-17,wk inc flu hosp,1,East,2026-01-24,quantile,0.25,85
2026-01-17,wk inc flu hosp,1,East,2026-01-24,quantile,0.5,161
2026-01-17,wk inc flu hosp,1,East,2026-01-24,quantile,0.75,237
2026-01-17,wk inc flu hosp,1,East,2026-01-24,quantile,0.9,275
2026-01-17,wk inc flu hosp,1,East,2026-01-24,quantile,0.975,291
2026-01-17,wk inc flu hosp,2,East,2026-01-31,quantile,0.025,25
2026-01-17,wk inc flu hosp,2,East,2026-01-31,quantile,0.1,42
2026-01-17,wk inc flu hosp,2,East,2026-01-31,quantile,0.25,80
2026-01-17,wk inc flu hosp,2,East,2026-01-31,quantile,0.5,158
2026-01-17,wk inc flu hosp,2,East,2026-01-31,quantile,0.75,236
2026-01-17,wk inc flu hosp,2,East,2026-01-31,quantile,0.9,275
2026-01-17,wk inc flu hosp,2,East,2026-01-31,quantile,0.975,291
2026-01-17,wk inc flu hosp,3,East,2026-02-07,quantile,0.025,33
2026-01-17,wk inc flu hosp,3,East,2026-02-07,quantile,0.1,49
2026-01-17,wk inc flu hosp,3,East,2026-02-07,quantile,0.25,87
2026-01-17,wk inc flu hosp,3,East,2026-02-07,quantile,0.5,164
2026-01-17,wk inc flu hosp,3,East,2026-02-07,quantile,0.75,240
2026-01-17,wk inc flu hosp,3,East,2026-02-07,quantile,0.9,278
2026-01-17,wk inc flu hosp,3,East,2026-02-07,quantile,0.975,294
2026-01-17,wk inc rsv hosp,-1,East,2026-01-10,quantile,0.025,13
2026-01-17,wk inc rsv hosp,-1,East,2026-01-10,quantile,0.1,16
2026-01-17,wk inc rsv hosp,-1,East,2026-01-10,quantile,0.25,24
2026-01-17,wk inc rsv hosp,-1,East,2026-01-10,quantile,0.5,41
2026-01-17,wk inc rsv hosp,-1,East,2026-01-10,quantile,0.75,57
2026-01-17,wk inc rsv hosp,-1,East,2026-01-10,quantile,0.9,65
2026-01-17,wk inc rsv hosp,-1,East,2026-01-10,quantile,0.975,68
2026-01-17,wk inc rsv hosp,0,East,2026-01-17,quantile,0.025,5
2026-01-17,wk inc rsv hosp,0,East,2026-01-17,quantile,0.1,9
2026-01-17,wk inc rsv hosp,0,East,2026-01-17,quantile,0.25,17
2026-01-17,wk inc rsv hosp,0,East,2026-01-17,quantile,0.5,35
2026-01-17,wk inc rsv hosp,0,East,2026-01-17,quantile,0.75,52
2026-01-17,wk inc rsv hosp,0,East,2026-01-17,quantile,0.9,60
2026-01-17,wk inc rsv hosp,0,East,2026-01-17,quantile,0.975,64
2026-01-17,wk inc rsv hosp,1,East,2026-01-24,quantile,0.025,1
2026-01-17,wk inc rsv hosp,1,East,2026-01-24,quantile,0.1,4
2026-01-17,wk inc rsv hosp,1,East,2026-01-24,quantile,0.25,12
2026-01-17,wk inc rsv hosp,1,East,2026-01-24,quantile,0.5,28
2026-01-17,wk inc rsv hosp,1,East,2026-01-24,quantile,0.75,44
2026-01-17,wk inc rsv hosp,1,East,2026-01-24,quantile,0.9,52
2026-01-17,wk inc rsv hosp,1,East,2026-01-24,quantile,0.975,55
2026-01-17,wk inc rsv hosp,2,East,2026-01-31,quantile,0.025,0
2026-01-17,wk inc rsv hosp,2,East,2026-01-31,quantile,0.1,0
2026-01-17,wk inc rsv hosp,2,East,2026-01-31,quantile,0.25,4
2026-01-17,wk inc rsv hosp,2,East,2026-01-31,quantile,0.5,19
2026-01-17,wk inc rsv hosp,2,East,2026-01-31,quantile,0.75,35
2026-01-17,wk inc rsv hosp,2,East,2026-01-31,quantile,0.9,42
2026-01-17,wk inc rsv hosp,2,East,2026-01-31,quantile,0.975,45
2026-01-17,wk inc rsv hosp,3,East,2026-02-07,quantile,0.025,0
2026-01-17,wk inc rsv hosp,3,East,2026-02-07,quantile,0.1,0
2026-01-17,wk inc rsv hosp,3,East,2026-02-07,quantile,0.25,0
2026-01-17,wk inc rsv hosp,3,East,2026-02-07,quantile,0.5,16
2026-01-17,wk inc rsv hosp,3,East,2026-02-07,quantile,0.75,32
2026-01-17,wk inc rsv hosp,3,East,2026-02-07,quantile,0.9,40
2026-01-17,wk inc rsv hosp,3,East,2026-02-07,quantile,0.975,43
2026-01-17,wk inc covid hosp,-1,North East,2026-01-10,quantile,0.025,0
2026-01-17,wk inc covid hosp,-1,North East,2026-01-10,quantile,0.1,0
2026-01-17,wk inc covid hosp,-1,North East,2026-01-10,quantile,0.25,0
2026-01-17,wk inc covid hosp,-1,North East,2026-01-10,quantile,0.5,18
2026-01-17,wk inc covid hosp,-1,North East,2026-01-10,quantile,0.75,59
2026-01-17,wk inc covid hosp,-1,North East,2026-01-10,quantile,0.9,80
2026-01-17,wk inc covid hosp,-1,North East,2026-01-10,quantile,0.975,89
2026-01-17,wk inc covid hosp,0,North East,2026-01-17,quantile,0.025,0
2026-01-17,wk inc covid hosp,0,North East,2026-01-17,quantile,0.1,0
2026-01-17,wk inc covid hosp,0,North East,2026-01-17,quantile,0.25,0
2026-01-17,wk inc covid hosp,0,North East,2026-01-17,quantile,0.5,23
2026-01-17,wk inc covid hosp,0,North East,2026-01-17,quantile,0.75,61
2026-01-17,wk inc covid hosp,0,North East,2026-01-17,quantile,0.9,81
2026-01-17,wk inc covid hosp,0,North East,2026-01-17,quantile,0.975,89
2026-01-17,wk inc covid hosp,1,North East,2026-01-24,quantile,0.025,0
2026-01-17,wk inc covid hosp,1,North East,2026-01-24,quantile,0.1,0
2026-01-17,wk inc covid hosp,1,North East,2026-01-24,quantile,0.25,0
2026-01-17,wk inc covid hosp,1,North East,2026-01-24,quantile,0.5,21
2026-01-17,wk inc covid hosp,1,North East,2026-01-24,quantile,0.75,62
2026-01-17,wk inc covid hosp,1,North East,2026-01-24,quantile,0.9,82
2026-01-17,wk inc covid hosp,1,North East,2026-01-24,quantile,0.975,91
2026-01-17,wk inc covid hosp,2,North East,2026-01-31,quantile,0.025,0
2026-01-17,wk inc covid hosp,2,North East,2026-01-31,quantile,0.1,0
2026-01-17,wk inc covid hosp,2,North East,2026-01-31,quantile,0.25,0
2026-01-17,wk inc covid hosp,2,North East,2026-01-31,quantile,0.5,14
2026-01-17,wk inc covid hosp,2,North East,2026-01-31,quantile,0.75,53
2026-01-17,wk inc covid hosp,2,North East,2026-01-31,quantile,0.9,73
2026-01-17,wk inc covid hosp,2,North East,2026-01-31,quantile,0.975,81
2026-01-17,wk inc covid hosp,3,North East,2026-02-07,quantile,0.025,0
2026-01-17,wk inc covid hosp,3,North East,2026-02-07,quantile,0.1,0
2026-01-17,wk inc covid hosp,3,North East,2026-02-07,quantile,0.25,0
2026-01-17,wk inc covid hosp,3,North East,2026-02-07,quantile,0.5,10
2026-01-17,wk inc covid hosp,3,North East,2026-02-07,quantile,0.75,51
2026-01-17,wk inc covid hosp,3,North East,2026-02-07,quantile,0.9,72
2026-01-17,wk inc covid hosp,3,North East,2026-02-07,quantile,0.975,81
2026-01-17,wk inc flu hosp,-1,North East,2026-01-10,quantile,0.025,3
2026-01-17,wk inc flu hosp,-1,North East,2026-01-10,quantile,0.1,8
2026-01-17,wk inc flu hosp,-1,North East,2026-01-10,quantile,0.25,20
2026-01-17,wk inc flu hosp,-1,North East,2026-01-10,quantile,0.5,44
2026-01-17,wk inc flu hosp,-1,North East,2026-01-10,quantile,0.75,69
2026-01-17,wk inc flu hosp,-1,North East,2026-01-10,quantile,0.9,81
2026-01-17,wk inc flu hosp,-1,North East,2026-01-10,quantile,0.975,86
2026-01-17,wk inc flu hosp,0,North East,2026-01-17,quantile,0.025,0
2026-01-17,wk inc flu hosp,0,North East,2026-01-17,quantile,0.1,0
2026-01-17,wk inc flu hosp,0,North East,2026-01-17,quantile,0.25,11
2026-01-17,wk inc flu hosp,0,North East,2026-01-17,quantile,0.5,36
2026-01-17,wk inc flu hosp,0,North East,2026-01-17,quantile,0.75,62
2026-01-17,wk inc flu hosp,0,North East,2026-01-17,quantile,0.9,75
2026-01-17,wk inc flu hosp,0,North East,2026-01-17,quantile,0.975,80
2026-01-17,wk inc flu hosp,1,North East,2026-01-24,quantile,0.025,0
2026-01-17,wk inc flu hosp,1,North East,2026-01-24,quantile,0.1,0
2026-01-17,wk inc flu hosp,1,North East,2026-01-24,quantile,0.25,10
2026-01-17,wk inc flu hosp,1,North East,2026-01-24,quantile,0.5,35
2026-01-17,wk inc flu hosp,1,North East,2026-01-24,quantile,0.75,60
2026-01-17,wk inc flu hosp,1,North East,2026-01-24,quantile,0.9,72
2026-01-17,wk inc flu hosp,1,North East,2026-01-24,quantile,0.975,78
2026-01-17,wk inc flu hosp,2,North East,2026-01-31,quantile,0.025,0
2026-01-17,wk inc flu hosp,2,North East,2026-01-31,quantile,0.1,0
2026-01-17,wk inc flu hosp,2,North East,2026-01-31,quantile,0.25,12
2026-01-17,wk inc flu hosp,2,North East,2026-01-31,quantile,0.5,38
2026-01-17,wk inc flu hosp,2,North East,2026-01-31,quantile,0.75,64
2026-01-17,wk inc flu hosp,2,North East,2026-01-31,quantile,0.9,77
2026-01-17,wk inc flu hosp,2,North East,2026-01-31,quantile,0.975,83
2026-01-17,wk inc flu hosp,3,North East,2026-02-07,quantile,0.025,0
2026-01-17,wk inc flu hosp,3,North East,2026-02-07,quantile,0.1,2
2026-01-17,wk inc flu hosp,3,North East,2026-02-07,quantile,0.25,15
2026-01-17,wk inc flu hosp,3,North East,2026-02-07,quantile,0.5,41
2026-01-17,wk inc flu hosp,3,North East,2026-02-07,quantile,0.75,67
2026-01-17,wk inc flu hosp,3,North East,2026-02-07,quantile,0.9,80
2026-01-17,wk inc flu hosp,3,North East,2026-02-07,quantile,0.975,85
2026-01-17,wk inc rsv hosp,-1,North East,2026-01-10,quantile,0.025,2
2026-01-17,wk inc rsv hosp,-1,North East,2026-01-10,quantile,0.1,2
2026-01-17,wk inc rsv hosp,-1,North East,2026-01-10,quantile,0.25,3
2026-01-17,wk inc rsv hosp,-1,North East,2026-01-10,quantile,0.5,4
2026-01-17,wk inc rsv hosp,-1,North East,2026-01-10,quantile,0.75,6
2026-01-17,wk inc rsv hosp,-1,North East,2026-01-10,quantile,0.9,7
2026-01-17,wk inc rsv hosp,-1,North East,2026-01-10,quantile,0.975,7
2026-01-17,wk inc rsv hosp,0,North East,2026-01-17,quantile,0.025,2
2026-01-17,wk inc rsv hosp,0,North East,2026-01-17,quantile,0.1,2
2026-01-17,wk inc rsv hosp,0,North East,2026-01-17,quantile,0.25,3
2026-01-17,wk inc rsv hosp,0,North East,2026-01-17,quantile,0.5,4
2026-01-17,wk inc rsv hosp,0,North East,2026-01-17,quantile,0.75,6
2026-01-17,wk inc rsv hosp,0,North East,2026-01-17,quantile,0.9,7
2026-01-17,wk inc rsv hosp,0,North East,2026-01-17,quantile,0.975,7
2026-01-17,wk inc rsv hosp,1,North East,2026-01-24,quantile,0.025,1
2026-01-17,wk inc rsv hosp,1,North East,2026-01-24,quantile,0.1,1
2026-01-17,wk inc rsv hosp,1,North East,2026-01-24,quantile,0.25,2
2026-01-17,wk inc rsv hosp,1,North East,2026-01-24,quantile,0.5,3
2026-01-17,wk inc rsv hosp,1,North East,2026-01-24,quantile,0.75,5
2026-01-17,wk inc rsv hosp,1,North East,2026-01-24,quantile,0.9,6
2026-01-17,wk inc rsv hosp,1,North East,2026-01-24,quantile,0.975,6
