reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-01-11,wk inc covid hosp,-1,Central,2025-01-04,quantile,0.025,0
2025-01-11,wk inc covid hosp,-1,Central,2025-01-04,quantile,0.1,11
2025-01-11,wk inc covid hosp,-1,Central,2025-01-04,quantile,0.25,92
2025-01-11,wk inc covid hosp,-1,Central,2025-01-04,quantile,0.5,254
2025-01-11,wk inc covid hosp,-1,Central,2025-01-04,quantile,0.75,417
2025-01-11,wk inc covid hosp,-1,Central,2025-01-04,quantile,0.9,497
2025-01-11,wk inc covid hosp,-1,Central,2025-01-04,quantile,0.975,532
2025-01-11,wk inc covid hosp,0,Central,2025-01-11,quantile,0.025,50
2025-01-11,wk inc covid hosp,0,Central,2025-01-11,quantile,0.1,82
2025-01-11,wk inc covid hosp,0,Central,2025-01-11,quantile,0.25,159
2025-01-11,wk inc covid hosp,0,Central,2025-01-11,quantile,0.5,314
2025-01-11,wk inc covid hosp,0,Central,2025-01-11,quantile,0.75,468
2025-01-11,wk inc covid hosp,0,Central,2025-01-11,quantile,0.9,545
2025-01-11,wk inc covid hosp,0,Central,2025-01-11,quantile,0.975,578
2025-01-11,wk inc covid hosp,1,Central,2025-01-18,quantile,0.025,65
2025-01-11,wk inc covid hosp,1,Central,2025-01-18,quantile,0.1,98
2025-01-11,wk inc covid hosp,1,Central,2025-01-18,quantile,0.25,179
2025-01-11,wk inc covid hosp,1,Central,2025-01-18,quantile,0.5,339
2025-01-11,wk inc covid hosp,1,Central,2025-01-18,quantile,0.75,500
2025-01-11,wk inc covid hosp,1,Central,2025-01-18,quantile,0.9,580
2025-01-11,wk inc covid hosp,1,Central,2025-01-18,quantile,0.975,614
2025-01-11,wk inc covid hosp,2,Central,2025-01-25,quantile,0.025,33
2025-01-11,wk inc covid hosp,2,Central,2025-01-25,quantile,0.1,66
2025-01-11,wk inc covid hosp,2,Central,2025-01-25,quantile,0.25,145
2025-01-11,wk inc covid hosp,2,Central,2025-01-25,quantile,0.5,302
2025-01-11,wk inc covid hosp,2,Central,2025-01-25,quantile,0.75,459
2025-01-11,wk inc covid hosp,2,Central,2025-01-25,quantile,0.9,537
2025-01-11,wk inc covid hosp,2,Central,2025-01-25,quantile,0.975,570
2025-01-11,wk inc covid hosp,3,Central,2025-02-01,quantile,0.025,0
2025-01-11,wk inc covid hosp,3,Central,2025-02-01,quantile,0.1,0
2025-01-11,wk inc covid hosp,3,Central,2025-02-01,quantile,0.25,58
2025-01-11,wk inc covid hosp,3,Central,2025-02-01,quantile,0.5,217
2025-01-11,wk inc covid hosp,3,Central,2025-02-01,quantile,0.75,376
2025-01-11,wk inc covid hosp,3,Central,2025-02-01,quantile,0.9,455
2025-01-11,wk inc covid hosp,3,Central,2025-02-01,quantile,0.975,489
2025-01-11,wk inc flu hosp,-1,Central,2025-01-04,quantile,0.025,31
2025-01-11,wk inc flu hosp,-1,Central,2025-01-04,quantile,0.1,40
2025-01-11,wk inc flu hosp,-1,Central,2025-01-04,quantile,0.25,62
2025-01-11,wk inc flu hosp,-1,Central,2025-01-04,quantile,0.5,106
2025-01-11,wk inc flu hosp,-1,Central,2025-01-04,quantile,0.75,149
2025-01-11,wk inc flu hosp,-1,Central,2025-01-04,quantile,0.9,171
2025-01-11,wk inc flu hosp,-1,Central,2025-01-04,quantile,0.975,180
2025-01-11,wk inc flu hosp,0,Central,2025-01-11,quantile,0.025,21
2025-01-11,wk inc flu hosp,0,Central,2025-01-11,quantile,0.1,31
2025-01-11,wk inc flu hosp,0,Central,2025-01-11,quantile,0.25,54
2025-01-11,wk inc flu hosp,0,Central,2025-01-11,quantile,0.5,102
2025-01-11,wk inc flu hosp,0,Central,2025-01-11,quantile,0.75,150
2025-01-11,wk inc flu hosp,0,Central,2025-01-11,quantile,0.9,173
2025-01-11,wk inc flu hosp,0,Central,2025-01-11,quantile,0.975,183
2025-01-11,wk inc flu hosp,1,Central,2025-01-18,quantile,0.025,5
2025-01-11,wk inc flu hosp,1,Central,2025-01-18,quantile,0.1,15
2025-01-11,wk inc flu hosp,1,Central,2025-01-18,quantile,0.25,39
2025-01-11,wk inc flu hosp,1,Central,2025-01-18,quantile,0.5,87
2025-01-11,wk inc flu hosp,1,Central,2025-01-18,quantile,0.75,136
2025-01-11,wk inc flu hosp,1,Central,2025-01-18,quantile,0.9,160
2025-01-11,wk inc flu hosp,1,Central,2025-01-18,quantile,0.975,170
2025-01-11,wk inc flu hosp,2,Central,2025-01-25,quantile,0.025,0
2025-01-11,wk inc flu hosp,2,Central,2025-01-25,quantile,0.1,0
2025-01-11,wk inc flu hosp,2,Central,2025-01-25,quantile,0.25,17
2025-01-11,wk inc flu hosp,2,Central,2025-01-25,quantile,0.5,65
2025-01-11,wk inc flu hosp,2,Central,2025-01-25,quantile,0.75,114
2025-01-11,wk inc flu hosp,2,Central,2025-01-25,quantile,0.9,139
2025-01-11,wk inc flu hosp,2,Central,2025-01-25,quantile,0.975,149
2025-01-11,wk inc flu hosp,3,Central,2025-02-01,quantile,0.025,0
2025-01-11,wk inc flu hosp,3,Central,2025-02-01,quantile,0.1,0
2025-01-11,wk inc flu hosp,3,Central,2025-02-01,quantile,0.25,9
2025-01-11,wk inc flu hosp,3,Central,2025-02-01,quantile,0.5,57
2025-01-11,wk inc flu hosp,3,Central,2025-02-01,quantile,0.75,105
2025-01-11,wk inc flu hosp,3,Central,2025-02-01,quantile,0.9,129
2025-01-11,wk inc flu hosp,3,Central,2025-02-01,quantile,0.975,139
2025-01-11,wk inc rsv hosp,-1,Central,2025-01-04,quantile,0.025,19
2025-01-11,wk inc rsv hosp,-1,Central,2025-01-04,quantile,0.1,24
2025-01-11,wk inc rsv hosp,-1,Central,2025-01-04,quantile,0.25,37
2025-01-11,wk inc rsv hosp,-1,Central,2025-01-04,quantile,0.5,63
2025-01-11,wk inc rsv hosp,-1,Central,2025-01-04,quantile,0.75,89
2025-01-11,wk inc rsv hosp,-1,Central,2025-01-04,quantile,0.9,102
2025-01-11,wk inc rsv hosp,-1,Central,2025-01-04,quantile,0.975,108
2025-01-11,wk inc rsv hosp,0,Central,2025-01-11,quantile,0.025,17
2025-01-11,wk inc rsv hosp,0,Central,2025-01-11,quantile,0.1,22
2025-01-11,wk inc rsv hosp,0,Central,2025-01-11,quantile,0.25,34
2025-01-11,wk inc rsv hosp,0,Central,2025-01-11,quantile,0.5,59
2025-01-11,wk inc rsv hosp,0,Central,2025-01-11,quantile,0.75,83
2025-01-11,wk inc rsv hosp,0,Central,2025-01-11,quantile,0.9,95
2025-01-11,wk inc rsv hosp,0,Central,2025-01-11,quantile,0.975,100
2025-01-11,wk inc rsv hosp,1,Central,2025-01-18,quantile,0.025,9
2025-01-11,wk inc rsv hosp,1,Central,2025-01-18,quantile,0.1,15
2025-01-11,wk inc rsv hosp,1,Central,2025-01-18,quantile,0.25,28
2025-01-11,wk inc rsv hosp,1,Central,2025-01-18,quantile,0.5,56
2025-01-11,wk inc rsv hosp,1,Central,2025-01-18,quantile,0.75,83
2025-01-11,wk inc rsv hosp,1,Central,2025-01-18,quantile,0.9,96
2025-01-11,wk inc rsv hosp,1,Central,2025-01-18,quantile,0.975,102
2025-01-11,wk inc rsv hosp,2,Central,2025-01-25,quantile,0.025,0
2025-01-11,wk inc rsv hosp,2,Central,2025-01-25,quantile,0.1,5
2025-01-11,wk inc rsv hosp,2,Central,2025-01-25,quantile,0.25,18
2025-01-11,wk inc rsv hosp,2,Central,2025-01-25,quantile,0.5,43
2025-01-11,wk inc rsv hosp,2,Central,2025-01-25,quantile,0.75,68
2025-01-11,wk inc rsv hosp,2,Central,2025-01-25,quantile,0.9,80
2025-01-11,wk inc rsv hosp,2,Central,2025-01-25,quantile,0.975,85
2025-01-11,wk inc rsv hosp,3,Central,2025-02-01,quantile,0.025,0
2025-01-11,wk inc rsv hosp,3,Central,2025-02-01,quantile,0.1,0
2025-01-11,wk inc rsv hosp,3,Central,2025-02-01,quantile,0.25,11
2025-01-11,wk inc rsv hosp,3,Central,2025-02-01,quantile,0.5,37
2025-01-11,wk inc rsv hosp,3,Central,2025-02-01,quantile,0.75,64
2025-01-11,wk inc rsv hosp,3,Central,2025-02-01,quantile,0.9,77
2025-01-11,wk inc rsv hosp,3,Central,2025-02-01,quantile,0.975,83
2025-01-11,wk inc covid hosp,-1,East,2025-01-04,quantile,0.025,0
2025-01-11,wk inc covid hosp,-1,East,2025-01-04,quantile,0.1,0
2025-01-11,wk inc covid hosp,-1,East,2025-01-04,quantile,0.25,54
2025-01-11,wk inc covid hosp,-1,East,2025-01-04,quantile,0.5,192
2025-01-11,wk inc covid hosp,-1,East,2025-01-04,quantile,0.75,329
2025-01-11,wk inc covid hosp,-1,East,2025-01-04,quantile,0.9,398
2025-01-11,wk inc covid hosp,-1,East,2025-01-04,quantile,0.975,427
2025-01-11,wk inc covid hosp,0,East,2025-01-11,quantile,0.025,0
2025-01-11,wk inc covid hosp,0,East,2025-01-11,quantile,0.1,21
2025-01-11,wk inc covid hosp,0,East,2025-01-11,quantile,0.25,90
2025-01-11,wk inc covid hosp,0,East,2025-01-11,quantile,0.5,229
