reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2024-12-07,wk inc covid hosp,-1,Central,2024-11-30,quantile,0.025,42
2024-12-07,wk inc covid hosp,-1,Central,2024-11-30,quantile,0.1,46
2024-12-07,wk inc covid hosp,-1,Central,2024-11-30,quantile,0.25,54
2024-12-07,wk inc covid hosp,-1,Central,2024-11-30,quantile,0.5,84
2024-12-07,wk inc covid hosp,-1,Central,2024-11-30,quantile,0.75,109
2024-12-07,wk inc covid hosp,-1,Central,2024-11-30,quantile,0.9,165
2024-12-07,wk inc covid hosp,-1,Central,2024-11-30,quantile,0.975,206
2024-12-07,wk inc covid hosp,0,Central,2024-12-07,quantile,0.025,3
2024-12-07,wk inc covid hosp,0,Central,2024-12-07,quantile,0.1,10
2024-12-07,wk inc covid hosp,0,Central,2024-12-07,quantile,0.25,43
2024-12-07,wk inc covid hosp,0,Central,2024-12-07,quantile,0.5,121
2024-12-07,wk inc covid hosp,0,Central,2024-12-07,quantile,0.75,156
2024-12-07,wk inc covid hosp,0,Central,2024-12-07,quantile,0.9,190
2024-12-07,wk inc covid hosp,0,Central,2024-12-07,quantile,0.975,210
2024-12-07,wk inc covid hosp,1,Central,2024-12-14,quantile,0.025,6
2024-12-07,wk inc covid hosp,1,Central,2024-12-14,quantile,0.1,25
2024-12-07,wk inc covid hosp,1,Central,2024-12-14,quantile,0.25,57
2024-12-07,wk inc covid hosp,1,Central,2024-12-14,quantile,0.5,89
2024-12-07,wk inc covid hosp,1,Central,2024-12-14,quantile,0.75,133
2024-12-07,wk inc covid hosp,1,Central,2024-12-14,quantile,0.9,194
2024-12-07,wk inc covid hosp,1,Central,2024-12-14,quantile,0.975,232
2024-12-07,wk inc covid hosp,2,Central,2024-12-21,quantile,0.025,41
2024-12-07,wk inc covid hosp,2,Central,2024-12-21,quantile,0.1,50
2024-12-07,wk inc covid hosp,2,Central,2024-12-21,quantile,0.25,65
2024-12-07,wk inc covid hosp,2,Central,2024-12-21,quantile,0.5,188
2024-12-07,wk inc covid hosp,2,Central,2024-12-21,quantile,0.75,376
2024-12-07,wk inc covid hosp,2,Central,2024-12-21,quantile,0.9,421
2024-12-07,wk inc covid hosp,2,Central,2024-12-21,quantile,0.975,435
2024-12-07,wk inc covid hosp,3,Central,2024-12-28,quantile,0.025,45
2024-12-07,wk inc covid hosp,3,Central,2024-12-28,quantile,0.1,96
2024-12-07,wk inc covid hosp,3,Central,2024-12-28,quantile,0.25,186
2024-12-07,wk inc covid hosp,3,Central,2024-12-28,quantile,0.5,260
2024-12-07,wk inc covid hosp,3,Central,2024-12-28,quantile,0.75,292
2024-12-07,wk inc covid hosp,3,Central,2024-12-28,quantile,0.9,309
2024-12-07,wk inc covid hosp,3,Central,2024-12-28,quantile,0.975,316
2024-12-07,wk inc flu hosp,-1,Central,2024-11-30,quantile,0.025,49
2024-12-07,wk inc flu hosp,-1,Central,2024-11-30,quantile,0.1,50
2024-12-07,wk inc flu hosp,-1,Central,2024-11-30,quantile,0.25,52
2024-12-07,wk inc flu hosp,-1,Central,2024-11-30,quantile,0.5,58
2024-12-07,wk inc flu hosp,-1,Central,2024-11-30,quantile,0.75,60
2024-12-07,wk inc flu hosp,-1,Central,2024-11-30,quantile,0.9,72
2024-12-07,wk inc flu hosp,-1,Central,2024-11-30,quantile,0.975,81
2024-12-07,wk inc flu hosp,0,Central,2024-12-07,quantile,0.025,49
2024-12-07,wk inc flu hosp,0,Central,2024-12-07,quantile,0.1,53
2024-12-07,wk inc flu hosp,0,Central,2024-12-07,quantile,0.25,59
2024-12-07,wk inc flu hosp,0,Central,2024-12-07,quantile,0.5,67
2024-12-07,wk inc flu hosp,0,Central,2024-12-07,quantile,0.75,79
2024-12-07,wk inc flu hosp,0,Central,2024-12-07,quantile,0.9,87
2024-12-07,wk inc flu hosp,0,Central,2024-12-07,quantile,0.975,92
2024-12-07,wk inc flu hosp,1,Central,2024-12-14,quantile,0.025,43
2024-12-07,wk inc flu hosp,1,Central,2024-12-14,quantile,0.1,50
2024-12-07,wk inc flu hosp,1,Central,2024-12-14,quantile,0.25,61
2024-12-07,wk inc flu hosp,1,Central,2024-12-14,quantile,0.5,69
2024-12-07,wk inc flu hosp,1,Central,2024-12-14,quantile,0.75,95
2024-12-07,wk inc flu hosp,1,Central,2024-12-14,quantile,0.9,105
2024-12-07,wk inc flu hosp,1,Central,2024-12-14,quantile,0.975,106
2024-12-07,wk inc flu hosp,2,Central,2024-12-21,quantile,0.025,55
2024-12-07,wk inc flu hosp,2,Central,2024-12-21,quantile,0.1,60
2024-12-07,wk inc flu hosp,2,Central,2024-12-21,quantile,0.25,68
2024-12-07,wk inc flu hosp,2,Central,2024-12-21,quantile,0.5,79
2024-12-07,wk inc flu hosp,2,Central,2024-12-21,quantile,0.75,93
2024-12-07,wk inc flu hosp,2,Central,2024-12-21,quantile,0.9,95
2024-12-07,wk inc flu hosp,2,Central,2024-12-21,quantile,0.975,95
2024-12-07,wk inc flu hosp,3,Central,2024-12-28,quantile,0.025,64
2024-12-07,wk inc flu hosp,3,Central,2024-12-28,quantile,0.1,64
2024-12-07,wk inc flu hosp,3,Central,2024-12-28,quantile,0.25,69
2024-12-07,wk inc flu hosp,3,Central,2024-12-28,quantile,0.5,83
2024-12-07,wk inc flu hosp,3,Central,2024-12-28,quantile,0.75,98
2024-12-07,wk inc flu hosp,3,Central,2024-12-28,quantile,0.9,115
2024-12-07,wk inc flu hosp,3,Central,2024-12-28,quantile,0.975,124
2024-12-07,wk inc rsv hosp,-1,Central,2024-11-30,quantile,0.025,34
2024-12-07,wk inc rsv hosp,-1,Central,2024-11-30,quantile,0.1,35
2024-12-07,wk inc rsv hosp,-1,Central,2024-11-30,quantile,0.25,37
2024-12-07,wk inc rsv hosp,-1,Central,2024-11-30,quantile,0.5,39
2024-12-07,wk inc rsv hosp,-1,Central,2024-11-30,quantile,0.75,41
2024-12-07,wk inc rsv hosp,-1,Central,2024-11-30,quantile,0.9,44
2024-12-07,wk inc rsv hosp,-1,Central,2024-11-30,quantile,0.975,46
2024-12-07,wk inc rsv hosp,0,Central,2024-12-07,quantile,0.025,31
2024-12-07,wk inc rsv hosp,0,Central,2024-12-07,quantile,0.1,32
2024-12-07,wk inc rsv hosp,0,Central,2024-12-07,quantile,0.25,35
2024-12-07,wk inc rsv hosp,0,Central,2024-12-07,quantile,0.5,38
2024-12-07,wk inc rsv hosp,0,Central,2024-12-07,quantile,0.75,43
2024-12-07,wk inc rsv hosp,0,Central,2024-12-07,quantile,0.9,49
2024-12-07,wk inc rsv hosp,0,Central,2024-12-07,quantile,0.975,52
2024-12-07,wk inc rsv hosp,1,Central,2024-12-14,quantile,0.025,28
2024-12-07,wk inc rsv hosp,1,Central,2024-12-14,quantile,0.1,29
2024-12-07,wk inc rsv hosp,1,Central,2024-12-14,quantile,0.25,32
2024-12-07,wk inc rsv hosp,1,Central,2024-12-14,quantile,0.5,33
2024-12-07,wk inc rsv hosp,1,Central,2024-12-14,quantile,0.75,37
2024-12-07,wk inc rsv hosp,1,Central,2024-12-14,quantile,0.9,43
2024-12-07,wk inc rsv hosp,1,Central,2024-12-14,quantile,0.975,47
2024-12-07,wk inc rsv hosp,2,Central,2024-12-21,quantile,0.025,28
2024-12-07,wk inc rsv hosp,2,Central,2024-12-21,quantile,0.1,28
2024-12-07,wk inc rsv hosp,2,Central,2024-12-21,quantile,0.25,28
2024-12-07,wk inc rsv hosp,2,Central,2024-12-21,quantile,0.5,32
2024-12-07,wk inc rsv hosp,2,Central,2024-12-21,quantile,0.75,34
2024-12-07,wk inc rsv hosp,2,Central,2024-12-21,quantile,0.9,35
