reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-04-25,wk inc covid hosp,-1,Central,2026-04-18,quantile,0.025,0
2026-04-25,wk inc covid hosp,-1,Central,2026-04-18,quantile,0.1,0
2026-04-25,wk inc covid hosp,-1,Central,2026-04-18,quantile,0.25,0
2026-04-25,wk inc covid hosp,-1,Central,2026-04-18,quantile,0.5,31
2026-04-25,wk inc covid hosp,-1,Central,2026-04-18,quantile,0.75,89
2026-04-25,wk inc covid hosp,-1,Central,2026-04-18,quantile,0.9,118
2026-04-25,wk inc covid hosp,-1,Central,2026-04-18,quantile,0.975,130
2026-04-25,wk inc covid hosp,0,Central,2026-04-25,quantile,0.025,0
2026-04-25,wk inc covid hosp,0,Central,2026-04-25,quantile,0.1,0
2026-04-25,wk inc covid hosp,0,Central,2026-04-25,quantile,0.25,0
2026-04-25,wk inc covid hosp,0,Central,2026-04-25,quantile,0.5,37
2026-04-25,wk inc covid hosp,0,Central,2026-04-25,quantile,0.75,94
2026-04-25,wk inc covid hosp,0,Central,2026-04-25,quantile,0.9,123
2026-04-25,wk inc covid hosp,0,Central,2026-04-25,quantile,0.975,135
2026-04-25,wk inc covid hosp,1,Central,2026-05-02,quantile,0.025,0
2026-04-25,wk inc covid hosp,1,Central,2026-05-02,quantile,0.1,0
2026-04-25,wk inc covid hosp,1,Central,2026-05-02,quantile,0.25,0
2026-04-25,wk inc covid hosp,1,Central,2026-05-02,quantile,0.5,35
2026-04-25,wk inc covid hosp,1,Central,2026-05-02,quantile,0.75,92
2026-04-25,wk inc covid hosp,1,Central,2026-05-02,quantile,0.9,120
2026-04-25,wk inc covid hosp,1,Central,2026-05-02,quantile,0.975,131
2026-04-25,wk inc covid hosp,2,Central,2026-05-09,quantile,0.025,0
2026-04-25,wk inc covid hosp,2,Central,2026-05-09,quantile,0.1,0
2026-04-25,wk inc covid hosp,2,Central,2026-05-09,quantile,0.25,0
2026-04-25,wk inc covid hosp,2,Central,2026-05-09,quantile,0.5,27
2026-04-25,wk inc covid hosp,2,Central,2026-05-09,quantile,0.75,80
2026-04-25,wk inc covid hosp,2,Central,2026-05-09,quantile,0.9,106
2026-04-25,wk inc covid hosp,2,Central,2026-05-09,quantile,0.975,117
2026-04-25,wk inc covid hosp,3,Central,2026-05-16,quantile,0.025,0
2026-04-25,wk inc covid hosp,3,Central,2026-05-16,quantile,0.1,0
2026-04-25,wk inc covid hosp,3,Central,2026-05-16,quantile,0.25,0
2026-04-25,wk inc covid hosp,3,Central,2026-05-16,quantile,0.5,16
2026-04-25,wk inc covid hosp,3,Central,2026-05-16,quantile,0.75,70
2026-04-25,wk inc covid hosp,3,Central,2026-05-16,quantile,0.9,97
2026-04-25,wk inc covid hosp,3,Central,2026-05-16,quantile,0.975,108
2026-04-25,wk inc flu hosp,-1,Central,2026-04-18,quantile,0.025,0
2026-04-25,wk inc flu hosp,-1,Central,2026-04-18,quantile,0.1,0
