reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-01-18,wk inc covid hosp,-1,2025-01-11,East,quantile,0.025,187
2025-01-18,wk inc covid hosp,-1,2025-01-11,East,quantile,0.1,204
2025-01-18,wk inc covid hosp,-1,2025-01-11,East,quantile,0.25,218
2025-01-18,wk inc covid hosp,-1,2025-01-11,East,quantile,0.5,234
2025-01-18,wk inc covid hosp,-1,2025-01-11,East,quantile,0.75,249
2025-01-18,wk inc covid hosp,-1,2025-01-11,East,quantile,0.9,263
2025-01-18,wk inc covid hosp,-1,2025-01-11,East,quantile,0.975,278
2025-01-18,wk inc covid hosp,0,2025-01-18,East,quantile,0.025,0
2025-01-18,wk inc covid hosp,0,2025-01-18,East,quantile,0.1,94
2025-01-18,wk inc covid hosp,0,2025-01-18,East,quantile,0.25,167
2025-01-18,wk inc covid hosp,0,2025-01-18,East,quantile,0.5,228
2025-01-18,wk inc covid hosp,0,2025-01-18,East,quantile,0.75,286
2025-01-18,wk inc covid hosp,0,2025-01-18,East,quantile,0.9,358
2025-01-18,wk inc covid hosp,0,2025-01-18,East,quantile,0.975,492
2025-01-18,wk inc covid hosp,1,2025-01-25,East,quantile,0.025,0
2025-01-18,wk inc covid hosp,1,2025-01-25,East,quantile,0.1,0
2025-01-18,wk inc covid hosp,1,2025-01-25,East,quantile,0.25,120
2025-01-18,wk inc covid hosp,1,2025-01-25,East,quantile,0.5,238
2025-01-18,wk inc covid hosp,1,2025-01-25,East,quantile,0.75,308
2025-01-18,wk inc covid hosp,1,2025-01-25,East,quantile,0.9,374
2025-01-18,wk inc covid hosp,1,2025-01-25,East,quantile,0.975,504
2025-01-18,wk inc covid hosp,2,2025-02-01,East,quantile,0.025,0
2025-01-18,wk inc covid hosp,2,2025-02-01,East,quantile,0.1,0
2025-01-18,wk inc covid hosp,2,2025-02-01,East,quantile,0.25,111
2025-01-18,wk inc covid hosp,2,2025-02-01,East,quantile,0.5,286
2025-01-18,wk inc covid hosp,2,2025-02-01,East,quantile,0.75,384
2025-01-18,wk inc covid hosp,2,2025-02-01,East,quantile,0.9,513
2025-01-18,wk inc covid hosp,2,2025-02-01,East,quantile,0.975,1221
2025-01-18,wk inc covid hosp,3,2025-02-08,East,quantile,0.025,0
2025-01-18,wk inc covid hosp,3,2025-02-08,East,quantile,0.1,0
2025-01-18,wk inc covid hosp,3,2025-02-08,East,quantile,0.25,16
2025-01-18,wk inc covid hosp,3,2025-02-08,East,quantile,0.5,305
2025-01-18,wk inc covid hosp,3,2025-02-08,East,quantile,0.75,415
2025-01-18,wk inc covid hosp,3,2025-02-08,East,quantile,0.9,563
2025-01-18,wk inc covid hosp,3,2025-02-08,East,quantile,0.975,1067
2025-01-18,wk inc covid hosp,-1,2025-01-11,North East,quantile,0.025,19
2025-01-18,wk inc covid hosp,-1,2025-01-11,North East,quantile,0.1,25
2025-01-18,wk inc covid hosp,-1,2025-01-11,North East,quantile,0.25,31
2025-01-18,wk inc covid hosp,-1,2025-01-11,North East,quantile,0.5,38
2025-01-18,wk inc covid hosp,-1,2025-01-11,North East,quantile,0.75,45
2025-01-18,wk inc covid hosp,-1,2025-01-11,North East,quantile,0.9,50
2025-01-18,wk inc covid hosp,-1,2025-01-11,North East,quantile,0.975,57
2025-01-18,wk inc covid hosp,0,2025-01-18,North East,quantile,0.025,0
2025-01-18,wk inc covid hosp,0,2025-01-18,North East,quantile,0.1,0
2025-01-18,wk inc covid hosp,0,2025-01-18,North East,quantile,0.25,27
2025-01-18,wk inc covid hosp,0,2025-01-18,North East,quantile,0.5,49
2025-01-18,wk inc covid hosp,0,2025-01-18,North East,quantile,0.75,71
2025-01-18,wk inc covid hosp,0,2025-01-18,North East,quantile,0.9,97
2025-01-18,wk inc covid hosp,0,2025-01-18,North East,quantile,0.975,151
2025-01-18,wk inc covid hosp,1,2025-01-25,North East,quantile,0.025,0
2025-01-18,wk inc covid hosp,1,2025-01-25,North East,quantile,0.1,0
2025-01-18,wk inc covid hosp,1,2025-01-25,North East,quantile,0.25,13
2025-01-18,wk inc covid hosp,1,2025-01-25,North East,quantile,0.5,45
2025-01-18,wk inc covid hosp,1,2025-01-25,North East,quantile,0.75,68
2025-01-18,wk inc covid hosp,1,2025-01-25,North East,quantile,0.9,98
2025-01-18,wk inc covid hosp,1,2025-01-25,North East,quantile,0.975,170
2025-01-18,wk inc covid hosp,2,2025-02-01,North East,quantile,0.025,0
2025-01-18,wk inc covid hosp,2,2025-02-01,North East,quantile,0.1,0
2025-01-18,wk inc covid hosp,2,2025-02-01,North East,quantile,0.25,14
2025-01-18,wk inc covid hosp,2,2025-02-01,North East,quantile,0.5,47
2025-01-18,wk inc covid hosp,2,2025-02-01,North East,quantile,0.75,70
2025-01-18,wk inc covid hosp,2,2025-02-01,North East,quantile,0.9,125
2025-01-18,wk inc covid hosp,2,2025-02-01,North East,quantile,0.975,484
2025-01-18,wk inc covid hosp,3,2025-02-08,North East,quantile,0.025,0
2025-01-18,wk inc covid hosp,3,2025-02-08,North East,quantile,0.1,0
2025-01-18,wk inc covid hosp,3,2025-02-08,North East,quantile,0.25,0
2025-01-18,wk inc covid hosp,3,2025-02-08,North East,quantile,0.5,36
2025-01-18,wk inc covid hosp,3,2025-02-08,North East,quantile,0.75,62
2025-01-18,wk inc covid hosp,3,2025-02-08,North East,quantile,0.9,96
2025-01-18,wk inc covid hosp,3,2025-02-08,North East,quantile,0.975,309
2025-01-18,wk inc covid hosp,-1,2025-01-11,North West,quantile,0.025,17
2025-01-18,wk inc covid hosp,-1,2025-01-11,North West,quantile,0.1,21
2025-01-18,wk inc covid hosp,-1,2025-01-11,North West,quantile,0.25,24
2025-01-18,wk inc covid hosp,-1,2025-01-11,North West,quantile,0.5,28
2025-01-18,wk inc covid hosp,-1,2025-01-11,North West,quantile,0.75,32
2025-01-18,wk inc covid hosp,-1,2025-01-11,North West,quantile,0.9,35
2025-01-18,wk inc covid hosp,-1,2025-01-11,North West,quantile,0.975,38
2025-01-18,wk inc covid hosp,0,2025-01-18,North West,quantile,0.025,0
2025-01-18,wk inc covid hosp,0,2025-01-18,North West,quantile,0.1,5
2025-01-18,wk inc covid hosp,0,2025-01-18,North West,quantile,0.25,16
2025-01-18,wk inc covid hosp,0,2025-01-18,North West,quantile,0.5,25
2025-01-18,wk inc covid hosp,0,2025-01-18,North West,quantile,0.75,35
2025-01-18,wk inc covid hosp,0,2025-01-18,North West,quantile,0.9,47
2025-01-18,wk inc covid hosp,0,2025-01-18,North West,quantile,0.975,70
2025-01-18,wk inc covid hosp,1,2025-01-25,North West,quantile,0.025,0
2025-01-18,wk inc covid hosp,1,2025-01-25,North West,quantile,0.1,0
2025-01-18,wk inc covid hosp,1,2025-01-25,North West,quantile,0.25,13
2025-01-18,wk inc covid hosp,1,2025-01-25,North West,quantile,0.5,24
2025-01-18,wk inc covid hosp,1,2025-01-25,North West,quantile,0.75,38
2025-01-18,wk inc covid hosp,1,2025-01-25,North West,quantile,0.9,62
2025-01-18,wk inc covid hosp,1,2025-01-25,North West,quantile,0.975,138
2025-01-18,wk inc covid hosp,2,2025-02-01,North West,quantile,0.025,0
2025-01-18,wk inc covid hosp,2,2025-02-01,North West,quantile,0.1,0
2025-01-18,wk inc covid hosp,2,2025-02-01,North West,quantile,0.25,12
2025-01-18,wk inc covid hosp,2,2025-02-01,North West,quantile,0.5,25
2025-01-18,wk inc covid hosp,2,2025-02-01,North West,quantile,0.75,39
2025-01-18,wk inc covid hosp,2,2025-02-01,North West,quantile,0.9,77
2025-01-18,wk inc covid hosp,2,2025-02-01,North West,quantile,0.975,289
2025-01-18,wk inc covid hosp,3,2025-02-08,North West,quantile,0.025,0
2025-01-18,wk inc covid hosp,3,2025-02-08,North West,quantile,0.1,0
2025-01-18,wk inc covid hosp,3,2025-02-08,North West,quantile,0.25,11
2025-01-18,wk inc covid hosp,3,2025-02-08,North West,quantile,0.5,29
2025-01-18,wk inc covid hosp,3,2025-02-08,North West,quantile,0.75,46
2025-01-18,wk inc covid hosp,3,2025-02-08,North West,quantile,0.9,122
2025-01-18,wk inc covid hosp,3,2025-02-08,North West,quantile,0.975,919
2025-01-18,wk inc covid hosp,-1,2025-01-11,Ontario,quantile,0.025,874
2025-01-18,wk inc covid hosp,-1,2025-01-11,Ontario,quantile,0.1,926
2025-01-18,wk inc covid hosp,-1,2025-01-11,Ontario,quantile,0.25,972
2025-01-18,wk inc covid hosp,-1,2025-01-11,Ontario,quantile,0.5,1022
2025-01-18,wk inc covid hosp,-1,2025-01-11,Ontario,quantile,0.75,1072
2025-01-18,wk inc covid hosp,-1,2025-01-11,Ontario,quantile,0.9,1116
2025-01-18,wk inc covid hosp,-1,2025-01-11,Ontario,quantile,0.975,1164
2025-01-18,wk inc covid hosp,0,2025-01-18,Ontario,quantile,0.025,224
2025-01-18,wk inc covid hosp,0,2025-01-18,Ontario,quantile,0.1,626
2025-01-18,wk inc covid hosp,0,2025-01-18,Ontario,quantile,0.25,853
2025-01-18,wk inc covid hosp,0,2025-01-18,Ontario,quantile,0.5,1041
2025-01-18,wk inc covid hosp,0,2025-01-18,Ontario,quantile,0.75,1226
