reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-08,wk inc covid hosp,-1,2025-03-01,East,quantile,0.025,9
2025-03-08,wk inc covid hosp,-1,2025-03-01,East,quantile,0.1,27
2025-03-08,wk inc covid hosp,-1,2025-03-01,East,quantile,0.25,42
2025-03-08,wk inc covid hosp,-1,2025-03-01,East,quantile,0.5,60
2025-03-08,wk inc covid hosp,-1,2025-03-01,East,quantile,0.75,77
2025-03-08,wk inc covid hosp,-1,2025-03-01,East,quantile,0.9,92
2025-03-08,wk inc covid hosp,-1,2025-03-01,East,quantile,0.975,109
2025-03-08,wk inc covid hosp,0,2025-03-08,East,quantile,0.025,17
2025-03-08,wk inc covid hosp,0,2025-03-08,East,quantile,0.1,39
2025-03-08,wk inc covid hosp,0,2025-03-08,East,quantile,0.25,52
2025-03-08,wk inc covid hosp,0,2025-03-08,East,quantile,0.5,66
2025-03-08,wk inc covid hosp,0,2025-03-08,East,quantile,0.75,80
2025-03-08,wk inc covid hosp,0,2025-03-08,East,quantile,0.9,94
2025-03-08,wk inc covid hosp,0,2025-03-08,East,quantile,0.975,116
2025-03-08,wk inc covid hosp,1,2025-03-15,East,quantile,0.025,10
2025-03-08,wk inc covid hosp,1,2025-03-15,East,quantile,0.1,31
2025-03-08,wk inc covid hosp,1,2025-03-15,East,quantile,0.25,44
2025-03-08,wk inc covid hosp,1,2025-03-15,East,quantile,0.5,58
2025-03-08,wk inc covid hosp,1,2025-03-15,East,quantile,0.75,71
2025-03-08,wk inc covid hosp,1,2025-03-15,East,quantile,0.9,85
2025-03-08,wk inc covid hosp,1,2025-03-15,East,quantile,0.975,105
2025-03-08,wk inc covid hosp,2,2025-03-22,East,quantile,0.025,1
2025-03-08,wk inc covid hosp,2,2025-03-22,East,quantile,0.1,25
2025-03-08,wk inc covid hosp,2,2025-03-22,East,quantile,0.25,38
2025-03-08,wk inc covid hosp,2,2025-03-22,East,quantile,0.5,50
2025-03-08,wk inc covid hosp,2,2025-03-22,East,quantile,0.75,62
2025-03-08,wk inc covid hosp,2,2025-03-22,East,quantile,0.9,75
2025-03-08,wk inc covid hosp,2,2025-03-22,East,quantile,0.975,101
2025-03-08,wk inc covid hosp,3,2025-03-29,East,quantile,0.025,0
2025-03-08,wk inc covid hosp,3,2025-03-29,East,quantile,0.1,15
2025-03-08,wk inc covid hosp,3,2025-03-29,East,quantile,0.25,29
2025-03-08,wk inc covid hosp,3,2025-03-29,East,quantile,0.5,42
2025-03-08,wk inc covid hosp,3,2025-03-29,East,quantile,0.75,54
2025-03-08,wk inc covid hosp,3,2025-03-29,East,quantile,0.9,68
2025-03-08,wk inc covid hosp,3,2025-03-29,East,quantile,0.975,96
2025-03-08,wk inc covid hosp,-1,2025-03-01,North East,quantile,0.025,6
2025-03-08,wk inc covid hosp,-1,2025-03-01,North East,quantile,0.1,12
2025-03-08,wk inc covid hosp,-1,2025-03-01,North East,quantile,0.25,17
2025-03-08,wk inc covid hosp,-1,2025-03-01,North East,quantile,0.5,23
2025-03-08,wk inc covid hosp,-1,2025-03-01,North East,quantile,0.75,29
2025-03-08,wk inc covid hosp,-1,2025-03-01,North East,quantile,0.9,34
2025-03-08,wk inc covid hosp,-1,2025-03-01,North East,quantile,0.975,40
2025-03-08,wk inc covid hosp,0,2025-03-08,North East,quantile,0.025,0
2025-03-08,wk inc covid hosp,0,2025-03-08,North East,quantile,0.1,4
2025-03-08,wk inc covid hosp,0,2025-03-08,North East,quantile,0.25,9
2025-03-08,wk inc covid hosp,0,2025-03-08,North East,quantile,0.5,14
2025-03-08,wk inc covid hosp,0,2025-03-08,North East,quantile,0.75,19
2025-03-08,wk inc covid hosp,0,2025-03-08,North East,quantile,0.9,24
2025-03-08,wk inc covid hosp,0,2025-03-08,North East,quantile,0.975,31
2025-03-08,wk inc covid hosp,1,2025-03-15,North East,quantile,0.025,0
2025-03-08,wk inc covid hosp,1,2025-03-15,North East,quantile,0.1,4
2025-03-08,wk inc covid hosp,1,2025-03-15,North East,quantile,0.25,9
2025-03-08,wk inc covid hosp,1,2025-03-15,North East,quantile,0.5,14
2025-03-08,wk inc covid hosp,1,2025-03-15,North East,quantile,0.75,18
2025-03-08,wk inc covid hosp,1,2025-03-15,North East,quantile,0.9,24
2025-03-08,wk inc covid hosp,1,2025-03-15,North East,quantile,0.975,33
2025-03-08,wk inc covid hosp,2,2025-03-22,North East,quantile,0.025,0
2025-03-08,wk inc covid hosp,2,2025-03-22,North East,quantile,0.1,6
2025-03-08,wk inc covid hosp,2,2025-03-22,North East,quantile,0.25,10
2025-03-08,wk inc covid hosp,2,2025-03-22,North East,quantile,0.5,14
2025-03-08,wk inc covid hosp,2,2025-03-22,North East,quantile,0.75,19
2025-03-08,wk inc covid hosp,2,2025-03-22,North East,quantile,0.9,24
2025-03-08,wk inc covid hosp,2,2025-03-22,North East,quantile,0.975,33
2025-03-08,wk inc covid hosp,3,2025-03-29,North East,quantile,0.025,0
2025-03-08,wk inc covid hosp,3,2025-03-29,North East,quantile,0.1,4
2025-03-08,wk inc covid hosp,3,2025-03-29,North East,quantile,0.25,8
2025-03-08,wk inc covid hosp,3,2025-03-29,North East,quantile,0.5,12
2025-03-08,wk inc covid hosp,3,2025-03-29,North East,quantile,0.75,16
2025-03-08,wk inc covid hosp,3,2025-03-29,North East,quantile,0.9,22
2025-03-08,wk inc covid hosp,3,2025-03-29,North East,quantile,0.975,33
2025-03-08,wk inc covid hosp,-1,2025-03-01,North West,quantile,0.025,0
2025-03-08,wk inc covid hosp,-1,2025-03-01,North West,quantile,0.1,0
2025-03-08,wk inc covid hosp,-1,2025-03-01,North West,quantile,0.25,1
2025-03-08,wk inc covid hosp,-1,2025-03-01,North West,quantile,0.5,5
2025-03-08,wk inc covid hosp,-1,2025-03-01,North West,quantile,0.75,9
2025-03-08,wk inc covid hosp,-1,2025-03-01,North West,quantile,0.9,12
2025-03-08,wk inc covid hosp,-1,2025-03-01,North West,quantile,0.975,16
2025-03-08,wk inc covid hosp,0,2025-03-08,North West,quantile,0.025,0
2025-03-08,wk inc covid hosp,0,2025-03-08,North West,quantile,0.1,0
2025-03-08,wk inc covid hosp,0,2025-03-08,North West,quantile,0.25,1
2025-03-08,wk inc covid hosp,0,2025-03-08,North West,quantile,0.5,4
2025-03-08,wk inc covid hosp,0,2025-03-08,North West,quantile,0.75,7
2025-03-08,wk inc covid hosp,0,2025-03-08,North West,quantile,0.9,10
2025-03-08,wk inc covid hosp,0,2025-03-08,North West,quantile,0.975,15
2025-03-08,wk inc covid hosp,1,2025-03-15,North West,quantile,0.025,0
2025-03-08,wk inc covid hosp,1,2025-03-15,North West,quantile,0.1,0
2025-03-08,wk inc covid hosp,1,2025-03-15,North West,quantile,0.25,2
2025-03-08,wk inc covid hosp,1,2025-03-15,North West,quantile,0.5,5
2025-03-08,wk inc covid hosp,1,2025-03-15,North West,quantile,0.75,7
2025-03-08,wk inc covid hosp,1,2025-03-15,North West,quantile,0.9,10
2025-03-08,wk inc covid hosp,1,2025-03-15,North West,quantile,0.975,15
2025-03-08,wk inc covid hosp,2,2025-03-22,North West,quantile,0.025,0
2025-03-08,wk inc covid hosp,2,2025-03-22,North West,quantile,0.1,0
2025-03-08,wk inc covid hosp,2,2025-03-22,North West,quantile,0.25,2
2025-03-08,wk inc covid hosp,2,2025-03-22,North West,quantile,0.5,4
2025-03-08,wk inc covid hosp,2,2025-03-22,North West,quantile,0.75,6
2025-03-08,wk inc covid hosp,2,2025-03-22,North West,quantile,0.9,9
2025-03-08,wk inc covid hosp,2,2025-03-22,North West,quantile,0.975,15
2025-03-08,wk inc covid hosp,3,2025-03-29,North West,quantile,0.025,0
2025-03-08,wk inc covid hosp,3,2025-03-29,North West,quantile,0.1,0
2025-03-08,wk inc covid hosp,3,2025-03-29,North West,quantile,0.25,1
2025-03-08,wk inc covid hosp,3,2025-03-29,North West,quantile,0.5,3
2025-03-08,wk inc covid hosp,3,2025-03-29,North West,quantile,0.75,6
2025-03-08,wk inc covid hosp,3,2025-03-29,North West,quantile,0.9,9
2025-03-08,wk inc covid hosp,3,2025-03-29,North West,quantile,0.975,16
2025-03-08,wk inc covid hosp,-1,2025-03-01,Ontario,quantile,0.025,174
2025-03-08,wk inc covid hosp,-1,2025-03-01,Ontario,quantile,0.1,237
2025-03-08,wk inc covid hosp,-1,2025-03-01,Ontario,quantile,0.25,289
2025-03-08,wk inc covid hosp,-1,2025-03-01,Ontario,quantile,0.5,348
2025-03-08,wk inc covid hosp,-1,2025-03-01,Ontario,quantile,0.75,407
2025-03-08,wk inc covid hosp,-1,2025-03-01,Ontario,quantile,0.9,459
2025-03-08,wk inc covid hosp,-1,2025-03-01,Ontario,quantile,0.975,518
2025-03-08,wk inc covid hosp,0,2025-03-08,Ontario,quantile,0.025,134
2025-03-08,wk inc covid hosp,0,2025-03-08,Ontario,quantile,0.1,217
2025-03-08,wk inc covid hosp,0,2025-03-08,Ontario,quantile,0.25,271
2025-03-08,wk inc covid hosp,0,2025-03-08,Ontario,quantile,0.5,329
2025-03-08,wk inc covid hosp,0,2025-03-08,Ontario,quantile,0.75,387
2025-03-08,wk inc covid hosp,0,2025-03-08,Ontario,quantile,0.9,459
2025-03-08,wk inc covid hosp,0,2025-03-08,Ontario,quantile,0.975,555
2025-03-08,wk inc covid hosp,1,2025-03-15,Ontario,quantile,0.025,71
2025-03-08,wk inc covid hosp,1,2025-03-15,Ontario,quantile,0.1,185
2025-03-08,wk inc covid hosp,1,2025-03-15,Ontario,quantile,0.25,247
2025-03-08,wk inc covid hosp,1,2025-03-15,Ontario,quantile,0.5,306
2025-03-08,wk inc covid hosp,1,2025-03-15,Ontario,quantile,0.75,370
2025-03-08,wk inc covid hosp,1,2025-03-15,Ontario,quantile,0.9,439
2025-03-08,wk inc covid hosp,1,2025-03-15,Ontario,quantile,0.975,542
2025-03-08,wk inc covid hosp,2,2025-03-22,Ontario,quantile,0.025,47
2025-03-08,wk inc covid hosp,2,2025-03-22,Ontario,quantile,0.1,151
2025-03-08,wk inc covid hosp,2,2025-03-22,Ontario,quantile,0.25,210
2025-03-08,wk inc covid hosp,2,2025-03-22,Ontario,quantile,0.5,266
2025-03-08,wk inc covid hosp,2,2025-03-22,Ontario,quantile,0.75,332
2025-03-08,wk inc covid hosp,2,2025-03-22,Ontario,quantile,0.9,411
2025-03-08,wk inc covid hosp,2,2025-03-22,Ontario,quantile,0.975,572
2025-03-08,wk inc covid hosp,3,2025-03-29,Ontario,quantile,0.025,0
2025-03-08,wk inc covid hosp,3,2025-03-29,Ontario,quantile,0.1,94
2025-03-08,wk inc covid hosp,3,2025-03-29,Ontario,quantile,0.25,164
2025-03-08,wk inc covid hosp,3,2025-03-29,Ontario,quantile,0.5,224
2025-03-08,wk inc covid hosp,3,2025-03-29,Ontario,quantile,0.75,286
2025-03-08,wk inc covid hosp,3,2025-03-29,Ontario,quantile,0.9,361
2025-03-08,wk inc covid hosp,3,2025-03-29,Ontario,quantile,0.975,505
