reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-06,wk inc covid hosp,-1,2025-11-29,Central,quantile,0.025,18
2025-12-06,wk inc covid hosp,-1,2025-11-29,Central,quantile,0.1,28
2025-12-06,wk inc covid hosp,-1,2025-11-29,Central,quantile,0.25,36
2025-12-06,wk inc covid hosp,-1,2025-11-29,Central,quantile,0.5,44
2025-12-06,wk inc covid hosp,-1,2025-11-29,Central,quantile,0.75,52
2025-12-06,wk inc covid hosp,-1,2025-11-29,Central,quantile,0.9,59
2025-12-06,wk inc covid hosp,-1,2025-11-29,Central,quantile,0.975,68
2025-12-06,wk inc covid hosp,0,2025-12-06,Central,quantile,0.025,21
2025-12-06,wk inc covid hosp,0,2025-12-06,Central,quantile,0.1,28
2025-12-06,wk inc covid hosp,0,2025-12-06,Central,quantile,0.25,34
2025-12-06,wk inc covid hosp,0,2025-12-06,Central,quantile,0.5,40
2025-12-06,wk inc covid hosp,0,2025-12-06,Central,quantile,0.75,46
2025-12-06,wk inc covid hosp,0,2025-12-06,Central,quantile,0.9,53
2025-12-06,wk inc covid hosp,0,2025-12-06,Central,quantile,0.975,61
2025-12-06,wk inc covid hosp,1,2025-12-13,Central,quantile,0.025,19
2025-12-06,wk inc covid hosp,1,2025-12-13,Central,quantile,0.1,28
2025-12-06,wk inc covid hosp,1,2025-12-13,Central,quantile,0.25,34
2025-12-06,wk inc covid hosp,1,2025-12-13,Central,quantile,0.5,40
2025-12-06,wk inc covid hosp,1,2025-12-13,Central,quantile,0.75,46
2025-12-06,wk inc covid hosp,1,2025-12-13,Central,quantile,0.9,52
2025-12-06,wk inc covid hosp,1,2025-12-13,Central,quantile,0.975,60
2025-12-06,wk inc covid hosp,2,2025-12-20,Central,quantile,0.025,19
2025-12-06,wk inc covid hosp,2,2025-12-20,Central,quantile,0.1,27
2025-12-06,wk inc covid hosp,2,2025-12-20,Central,quantile,0.25,33
2025-12-06,wk inc covid hosp,2,2025-12-20,Central,quantile,0.5,39
2025-12-06,wk inc covid hosp,2,2025-12-20,Central,quantile,0.75,48
2025-12-06,wk inc covid hosp,2,2025-12-20,Central,quantile,0.9,55
2025-12-06,wk inc covid hosp,2,2025-12-20,Central,quantile,0.975,69
2025-12-06,wk inc covid hosp,3,2025-12-27,Central,quantile,0.025,18
2025-12-06,wk inc covid hosp,3,2025-12-27,Central,quantile,0.1,24
2025-12-06,wk inc covid hosp,3,2025-12-27,Central,quantile,0.25,29
2025-12-06,wk inc covid hosp,3,2025-12-27,Central,quantile,0.5,35
2025-12-06,wk inc covid hosp,3,2025-12-27,Central,quantile,0.75,43
2025-12-06,wk inc covid hosp,3,2025-12-27,Central,quantile,0.9,51
2025-12-06,wk inc covid hosp,3,2025-12-27,Central,quantile,0.975,66
2025-12-06,wk inc covid hosp,-1,2025-11-29,East,quantile,0.025,16
2025-12-06,wk inc covid hosp,-1,2025-11-29,East,quantile,0.1,24
2025-12-06,wk inc covid hosp,-1,2025-11-29,East,quantile,0.25,30
2025-12-06,wk inc covid hosp,-1,2025-11-29,East,quantile,0.5,37
2025-12-06,wk inc covid hosp,-1,2025-11-29,East,quantile,0.75,44
2025-12-06,wk inc covid hosp,-1,2025-11-29,East,quantile,0.9,50
2025-12-06,wk inc covid hosp,-1,2025-11-29,East,quantile,0.975,57
2025-12-06,wk inc covid hosp,0,2025-12-06,East,quantile,0.025,14
2025-12-06,wk inc covid hosp,0,2025-12-06,East,quantile,0.1,23
2025-12-06,wk inc covid hosp,0,2025-12-06,East,quantile,0.25,30
2025-12-06,wk inc covid hosp,0,2025-12-06,East,quantile,0.5,38
2025-12-06,wk inc covid hosp,0,2025-12-06,East,quantile,0.75,46
2025-12-06,wk inc covid hosp,0,2025-12-06,East,quantile,0.9,54
2025-12-06,wk inc covid hosp,0,2025-12-06,East,quantile,0.975,66
2025-12-06,wk inc covid hosp,1,2025-12-13,East,quantile,0.025,20
2025-12-06,wk inc covid hosp,1,2025-12-13,East,quantile,0.1,26
2025-12-06,wk inc covid hosp,1,2025-12-13,East,quantile,0.25,33
2025-12-06,wk inc covid hosp,1,2025-12-13,East,quantile,0.5,40
2025-12-06,wk inc covid hosp,1,2025-12-13,East,quantile,0.75,48
2025-12-06,wk inc covid hosp,1,2025-12-13,East,quantile,0.9,57
2025-12-06,wk inc covid hosp,1,2025-12-13,East,quantile,0.975,69
2025-12-06,wk inc covid hosp,2,2025-12-20,East,quantile,0.025,16
2025-12-06,wk inc covid hosp,2,2025-12-20,East,quantile,0.1,24
2025-12-06,wk inc covid hosp,2,2025-12-20,East,quantile,0.25,30
2025-12-06,wk inc covid hosp,2,2025-12-20,East,quantile,0.5,38
2025-12-06,wk inc covid hosp,2,2025-12-20,East,quantile,0.75,47
2025-12-06,wk inc covid hosp,2,2025-12-20,East,quantile,0.9,58
2025-12-06,wk inc covid hosp,2,2025-12-20,East,quantile,0.975,76
2025-12-06,wk inc covid hosp,3,2025-12-27,East,quantile,0.025,18
2025-12-06,wk inc covid hosp,3,2025-12-27,East,quantile,0.1,24
2025-12-06,wk inc covid hosp,3,2025-12-27,East,quantile,0.25,31
2025-12-06,wk inc covid hosp,3,2025-12-27,East,quantile,0.5,39
2025-12-06,wk inc covid hosp,3,2025-12-27,East,quantile,0.75,49
